
Factor Profiles (conc. of species) from Base Run #8 (Convergent Run)

		Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Factor 7	Factor 8	Factor 9
8	Acetaldehyde	1.021799E+001	2.642416E+001	2.408549E+000	9.330873E+000	7.986708E+000	2.187219E+001	0.000000E+000	0.000000E+000	2.175952E+001
8	Isovaleraldehyde	5.466962E+000	1.318313E+001	0.000000E+000	1.395120E+001	4.624953E+000	1.931648E+001	4.345727E+001	0.000000E+000	0.000000E+000
8	Hexaldehyde	0.000000E+000	1.304265E+001	0.000000E+000	1.661060E+001	2.571389E+000	1.809356E+001	4.968180E+001	0.000000E+000	0.000000E+000
8	m_p-Tolualdehyde	1.262625E+000	2.580530E+001	3.385780E+000	8.858378E+000	4.059118E-001	3.931661E+001	0.000000E+000	1.713214E+000	1.925218E+001
8	Phenylacetaldehyde	3.117535E+001	1.815075E+001	2.724011E+000	7.910907E+000	0.000000E+000	0.000000E+000	3.925665E+001	9.291475E-002	6.894137E-001
8	Cyclohexanone	0.000000E+000	1.159076E+001	0.000000E+000	7.327888E+000	1.067858E+001	3.963268E+001	1.363046E+001	4.179406E+000	1.296023E+001
8	Methyl acetate	5.985793E+001	0.000000E+000	7.053826E+000	1.215443E+000	4.060068E+000	9.148604E+000	2.229076E+000	3.002062E+000	1.343299E+001
8	n-Butyl acetate	4.249199E+001	0.000000E+000	1.432637E+001	1.969051E+000	2.756771E+000	3.346655E+001	0.000000E+000	4.989270E+000	0.000000E+000
8	D5-Siloxane	2.030840E+001	7.517035E-001	1.559811E+001	1.103287E+001	9.340580E+000	2.889734E+000	0.000000E+000	2.732988E+000	3.734562E+001
8	O3_form	1.572183E+001	2.666755E+001	1.161701E+000	6.035903E+000	4.700644E+000	2.072118E+001	8.967095E+000	9.348400E-002	1.593061E+001
8	NOx	0.000000E+000	2.317433E+001	6.695901E+000	1.243142E+001	3.954844E+000	4.266357E+001	3.021846E+000	4.116763E+000	3.941323E+000

Factor Profiles (% of factor total) from Base Run #8 (Convergent Run)

		Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Factor 7	Factor 8	Factor 9
8	Dichloromethane	4.612146E-001	2.574622E-002	3.764302E-001	6.586707E-002	5.018777E-003	3.637053E-002	2.595631E-001	7.597593E-003	1.187864E-001
8	Chloroform	1.090872E-001	0.000000E+000	6.561899E-002	1.271459E-002	1.534286E-002	3.651387E-003	4.471326E-002	9.867360E-004	2.938380E-002
8	Trichlorofluoromethane	9.950483E-001	1.586008E-001	2.379917E-001	5.238304E-002	2.657315E-002	1.843831E-002	7.658117E-001	7.730071E-003	6.594618E-002
8	Dichlorodifluoromethane	5.957435E-001	1.505538E-001	8.271079E-001	2.131730E-001	1.383421E-003	1.191773E-001	1.733539E+000	1.124249E-002	6.254019E-001
8	Carbon Tetrachloride	2.530399E-001	3.678053E-002	0.000000E+000	0.000000E+000	1.536921E-002	1.193170E-002	2.378825E-001	1.426319E-003	5.728525E-002
8	1_1_2-Trichlorotrifluoroethane	2.699593E-001	4.073973E-002	0.000000E+000	2.081651E-002	2.587810E-002	0.000000E+000	2.824308E-001	1.867134E-003	6.241865E-002
8	1_2-Dichloro-1_1_2_2-tetrafluoroethane	4.030609E-002	6.811814E-003	4.769813E-002	6.080844E-003	0.000000E+000	0.000000E+000	7.166859E-002	4.853345E-004	1.410813E-002
8	Tetrachloroethene	1.784009E-002	1.119713E-003	1.879906E-002	9.668580E-003	7.618846E-004	5.784739E-003	2.590097E-003	2.327794E-004	6.895768E-003
8	1_2-Dichlorobenzene	4.621245E-003	3.418279E-005	7.371006E-003	8.562279E-002	9.145939E-004	0.000000E+000	1.440676E-003	2.377609E-006	0.000000E+000
8	1_4-Dichlorobenzene	2.427814E-003	4.637863E-004	6.822518E-003	8.531658E-002	0.000000E+000	0.000000E+000	7.766469E-004	8.008026E-005	4.292708E-004
8	PCBTF	4.452217E-002	4.314297E-004	4.660422E-002	1.323669E-002	2.424685E-003	1.798087E-002	0.000000E+000	1.319544E-003	7.888776E-003
8	N-Butane	3.441560E-001	4.683345E-002	7.141478E+000	9.594985E-001	4.863352E-002	7.023033E-002	4.491045E-001	1.406201E-003	5.537953E-001
8	Isobutane	3.342147E-001	2.112137E-003	4.234375E+000	1.575805E-001	0.000000E+000	0.000000E+000	6.426702E-003	3.753565E-003	7.431722E-001
8	N-Pentane	1.166997E-001	0.000000E+000	2.632551E+000	1.486357E-002	0.000000E+000	8.564560E-003	5.402735E-002	9.358527E-004	0.000000E+000
8	Isopentane	1.191621E+000	7.608604E-002	3.038985E+000	4.316753E-001	1.802581E-001	9.162232E-002	1.716336E-002	1.062349E-002	5.196357E-001
8	2-Methyl pentane	1.514066E+000	6.374322E-002	1.440847E+000	3.430563E-002	1.003958E-001	5.418891E-002	9.280487E-003	1.213822E-002	6.537237E-001
8	Butene	3.685794E-001	4.612574E-002	2.603112E+000	3.644074E-001	1.345122E-001	4.227066E-002	2.161617E-001	3.235974E-004	2.874025E-001
8	Propylene	0.000000E+000	0.000000E+000	4.537214E+000	1.625969E+000	0.000000E+000	2.779303E-001	9.223242E-001	0.000000E+000	4.120964E-001
8	cis-2-Pentene	3.502159E-002	4.795094E-003	9.602190E-002	0.000000E+000	3.628060E-003	0.000000E+000	1.116926E-002	0.000000E+000	4.608303E-003
8	Isoprene	6.203088E-001	1.705527E+000	1.555112E+000	2.016008E-001	3.629580E-001	2.123572E-001	9.989256E-002	5.631922E-003	0.000000E+000
8	alpha-Pinene	9.468025E-002	3.266691E-001	3.185377E-001	6.307214E-002	6.483760E-002	7.654857E-002	1.076181E-001	2.428110E-004	1.620512E-002
8	MVK	3.218862E-001	7.868922E-001	8.953907E-001	9.127865E-002	2.542216E-001	6.899876E-002	0.000000E+000	5.063693E-004	3.694293E-002
8	Benzene	1.407308E+000	0.000000E+000	8.650684E-001	1.447072E-003	4.975513E-002	1.190738E-002	2.084855E-001	1.682652E-003	2.857688E-001
8	Toluene	1.068836E+000	7.245347E-002	1.206329E+000	3.829162E-001	6.395713E-002	4.984687E-001	7.619384E-002	1.697022E-002	1.427449E-001
8	Ethylbenzene	1.521912E-001	1.147081E-002	1.801452E-001	6.067648E-002	8.241761E-003	8.383448E-002	1.255360E-002	2.925994E-003	3.236940E-002
8	Propylbenzene	3.428956E-002	4.050614E-003	4.610909E-002	1.659011E-002	3.097448E-004	1.591101E-002	1.341478E-003	5.628775E-004	1.003767E-002
8	m_p-Xylene	9.278548E-002	1.831380E-002	2.426820E-001	1.807403E-001	1.172676E-003	1.250661E-001	3.349169E-002	3.174389E-003	2.899130E-003
8	o-Xylene	1.125262E-001	1.276646E-002	1.326466E-001	7.816682E-002	6.072503E-003	9.266760E-002	1.292081E-002	2.861261E-003	2.463991E-002
8	p-Isopropyl Toluene	7.223845E-002	1.730717E-002	3.474053E-002	8.994040E-003	2.844250E-002	0.000000E+000	3.546960E-003	7.542440E-004	2.171408E-002
8	Naphthalene	4.365408E-002	1.408834E-002	0.000000E+000	0.000000E+000	9.056777E-003	2.671981E-002	0.000000E+000	1.645974E-003	3.419841E-002
8	Methanol	1.371833E+001	5.747283E+000	1.731327E-009	9.225485E+000	1.724869E+001	1.274671E+001	3.987211E+001	9.911427E+001	2.858983E-003
8	Ethanol	0.000000E+000	1.560620E+000	1.470593E+000	1.166885E+000	4.781485E+001	9.523423E-001	2.030025E+000	4.040554E-002	5.613764E-002
8	Phenol	1.105563E+000	5.984340E-001	0.000000E+000	4.122021E-001	0.000000E+000	0.000000E+000	7.087380E-001	0.000000E+000	0.000000E+000
8	Formaldehyde	4.353221E+000	5.671068E+000	9.182283E+000	3.745754E+000	2.961579E+000	1.685693E+000	9.340146E-001	0.000000E+000	5.631197E+000
8	Acetaldehyde	1.612310E+000	2.472128E+000	1.747601E+000	2.984253E+000	1.529727E+000	2.139562E+000	0.000000E+000	0.000000E+000	4.097753E+000
8	Isovaleraldehyde	2.845249E-002	4.067985E-002	0.000000E+000	1.471689E-001	2.921760E-002	6.232346E-002	2.726016E-001	0.000000E+000	0.000000E+000
8	Hexaldehyde	0.000000E+000	9.767361E-002	0.000000E+000	4.252463E-001	3.942355E-002	1.416767E-001	7.563347E-001	0.000000E+000	0.000000E+000
8	m_p-Tolualdehyde	1.490861E-004	1.806586E-003	1.838338E-003	2.120056E-003	5.817785E-005	2.877984E-003	0.000000E+000	3.316719E-005	2.713040E-003
8	Phenylacetaldehyde	4.184445E-001	1.444467E-001	1.681276E-001	2.152201E-001	0.000000E+000	0.000000E+000	6.350845E-001	2.044774E-004	1.104383E-002
8	Cyclohexanone	0.000000E+000	1.206766E-003	0.000000E+000	2.608155E-003	2.276150E-003	4.314466E-003	2.884873E-003	1.203298E-004	2.716128E-003
8	Methyl acetate	1.101222E+000	0.000000E+000	5.967352E-001	4.532295E-002	9.066707E-002	1.043416E-001	4.942765E-002	9.055390E-003	2.949437E-001
8	n-Butyl acetate	4.994774E-001	0.000000E+000	7.743701E-001	4.691329E-002	3.933439E-002	2.438760E-001	0.000000E+000	9.615680E-003	0.000000E+000
8	D5-Siloxane	1.928245E-001	4.231748E-003	6.810235E-001	2.123271E-001	1.076523E-001	1.700959E-002	0.000000E+000	4.254598E-003	4.231940E-001
8	O3_form	6.625114E+001	6.662849E+001	2.251066E+001	5.155403E+001	2.404421E+001	5.413200E+001	4.554427E+001	6.458946E-002	8.011906E+001
8	NOx	0.000000E+000	1.340142E+001	3.003098E+001	2.457580E+001	4.682192E+000	2.579666E+001	3.552392E+000	6.583349E-001	4.587881E+000
