

   0.35595E-01   0.69557E-02   0.25305E-01   0.52814E-02   0.67260E-02   0.48874E-02   0.66876E-02   0.52339E-02   0.14832E-01   0.14425E-01   0.15023E-01   0.22065E-01   0.11357E-01
   0.30207E-02   0.34188E-02   0.43303E-02   0.10744E-02   0.64903E-03   0.28189E-02   0.12907E-02   0.12320E-02   0.14088E-02   0.57930E-02   0.73500E-03   0.93376E-02   0.28806E-03
   0.16224E-01   0.19416E-01   0.72600E-01   0.22410E-01   0.67655E-02   0.11156E-01   0.10531E-02   0.18664E-01   0.19537E-01   0.29931E-01   0.16608E-02   0.84868E-01   0.31731E-01
   0.26264E-01   0.85405E-02   0.16292E+00   0.38494E-02   0.20189E-01   0.46171E-02   0.47052E-01   0.30464E-01   0.71861E-01   0.31645E-01   0.80487E-01   0.33951E-01   0.32097E-01
   0.50837E-02   0.10005E-01   0.22657E-01   0.17160E-02   0.15173E-02   0.41249E-02   0.43494E-02   0.60233E-02   0.43851E-02   0.93422E-02   0.42078E-02   0.19154E-01   0.72535E-02
   0.56049E-02   0.44449E-02   0.27350E-01   0.71683E-02   0.25825E-02   0.41234E-02   0.30380E-02   0.57478E-02   0.47867E-02   0.11060E-01   0.36830E-02   0.22581E-01   0.92670E-02
   0.23422E-02   0.48497E-03   0.64374E-02   0.61918E-03   0.77230E-03   0.18882E-03   0.16045E-02   0.11857E-02   0.32950E-02   0.77804E-03   0.17695E-02   0.15265E-02   0.19510E-02
   0.13409E-02   0.80518E-03   0.20275E-03   0.53832E-03   0.16807E-03   0.33413E-03   0.35114E-03   0.12658E-03   0.88106E-04   0.14128E-02   0.87789E-03   0.10499E-02   0.27761E-03
   0.46900E-03   0.21655E-03   0.28198E-03   0.49894E-02   0.37765E-04   0.41109E-04   0.10829E-02   0.25699E-04   0.29469E-03   0.51082E-04   0.33270E-04   0.53431E-03   0.12332E-03
   0.59287E-03   0.10636E-02   0.23833E-03   0.48810E-03   0.25709E-03   0.69680E-03   0.96602E-02   0.14665E-03   0.73149E-03   0.34829E-03   0.31306E-03   0.51116E-03   0.65054E-03
   0.66081E-02   0.17856E-02   0.37991E-04   0.81310E-03   0.81517E-03   0.48804E-03   0.19847E-03   0.54786E-03   0.83381E-03   0.25018E-02   0.31595E-02   0.49505E-03   0.29313E-03
   0.50506E-01   0.10592E-02   0.34961E-01   0.85027E-01   0.75985E-02   0.13674E-01   0.21869E-01   0.22873E-02   0.15311E+00   0.90046E-01   0.52851E-01   0.27886E-01   0.21850E-01
   0.22334E-02   0.23130E-02   0.12576E-01   0.24757E-02   0.86068E-02   0.67031E-02   0.17914E-01   0.29988E-02   0.63641E-01   0.12165E+00   0.25556E-01   0.37306E-01   0.18133E-02
   0.21104E-01   0.13940E-02   0.42211E-02   0.52192E-02   0.92287E-03   0.18238E-02   0.79721E-03   0.16565E-02   0.75252E-01   0.81859E-02   0.72874E-02   0.10966E-01   0.62598E-02
   0.13017E-01   0.31360E-01   0.10803E-02   0.27824E-01   0.59870E-02   0.18467E-01   0.76089E-02   0.21045E-01   0.66934E-01   0.10746E+00   0.17205E-02   0.13321E+00   0.16076E-01
   0.64330E-01   0.11475E-01   0.13861E-01   0.28530E-02   0.99787E-02   0.53175E-02   0.16041E-02   0.15483E-01   0.11269E-01   0.11101E+00   0.24983E-01   0.14268E+00   0.20305E-01
   0.39241E-01   0.53924E-02   0.18794E-01   0.31318E-01   0.40390E-02   0.17708E-01   0.79296E-02   0.29010E-02   0.66699E-01   0.45012E-01   0.22779E-01   0.20265E-01   0.19293E-01
   0.53704E-02   0.16287E-01   0.53979E-01   0.57750E-01   0.39615E-02   0.36748E-02   0.98390E-01   0.31412E-01   0.14419E+00   0.39397E-01   0.82654E-01   0.23489E-02   0.18836E-02
   0.16122E-02   0.60900E-04   0.13912E-02   0.24874E-04   0.31460E-04   0.65640E-03   0.31593E-03   0.82018E-04   0.23717E-02   0.17154E-02   0.71992E-04   0.29286E-02   0.15917E-02
   0.11991E+00   0.34711E-01   0.47447E-01   0.41975E-01   0.48251E-01   0.59934E-01   0.11312E-01   0.52274E-01   0.30616E-01   0.40185E-01   0.46773E-01   0.31169E-01   0.35739E+00
   0.19846E-01   0.97124E-02   0.16786E-01   0.10584E-01   0.85642E-02   0.11974E-01   0.47123E-02   0.95226E-02   0.96305E-02   0.92086E-02   0.15673E-01   0.44175E-02   0.65377E-01
   0.59368E-01   0.15933E-01   0.19145E-01   0.18741E-01   0.20438E-01   0.35212E-01   0.44459E-02   0.23401E-01   0.12050E-01   0.35100E-01   0.14791E-01   0.89049E-02   0.16799E+00
   0.75731E-01   0.37485E-01   0.41727E-01   0.26416E-02   0.29189E-02   0.28489E-01   0.26920E-02   0.22203E-02   0.23087E-01   0.49273E-01   0.58967E-02   0.88804E-01   0.12529E-01
   0.60129E-01   0.59089E-01   0.52592E-02   0.28908E-01   0.82331E-02   0.17250E-01   0.58432E-02   0.10614E-01   0.32001E-01   0.28142E-01   0.77074E-01   0.89495E-01   0.11462E-01
   0.86899E-02   0.10393E-01   0.79313E-03   0.46730E-02   0.15111E-02   0.23048E-02   0.86310E-03   0.19405E-02   0.53371E-02   0.44861E-02   0.13087E-01   0.12897E-01   0.16024E-02
   0.19055E-02   0.21917E-02   0.11380E-03   0.10479E-02   0.30100E-03   0.41610E-03   0.38640E-03   0.50897E-03   0.11903E-02   0.13297E-02   0.28238E-02   0.30502E-02   0.66730E-03
   0.31403E-02   0.15928E-01   0.55861E-03   0.14837E-01   0.14713E-02   0.22172E-02   0.12374E-02   0.33017E-02   0.10567E-01   0.44612E-03   0.17392E-01   0.12207E-01   0.42458E-03
   0.54816E-02   0.11667E-01   0.25732E-03   0.60313E-02   0.14193E-02   0.21135E-02   0.84572E-03   0.25631E-02   0.55007E-02   0.25959E-02   0.14446E-01   0.12062E-01   0.77124E-03
   0.14657E-03   0.52001E-04   0.19335E-03   0.17343E-03   0.26464E-03   0.25894E-02   0.74288E-03   0.23323E-02   0.11953E-02   0.13886E-03   0.34345E-02   0.95803E-02   0.41063E-02
   0.13834E-02   0.73449E-02   0.69276E-03   0.31508E-04   0.12375E-02   0.17484E-02   0.25126E-04   0.14416E-02   0.71515E-04   0.22816E-02   0.51336E-02   0.39706E-02   0.24750E-02
   0.26488E+01   0.21370E+01   0.47551E+01   0.20716E+01   0.79244E+02   0.72114E+01   0.18960E+01   0.53461E+01   0.26331E+01   0.54797E+01   0.57235E+01   0.38886E+01   0.49116E+01
   0.14976E+00   0.11455E+00   0.34050E+00   0.19149E+00   0.14448E+00   0.51224E+01   0.10316E+00   0.27064E+00   0.16949E+00   0.19337E+00   0.50623E+00   0.16612E+00   0.29569E+00
   0.11173E+00   0.29407E-01   0.79483E-01   0.34004E-01   0.16497E-01   0.22710E-01   0.21518E-01   0.13527E-01   0.29311E-02   0.48462E-02   0.24702E-02   0.22011E-01   0.14018E+00
   0.61581E+00   0.26029E+00   0.23489E+00   0.39597E+00   0.16399E+00   0.38569E+00   0.12642E+00   0.30089E+00   0.14670E+00   0.10264E+01   0.47920E+00   0.30675E+00   0.11583E+01
   0.15817E+00   0.33356E+00   0.40915E-01   0.21084E+00   0.62982E-01   0.18186E+00   0.68110E-01   0.18457E+00   0.67472E-01   0.60390E+00   0.39604E+00   0.16554E+00   0.41976E+00
   0.16382E-02   0.29759E-02   0.19339E-01   0.20659E-01   0.14282E-02   0.33248E-02   0.44658E-02   0.49185E-02   0.15411E-02   0.10044E-02   0.13973E-01   0.52451E-02   0.62627E-02
   0.50415E-03   0.85155E-03   0.42368E-01   0.61172E-01   0.15653E-02   0.22032E-02   0.14342E-01   0.12332E-01   0.83133E-03   0.12913E-02   0.39860E-01   0.64552E-03   0.18450E-01
   0.38402E-04   0.26605E-03   0.26500E-04   0.18727E-03   0.62284E-04   0.26880E-04   0.37827E-04   0.13163E-03   0.65237E-04   0.36941E-03   0.56692E-03   0.11588E-03   0.24343E-03
   0.37299E-01   0.22786E-02   0.55232E-01   0.73475E-02   0.71248E-02   0.38266E-02   0.30447E-01   0.99777E-02   0.38219E-02   0.70295E-02   0.90388E-02   0.19230E-01   0.36970E-01
   0.67281E-04   0.34434E-03   0.26191E-03   0.23368E-03   0.10071E-03   0.21236E-03   0.11816E-03   0.32181E-03   0.67499E-04   0.14819E-03   0.91615E-03   0.21202E-03   0.93973E-04
   0.57880E-01   0.30279E-01   0.13782E-01   0.84733E-03   0.53692E-02   0.22730E-01   0.78878E-03   0.45333E-02   0.15525E-02   0.64673E-01   0.12775E-01   0.78726E-01   0.66623E-02
   0.60427E-01   0.14380E-01   0.54423E-03   0.73001E-02   0.55869E-02   0.10195E-01   0.18563E-02   0.27393E-02   0.18525E-01   0.44507E-02   0.38570E-01   0.26794E-01   0.79584E-03
   0.10965E-01   0.13207E-01   0.99100E-02   0.40969E-02   0.90648E-02   0.46792E-02   0.26026E-02   0.14984E+00   0.42949E-02   0.79596E-02   0.51381E-02   0.45696E-02   0.64358E-02
   0.54052E-02   0.48918E-01   0.28059E-03   0.10089E-01   0.30116E-02   0.13143E-01   0.64090E-02   0.82290E-02   0.31037E-02   0.60777E-01   0.45844E-02   0.27452E-02   0.12412E-02
