**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 4

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Benzene,  0.00009,  0.00000,  0.00000,  0.00014,  0.00442,  0.00763,  0.00183,  0.00282,  1.53555, 30.99682
Toluene,  0.02313,  0.00216,  0.01739,  0.02315,  0.02328,  0.03111,  0.02052,  0.00654,  0.31884,  0.28298
Ethylbenzene,  0.00361,  0.00030,  0.00268,  0.00361,  0.00363,  0.00478,  0.00320,  0.00100,  0.31324,  0.27813
Propylbenzene,  0.00100,  0.00018,  0.00075,  0.00100,  0.00101,  0.00121,  0.00089,  0.00024,  0.26851,  0.23895
m_p-Xylene,  0.01008,  0.00000,  0.00667,  0.01009,  0.01012,  0.01561,  0.00876,  0.00352,  0.40165,  0.34911
o-Xylene,  0.00442,  0.00005,  0.00317,  0.00442,  0.00445,  0.00599,  0.00387,  0.00132,  0.34196,  0.29910
p-Isopropyl Toluene,  0.00067,  0.00023,  0.00055,  0.00067,  0.00067,  0.00084,  0.00060,  0.00013,  0.21713,  0.19646
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.43713,  0.00000,  0.31427,  0.40793,  0.50289,  0.96979,  0.40865,  0.22575,  0.55243,  0.51643
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.07500,  0.00805,  0.02016,  2.50494,  0.00000
Phenol,  0.02675,  0.00000,  0.01543,  0.02677,  0.02701,  0.02887,  0.02150,  0.00926,  0.43062,  0.34612
Formaldehyde,  0.26395,  0.00000,  0.04700,  0.20939,  0.26452,  0.26526,  0.17102,  0.10129,  0.59231,  0.38376
Acetaldehyde,  0.18037,  0.00000,  0.08763,  0.14038,  0.18068,  0.18135,  0.12524,  0.06355,  0.50744,  0.35234
Isovaleraldehyde,  0.00904,  0.00097,  0.00714,  0.00902,  0.00911,  0.01111,  0.00778,  0.00270,  0.34725,  0.29913
Hexaldehyde,  0.02699,  0.00037,  0.02020,  0.02491,  0.02698,  0.03371,  0.02234,  0.00847,  0.37910,  0.31385
m_p-Tolualdehyde,  0.00014,  0.00000,  0.00007,  0.00010,  0.00014,  0.00014,  0.00010,  0.00004,  0.44940,  0.31244
Phenylacetaldehyde,  0.01442,  0.00551,  0.01238,  0.01444,  0.01850,  0.03016,  0.01531,  0.00557,  0.36386,  0.38618
Cyclohexanone,  0.00016,  0.00002,  0.00009,  0.00016,  0.00016,  0.00020,  0.00013,  0.00005,  0.40483,  0.32945
Methyl acetate,  0.00441,  0.00000,  0.00160,  0.00345,  0.00445,  0.00662,  0.00306,  0.00196,  0.64123,  0.44473
n-Butyl acetate,  0.00364,  0.00098,  0.00368,  0.00457,  0.00525,  0.00777,  0.00441,  0.00144,  0.32749,  0.39642
D5-Siloxane,  0.01412,  0.00308,  0.00815,  0.01124,  0.01414,  0.01438,  0.01065,  0.00371,  0.34872,  0.26303

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.02487,  0.01245,  0.02200,  0.02489,  0.02498,  0.02647,  0.02320,  0.00368,  0.15849,  0.14781
Chloroform,  0.00452,  0.00210,  0.00355,  0.00424,  0.00452,  0.00454,  0.00396,  0.00078,  0.19661,  0.17218
Trichlorofluoromethane,  0.07299,  0.02781,  0.06560,  0.07185,  0.07310,  0.07591,  0.06586,  0.01368,  0.20774,  0.18746
Dichlorodifluoromethane,  0.16799,  0.08030,  0.15842,  0.16803,  0.17637,  0.18533,  0.16247,  0.02359,  0.14521,  0.14044
Carbon Tetrachloride,  0.02317,  0.00750,  0.02103,  0.02286,  0.02320,  0.02418,  0.02115,  0.00421,  0.19912,  0.18175
1_1_2-Trichlorotrifluoroethane,  0.02745,  0.01129,  0.02499,  0.02733,  0.02749,  0.02960,  0.02528,  0.00475,  0.18795,  0.17311
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00663,  0.00333,  0.00603,  0.00663,  0.00677,  0.00722,  0.00630,  0.00093,  0.14723,  0.13996
Tetrachloroethene,  0.00023,  0.00013,  0.00018,  0.00023,  0.00023,  0.00044,  0.00023,  0.00007,  0.31850,  0.31362
1_2-Dichlorobenzene,  0.00007,  0.00000,  0.00007,  0.00008,  0.00024,  0.00430,  0.00035,  0.00093,  2.63447, 13.30720
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00017,  0.00025,  0.00006,  0.00009,  1.57464,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00012,  0.00001,  0.00003,  3.55432,  0.00000
N-Butane,  0.03798,  0.03005,  0.03795,  0.03813,  0.05461,  0.06252,  0.04461,  0.01146,  0.25701,  0.30187
Isobutane,  0.00000,  0.00000,  0.00000,  0.00598,  0.02219,  0.02254,  0.00978,  0.00983,  1.00490,  0.00000
N-Pentane,  0.00142,  0.00000,  0.00127,  0.00142,  0.00594,  0.00943,  0.00334,  0.00299,  0.89389,  2.11029
Isopentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00308,  0.00804,  0.00124,  0.00213,  1.71308,  0.00000
2-Methyl pentane,  0.00876,  0.00000,  0.00021,  0.00878,  0.00905,  0.01096,  0.00596,  0.00447,  0.75004,  0.51069
Butene,  0.01775,  0.01488,  0.01670,  0.01779,  0.02255,  0.02376,  0.01883,  0.00310,  0.16442,  0.17443
Propylene,  0.08700,  0.04366,  0.07821,  0.08706,  0.09693,  0.10013,  0.08247,  0.01782,  0.21607,  0.20482
cis-2-Pentene,  0.00109,  0.00026,  0.00106,  0.00109,  0.00119,  0.00153,  0.00111,  0.00030,  0.26883,  0.27590
Isoprene,  0.01090,  0.00905,  0.01135,  0.01992,  0.05476,  0.06557,  0.03152,  0.02267,  0.71928,  2.08021
alpha-Pinene,  0.01086,  0.01021,  0.01094,  0.01113,  0.01934,  0.02250,  0.01466,  0.00478,  0.32591,  0.43976
MVK,  0.00044,  0.00000,  0.00065,  0.00739,  0.02250,  0.02649,  0.01094,  0.01073,  0.98080, 24.45865
Benzene,  0.02087,  0.00000,  0.01636,  0.01945,  0.02093,  0.02380,  0.01755,  0.00575,  0.32757,  0.27540
Toluene,  0.00287,  0.00067,  0.00266,  0.00281,  0.00473,  0.01012,  0.00371,  0.00240,  0.64681,  0.83441
Ethylbenzene,  0.00043,  0.00019,  0.00038,  0.00042,  0.00080,  0.00180,  0.00059,  0.00042,  0.69953,  0.95968
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00007,  0.00026,  0.00004,  0.00007,  1.94241,  0.00000
m_p-Xylene,  0.00117,  0.00000,  0.00105,  0.00115,  0.00163,  0.00395,  0.00133,  0.00090,  0.67799,  0.77353
o-Xylene,  0.00016,  0.00000,  0.00000,  0.00014,  0.00063,  0.00213,  0.00037,  0.00056,  1.50762,  3.53033
p-Isopropyl Toluene,  0.00021,  0.00000,  0.00010,  0.00022,  0.00063,  0.00076,  0.00032,  0.00026,  0.81918,  1.23161
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00078,  0.00008,  0.00024,  3.07855,  0.00000
Methanol,  3.30400,  1.86240,  2.99263,  3.23950,  3.40770,  3.74220,  3.13394,  0.43125,  0.13761,  0.13052
Ethanol,  0.22895,  0.11065,  0.19825,  0.22623,  0.22913,  0.29501,  0.21853,  0.03912,  0.17899,  0.17085
Phenol,  0.06339,  0.03184,  0.06082,  0.06356,  0.06772,  0.08785,  0.06241,  0.01345,  0.21558,  0.21223
Formaldehyde,  0.09284,  0.09284,  0.09473,  0.14952,  0.22833,  0.35054,  0.18166,  0.09078,  0.49975,  0.97788
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00999,  0.02017,  0.14959,  0.02703,  0.04436,  1.64098,  0.00000
Isovaleraldehyde,  0.02672,  0.01776,  0.02340,  0.02646,  0.02676,  0.02923,  0.02516,  0.00345,  0.13695,  0.12897
Hexaldehyde,  0.07265,  0.05302,  0.06683,  0.07272,  0.07544,  0.07710,  0.07043,  0.00738,  0.10472,  0.10153
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00001,  0.00003,  0.00014,  0.00002,  0.00004,  1.78397,  0.00000
Phenylacetaldehyde,  0.05750,  0.03731,  0.05240,  0.05756,  0.05976,  0.06553,  0.05503,  0.00804,  0.14604,  0.13976
Cyclohexanone,  0.00029,  0.00009,  0.00027,  0.00029,  0.00029,  0.00044,  0.00029,  0.00007,  0.25783,  0.25711
Methyl acetate,  0.00974,  0.00000,  0.00428,  0.00866,  0.00974,  0.00989,  0.00694,  0.00357,  0.51431,  0.36649
n-Butyl acetate,  0.00036,  0.00013,  0.00028,  0.00034,  0.00125,  0.00443,  0.00088,  0.00107,  1.22143,  2.97295
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00395,  0.00020,  0.00088,  4.46805,332.27496

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00433,  0.00330,  0.00431,  0.00436,  0.00483,  0.00568,  0.00451,  0.00058,  0.12887,  0.13427
Chloroform,  0.00090,  0.00045,  0.00089,  0.00090,  0.00106,  0.00127,  0.00096,  0.00018,  0.18473,  0.19584
Trichlorofluoromethane,  0.00588,  0.00452,  0.00588,  0.00766,  0.00849,  0.01314,  0.00779,  0.00239,  0.30682,  0.40659
Dichlorodifluoromethane,  0.01939,  0.01787,  0.01932,  0.01946,  0.02027,  0.02501,  0.01997,  0.00165,  0.08285,  0.08530
Carbon Tetrachloride,  0.00123,  0.00067,  0.00122,  0.00152,  0.00226,  0.00330,  0.00177,  0.00073,  0.41083,  0.59028
1_1_2-Trichlorotrifluoroethane,  0.00230,  0.00229,  0.00230,  0.00284,  0.00322,  0.00436,  0.00296,  0.00068,  0.22994,  0.29549
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00038,  0.00034,  0.00038,  0.00042,  0.00052,  0.00063,  0.00045,  0.00009,  0.20180,  0.23932
Tetrachloroethene,  0.00024,  0.00007,  0.00023,  0.00024,  0.00025,  0.00030,  0.00022,  0.00006,  0.27055,  0.25027
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00003,  0.00000,  0.00001,  4.47214,  0.00000
1_4-Dichlorobenzene,  0.00006,  0.00001,  0.00006,  0.00006,  0.00008,  0.00028,  0.00008,  0.00007,  0.84996,  1.15326
PCBTF,  0.00083,  0.00031,  0.00081,  0.00082,  0.00083,  0.00109,  0.00078,  0.00017,  0.21767,  0.20573
N-Butane,  0.00630,  0.00000,  0.00094,  0.00409,  0.00620,  0.00642,  0.00364,  0.00267,  0.73435,  0.42398
Isobutane,  0.00647,  0.00000,  0.00000,  0.00308,  0.00640,  0.00720,  0.00326,  0.00305,  0.93432,  0.47065
N-Pentane,  0.00220,  0.00000,  0.00000,  0.00208,  0.00222,  0.00267,  0.00138,  0.00109,  0.78603,  0.49439
Isopentane,  0.01193,  0.00586,  0.01186,  0.01216,  0.01447,  0.01645,  0.01270,  0.00241,  0.19014,  0.20235
2-Methyl pentane,  0.00562,  0.00000,  0.00549,  0.00670,  0.01150,  0.01379,  0.00772,  0.00364,  0.47147,  0.64720
Butene,  0.00292,  0.00015,  0.00072,  0.00278,  0.00287,  0.00345,  0.00213,  0.00113,  0.52898,  0.38596
Propylene,  0.01185,  0.00319,  0.00607,  0.00888,  0.01186,  0.01489,  0.00921,  0.00340,  0.36892,  0.28667
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.03475,  0.02548,  0.03474,  0.04412,  0.04504,  0.05483,  0.04075,  0.00821,  0.20153,  0.23634
alpha-Pinene,  0.00564,  0.00365,  0.00563,  0.00765,  0.00799,  0.01057,  0.00700,  0.00182,  0.25999,  0.32249
MVK,  0.01592,  0.00898,  0.01590,  0.01779,  0.01933,  0.02238,  0.01757,  0.00335,  0.19081,  0.21060
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.00000
Toluene,  0.01371,  0.00117,  0.01262,  0.01370,  0.01648,  0.01968,  0.01348,  0.00510,  0.37866,  0.37218
Ethylbenzene,  0.00257,  0.00039,  0.00231,  0.00257,  0.00303,  0.00358,  0.00252,  0.00087,  0.34587,  0.33931
Propylbenzene,  0.00052,  0.00004,  0.00050,  0.00052,  0.00060,  0.00075,  0.00052,  0.00018,  0.33783,  0.34308
m_p-Xylene,  0.00294,  0.00000,  0.00225,  0.00295,  0.00351,  0.00475,  0.00292,  0.00119,  0.40953,  0.40597
o-Xylene,  0.00252,  0.00011,  0.00211,  0.00252,  0.00304,  0.00366,  0.00247,  0.00096,  0.38842,  0.38122
p-Isopropyl Toluene,  0.00089,  0.00053,  0.00089,  0.00094,  0.00109,  0.00133,  0.00098,  0.00018,  0.18394,  0.20123
Naphthalene,  0.00172,  0.00086,  0.00171,  0.00172,  0.00214,  0.00254,  0.00183,  0.00048,  0.26034,  0.27745
Methanol, 55.91700, 55.67000, 55.86200, 55.94500, 56.25475, 57.28900, 56.13290,  0.46678,  0.00832,  0.00835
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.07454,  0.00721,  0.02221,  3.07987,  0.00000
Phenol,  0.00620,  0.00265,  0.00616,  0.00868,  0.01267,  0.02191,  0.01002,  0.00520,  0.51917,  0.83929
Formaldehyde,  0.08062,  0.01096,  0.07904,  0.09362,  0.12183,  0.19388,  0.09853,  0.03953,  0.40123,  0.49038
Acetaldehyde,  0.06727,  0.00098,  0.06163,  0.06683,  0.07671,  0.13004,  0.07079,  0.02760,  0.38989,  0.41028
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00002,  0.00060,  0.00116,  0.00028,  0.00036,  1.30166,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00007,  0.00001,  0.00006,  0.00007,  0.00008,  0.00012,  0.00007,  0.00003,  0.35299,  0.34822
Phenylacetaldehyde,  0.00287,  0.00254,  0.00286,  0.00354,  0.00498,  0.00685,  0.00416,  0.00152,  0.36439,  0.52812
Cyclohexanone,  0.00011,  0.00005,  0.00009,  0.00011,  0.00013,  0.00018,  0.00011,  0.00004,  0.31638,  0.32172
Methyl acetate,  0.00801,  0.00105,  0.00780,  0.00799,  0.00910,  0.01080,  0.00798,  0.00212,  0.26511,  0.26415
n-Butyl acetate,  0.00570,  0.00000,  0.00493,  0.00571,  0.00585,  0.00666,  0.00504,  0.00180,  0.35679,  0.31534
D5-Siloxane,  0.00679,  0.00000,  0.00609,  0.00674,  0.00717,  0.00942,  0.00609,  0.00232,  0.38151,  0.34228

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.01037,  0.00540,  0.01023,  0.01034,  0.01181,  0.01569,  0.01019,  0.00241,  0.23629,  0.23216
Chloroform,  0.00242,  0.00000,  0.00108,  0.00238,  0.00241,  0.00251,  0.00174,  0.00093,  0.53414,  0.38391
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02938,  0.00372,  0.00867,  2.32810,  0.00000
Dichlorodifluoromethane,  0.05320,  0.00000,  0.04926,  0.05318,  0.06884,  0.08446,  0.05435,  0.01867,  0.34350,  0.35094
Carbon Tetrachloride,  0.00340,  0.00000,  0.00183,  0.00339,  0.00387,  0.00533,  0.00293,  0.00148,  0.50387,  0.43445
1_1_2-Trichlorotrifluoroethane,  0.00369,  0.00000,  0.00336,  0.00367,  0.00369,  0.00875,  0.00364,  0.00233,  0.64139,  0.63235
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00090,  0.00036,  0.00090,  0.00090,  0.00105,  0.00237,  0.00107,  0.00054,  0.50887,  0.60491
Tetrachloroethene,  0.00071,  0.00027,  0.00052,  0.00072,  0.00077,  0.00096,  0.00068,  0.00019,  0.28449,  0.27261
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00460,  0.00068,  0.00166,  2.43927,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00002,  0.00041,  0.00007,  0.00015,  2.05390,  0.00000
PCBTF,  0.00070,  0.00000,  0.00070,  0.00073,  0.00153,  0.00296,  0.00103,  0.00065,  0.63026,  0.92545
N-Butane,  0.06037,  0.02151,  0.05825,  0.06027,  0.07465,  0.10284,  0.06166,  0.01821,  0.29535,  0.30165
Isobutane,  0.07545,  0.00000,  0.00292,  0.07516,  0.10142,  0.11896,  0.05996,  0.04648,  0.77527,  0.61606
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00040,  0.00598,  0.00042,  0.00133,  3.15685,  0.00000
Isopentane,  0.04887,  0.01341,  0.01957,  0.04855,  0.04913,  0.05114,  0.03672,  0.01566,  0.42647,  0.32043
2-Methyl pentane,  0.07274,  0.00000,  0.00986,  0.07238,  0.07270,  0.08712,  0.05088,  0.03400,  0.66821,  0.46744
Butene,  0.03023,  0.01089,  0.02336,  0.03007,  0.03498,  0.04125,  0.02841,  0.00799,  0.28133,  0.26440
Propylene,  0.04121,  0.01320,  0.04105,  0.04878,  0.05719,  0.08192,  0.05109,  0.01626,  0.31827,  0.39463
cis-2-Pentene,  0.00049,  0.00000,  0.00000,  0.00042,  0.00048,  0.00094,  0.00030,  0.00027,  0.90738,  0.55845
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.04345,  0.16113,  0.02149,  0.03901,  1.81552,  0.00000
alpha-Pinene,  0.00210,  0.00204,  0.00208,  0.00225,  0.01179,  0.03581,  0.00747,  0.00860,  1.15106,  4.09857
MVK,  0.00436,  0.00000,  0.00431,  0.00453,  0.01634,  0.06930,  0.01118,  0.01510,  1.34986,  3.46030
Benzene,  0.02285,  0.00000,  0.00000,  0.01919,  0.02285,  0.02288,  0.01220,  0.01068,  0.87549,  0.46754
Toluene,  0.01326,  0.01215,  0.01302,  0.01318,  0.02374,  0.09751,  0.02807,  0.02798,  0.99691,  2.11021
Ethylbenzene,  0.00299,  0.00263,  0.00298,  0.00305,  0.00394,  0.01629,  0.00522,  0.00451,  0.86366,  1.50942
Propylbenzene,  0.00093,  0.00057,  0.00091,  0.00092,  0.00101,  0.00401,  0.00137,  0.00101,  0.73460,  1.08488
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01103,  0.02612,  0.00618,  0.00934,  1.51085,  0.00000
o-Xylene,  0.00212,  0.00144,  0.00194,  0.00212,  0.00436,  0.01756,  0.00512,  0.00567,  1.10697,  2.67741
p-Isopropyl Toluene,  0.00185,  0.00000,  0.00114,  0.00183,  0.00208,  0.00262,  0.00162,  0.00074,  0.45359,  0.39710
Naphthalene,  0.00262,  0.00000,  0.00160,  0.00262,  0.00300,  0.00753,  0.00252,  0.00208,  0.82550,  0.79426
Methanol,  0.00000,  0.00000,  0.00000,  0.00148,  0.75119,  1.77160,  0.33560,  0.48459,  1.44395,  0.00000
Ethanol,  0.06243,  0.00000,  0.00000,  0.06278,  0.14564,  0.28139,  0.09123,  0.09154,  1.00342,  1.46633
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.05571,  0.00940,  0.02006,  2.13437,  0.00000
Formaldehyde,  0.61049,  0.24709,  0.33919,  0.61246,  0.77143,  0.86887,  0.56980,  0.20765,  0.36443,  0.34014
Acetaldehyde,  0.40028,  0.02579,  0.33105,  0.40318,  0.45672,  0.51985,  0.37085,  0.13742,  0.37056,  0.34332
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.01157,  0.01796,  0.00530,  0.00706,  1.33166,  0.00000
Hexaldehyde,  0.00215,  0.00000,  0.00216,  0.00231,  0.02647,  0.05102,  0.01532,  0.01836,  1.19866,  8.54841
m_p-Tolualdehyde,  0.00030,  0.00000,  0.00031,  0.00032,  0.00040,  0.00050,  0.00032,  0.00014,  0.43145,  0.45928
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00413,  0.02650,  0.00386,  0.00816,  2.11506,  0.00000
Cyclohexanone,  0.00028,  0.00000,  0.00028,  0.00029,  0.00042,  0.00072,  0.00035,  0.00019,  0.53831,  0.66465
Methyl acetate,  0.02729,  0.00000,  0.00366,  0.02729,  0.02735,  0.03496,  0.01893,  0.01327,  0.70107,  0.48648
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00253,  0.01050,  0.04569,  0.00739,  0.01234,  1.66895,  0.00000
D5-Siloxane,  0.04152,  0.00000,  0.00650,  0.04153,  0.04159,  0.05374,  0.02958,  0.02050,  0.69307,  0.49367

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00822,  0.00392,  0.00811,  0.00822,  0.01003,  0.01592,  0.00885,  0.00268,  0.30344,  0.32676
Chloroform,  0.00087,  0.00060,  0.00087,  0.00089,  0.00176,  0.00344,  0.00142,  0.00088,  0.62020,  1.01390
Trichlorofluoromethane,  0.00468,  0.00000,  0.00463,  0.00470,  0.00719,  0.04244,  0.00794,  0.00968,  1.21981,  2.06769
Dichlorodifluoromethane,  0.03862,  0.00000,  0.01618,  0.03872,  0.05885,  0.09208,  0.04074,  0.02670,  0.65529,  0.69124
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00129,  0.01064,  0.00097,  0.00242,  2.50381,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00192,  0.01207,  0.00130,  0.00282,  2.17228,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00180,  0.00035,  0.00141,  0.00171,  0.00180,  0.00426,  0.00167,  0.00074,  0.44159,  0.41081
Tetrachloroethene,  0.00034,  0.00000,  0.00034,  0.00034,  0.00055,  0.00115,  0.00046,  0.00027,  0.59159,  0.81858
1_2-Dichlorobenzene,  0.00006,  0.00000,  0.00000,  0.00006,  0.00011,  0.00518,  0.00030,  0.00115,  3.78999, 20.47599
1_4-Dichlorobenzene,  0.00007,  0.00000,  0.00000,  0.00007,  0.00020,  0.00052,  0.00010,  0.00013,  1.30162,  1.99182
PCBTF,  0.00085,  0.00000,  0.00084,  0.00085,  0.00091,  0.00133,  0.00081,  0.00026,  0.32765,  0.31075
N-Butane,  0.16541,  0.09436,  0.13073,  0.16121,  0.16543,  0.18103,  0.14891,  0.02771,  0.18610,  0.16754
Isobutane,  0.08507,  0.00514,  0.04128,  0.08510,  0.10707,  0.14170,  0.08268,  0.04018,  0.48588,  0.47227
N-Pentane,  0.06499,  0.00000,  0.03468,  0.06500,  0.06595,  0.07613,  0.05119,  0.02713,  0.53009,  0.41755
Isopentane,  0.06133,  0.03794,  0.06117,  0.06152,  0.08065,  0.10660,  0.06837,  0.01923,  0.28126,  0.31355
2-Methyl pentane,  0.01649,  0.00000,  0.00906,  0.01661,  0.03096,  0.10630,  0.02523,  0.02754,  1.09162,  1.67053
Butene,  0.06145,  0.03650,  0.05556,  0.06140,  0.06485,  0.06860,  0.05797,  0.00946,  0.16324,  0.15399
Propylene,  0.13912,  0.06180,  0.08713,  0.12270,  0.13912,  0.14992,  0.11607,  0.02861,  0.24652,  0.20567
cis-2-Pentene,  0.00201,  0.00000,  0.00145,  0.00195,  0.00201,  0.00308,  0.00163,  0.00070,  0.43112,  0.35003
Isoprene,  0.03178,  0.00000,  0.00095,  0.01591,  0.03153,  0.03282,  0.01757,  0.01339,  0.76238,  0.42142
alpha-Pinene,  0.00735,  0.00046,  0.00147,  0.00375,  0.00730,  0.00735,  0.00430,  0.00270,  0.62835,  0.36788
MVK,  0.01811,  0.00000,  0.00454,  0.00989,  0.01802,  0.02074,  0.01117,  0.00724,  0.64784,  0.39964
Benzene,  0.01586,  0.00344,  0.01170,  0.01587,  0.01673,  0.02292,  0.01396,  0.00502,  0.35954,  0.31660
Toluene,  0.02634,  0.00563,  0.02088,  0.02628,  0.03032,  0.03613,  0.02471,  0.00902,  0.36496,  0.34250
Ethylbenzene,  0.00421,  0.00145,  0.00367,  0.00420,  0.00496,  0.00572,  0.00406,  0.00129,  0.31826,  0.30719
Propylbenzene,  0.00098,  0.00030,  0.00091,  0.00098,  0.00130,  0.00139,  0.00100,  0.00029,  0.28767,  0.29202
m_p-Xylene,  0.00793,  0.00000,  0.00225,  0.00791,  0.01343,  0.01462,  0.00761,  0.00534,  0.70203,  0.67358
o-Xylene,  0.00378,  0.00062,  0.00229,  0.00377,  0.00536,  0.00630,  0.00371,  0.00187,  0.50230,  0.49327
p-Isopropyl Toluene,  0.00044,  0.00000,  0.00002,  0.00044,  0.00045,  0.00254,  0.00047,  0.00065,  1.38922,  1.47245
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00225,  0.00016,  0.00054,  3.33832,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.14151,  0.90992,  0.14382,  0.28584,  1.98754,  0.00000
Ethanol,  0.07975,  0.00000,  0.00000,  0.07993,  0.08736,  0.14319,  0.06044,  0.04304,  0.71207,  0.53965
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01924,  0.00096,  0.00430,  4.47214,  0.00000
Formaldehyde,  0.14056,  0.00000,  0.03525,  0.14038,  0.34711,  0.86478,  0.24120,  0.26651,  1.10492,  1.89602
Acetaldehyde,  0.04709,  0.00000,  0.02390,  0.04738,  0.15425,  0.50541,  0.13151,  0.16448,  1.25073,  3.49308
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01043,  0.00073,  0.00237,  3.23881,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02587,  0.00283,  0.00718,  2.54027,  0.00000
m_p-Tolualdehyde,  0.00002,  0.00000,  0.00000,  0.00002,  0.00015,  0.00036,  0.00010,  0.00013,  1.35405,  6.38541
Phenylacetaldehyde,  0.00611,  0.00000,  0.00000,  0.00463,  0.00611,  0.01308,  0.00409,  0.00439,  1.07517,  0.71876
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00002,  0.00027,  0.00004,  0.00009,  2.23780,  0.00000
Methyl acetate,  0.00459,  0.00263,  0.00327,  0.00463,  0.00813,  0.03287,  0.00748,  0.00749,  1.00143,  1.63183
n-Butyl acetate,  0.01438,  0.00000,  0.00602,  0.01173,  0.01435,  0.01441,  0.00963,  0.00517,  0.53715,  0.35980
D5-Siloxane,  0.01297,  0.00129,  0.01300,  0.01463,  0.02551,  0.05678,  0.02000,  0.01379,  0.68941,  1.06328

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  8.91274,  8.89175,  8.92673, 12.93717, 16.02247, 22.07518, 13.38319,  4.55456,  0.34032,  0.51102
Chloroform,  2.82646,  2.04643,  2.84876, 10.21031, 15.03467, 21.26308,  9.49686,  6.54933,  0.68963,  2.31715
