**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 59

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
n-Butyl acetate,  0.00792,  0.00000,  0.00702,  0.00827,  0.00975,  0.02867,  0.00875,  0.00460,  0.52605,  0.58094
D5-Siloxane,  0.01272,  0.00000,  0.00000,  0.00800,  0.01246,  0.01966,  0.00777,  0.00557,  0.71601,  0.43765

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.24762,  3.44836,  4.09826,  4.20351,  4.46565,  5.11416,  4.26473,  0.32833,  0.07699,  0.07730
Chloroform,  2.42748,  1.54377,  2.34278,  2.39820,  2.47295,  4.02166,  2.46623,  0.38814,  0.15738,  0.15989
Trichlorofluoromethane,  1.94078,  1.75496,  1.88257,  2.24315,  2.48283,  8.05076,  2.40043,  0.80135,  0.33384,  0.41290
Dichlorodifluoromethane,  2.18115,  0.00000,  2.19790,  2.32758,  3.26880,  4.23953,  2.67354,  0.67108,  0.25101,  0.30767
Carbon Tetrachloride,  1.25323,  0.36078,  1.20993,  1.59079,  2.16114,  3.34453,  1.69299,  0.56886,  0.33601,  0.45391
1_1_2-Trichlorotrifluoroethane,  1.49114,  1.38999,  1.47426,  2.05258,  2.50547,  6.93379,  2.15282,  0.81441,  0.37830,  0.54616
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  1.86796,  1.75307,  1.85287,  2.30928,  2.72083,  4.25277,  2.41500,  0.63882,  0.26452,  0.34199
Tetrachloroethene,  2.96028,  0.79408,  2.19606,  2.93326,  2.98559,  8.37493,  2.83548,  0.95805,  0.33788,  0.32363
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 73.46059,  0.80360,  7.34408,  9.13893,  0.00000
1_4-Dichlorobenzene,  0.93822,  0.00000,  0.92393,  0.94218,  1.20746,  3.19440,  1.01108,  0.46219,  0.45712,  0.49262
PCBTF,  6.67280,  2.83540,  5.37291,  6.64267,  6.70819,  7.09040,  5.97284,  1.10649,  0.18525,  0.16582
N-Butane,  0.51135,  0.00000,  0.39011,  0.49875,  1.20710, 17.59558,  0.91498,  1.80517,  1.97291,  3.53022
Isobutane,  1.74718,  0.00000,  0.83054,  1.74667,  3.47493,  5.06340,  2.03867,  1.62105,  0.79515,  0.92781
N-Pentane,  0.51641,  0.00000,  0.00000,  0.39578,  0.44844,  1.46725,  0.32766,  0.26218,  0.80018,  0.50771
Isopentane,  2.13021,  1.04272,  2.03369,  2.10798,  2.84989,  6.93132,  2.48101,  0.86908,  0.35029,  0.40798
2-Methyl pentane,  2.34867,  0.17735,  2.21987,  2.29713,  3.08513,  4.75900,  2.70758,  1.03189,  0.38111,  0.43935
Butene,  0.24896,  0.00000,  0.20398,  0.24072,  1.04415, 11.51597,  0.68079,  1.25156,  1.83840,  5.02711
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.89996,  0.08349,  0.52099,  6.24007,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.04374,  0.00000
Isoprene,  1.95362,  0.94347,  1.91704,  3.11112,  7.00792,  9.66817,  4.05147,  2.58713,  0.63857,  1.32428
alpha-Pinene,  1.50428,  0.40391,  1.49550,  2.30770,  5.87563,  7.71183,  3.26297,  2.21366,  0.67842,  1.47158
MVK,  1.44290,  0.44932,  1.39483,  2.55771,  6.49821,  9.06212,  3.47648,  2.52321,  0.72579,  1.74871
Benzene,  0.05268,  0.00000,  0.00000,  0.00000,  0.03953,  0.26353,  0.03813,  0.07843,  2.05684,  1.48866
Toluene,  3.35147,  0.13783,  2.51094,  3.31721,  3.36036,  8.78065,  2.92096,  1.10814,  0.37938,  0.33064
Ethylbenzene,  3.76123,  0.31125,  2.73372,  3.74467,  3.77860,  8.49081,  3.32917,  1.17395,  0.35263,  0.31212
Propylbenzene,  3.30609,  0.20463,  2.38864,  3.27697,  3.40028,  7.89870,  3.11102,  1.07126,  0.34434,  0.32403
m_p-Xylene,  3.31697,  0.00000,  2.13333,  3.31357,  3.43009, 20.84637,  3.01226,  2.15319,  0.71481,  0.64914
o-Xylene,  3.92435,  0.00880,  2.76526,  3.91907,  3.96378, 10.96420,  3.47126,  1.44265,  0.41560,  0.36762
p-Isopropyl Toluene,  2.73152,  0.00000,  2.61513,  2.69015,  4.00270,  5.52129,  3.19164,  1.18417,  0.37102,  0.43352
Naphthalene,  6.56392,  0.00000,  5.79771,  6.58871,  8.01774,  9.94773,  6.80241,  1.89100,  0.27799,  0.28809
Methanol, 86.43059,  0.00000, 86.27811, 86.57533, 86.88118, 89.28387, 85.71387,  8.67726,  0.10124,  0.10040
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.70943,  3.76661,  0.33672,  0.61100,  1.81454,  0.00000
Phenol,  0.30146,  0.00000,  0.17652,  0.32107,  2.38770, 12.22472,  1.39228,  1.94150,  1.39447,  6.44037
Formaldehyde,  0.35812,  0.00000,  0.26939,  0.38381,  3.28256, 10.51375,  1.74691,  2.11858,  1.21276,  5.91582
Acetaldehyde,  0.90497,  0.00000,  0.78387,  0.96286,  3.71630,  8.36026,  1.95589,  1.97666,  1.01062,  2.18424
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.01275,  0.26288, 26.99242,  0.53173,  2.71498,  5.10596,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 31.31142,  0.40982,  3.13677,  7.65402,  0.00000
m_p-Tolualdehyde,  2.81477,  0.00000,  2.33857,  2.85803,  5.14765,  7.33725,  3.44009,  2.06337,  0.59980,  0.73305
Phenylacetaldehyde,  0.22450,  0.00000,  0.16537,  0.78225,  1.26835,  5.19347,  0.93721,  0.99280,  1.05931,  4.42228
Cyclohexanone,  4.24240,  0.88830,  3.71961,  4.25201,  4.96453,  6.66130,  4.33602,  1.32368,  0.30528,  0.31201
Methyl acetate,  2.70158,  0.21836,  2.12805,  2.59413,  2.71745,  3.48819,  2.46595,  0.67942,  0.27552,  0.25149
n-Butyl acetate,  4.12697,  0.00000,  2.83640,  3.42820,  4.09363,  4.91205,  3.16274,  1.22036,  0.38586,  0.29570
D5-Siloxane,  2.83743,  0.00000,  1.74404,  2.93416,  3.56316,  7.76362,  3.38391,  2.13826,  0.63189,  0.75359

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  5.58474,  2.74369,  5.27257,  5.36760,  5.68022, 13.93815,  5.88323,  1.97357,  0.33546,  0.35339
Chloroform,  2.33555,  0.00000,  2.14137,  2.90715,  4.09286, 15.39758,  3.53719,  2.81425,  0.79562,  1.20496
Trichlorofluoromethane,  1.24172,  0.00000,  0.00000,  1.67091,  1.96843,  5.46213,  1.38559,  1.10813,  0.79975,  0.89241
Dichlorodifluoromethane,  3.28038,  0.00000,  2.73639,  3.27015,  9.84014, 18.12692,  5.52560,  4.50486,  0.81527,  1.37328
Carbon Tetrachloride,  2.30538,  1.19970,  3.04672,  3.09526,  4.93171,  8.28995,  3.77054,  1.42701,  0.37846,  0.61899
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.41257,  0.24610,  0.87807,  3.56795,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  2.53874,  9.13950,  1.10075,  1.97522,  1.79444,  0.00000
Tetrachloroethene, 20.79896,  7.49566, 19.10636, 20.26625, 20.85826, 32.17737, 20.26018,  3.52410,  0.17394,  0.16944
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.35204,  0.44117,  2.34131,  5.30706,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.75758, 78.66929,  2.12038, 10.85143,  5.11768,  0.00000
PCBTF, 29.33319,  5.53233, 25.92644, 28.83571, 29.16503, 41.45079, 27.54011,  5.19841,  0.18876,  0.17722
N-Butane,  2.19960,  0.00000,  2.05974,  2.69723,  4.04794, 10.20592,  3.08781,  1.55788,  0.50453,  0.70826
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  3.03541,  6.92714,  1.06458,  1.70788,  1.60427,  0.00000
N-Pentane,  2.73370,  0.00000,  0.56515,  2.53972,  2.76928,  8.45731,  2.10553,  1.42916,  0.67877,  0.52279
Isopentane,  6.17986,  0.36258,  5.01913,  6.16374,  7.03823, 14.15846,  6.21043,  2.20680,  0.35534,  0.35710
2-Methyl pentane,  1.37974,  0.00000,  1.24203,  1.45718,  3.31376, 19.89421,  2.98697,  3.75269,  1.25636,  2.71986
Butene,  2.44284,  0.00000,  1.83009,  2.06356,  4.90770, 11.28435,  3.48912,  2.62331,  0.75185,  1.07388
Propylene, 11.17825,  0.00000,  8.99802, 10.64695, 13.00044, 21.83923, 11.09885,  4.50682,  0.40606,  0.40318
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.05767,  0.00000
Isoprene,  3.93262,  0.00000,  3.44253,  3.65195,  6.68977, 31.08470,  5.19764,  4.76840,  0.91742,  1.21252
alpha-Pinene,  7.53392,  0.00000,  7.11540,  7.34481, 11.42678, 30.28551,  8.98266,  4.46179,  0.49671,  0.59223
MVK,  1.86380,  0.00000,  1.51790,  1.69538,  5.59358, 29.21979,  3.64005,  4.77116,  1.31074,  2.55991
Benzene,  3.46640,  0.00000,  2.99178,  3.42523,  5.19973, 21.60665,  4.09085,  4.12045,  1.00724,  1.18868
Toluene, 32.48563,  9.98669, 26.27612, 32.06064, 32.49403, 40.57927, 29.68749,  4.93826,  0.16634,  0.15201
Ethylbenzene, 34.21481, 12.91555, 29.23632, 33.70459, 34.25941, 41.54709, 31.95360,  4.67238,  0.14622,  0.13656
Propylbenzene, 29.24872, 11.62417, 26.23128, 28.54085, 29.23669, 38.51916, 27.60677,  4.02421,  0.14577,  0.13759
m_p-Xylene, 42.13309, 17.61458, 34.79832, 41.42578, 41.68995, 45.33289, 38.58877,  5.27072,  0.13659,  0.12510
o-Xylene, 40.44628, 17.87709, 35.65230, 39.93100, 40.44232, 47.83939, 38.10848,  4.95656,  0.13006,  0.12255
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.54813,  2.14475, 11.34305,  1.92071,  3.00370,  1.56385,  0.00000
Naphthalene, 27.89322,  3.86960, 27.83371, 32.29044, 34.31900, 48.96076, 31.35254,  6.76352,  0.21572,  0.24248
Methanol,  0.00000,  0.00000,  0.92312,  1.70685,  2.12643,  5.30692,  1.63727,  0.93854,  0.57324,  0.00000
Ethanol,  0.03014,  0.00000,  0.06961,  0.79698,  3.69930, 35.70766,  2.10519,  3.86722,  1.83699,128.32554
Phenol,  0.10861,  0.00000,  0.00000,  0.00000,  0.57672, 13.59046,  0.83845,  2.34980,  2.80254, 21.63580
Formaldehyde,  6.12141,  0.00000,  5.56325,  6.02917, 15.86028, 26.83358,  9.46130,  6.07785,  0.64239,  0.99288
Acetaldehyde, 19.13095,  6.18236, 18.56462, 19.01834, 29.18031, 35.35256, 22.69538,  6.54929,  0.28857,  0.34234
Isovaleraldehyde, 15.69351,  7.30284, 13.40540, 15.81427, 16.20354, 22.25794, 15.65145,  3.14083,  0.20067,  0.20014
Hexaldehyde, 13.82292,  0.00000, 11.03665, 13.92528, 15.92944, 26.06335, 14.34480,  5.38935,  0.37570,  0.38989
m_p-Tolualdehyde, 34.34493, 13.93826, 34.70590, 35.06488, 43.54660, 50.48036, 37.40635,  6.54491,  0.17497,  0.19056
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.66612,  0.14930,  0.84935,  5.68892,  0.00000
Cyclohexanone, 35.09196, 17.52334, 35.68918, 36.09283, 42.72314, 51.73445, 38.05284,  5.81270,  0.15275,  0.16564
Methyl acetate,  8.37793,  0.00000,  6.43993,  8.24378,  8.47302, 29.30555,  8.70686,  4.71616,  0.54166,  0.56293
n-Butyl acetate, 34.90766,  3.93146, 27.07191, 34.66972, 35.00794, 51.27605, 31.16076,  7.00533,  0.22481,  0.20068
D5-Siloxane,  2.35495,  0.00000,  1.16065,  2.23039, 21.44415, 50.96439, 11.50414, 15.66806,  1.36195,  6.65326

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.23374,  0.18336,  6.21584,  6.28684, 12.55145, 25.71690,  9.19315,  5.88483,  0.64013,  0.94403
Chloroform,  0.90690,  0.00000,  0.75877,  0.89680, 11.24786, 24.56355,  5.30465,  6.86631,  1.29440,  7.57118
Trichlorofluoromethane, 15.50601,  2.48879, 14.93965, 15.46199, 20.87348, 41.03552, 17.73040,  7.74128,  0.43661,  0.49924
Dichlorodifluoromethane, 10.37950,  0.00000, 10.36654, 10.61326, 16.68730, 37.30822, 12.41426,  6.84005,  0.55098,  0.65900
Carbon Tetrachloride, 13.22519,  0.68163, 13.10865, 13.22179, 20.72143, 38.07126, 16.43080,  7.84578,  0.47750,  0.59324
1_1_2-Trichlorotrifluoroethane, 13.62575,  0.00000, 13.17086, 13.57352, 19.53648, 38.47721, 16.38776,  8.09459,  0.49394,  0.59407
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 13.09920,  0.14074, 13.05900, 13.17287, 18.89192, 39.94784, 15.60084,  7.40567,  0.47470,  0.56535
Tetrachloroethene,  3.54627,  2.16665,  3.53730,  3.72226,  6.16658, 18.62117,  5.40481,  3.04918,  0.56416,  0.85983
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.58597,  0.53251,  1.33377,  2.50470,  0.00000
1_4-Dichlorobenzene,  1.79993,  0.00000,  1.81975,  1.84805,  2.47207, 76.73511,  3.39165,  8.61216,  2.53922,  4.78473
PCBTF,  1.11519,  0.00000,  1.10423,  1.25466,  1.84952, 17.56876,  1.77258,  1.91710,  1.08153,  1.71908
N-Butane,  1.06402,  0.00000,  1.06457,  1.39486,  3.17171, 14.20297,  2.41655,  2.28654,  0.94620,  2.14897
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.60066,  1.11411,  3.27945,  2.94355,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.78814,  0.54764,  1.78806,  3.26501,  0.00000
Isopentane,  4.80959,  2.88902,  4.62998,  4.93182,  8.26768, 21.21064,  7.34834,  4.41097,  0.60027,  0.91712
2-Methyl pentane,  2.14230,  0.00000,  2.03394,  4.31138,  5.59580, 28.36167,  5.85866,  6.08933,  1.03937,  2.84242
Butene,  3.66882,  0.02784,  3.66787,  3.97996,  7.82694, 17.78355,  6.05570,  3.33116,  0.55009,  0.90796
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 18.65683,  1.03934,  2.78785,  2.68233,  0.00000
cis-2-Pentene,  9.51192,  0.00000,  8.69642,  9.40801, 12.81574, 33.21202, 11.46912,  6.43773,  0.56131,  0.67681
Isoprene, 58.04614,  3.10665, 50.27682, 57.86697, 57.99968, 64.33795, 53.92661,  9.41782,  0.17464,  0.16225
alpha-Pinene, 49.50714,  3.30037, 43.02677, 49.33180, 49.45684, 53.95528, 45.72464,  7.53888,  0.16488,  0.15228
MVK, 56.17379,  2.63486, 47.92850, 56.05000, 56.16459, 62.39247, 52.23676,  9.36296,  0.17924,  0.16668
Benzene,  0.00000,  0.00000,  0.00000,  0.01145, 11.47651, 33.40410,  5.63660,  8.81475,  1.56384,  0.00000
Toluene,  6.34126,  4.32048,  5.90663,  6.38754,  7.21832, 17.40149,  6.50425,  1.52678,  0.23474,  0.24077
Ethylbenzene,  6.71893,  3.86276,  6.10720,  6.79624,  7.02524, 19.38367,  6.86123,  1.77572,  0.25881,  0.26429
Propylbenzene,  8.64791,  4.43306,  7.89324,  8.74002, 10.21808, 14.11763,  8.96353,  1.43775,  0.16040,  0.16625
m_p-Xylene,  9.69527,  0.00000,  4.61532,  9.68821,  9.77504, 19.49105,  8.19419,  3.71302,  0.45313,  0.38297
o-Xylene,  8.31565,  0.70051,  6.10727,  8.42274,  8.95354, 20.43094,  7.79782,  2.70349,  0.34670,  0.32511
p-Isopropyl Toluene, 19.94554,  0.00000, 20.04477, 20.87495, 23.28796, 38.93539, 22.74178,  5.99046,  0.26341,  0.30034
Naphthalene, 17.31305,  0.00000, 17.28461, 17.81986, 20.62413, 25.28555, 18.59945,  4.19298,  0.22544,  0.24219
Methanol,  1.96506,  0.00000,  1.46114,  2.06326,  2.82918,  5.70661,  2.21994,  1.09175,  0.49179,  0.55558
Ethanol,  3.15675,  0.00000,  0.65403,  3.28478,  3.72715, 33.66012,  3.53845,  5.54289,  1.56648,  1.75588
Phenol, 35.57536,  1.37259, 35.41646, 35.55559, 38.27662, 55.74734, 35.98456,  7.23316,  0.20101,  0.20332
Formaldehyde, 30.31864,  2.10764, 30.22003, 30.30794, 31.37412, 35.26097, 30.08702,  4.35001,  0.14458,  0.14348
Acetaldehyde, 23.60250,  5.36288, 23.61463, 23.86215, 26.90155, 30.35244, 24.05483,  4.09156,  0.17009,  0.17335
Isovaleraldehyde, 14.94334,  3.54589, 10.23405, 14.74653, 14.98721, 39.39750, 13.90647,  5.57782,  0.40110,  0.37326
Hexaldehyde, 16.06538,  0.00000,  7.14802, 15.84980, 16.17007, 35.92923, 13.24566,  6.56200,  0.49541,  0.40846
m_p-Tolualdehyde, 22.23906,  0.00000, 19.72586, 22.29695, 22.44373, 31.88096, 20.41479,  6.15624,  0.30156,  0.27682
Phenylacetaldehyde, 20.72842,  0.00000, 20.52954, 20.69145, 24.03301, 43.64753, 22.07057,  7.46896,  0.33841,  0.36032
Cyclohexanone, 10.56791,  0.00000,  8.71395, 10.72575, 11.07871, 24.60171, 10.84593,  5.29882,  0.48855,  0.50141
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  4.64346, 25.17333,  3.30351,  5.82678,  1.76381,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 17.47980,  0.31457,  1.85897,  5.90962,  0.00000
D5-Siloxane,  0.92572,  0.00000,  0.95690,  1.16328, 16.19976, 39.12247,  6.61526,  8.25320,  1.24760,  8.91547

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.70254,  1.92182,  6.70082,  7.71537,  8.70942, 18.63435,  7.86595,  1.73818,  0.22098,  0.22566
Chloroform,  6.42920,  0.00000,  4.01708,  5.91678,  6.41702, 19.42700,  5.53492,  2.30646,  0.41671,  0.35875
Trichlorofluoromethane,  2.65583,  0.00000,  1.85180,  2.34861,  2.66304, 14.03582,  2.80538,  2.37793,  0.84763,  0.89536
Dichlorodifluoromethane,  5.43536,  0.00000,  3.73741,  7.56550,  8.23252, 29.24450,  7.80781,  5.74300,  0.73555,  1.05660
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.90800,  0.98464,  2.77758,  2.82091,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.31245,  0.86492,  2.54844,  2.94645,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  7.67814,  3.29547,  8.89153,  9.46447, 11.31571, 23.94287, 10.23985,  3.78328,  0.36947,  0.49273
Tetrachloroethene,  8.02308,  0.00000,  5.53506,  7.29173,  8.72314, 17.06152,  6.96196,  2.27944,  0.32741,  0.28411
1_2-Dichlorobenzene,  2.10853,  0.00000,  0.00000,  1.97198,  2.06606, 70.37891,  2.18080,  7.00874,  3.21384,  3.32399
1_4-Dichlorobenzene,  2.56552,  0.00000,  1.16092,  2.39812,  4.13840, 80.93581,  3.46225,  8.25818,  2.38520,  3.21891
PCBTF, 10.09175,  1.43761,  6.43902,  7.93884, 10.40363, 17.41625,  8.26609,  2.66007,  0.32181,  0.26359
N-Butane, 41.57401,  0.34203, 37.01720, 42.05112, 42.51236, 46.60920, 39.91278,  6.90496,  0.17300,  0.16609
Isobutane, 44.42310,  0.00000, 22.79302, 41.96260, 45.24480, 73.40877, 36.77825, 15.94528,  0.43355,  0.35894
N-Pentane, 73.98351,  0.00000, 70.98663, 73.55776, 73.98361, 82.57740, 70.93300, 13.37585,  0.18857,  0.18079
Isopentane, 22.07212,  2.16469, 19.70764, 20.81816, 22.06917, 30.42443, 20.07876,  4.81814,  0.23996,  0.21829
2-Methyl pentane, 10.15133,  0.00000,  3.20193,  9.23208,  9.68849, 19.63860,  7.22025,  3.72279,  0.51560,  0.36673
Butene, 29.90379,  2.51724, 28.81659, 30.31296, 31.18519, 38.56826, 29.57702,  4.80504,  0.16246,  0.16068
Propylene, 31.86767,  0.00000, 30.41984, 34.64351, 36.05934, 42.42331, 33.36685,  6.24522,  0.18717,  0.19597
cis-2-Pentene, 24.67251,  0.00000, 19.49866, 23.76229, 24.59335, 43.96250, 22.05784,  5.39464,  0.24457,  0.21865
Isoprene,  4.67267,  0.00000,  2.22023,  4.19545,  4.51788, 37.35399,  3.62586,  3.98727,  1.09968,  0.85332
alpha-Pinene,  4.96728,  0.00000,  2.67957,  4.81430,  4.93941, 34.30701,  4.20848,  3.69069,  0.87696,  0.74300
MVK,  5.89309,  0.00000,  2.72864,  5.34447,  5.71848, 34.79924,  4.46731,  3.85215,  0.86230,  0.65367
Benzene,  8.69822,  0.00000,  6.47989,  8.28841,  9.61529, 20.04608,  7.75716,  2.75064,  0.35459,  0.31623
Toluene, 10.72962,  0.09213,  8.07911, 10.98443, 11.28024, 14.52681,  9.71887,  2.93374,  0.30186,  0.27342
Ethylbenzene, 10.72157,  0.69367,  8.38782, 11.20609, 11.36978, 14.94840,  9.92116,  2.77036,  0.27924,  0.25839
Propylbenzene, 11.54836,  1.46544,  8.51375, 11.60260, 12.08691, 15.32098, 10.43745,  2.50370,  0.23988,  0.21680
m_p-Xylene, 13.91001,  0.00000, 11.56229, 14.55839, 15.18921, 27.23663, 14.08868,  5.40009,  0.38329,  0.38822
o-Xylene,  9.79241,  0.00000,  8.15280, 10.37344, 11.41900, 16.99851,  9.58739,  3.43942,  0.35874,  0.35123
p-Isopropyl Toluene,  4.19820,  0.00000,  1.33399,  3.27966,  3.99876, 12.20973,  2.79597,  1.85595,  0.66379,  0.44208
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 21.86435,  0.37063,  2.65017,  7.15042,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.01034,  2.50172,  0.18314,  0.46316,  2.52904,  0.00000
Ethanol,  1.52542,  0.00000,  0.45732,  1.02740,  1.65489,  8.56933,  1.15007,  1.14352,  0.99430,  0.74964
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.44250,  0.41073,  2.37801,  5.78967,  0.00000
Formaldehyde,  5.24090,  0.00000,  0.87226,  4.64771,  7.73419, 23.56978,  4.56580,  3.70944,  0.81244,  0.70779
Acetaldehyde,  3.41983,  0.00000,  0.43337,  3.32898,  4.02618, 22.37847,  3.27698,  3.48980,  1.06494,  1.02046
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.06087,  0.62835,  3.82875,  6.09338,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 34.20982,  0.68279,  4.38075,  6.41597,  0.00000
m_p-Tolualdehyde,  4.93033,  0.00000,  0.00000,  3.21966,  6.14839, 28.02656,  4.11973,  4.37025,  1.06081,  0.88640
Phenylacetaldehyde,  1.23771,  0.00000,  0.00000,  2.41743,  2.97072, 16.96902,  2.67657,  3.27864,  1.22494,  2.64897
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 25.19879,  0.49300,  2.88140,  5.84460,  0.00000
Methyl acetate,  6.42584,  0.00000,  1.48938,  5.70061,  6.44102, 18.66619,  4.39415,  3.26000,  0.74190,  0.50733
n-Butyl acetate, 14.28808,  0.00000,  9.18103, 14.08296, 14.58302, 16.33043, 11.59035,  3.94519,  0.34039,  0.27612
D5-Siloxane, 14.68299,  0.00000,  9.13715, 14.29003, 14.73880, 34.36037, 12.67080,  4.52439,  0.35707,  0.30814

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 19.85080,  9.42174, 18.48504, 19.78175, 19.85014, 22.04103, 18.65419,  2.30752,  0.12370,  0.11624
Chloroform, 16.77896,  8.33187, 15.21392, 16.49250, 16.97665, 17.15193, 15.34563,  2.27506,  0.14825,  0.13559
Trichlorofluoromethane, 27.66838,  4.98905, 25.90719, 27.63682, 28.22476, 32.66382, 26.24518,  3.85883,  0.14703,  0.13947
Dichlorodifluoromethane, 42.64812, 15.76094, 40.40227, 42.42072, 42.65379, 45.08420, 40.80386,  4.97568,  0.12194,  0.11667
Carbon Tetrachloride, 31.04868, 11.60458, 28.83990, 31.03329, 31.33707, 37.12890, 29.45257,  4.13814,  0.14050,  0.13328
1_1_2-Trichlorotrifluoroethane, 33.09234, 15.43378, 30.92410, 33.06856, 33.49423, 37.58079, 31.45683,  4.06457,  0.12921,  0.12283
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 40.26116, 18.23965, 37.39540, 40.14865, 40.25999, 43.69155, 38.05780,  4.61374,  0.12123,  0.11460
Tetrachloroethene,  4.36494,  1.29464,  4.00907,  4.32216,  4.43605,  6.53495,  4.14606,  0.88120,  0.21254,  0.20188
1_2-Dichlorobenzene,  1.21769,  0.00000,  1.21865,  1.24037,  3.81863, 56.58328,  3.90000,  9.41807,  2.41489,  7.73438
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  2.68805,  3.52866,  1.08998,  1.33754,  1.22712,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.49631,  0.10682,  0.32787,  3.06950,  0.00000
N-Butane, 10.94754,  4.29071, 10.78113, 10.86779, 12.72398, 22.20448, 11.07212,  2.56222,  0.23141,  0.23405
Isobutane,  0.63205,  0.00000,  0.58690,  0.63226,  6.42295, 38.47908,  3.11844,  4.95420,  1.58868,  7.83825
N-Pentane,  5.80602,  0.00000,  4.79721,  5.79659,  5.81194, 11.78510,  5.31572,  1.42775,  0.26859,  0.24591
Isopentane,  0.00000,  0.00000,  0.00000,  0.21683,  0.33917,  2.62771,  0.31494,  0.51776,  1.64401,  0.00000
2-Methyl pentane,  1.51413,  0.00000,  0.63157,  1.62676,  1.83003,  4.61894,  1.56372,  1.12647,  0.72038,  0.74397
Butene,  9.91579,  2.91863,  9.21602,  9.62030,  9.94217, 14.79416,  9.23471,  1.58515,  0.17165,  0.15986
Propylene, 24.05848,  3.40361, 23.08916, 23.77997, 24.06514, 34.12864, 22.34219,  4.08367,  0.18278,  0.16974
cis-2-Pentene, 11.50782,  4.13144, 10.90859, 11.67840, 12.02552, 15.51835, 11.71164,  2.17426,  0.18565,  0.18894
Isoprene,  1.66567,  0.00000,  1.72614,  1.83322,  8.96889, 20.48698,  5.09033,  4.29966,  0.84467,  2.58134
alpha-Pinene,  8.75117,  2.15829,  8.83673,  9.38491, 14.95027, 26.70961, 11.63342,  3.89162,  0.33452,  0.44470
