
Residuals from Base Run #59 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
59,07/30/21,-3.574000E-002,-2.768000E-003,-4.198000E-003,3.437000E-002,-1.504000E-002,8.839000E-004,-2.858000E-005,-7.930000E-004,1.603000E-004,-8.764000E-005,4.092000E-004,8.862000E-002,7.331000E-002,-1.060000E-002,4.146000E-002,5.866000E-002,8.607000E-003,-1.167000E-002,-5.499000E-004,1.182000E-002,-7.436000E-003,2.940000E-003,-4.327000E-002,-1.212000E-002,-6.544000E-003,8.272000E-004,1.412000E-003,-1.711000E-003,3.240000E-003,-1.498000E-003,1.990000E-001,2.192000E-001,2.197000E-002,-2.481000E-001,-2.232000E-001,1.442000E-003,4.371000E-002,5.165000E-004,3.742000E-003,1.187000E-003,7.972000E-002,2.492000E-002,-1.793000E-002
59,07/31/21,-2.177000E-002,-1.343000E-003,1.947000E-002,-2.294000E-003,1.767000E-002,6.495000E-003,6.496000E-004,2.809000E-004,-6.346000E-005,7.414000E-005,3.346000E-004,5.806000E-002,2.610000E-002,-1.345000E-002,7.365000E-002,1.026000E-001,6.015000E-003,-2.774000E-002,-4.102000E-005,7.743000E-002,8.562000E-003,2.098000E-002,-3.054000E-002,2.125000E-002,-9.143000E-004,3.243000E-004,-5.765000E-003,-1.870000E-004,-5.376000E-003,-1.171000E-003,1.986000E-001,1.013000E+000,-3.188000E-002,2.051000E-001,1.592000E-001,-5.038000E-003,1.023000E-002,7.052000E-004,-1.574000E-001,8.991000E-005,-4.133000E-002,1.963000E-002,-1.349000E-002
59,08/01/21,-2.255000E-002,-8.328000E-004,-1.630000E-003,3.056000E-001,7.600000E-003,2.058000E-003,7.579000E-003,1.084000E-003,3.391000E-004,-1.077000E-004,-1.844000E-003,-1.417000E-001,4.117000E-002,2.956000E-002,-9.828000E-002,5.035000E-002,-2.000000E-002,-3.926000E-002,-3.633000E-004,-1.173000E-001,-1.521000E-002,-5.966000E-002,-1.985000E-003,4.934000E-002,7.399000E-003,7.487000E-004,-2.038000E-003,4.232000E-003,2.303000E-003,2.956000E-003,3.334000E-002,3.829000E-001,2.720000E-002,4.387000E-001,4.308000E-001,-1.166000E-002,-2.482000E-002,4.459000E-004,-2.040000E-002,-4.241000E-004,-5.005000E-002,1.427000E-002,2.101000E-003
59,08/02/21,-2.292000E-002,-1.139000E-003,1.788000E-002,-2.493000E-002,6.089000E-003,8.282000E-003,-1.111000E-003,9.935000E-004,-2.398000E-005,8.515000E-005,-1.160000E-003,1.308000E-001,8.634000E-002,-6.926000E-003,7.288000E-002,7.008000E-002,3.452000E-002,-1.326000E-001,1.519000E-003,-1.578000E-001,-3.843000E-002,-4.507000E-002,3.679000E-002,2.975000E-002,3.507000E-003,2.662000E-004,2.423000E-003,3.047000E-003,2.080000E-003,-1.413000E-003,1.447000E-004,1.914000E-003,-1.250000E-001,9.319000E-002,1.251000E-001,5.063000E-003,3.160000E-002,3.851000E-004,2.468000E-002,9.275000E-005,-2.765000E-002,-6.221000E-003,-7.622000E-003
59,08/03/21,-1.252000E-002,-5.095000E-003,-2.752000E-002,-4.743000E-003,1.036000E-002,1.920000E-003,3.830000E-003,1.328000E-003,8.262000E-005,-5.690000E-005,-7.686000E-003,-2.949000E-002,2.429000E-002,-7.426000E-003,6.918000E-002,4.163000E-001,3.300000E-003,1.767000E-003,7.929000E-003,-2.223000E-001,-5.519000E-002,-8.119000E-002,3.997000E-002,1.238000E-001,2.992000E-002,9.896000E-003,8.293000E-002,5.845000E-002,3.117000E-002,2.613000E-002,-4.802000E-005,5.247000E-001,-8.716000E-002,-8.186000E-001,-1.430000E-001,-1.429000E-002,-1.579000E-002,9.321000E-004,4.521000E-002,-5.936000E-004,-7.046000E-002,-1.092000E-001,-6.304000E-003
59,08/04/21,8.094000E-003,-1.822000E-003,5.724000E-003,-3.316000E-002,1.126000E-003,-7.975000E-003,1.624000E-004,7.210000E-004,-5.717000E-005,3.555000E-005,2.899000E-003,6.171000E-002,9.981000E-002,-1.801000E-002,5.416000E-003,8.362000E-002,-1.069000E-002,-5.220000E-002,-2.174000E-003,-2.855000E-003,-1.311000E-002,2.312000E-003,-1.634000E-001,-1.104000E-002,1.148000E-003,-1.010000E-003,-4.629000E-003,7.845000E-004,8.703000E-004,-2.401000E-003,-1.154000E-002,8.731000E-003,-2.978000E-002,5.971000E-001,4.949000E-001,2.265000E-003,4.180000E-002,4.234000E-004,7.924000E-002,-5.689000E-004,1.813000E-002,2.772000E-002,-9.158000E-003
59,08/05/21,-1.100000E-002,-2.837000E-003,-3.194000E-003,-1.227000E-002,-1.012000E-002,-1.223000E-002,-4.073000E-004,1.057000E-003,3.491000E-004,-3.143000E-004,4.766000E-003,2.579000E-001,1.118000E-001,-3.510000E-002,5.335000E-002,7.069000E-002,-2.710000E-002,-5.757000E-003,7.652000E-004,7.063000E-002,-8.524000E-003,4.388000E-002,-9.933000E-002,5.098000E-001,-3.590000E-003,-2.310000E-003,-1.562000E-002,-9.145000E-003,-9.744000E-004,-4.210000E-003,7.978000E-003,-1.327000E-001,-1.089000E-002,1.085000E+000,3.529000E-001,2.921000E-003,6.257000E-002,2.587000E-004,7.989000E-002,1.691000E-004,1.889000E-004,1.089000E-001,-1.608000E-002
59,08/06/21,8.431000E-003,5.541000E-003,-3.540000E-002,-1.462000E-002,-1.432000E-002,-8.977000E-003,-4.755000E-004,2.406000E-004,5.460000E-005,-1.652000E-004,5.978000E-003,7.141000E-002,2.642000E-002,-1.046000E-002,-2.324000E-002,-1.545000E-002,2.963000E-002,-1.570000E-002,5.702000E-004,-1.002000E-002,-3.724000E-003,-7.895000E-004,-6.674000E-002,1.319000E-002,1.886000E-003,-2.045000E-003,-1.163000E-002,-1.758000E-003,5.155000E-003,-7.186000E-003,1.036000E-005,-1.656000E-003,1.028000E-001,1.656000E+000,8.374000E-001,1.182000E-002,3.757000E-002,5.454000E-004,2.020000E-002,7.226000E-004,4.232000E-004,3.551000E-002,-5.138000E-003
59,08/07/21,-1.147000E-002,5.534000E-003,-2.549000E-002,-2.339000E-002,-5.647000E-003,-1.188000E-002,-9.375000E-004,1.167000E-003,7.457000E-005,-1.181000E-004,4.881000E-003,-3.023000E-002,1.998000E-002,-3.787000E-004,2.690000E-002,-3.779000E-002,-1.725000E-002,6.850000E-003,1.301000E-003,-6.269000E-003,-1.035000E-003,-7.424000E-003,-4.574000E-002,4.017000E-002,3.420000E-003,4.939000E-004,-8.436000E-003,-2.782000E-003,-1.505000E-003,-5.276000E-003,1.291000E-005,-9.160000E-002,1.230000E-001,1.649000E+000,5.381000E-001,1.232000E-002,7.176000E-002,1.770000E-004,7.022000E-002,1.723000E-003,5.644000E-003,-9.054000E-003,-2.604000E-003
59,08/08/21,-1.010000E-002,1.232000E-002,-2.696000E-003,-2.056000E-002,1.915000E-002,5.710000E-004,-2.473000E-003,2.277000E-003,6.548000E-005,3.838000E-005,-2.196000E-003,-7.072000E-002,8.472000E-003,1.396000E-002,-5.189000E-002,-1.079000E-002,-3.284000E-002,-3.982000E-002,1.119000E-003,-1.997000E-002,6.370000E-003,-3.060000E-002,1.862000E-002,3.133000E-002,3.532000E-003,3.703000E-005,-5.493000E-003,-1.216000E-003,-3.152000E-003,-2.056000E-003,3.029000E-001,-1.723000E-001,1.727000E-001,2.072000E+000,1.292000E+000,2.222000E-002,8.656000E-002,9.045000E-004,-3.716000E-002,9.456000E-004,-6.424000E-003,3.506000E-002,1.087000E-002
