**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
alpha-Pinene,  0.05930,  0.00903,  0.05213,  0.05691,  0.06039,  0.06407,  0.05217,  0.01485,  0.28470,  0.25048
MVK,  0.15023,  0.01460,  0.13322,  0.14688,  0.15704,  0.16437,  0.13276,  0.04171,  0.31422,  0.27767
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  0.02041,  0.00954,  0.01551,  0.01840,  0.02226,  0.03024,  0.01893,  0.00457,  0.24147,  0.22392
Ethylbenzene,  0.00349,  0.00129,  0.00241,  0.00309,  0.00357,  0.00475,  0.00309,  0.00085,  0.27545,  0.24420
Propylbenzene,  0.00102,  0.00011,  0.00090,  0.00098,  0.00103,  0.00123,  0.00093,  0.00021,  0.23009,  0.21083
m_p-Xylene,  0.00526,  0.00162,  0.00310,  0.00412,  0.00513,  0.01421,  0.00458,  0.00271,  0.59220,  0.51527
o-Xylene,  0.00389,  0.00111,  0.00247,  0.00314,  0.00388,  0.00616,  0.00333,  0.00124,  0.37180,  0.31857
p-Isopropyl Toluene,  0.00433,  0.00000,  0.00391,  0.00438,  0.00475,  0.00548,  0.00394,  0.00152,  0.38521,  0.35004
Naphthalene,  0.00371,  0.00000,  0.00234,  0.00339,  0.00354,  0.00519,  0.00282,  0.00122,  0.43027,  0.32733
Methanol,  1.60320,  0.00000,  1.24948,  1.80260,  2.17095,  3.55310,  1.87691,  0.90616,  0.48279,  0.56522
Ethanol,  0.03700,  0.00000,  0.05718,  0.17801,  0.21379,  0.33598,  0.15298,  0.09280,  0.60659,  2.50833
Phenol,  0.11194,  0.04077,  0.07731,  0.10572,  0.11173,  0.11914,  0.09653,  0.02369,  0.24542,  0.21164
Isovaleraldehyde,  0.00786,  0.00141,  0.00643,  0.00720,  0.00892,  0.01835,  0.00809,  0.00375,  0.46406,  0.47758
Hexaldehyde,  0.01990,  0.00000,  0.01656,  0.01891,  0.02548,  0.05455,  0.02239,  0.01190,  0.53167,  0.59795
m_p-Tolualdehyde,  0.00033,  0.00000,  0.00030,  0.00033,  0.00034,  0.00047,  0.00031,  0.00010,  0.31169,  0.29151
Phenylacetaldehyde,  0.03048,  0.00000,  0.01810,  0.02626,  0.03031,  0.03081,  0.02355,  0.00868,  0.36865,  0.28491
Cyclohexanone,  0.00025,  0.00000,  0.00021,  0.00022,  0.00029,  0.00048,  0.00023,  0.00010,  0.43839,  0.41206
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00191,  0.00010,  0.00043,  4.47214,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00367,  0.00724,  0.00147,  0.00266,  1.80598,  0.00000
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00309,  0.02061,  0.00216,  0.00473,  2.18999,  0.00000

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.36855,  1.97683,  2.38971,  3.41502,  4.35992,  4.79570,  3.31029,  0.95285,  0.28784,  0.21811
Chloroform,  3.86197,  2.21774,  2.95228,  3.60700,  4.04558,  4.43495,  3.48429,  0.72645,  0.20849,  0.18810
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.78028,  1.66178,  0.33187,  0.51048,  1.53819,  0.00000
Dichlorodifluoromethane, 12.49882,  0.00000,  2.71840,  7.35660, 10.86869, 12.49882,  6.63996,  4.42112,  0.66584,  0.35372
Carbon Tetrachloride,  6.05540,  0.00000,  0.00000,  2.90223,  5.50704,  6.05540,  2.69021,  2.46049,  0.91461,  0.40633
1_1_2-Trichlorotrifluoroethane,  3.45148,  1.14249,  1.44176,  2.31926,  2.64271,  3.94379,  2.15673,  0.77464,  0.35917,  0.22444
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  9.55382,  0.00000,  1.39849,  4.80805,  9.15976,  9.80873,  4.99764,  3.86373,  0.77311,  0.40442
Tetrachloroethene,  5.10348,  4.31401,  5.32170,  6.41370,  9.44081, 10.75270,  7.22573,  2.08130,  0.28804,  0.40782
1_2-Dichlorobenzene, 11.26809, 11.26809, 14.27429, 82.93307, 84.08280, 88.03308, 56.72678, 35.51925,  0.62615,  3.15220
1_4-Dichlorobenzene, 81.82082, 57.13491, 81.88305, 83.17645, 84.59748, 86.40727, 78.54506, 10.79563,  0.13745,  0.13194
PCBTF,  0.42329,  0.42329,  0.68926,  2.54571,  4.65258,  6.12719,  2.63544,  1.99387,  0.75656,  4.71046
N-Butane,  4.06936,  2.81903,  4.28093,  7.66388, 11.81463, 13.92190,  7.89549,  3.65772,  0.46327,  0.89884
Isobutane,  4.42558,  2.15124,  3.12642,  6.12265,  9.82789, 11.83661,  6.40899,  3.19590,  0.49866,  0.72214
N-Pentane,  1.17826,  0.00000,  0.00000,  0.00000,  0.00000,  2.87956,  0.28188,  0.74646,  2.64812,  0.63353
Isopentane,  1.48811,  0.00000,  1.51892,  4.30427,  6.06668,  6.55954,  3.48905,  2.49435,  0.71491,  1.67618
2-Methyl pentane,  0.03914,  0.00000,  0.00000,  0.01957,  0.94019,  2.01423,  0.52558,  0.74188,  1.41153, 18.95648
Butene,  3.17570,  0.00000,  1.80167,  5.43845,  7.97892, 10.80028,  4.62852,  3.50879,  0.75808,  1.10489
Propylene, 23.94485, 13.90075, 18.09018, 19.89976, 21.91245, 25.19539, 19.89654,  3.42999,  0.17239,  0.14325
cis-2-Pentene,  0.92886,  0.00000,  0.00000,  0.00000,  1.39417,  2.19058,  0.64998,  0.77905,  1.19857,  0.83871
Isoprene,  0.00000,  0.00000,  0.00712,  0.59429,  3.82627,  4.95708,  1.71296,  1.96206,  1.14542,  0.00000
alpha-Pinene,  2.00084,  0.61752,  1.50068,  1.91574,  4.35097,  6.49093,  2.96132,  2.01632,  0.68089,  1.00774
MVK,  0.00000,  0.00000,  0.00000,  0.78657,  3.82909,  4.89730,  1.72772,  1.94811,  1.12756,  0.00000
Benzene,  0.96660,  0.00000,  0.00000,  0.00000,  0.63010,  1.61830,  0.31278,  0.48365,  1.54632,  0.50037
Toluene,  0.18051,  0.18051,  0.77241,  2.94365,  4.81429,  6.63210,  2.86983,  2.05843,  0.71727, 11.40361
Ethylbenzene,  0.22127,  0.18456,  0.63480,  2.66133,  4.83406,  6.69535,  2.74359,  2.12499,  0.77453,  9.60370
Propylbenzene,  1.94683,  1.81277,  2.31704,  4.50708,  6.73101,  8.13074,  4.48936,  2.16294,  0.48179,  1.11101
m_p-Xylene,  0.44942,  0.00000,  0.11236,  7.85598, 11.51519, 16.78838,  6.21489,  5.82679,  0.93755, 12.96503
o-Xylene,  0.21115,  0.00000,  0.05279,  3.66392,  6.58982,  9.46237,  3.39876,  3.24183,  0.95383, 15.35289
p-Isopropyl Toluene,  3.02307,  1.56589,  2.81176,  2.99474,  3.73927,  4.48616,  3.23118,  0.77840,  0.24090,  0.25749
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.99691,  0.38638,  0.65104,  1.01109,  1.15634,  1.45624,  0.92778,  0.32070,  0.34566,  0.32169
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.38744,  0.19737,  0.44992,  2.27952,  0.00000
Phenol,  4.00883,  1.16863,  4.01058,  6.28680,  9.10577, 12.42298,  6.59546,  3.60483,  0.54656,  0.89922
Isovaleraldehyde,  4.61307,  3.05638,  4.83267,  9.83095, 12.40344, 15.99207,  9.25493,  4.00735,  0.43300,  0.86870
Hexaldehyde,  6.21356,  3.41570,  5.17335,  8.37588, 15.46676, 20.40499, 10.57909,  5.60661,  0.52997,  0.90232
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  3.59631,  7.37342, 10.80445,  3.85666,  3.94292,  1.02237,  0.00000
Phenylacetaldehyde, 16.65147,  6.96111,  8.46276, 11.77785, 16.47714, 20.86650, 13.35653,  4.80800,  0.35997,  0.28874
Cyclohexanone,  4.72413,  0.00000,  2.54564,  4.70993,  6.69290,  8.90927,  4.73088,  2.99115,  0.63226,  0.63316
Methyl acetate,  0.00000,  0.00000,  0.01315,  0.23449,  1.21194,  2.30847,  0.68136,  0.84922,  1.24636,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  1.26403,  1.99497,  3.08261,  1.15332,  0.99367,  0.86158,  0.00000
D5-Siloxane,  5.39605,  2.87348,  4.23974,  7.47713,  9.46229, 10.87908,  6.78854,  2.88327,  0.42473,  0.53433

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  5.00826,  2.53926,  4.84746,  5.02644,  6.61130, 10.53455,  5.60485,  1.77760,  0.31715,  0.35493
Chloroform,  1.91341,  1.52974,  2.91859,  3.57030,  4.91913,  7.33469,  4.01149,  1.71980,  0.42872,  0.89882
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  1.60364,  4.37348,  0.78584,  1.19868,  1.52534,  0.00000
Dichlorodifluoromethane,  4.71625,  0.00000,  1.82953,  4.74991,  8.29843, 10.02480,  4.85113,  3.52096,  0.72580,  0.74656
Carbon Tetrachloride,  3.38781,  0.82913,  2.79093,  4.41173,  5.22634, 10.33400,  4.37639,  2.02657,  0.46307,  0.59820
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.61161,  0.13058,  0.58397,  4.47214,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.91796,  2.00376,  0.48474,  0.79481,  1.63966,  0.00000
Tetrachloroethene, 18.81946, 12.89772, 18.49581, 19.62794, 21.02644, 28.45480, 19.77553,  2.94434,  0.14889,  0.15645
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.81164,  5.35473,  1.07748,  2.07817,  1.92874,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  2.49260,  4.86753,  1.10934,  1.66237,  1.49851,  0.00000
PCBTF, 31.76077,  9.05393, 27.26500, 29.08271, 32.13575, 43.41830, 29.01389,  6.49027,  0.22370,  0.20435
N-Butane,  0.11694,  0.00000,  2.14569,  3.02837,  3.92753,  4.53542,  2.73546,  1.36053,  0.49737, 11.63456
Isobutane,  0.00000,  0.00000,  0.00000,  0.86168,  1.96759,  3.45154,  1.16060,  1.31093,  1.12953,  0.00000
N-Pentane,  3.01408,  0.00000,  0.00000,  0.79065,  2.94777,  3.39757,  1.45566,  1.45599,  1.00023,  0.48306
Isopentane,  3.30688,  0.00000,  3.23602,  4.46347,  5.65684,  9.91860,  4.64100,  2.49433,  0.53745,  0.75428
2-Methyl pentane,  0.91334,  0.00000,  0.68331,  3.59692,  4.68324,  6.51287,  2.84816,  2.34078,  0.82186,  2.56287
Butene,  0.46295,  0.00000,  2.31673,  3.04228,  3.75429,  4.01173,  2.77241,  1.17044,  0.42218,  2.52824
Propylene, 13.37435,  0.00000,  8.29291, 11.23844, 14.44381, 19.04943, 11.35234,  4.98356,  0.43899,  0.37262
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  5.60666,  0.00000,  4.26808,  5.17374,  6.25675,  9.68961,  4.99012,  2.13639,  0.42812,  0.38105
alpha-Pinene,  9.50129,  3.50665,  8.15113,  9.07865,  9.45374, 12.56876,  8.76399,  1.93574,  0.22087,  0.20373
MVK,  3.41053,  0.00000,  2.32851,  2.71403,  5.01425,  7.93494,  3.33921,  2.14650,  0.64282,  0.62938
Benzene,  4.17131,  0.00000,  2.72314,  3.60758,  5.40819, 12.29463,  4.61567,  3.47137,  0.75208,  0.83220
Toluene, 32.17718,  9.01979, 27.50253, 30.43980, 31.21605, 47.78377, 29.74114,  7.06618,  0.23759,  0.21960
Ethylbenzene, 34.21538, 11.90254, 29.40823, 32.40701, 33.19508, 49.54052, 32.00892,  6.81651,  0.21296,  0.19922
Propylbenzene, 29.97541, 10.43365, 25.35128, 27.58878, 29.46457, 41.59137, 27.67180,  5.88978,  0.21284,  0.19649
m_p-Xylene, 40.17853, 17.80563, 35.29515, 37.65038, 39.90647, 52.21754, 37.46911,  6.53270,  0.17435,  0.16259
o-Xylene, 39.99186, 16.60411, 35.70233, 37.77948, 39.45877, 55.64965, 37.93168,  7.05291,  0.18594,  0.17636
p-Isopropyl Toluene,  4.77403,  0.00000,  0.57278,  3.00894,  5.82065,  9.84201,  3.30289,  3.13791,  0.95005,  0.65729
Naphthalene, 34.39071, 25.42548, 28.65001, 35.93780, 39.12248, 45.90800, 34.39596,  6.19425,  0.18009,  0.18011
Methanol,  3.43364,  0.82089,  1.26381,  2.15458,  2.73060,  3.43364,  2.05662,  0.79349,  0.38582,  0.23109
Ethanol,  0.00000,  0.00000,  0.12649,  2.86973,  3.38119,  4.24296,  2.18168,  1.58407,  0.72608,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  1.65878,  4.61059,  0.88577,  1.41236,  1.59449,  0.00000
Isovaleraldehyde, 14.29450,  1.85577, 13.81472, 15.90313, 18.10365, 20.08120, 15.28198,  4.13739,  0.27074,  0.28944
Hexaldehyde,  9.38991,  0.89923, 10.23836, 15.64328, 17.16418, 21.95769, 13.78236,  6.14117,  0.44558,  0.65402
m_p-Tolualdehyde, 37.08827, 19.70930, 34.56476, 39.23561, 41.72053, 42.15491, 37.41092,  5.28172,  0.14118,  0.14241
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cyclohexanone, 38.87287, 17.01241, 34.34415, 40.28128, 46.11834, 47.95501, 39.55061,  7.60772,  0.19235,  0.19571
Methyl acetate,  9.03438,  5.04662,  7.48134,  9.03585,  9.90931, 16.34592,  9.23115,  2.83369,  0.30697,  0.31366
n-Butyl acetate, 34.19689,  0.00000, 31.23025, 32.22444, 34.55757, 57.23893, 31.62235, 10.23276,  0.32359,  0.29923
D5-Siloxane,  1.07139,  0.00000,  0.83337,  9.96276, 28.44732, 43.80466, 14.04171, 14.97801,  1.06668, 13.98003

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.78169,  2.40101,  0.36539,  0.67045,  1.83491,  0.00000
Chloroform,  5.60003,  0.68703,  4.31072,  4.84277,  6.35484,  9.26295,  5.19043,  1.98539,  0.38251,  0.35453
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.01962,  0.66455,  2.40804,  0.45449,  0.63703,  1.40162,  0.00000
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.53211,  0.06584,  0.14542,  2.20881,  0.00000
Carbon Tetrachloride,  1.11153,  0.00000,  0.49433,  1.14364,  2.04600,  3.07567,  1.31556,  0.93305,  0.70924,  0.83943
1_1_2-Trichlorotrifluoroethane,  1.64204,  0.42946,  1.14431,  2.21233,  2.91163,  4.48088,  2.10055,  1.06218,  0.50567,  0.64687
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Tetrachloroethene,  2.28845,  0.17687,  1.14459,  2.08337,  2.92205,  4.51353,  2.12273,  1.06665,  0.50249,  0.46610
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.65267,  1.78925,  3.58507,  0.93593,  1.09446,  1.16939,  0.00000
1_4-Dichlorobenzene,  3.31007,  0.00000,  0.00000,  0.00000,  3.25416,  3.81469,  1.20149,  1.68820,  1.40509,  0.51002
PCBTF,  2.34563,  0.18621,  0.96211,  1.65747,  2.73979, 11.24993,  2.54050,  2.69639,  1.06136,  1.14954
N-Butane,  2.54078,  0.50480,  0.76641,  1.37581,  3.75303,  4.38631,  2.07456,  1.50323,  0.72460,  0.59164
Isobutane,  0.00000,  0.00000,  0.00000,  0.09132,  2.98158,  4.62062,  1.30978,  1.81263,  1.38392,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.96191,  0.12931,  0.45331,  3.50573,  0.00000
Isopentane,  3.34330,  1.49548,  2.53014,  2.80220,  4.24038,  7.21273,  3.67762,  1.92394,  0.52315,  0.57546
2-Methyl pentane,  1.68246,  0.00000,  0.00000,  1.98930,  4.52136,  6.00222,  2.25900,  2.07870,  0.92018,  1.23551
Butene,  6.47332,  4.44533,  5.00668,  5.91037,  6.79672,  8.69116,  6.22657,  1.40696,  0.22596,  0.21735
Propylene,  1.26529,  0.00000,  0.00000,  0.00000,  0.00000,  1.26529,  0.13196,  0.31877,  2.41564,  0.25193
cis-2-Pentene,  2.33637,  1.22328,  2.44513,  3.93784,  4.52252,  5.55321,  3.58239,  1.40916,  0.39336,  0.60314
Isoprene,  6.41614,  0.00000,  6.52082,  7.81279, 13.61197, 14.63040,  8.90357,  4.38081,  0.49203,  0.68278
alpha-Pinene,  5.79513,  0.00000,  5.81620,  6.58496, 11.78760, 12.82441,  7.77541,  3.84188,  0.49411,  0.66295
MVK,  9.02478,  2.33503,  9.19325, 10.60792, 16.62822, 18.50207, 11.63183,  4.52287,  0.38884,  0.50116
Benzene,  0.00000,  0.00000,  0.00000,  0.75067,  2.60200,  5.11461,  1.30158,  1.48768,  1.14298,  0.00000
Toluene,  1.40561,  0.11422,  0.95831,  1.38002,  2.32572,  5.12309,  1.57963,  1.21479,  0.76904,  0.86425
Ethylbenzene,  0.73996,  0.00000,  0.24014,  0.59161,  1.84398,  4.01827,  1.00130,  1.07790,  1.07651,  1.45671
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.20446,  0.94279,  1.46164,  0.43759,  0.57161,  1.30627,  0.00000
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.64786,  0.09968,  0.20856,  2.09220,  0.00000
o-Xylene,  0.45073,  0.00000,  0.00000,  0.14100,  1.38154,  1.85391,  0.57487,  0.75491,  1.31317,  1.67484
p-Isopropyl Toluene, 12.57962,  9.13138, 11.71633, 13.24396, 14.74089, 15.46724, 13.06573,  2.01406,  0.15415,  0.16011
Naphthalene,  2.69479,  0.00000,  2.16974,  2.74383,  5.32071,  6.35491,  3.35292,  1.96502,  0.58606,  0.72919
Methanol,  1.70540,  0.25697,  0.94752,  1.56191,  1.98174,  2.83223,  1.55826,  0.71030,  0.45583,  0.41650
Ethanol, 87.03079, 85.54722, 85.85204, 86.58395, 87.02040, 91.56532, 86.89529,  1.64527,  0.01893,  0.01890
Phenol,  0.00000,  0.00000,  0.00000,  1.05649,  3.15138,  4.07609,  1.44244,  1.55612,  1.07881,  0.00000
Isovaleraldehyde,  5.71594,  3.63277,  4.03532,  5.65067,  6.28173, 12.37661,  5.75803,  2.22064,  0.38566,  0.38850
Hexaldehyde,  3.52121,  0.90637,  1.94878,  2.79407,  5.38702, 11.36670,  3.74658,  2.68497,  0.71664,  0.76251
m_p-Tolualdehyde,  1.38571,  0.00000,  0.00000,  0.31641,  4.02206,  8.79522,  1.83891,  2.54098,  1.38179,  1.83370
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cyclohexanone, 10.66632,  8.25739,  8.87001,  9.47831, 12.01605, 16.96966, 10.36584,  2.10246,  0.20283,  0.19711
Methyl acetate,  2.67189,  0.10615,  2.99172,  3.37963,  5.48896,  7.97688,  3.92431,  1.87965,  0.47897,  0.70349
n-Butyl acetate,  4.61075,  0.81412,  2.63612,  4.48341,  5.69769, 14.03170,  4.48155,  2.85629,  0.63735,  0.61949
D5-Siloxane,  7.90010,  0.00000,  1.55828,  8.33085,  9.65870, 13.59067,  6.99391,  4.75318,  0.67962,  0.60166

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  5.66553,  4.03141,  6.08880,  6.59299,  7.87918,  9.07731,  6.82591,  1.41998,  0.20803,  0.25064
Chloroform,  4.07243,  1.10890,  2.07465,  3.45404,  5.14636,  7.88585,  3.58877,  1.95370,  0.54439,  0.47974
Trichlorofluoromethane,  6.27668,  0.57411,  2.28626,  3.11793,  5.01436,  8.02222,  3.74942,  2.24225,  0.59803,  0.35724
Dichlorodifluoromethane,  2.27132,  0.00000,  0.31490,  6.56127, 10.49843, 16.70148,  5.85301,  5.05906,  0.86435,  2.22737
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.05398,  3.99347,  0.61699,  1.31720,  2.13489,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.92592,  0.09349,  0.24416,  2.61171,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  7.10203,  5.57292,  7.23442,  9.97894, 12.86059, 16.65147, 10.35430,  3.22802,  0.31176,  0.45452
Tetrachloroethene,  1.36417,  0.00000,  0.80376,  3.49703,  5.95362,  6.73368,  3.30514,  2.40202,  0.72675,  1.76080
1_2-Dichlorobenzene,  1.77698,  0.00000,  0.00000,  0.00000,  1.61562, 13.79743,  1.40623,  3.18010,  2.26145,  1.78961
1_4-Dichlorobenzene,  5.54166,  0.00000,  0.38746,  4.13390,  4.70675,  5.85737,  3.14677,  2.07932,  0.66078,  0.37522
PCBTF,  8.59752,  3.50684,  4.95856,  7.56506, 10.02203, 13.01650,  7.63901,  3.04696,  0.39887,  0.35440
N-Butane, 34.14496, 27.75921, 30.78622, 35.86014, 37.95349, 41.04358, 34.91378,  4.32000,  0.12373,  0.12652
Isobutane, 36.93800,  0.00000,  2.18142, 28.80149, 38.43423, 45.99125, 23.74997, 16.90836,  0.71193,  0.45775
N-Pentane, 80.10568, 61.25245, 68.26579, 74.29749, 79.23487, 82.22877, 73.11030,  6.15229,  0.08415,  0.07680
Isopentane, 19.03895,  8.93533, 14.08167, 17.50226, 21.06506, 26.26651, 17.36305,  4.51985,  0.26031,  0.23740
2-Methyl pentane,  5.02790,  0.00000,  0.64399,  2.57647,  7.53628, 11.72527,  3.53875,  3.68465,  1.04123,  0.73284
Butene, 24.31431, 22.44137, 23.86792, 25.34475, 29.53933, 31.57697, 26.41473,  3.22352,  0.12204,  0.13258
Propylene, 26.28913, 21.45636, 24.59122, 28.18283, 34.75866, 40.11156, 29.30694,  5.38957,  0.18390,  0.20501
cis-2-Pentene, 29.27831, 11.18640, 16.27144, 22.67947, 28.96698, 35.90971, 22.23982,  7.26336,  0.32659,  0.24808
Isoprene,  4.48121,  0.00000,  2.12171,  3.99236,  4.44173,  6.53811,  3.57932,  1.78699,  0.49925,  0.39877
alpha-Pinene,  4.48080,  2.18736,  3.14491,  4.25467,  5.06860,  6.84656,  4.21466,  1.23098,  0.29207,  0.27472
MVK,  4.97617,  0.00000,  2.27489,  3.69268,  5.50024,  7.35194,  3.82929,  1.83232,  0.47850,  0.36822
Benzene,  7.87011,  2.80533,  5.24257,  8.18434, 10.35312, 12.56067,  8.23063,  2.89475,  0.35170,  0.36782
Toluene, 10.58512,  3.91185,  7.53427,  9.31977, 12.21138, 16.13054,  9.56968,  3.69139,  0.38574,  0.34873
Ethylbenzene, 10.18055,  4.41981,  7.70159,  9.42073, 12.20594, 15.47069,  9.56582,  3.39012,  0.35440,  0.33300
Propylbenzene,  9.35948,  4.12215,  6.93512,  9.53478, 11.77780, 14.45499,  9.22616,  3.04442,  0.32998,  0.32528
m_p-Xylene, 11.97952,  4.38163,  9.65618, 11.49438, 23.95489, 31.23150, 15.18549,  8.44108,  0.55587,  0.70463
o-Xylene,  9.22745,  2.54411,  7.06850,  7.49070, 15.03947, 18.76202,  9.69517,  4.96501,  0.51211,  0.53807
p-Isopropyl Toluene,  2.63319,  0.00000,  0.00000,  0.00000,  2.21925,  3.67787,  0.81262,  1.23227,  1.51642,  0.46798
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.11239,  0.00000,  0.00000,  0.10897,  0.24194,  0.40760,  0.13401,  0.13458,  1.00429,  1.19739
Ethanol,  0.00000,  0.00000,  0.06506,  0.83369,  1.19409,  4.70226,  0.95505,  1.07488,  1.12547,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.35224,  0.13416,  0.41295,  3.07804,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  1.04649,  4.53948,  0.78560,  1.53010,  1.94769,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.81487,  0.04074,  0.18221,  4.47214,  0.00000
m_p-Tolualdehyde,  2.53152,  0.00000,  0.00000,  0.00000,  0.10057,  3.95669,  0.59104,  1.22705,  2.07611,  0.48471
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.70896,  1.84144,  5.48588,  1.21776,  1.54100,  1.26543,  0.00000
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methyl acetate,  4.28095,  0.00000,  0.00000,  1.12874,  4.78508,  7.01193,  2.13196,  2.42519,  1.13754,  0.56651
n-Butyl acetate, 14.48318,  2.85527,  7.22409, 11.85927, 14.08552, 17.07275, 10.76461,  4.13672,  0.38429,  0.28562
D5-Siloxane,  0.00000,  0.00000,  0.00000,  2.65543, 12.15846, 18.95766,  6.28598,  6.70618,  1.06685,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.60324,  3.78868,  4.25156,  4.43120,  4.60170,  5.08544,  4.45559,  0.29630,  0.06650,  0.06437
Chloroform,  2.96584,  1.56422,  2.32832,  2.64416,  2.84235,  3.48657,  2.59503,  0.41911,  0.16150,  0.14131
Trichlorofluoromethane,  2.05842,  1.23175,  1.77523,  2.27544,  2.39198,  3.90164,  2.20884,  0.69145,  0.31304,  0.33591
Dichlorodifluoromethane,  2.53087,  1.39480,  2.06560,  2.63674,  3.18469,  4.35135,  2.68243,  0.68890,  0.25682,  0.27220
Carbon Tetrachloride,  1.53390,  0.19981,  1.31498,  1.56760,  1.89466,  3.37341,  1.53690,  0.77912,  0.50694,  0.50794
1_1_2-Trichlorotrifluoroethane,  1.81815,  1.19795,  1.57097,  1.66503,  2.38401,  4.18327,  2.01642,  0.79475,  0.39414,  0.43712
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  2.07714,  1.05382,  1.80685,  1.97524,  2.64578,  4.75410,  2.27086,  0.91119,  0.40125,  0.43867
Tetrachloroethene,  3.49517,  1.31360,  2.87263,  3.18048,  3.60924,  3.91935,  3.04942,  0.76978,  0.25244,  0.22024
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.73306,  0.99102,  0.29256,  0.41552,  1.42029,  0.00000
1_4-Dichlorobenzene,  1.27142,  0.00000,  0.27548,  1.15784,  1.39618,  1.73225,  0.91127,  0.57421,  0.63012,  0.45163
