**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Ethanol,  0.00000,  0.00000,  0.00000,  0.02052,  0.08542,  0.17245,  0.04764,  0.05578,  1.17082,  0.00000
Ethylbenzene,  0.00499,  0.00049,  0.00351,  0.00480,  0.00566,  0.00893,  0.00457,  0.00172,  0.37716,  0.34542
Formaldehyde,  0.19560,  0.00000,  0.15971,  0.20827,  0.29584,  0.35561,  0.20038,  0.10386,  0.51832,  0.53099
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.04749,  0.05332,  0.01775,  0.02332,  1.31397,  0.00000
Isobutane,  0.10493,  0.00000,  0.00242,  0.02637,  0.10345,  0.11337,  0.05177,  0.04866,  0.93999,  0.46375
Isopentane,  0.07695,  0.00000,  0.01962,  0.05612,  0.07616,  0.08847,  0.04994,  0.02900,  0.58060,  0.37682
Isoprene,  0.02912,  0.00000,  0.02594,  0.02913,  0.03624,  0.05401,  0.02837,  0.01244,  0.43859,  0.42724
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.01583,  0.01926,  0.00622,  0.00805,  1.29352,  0.00000
MVK,  0.01708,  0.00138,  0.01276,  0.01544,  0.01922,  0.02418,  0.01453,  0.00584,  0.40149,  0.34170
Methanol,  0.00000,  0.00000,  0.00000,  0.00053,  0.83092,  1.37770,  0.34456,  0.51627,  1.49837,  0.00000
Methyl acetate,  0.01349,  0.00000,  0.00150,  0.00228,  0.01337,  0.01350,  0.00531,  0.00568,  1.07009,  0.42092
N-Butane,  0.17168,  0.03714,  0.07077,  0.15121,  0.17526,  0.18715,  0.12870,  0.05526,  0.42935,  0.32187
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Parachlorobenzotrifluoride,  0.00118,  0.00013,  0.00057,  0.00087,  0.00125,  0.00163,  0.00088,  0.00038,  0.42802,  0.32010
Pentane,  0.06652,  0.00000,  0.00064,  0.06564,  0.06711,  0.06880,  0.04047,  0.03303,  0.81613,  0.49652
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.03635,  0.05496,  0.01702,  0.02225,  1.30747,  0.00000
Phenylacetaldehyde,  0.00202,  0.00000,  0.00087,  0.00394,  0.00979,  0.03459,  0.00780,  0.00955,  1.22316,  4.73043
Propylene,  0.12772,  0.00000,  0.03965,  0.11697,  0.13934,  0.16454,  0.09716,  0.05497,  0.56577,  0.43042
Tetrachloroethene,  0.00042,  0.00029,  0.00035,  0.00046,  0.00049,  0.00058,  0.00044,  0.00009,  0.21662,  0.22365
Toluene,  0.03176,  0.00443,  0.02062,  0.03034,  0.03579,  0.05863,  0.02921,  0.01101,  0.37706,  0.34678
Trichlorofluoromethane,  0.00630,  0.00000,  0.00414,  0.00617,  0.01653,  0.02981,  0.01058,  0.01001,  0.94665,  1.58916
a-Pinene,  0.00655,  0.00266,  0.00640,  0.00676,  0.00914,  0.01170,  0.00724,  0.00273,  0.37692,  0.41692
cis-2-Pentene,  0.00237,  0.00000,  0.00000,  0.00163,  0.00229,  0.00237,  0.00125,  0.00105,  0.84490,  0.44402
m_p-Tolualdehyde,  0.00007,  0.00000,  0.00002,  0.00006,  0.00007,  0.00016,  0.00006,  0.00005,  0.79392,  0.62615
m_p-Xylene,  0.00772,  0.00000,  0.00770,  0.00888,  0.01413,  0.02039,  0.01008,  0.00436,  0.43239,  0.56474
n-Butyl acetate,  0.01823,  0.00263,  0.00667,  0.01319,  0.01941,  0.02144,  0.01305,  0.00585,  0.44805,  0.32086
o-Xylene,  0.00406,  0.00000,  0.00335,  0.00461,  0.00567,  0.00988,  0.00458,  0.00198,  0.43263,  0.48757
p-Cymene,  0.00114,  0.00000,  0.00004,  0.00109,  0.00114,  0.00117,  0.00073,  0.00051,  0.70303,  0.45150
p-Isopropyl Toluene,  0.00094,  0.00000,  0.00000,  0.00038,  0.00082,  0.00094,  0.00042,  0.00037,  0.89933,  0.39779

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene,  0.02132,  0.01360,  0.01697,  0.02057,  0.02176,  0.05924,  0.02141,  0.00933,  0.43582,  0.43766
2-Methyl pentane,  0.00315,  0.00000,  0.00255,  0.00401,  0.00475,  0.01549,  0.00442,  0.00397,  0.89866,  1.26144
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00791,  0.08325,  0.20166,  0.04357,  0.06189,  1.42030,  0.00000
Benzene,  0.01918,  0.00657,  0.01414,  0.01917,  0.01995,  0.02565,  0.01757,  0.00479,  0.27273,  0.24985
Benzene_ 1_2-dichloro-,  0.00020,  0.00000,  0.00007,  0.00016,  0.00021,  0.00029,  0.00014,  0.00009,  0.64433,  0.45311
Benzene_ 1_4-dichloro,  0.00013,  0.00000,  0.00000,  0.00011,  0.00021,  0.00051,  0.00014,  0.00016,  1.15452,  1.20124
Benzene_ propyl-,  0.00005,  0.00000,  0.00002,  0.00005,  0.00014,  0.00060,  0.00012,  0.00016,  1.30738,  3.02296
Carbon Tetrachloride,  0.02242,  0.00655,  0.02052,  0.02240,  0.02275,  0.02442,  0.02097,  0.00404,  0.19263,  0.18017
Chloroform,  0.00433,  0.00216,  0.00325,  0.00407,  0.00442,  0.00467,  0.00383,  0.00074,  0.19362,  0.17100
Cyclohexanone,  0.00029,  0.00000,  0.00029,  0.00029,  0.00033,  0.00042,  0.00030,  0.00009,  0.28664,  0.29683
Decamethylcyclopentasiloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Dichlorodifluoromethane,  0.17115,  0.09279,  0.15671,  0.16733,  0.17114,  0.18164,  0.16150,  0.02000,  0.12381,  0.11683
Dichloromethane,  0.02490,  0.01652,  0.02148,  0.02366,  0.02495,  0.02673,  0.02308,  0.00290,  0.12564,  0.11648
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  0.02665,  0.00555,  0.02405,  0.02641,  0.02695,  0.02894,  0.02461,  0.00526,  0.21361,  0.19731
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  0.00679,  0.00440,  0.00604,  0.00651,  0.00679,  0.00725,  0.00635,  0.00074,  0.11663,  0.10906
Ethanol,  0.18794,  0.00000,  0.17796,  0.18807,  0.21000,  0.23752,  0.17667,  0.06443,  0.36467,  0.34281
Ethylbenzene,  0.00100,  0.00046,  0.00092,  0.00102,  0.00153,  0.00340,  0.00127,  0.00070,  0.54869,  0.69910
Formaldehyde,  0.07873,  0.00000,  0.07931,  0.12311,  0.26523,  0.51611,  0.18068,  0.13447,  0.74424,  1.70809
Hexaldehyde,  0.07352,  0.00000,  0.06142,  0.07073,  0.07338,  0.08375,  0.06555,  0.01723,  0.26285,  0.23436
Isobutane,  0.00147,  0.00000,  0.00146,  0.00168,  0.01246,  0.07802,  0.00964,  0.01774,  1.84002, 12.09095
Isopentane,  0.00000,  0.00000,  0.00000,  0.00073,  0.00132,  0.04340,  0.00301,  0.00957,  3.18077,  0.00000
Isoprene,  0.00917,  0.00000,  0.00954,  0.01815,  0.05441,  0.11508,  0.03441,  0.03169,  0.92091,  3.45639
Isovaleraldehyde,  0.02654,  0.00057,  0.02286,  0.02607,  0.02793,  0.02922,  0.02396,  0.00640,  0.26711,  0.24110
MVK,  0.00000,  0.00000,  0.00000,  0.00460,  0.02160,  0.04463,  0.01183,  0.01388,  1.17263,  0.00000
Methanol,  3.65950,  0.87437,  3.48790,  3.77320,  4.02698,  4.91480,  3.70271,  0.82491,  0.22279,  0.22542
Methyl acetate,  0.00702,  0.00000,  0.00621,  0.00740,  0.00842,  0.01091,  0.00661,  0.00289,  0.43689,  0.41128
N-Butane,  0.04580,  0.02620,  0.03721,  0.04477,  0.04891,  0.15275,  0.04884,  0.02626,  0.53771,  0.57347
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00052,  0.00150,  0.00027,  0.00047,  1.74220,  0.00000
Parachlorobenzotrifluoride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00082,  0.00005,  0.00018,  3.83160,  0.00000
Pentane,  0.00529,  0.00361,  0.00411,  0.00531,  0.00545,  0.06958,  0.00828,  0.01449,  1.75075,  2.74149
Phenol,  0.06383,  0.00000,  0.06024,  0.06406,  0.07260,  0.09413,  0.06238,  0.01894,  0.30358,  0.29667
Phenylacetaldehyde,  0.06102,  0.01460,  0.05538,  0.05896,  0.06101,  0.06609,  0.05566,  0.01166,  0.20955,  0.19114
Propylene,  0.09870,  0.04277,  0.08137,  0.09430,  0.09554,  0.13246,  0.08909,  0.01765,  0.19807,  0.17879
Tetrachloroethene,  0.00027,  0.00005,  0.00015,  0.00023,  0.00027,  0.00030,  0.00021,  0.00007,  0.33408,  0.26003
Toluene,  0.00639,  0.00320,  0.00588,  0.00641,  0.00886,  0.02241,  0.00778,  0.00431,  0.55424,  0.67413
Trichlorofluoromethane,  0.07121,  0.02427,  0.06397,  0.07118,  0.07279,  0.07819,  0.06623,  0.01303,  0.19671,  0.18295
a-Pinene,  0.01075,  0.00000,  0.01078,  0.01208,  0.01863,  0.03199,  0.01499,  0.00699,  0.46647,  0.65063
cis-2-Pentene,  0.00105,  0.00096,  0.00105,  0.00109,  0.00112,  0.00248,  0.00117,  0.00033,  0.28039,  0.31330
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00007,  0.00016,  0.00004,  0.00005,  1.45690,  0.00000
m_p-Xylene,  0.00276,  0.00078,  0.00140,  0.00251,  0.00314,  0.00598,  0.00262,  0.00137,  0.52393,  0.49889
n-Butyl acetate,  0.00112,  0.00000,  0.00060,  0.00113,  0.00134,  0.01631,  0.00179,  0.00347,  1.93888,  3.10415
o-Xylene,  0.00095,  0.00000,  0.00080,  0.00095,  0.00154,  0.00297,  0.00116,  0.00075,  0.64994,  0.79624
p-Cymene,  0.00071,  0.00059,  0.00073,  0.00077,  0.00090,  0.00120,  0.00083,  0.00015,  0.18295,  0.21332
p-Isopropyl Toluene,  0.00003,  0.00000,  0.00003,  0.00010,  0.00059,  0.00078,  0.00027,  0.00030,  1.10816, 11.22074

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene,  0.00879,  0.00844,  0.00887,  0.01704,  0.02044,  0.04606,  0.01847,  0.01266,  0.68525,  1.43966
2-Methyl pentane,  0.01124,  0.00986,  0.01123,  0.02001,  0.05712,  0.16468,  0.04531,  0.05126,  1.13136,  4.56222
Acetaldehyde,  0.43548,  0.24800,  0.36429,  0.44126,  0.45657,  0.50503,  0.41519,  0.07411,  0.17849,  0.17017
Benzene,  0.00561,  0.00495,  0.00548,  0.02577,  0.04497,  0.14309,  0.03819,  0.04454,  1.16618,  7.93894
Benzene_ 1_2-dichloro-,  0.00005,  0.00000,  0.00000,  0.00000,  0.00009,  0.00029,  0.00006,  0.00009,  1.46697,  1.68154
Benzene_ 1_4-dichloro,  0.00015,  0.00000,  0.00010,  0.00013,  0.00020,  0.00056,  0.00016,  0.00013,  0.78942,  0.84175
Benzene_ propyl-,  0.00097,  0.00045,  0.00092,  0.00100,  0.00130,  0.00334,  0.00127,  0.00068,  0.53545,  0.70350
Carbon Tetrachloride,  0.01001,  0.00691,  0.00992,  0.01335,  0.02420,  0.03330,  0.01580,  0.00862,  0.54600,  0.86191
Chloroform,  0.00038,  0.00000,  0.00030,  0.00225,  0.00422,  0.01107,  0.00305,  0.00371,  1.21705,  9.81564
Cyclohexanone,  0.00023,  0.00000,  0.00007,  0.00018,  0.00025,  0.00050,  0.00018,  0.00013,  0.69143,  0.54541
Decamethylcyclopentasiloxane,  0.00110,  0.00000,  0.00027,  0.00132,  0.01936,  0.02776,  0.00824,  0.01020,  1.23838,  9.26472
Dichlorodifluoromethane,  0.04253,  0.01793,  0.04089,  0.04426,  0.07262,  0.19490,  0.05636,  0.03996,  0.70903,  0.93960
Dichloromethane,  0.00824,  0.00604,  0.00810,  0.01484,  0.02640,  0.04958,  0.01781,  0.01362,  0.76440,  1.65202
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  0.01133,  0.00744,  0.01101,  0.01445,  0.02687,  0.03673,  0.01745,  0.00968,  0.55509,  0.85519
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  0.00226,  0.00144,  0.00225,  0.00258,  0.00346,  0.00791,  0.00315,  0.00164,  0.52262,  0.72813
Ethanol,  0.18084,  0.00000,  0.07723,  0.18561,  0.19247,  0.28994,  0.14518,  0.08787,  0.60527,  0.48590
Ethylbenzene,  0.00325,  0.00212,  0.00267,  0.00340,  0.00473,  0.01341,  0.00429,  0.00283,  0.65811,  0.87052
Formaldehyde,  1.02550,  0.70757,  0.99974,  1.02600,  1.03775,  1.12080,  0.99680,  0.10094,  0.10127,  0.09843
Hexaldehyde,  0.02528,  0.00000,  0.00207,  0.01583,  0.02565,  0.06081,  0.01654,  0.01481,  0.89519,  0.58580
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.01965,  0.05832,  0.00918,  0.01624,  1.76848,  0.00000
Isopentane,  0.01893,  0.00000,  0.01817,  0.02731,  0.05414,  0.13571,  0.04431,  0.04034,  0.91037,  2.13156
Isoprene,  0.33518,  0.15170,  0.25337,  0.30457,  0.33443,  0.36234,  0.29024,  0.06125,  0.21102,  0.18273
Isovaleraldehyde,  0.00977,  0.00136,  0.00446,  0.00829,  0.00984,  0.02550,  0.00796,  0.00522,  0.65640,  0.53483
MVK,  0.15433,  0.06198,  0.11581,  0.14440,  0.15402,  0.16879,  0.13519,  0.02836,  0.20974,  0.18374
Methanol,  3.27930,  0.00000,  0.76784,  1.66590,  2.54490,  5.54890,  1.78378,  1.34279,  0.75278,  0.40948
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00896,  0.02529,  0.11344,  0.02266,  0.03474,  1.53296,  0.00000
N-Butane,  0.00583,  0.00310,  0.00598,  0.00830,  0.01931,  0.05469,  0.01548,  0.01429,  0.92307,  2.44982
Naphthalene,  0.00311,  0.00267,  0.00310,  0.00324,  0.00390,  0.00536,  0.00356,  0.00083,  0.23316,  0.26770
Parachlorobenzotrifluoride,  0.00019,  0.00000,  0.00019,  0.00020,  0.00040,  0.00354,  0.00057,  0.00091,  1.60680,  4.74631
Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00063,  0.00463,  0.00049,  0.00113,  2.29317,  0.00000
Phenol,  0.12358,  0.12128,  0.12347,  0.12744,  0.13796,  0.18068,  0.13526,  0.01818,  0.13438,  0.14708
Phenylacetaldehyde,  0.03353,  0.02802,  0.03283,  0.03616,  0.04813,  0.07557,  0.04161,  0.01433,  0.34435,  0.42725
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.06901,  0.00406,  0.01540,  3.78925,  0.00000
Tetrachloroethene,  0.00019,  0.00018,  0.00019,  0.00031,  0.00056,  0.00192,  0.00051,  0.00052,  1.00741,  2.70387
Toluene,  0.01967,  0.01288,  0.01748,  0.02040,  0.02628,  0.09600,  0.02885,  0.02199,  0.76221,  1.11791
Trichlorofluoromethane,  0.04072,  0.02984,  0.03920,  0.05160,  0.08559,  0.12688,  0.06014,  0.03119,  0.51866,  0.76605
a-Pinene,  0.06109,  0.03206,  0.04683,  0.05349,  0.06098,  0.06469,  0.05306,  0.00961,  0.18116,  0.15736
cis-2-Pentene,  0.00104,  0.00094,  0.00096,  0.00113,  0.00201,  0.00478,  0.00176,  0.00117,  0.66392,  1.11873
m_p-Tolualdehyde,  0.00031,  0.00000,  0.00018,  0.00029,  0.00032,  0.00032,  0.00023,  0.00012,  0.50396,  0.37242
m_p-Xylene,  0.00531,  0.00000,  0.00225,  0.00474,  0.00567,  0.00849,  0.00405,  0.00264,  0.65136,  0.49728
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03882,  0.00431,  0.01090,  2.52995,  0.00000
o-Xylene,  0.00360,  0.00104,  0.00266,  0.00361,  0.00474,  0.01000,  0.00370,  0.00199,  0.53869,  0.55328
p-Cymene,  0.00212,  0.00177,  0.00206,  0.00212,  0.00231,  0.00330,  0.00225,  0.00036,  0.15814,  0.16824
p-Isopropyl Toluene,  0.00436,  0.00170,  0.00433,  0.00492,  0.00648,  0.00993,  0.00564,  0.00205,  0.36284,  0.46907

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene,  0.02229,  0.00467,  0.01364,  0.02023,  0.02231,  0.06400,  0.02002,  0.01244,  0.62135,  0.55829
2-Methyl pentane,  0.00495,  0.00000,  0.00000,  0.00494,  0.00776,  0.02866,  0.00490,  0.00660,  1.34698,  1.33331
Acetaldehyde,  0.17381,  0.01377,  0.08845,  0.14651,  0.17415,  0.18153,  0.12430,  0.05918,  0.47613,  0.34051
Benzene,  0.00084,  0.00000,  0.00000,  0.00057,  0.00343,  0.01409,  0.00240,  0.00371,  1.54307,  4.41316
Benzene_ 1_2-dichloro-,  0.00501,  0.00000,  0.00092,  0.00500,  0.00511,  0.00517,  0.00336,  0.00220,  0.65383,  0.43874
Benzene_ 1_4-dichloro,  0.00507,  0.00000,  0.00507,  0.00517,  0.00934,  0.00968,  0.00613,  0.00251,  0.40938,  0.49479
Benzene_ propyl-,  0.00087,  0.00021,  0.00049,  0.00081,  0.00086,  0.00104,  0.00072,  0.00025,  0.34504,  0.28755
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00347,  0.00538,  0.00129,  0.00196,  1.51767,  0.00000
Chloroform,  0.00082,  0.00023,  0.00072,  0.00085,  0.00106,  0.00169,  0.00090,  0.00029,  0.32577,  0.35785
Cyclohexanone,  0.00013,  0.00000,  0.00011,  0.00012,  0.00014,  0.00019,  0.00012,  0.00004,  0.35000,  0.33103
Decamethylcyclopentasiloxane,  0.01368,  0.00348,  0.00854,  0.01346,  0.01410,  0.01527,  0.01129,  0.00349,  0.30932,  0.25546
Dichlorodifluoromethane,  0.00846,  0.00186,  0.00655,  0.00826,  0.04291,  0.07161,  0.02015,  0.02180,  1.08201,  2.57590
Dichloromethane,  0.00386,  0.00239,  0.00329,  0.00386,  0.00516,  0.01146,  0.00444,  0.00205,  0.46087,  0.52961
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  0.00118,  0.00000,  0.00120,  0.00134,  0.00226,  0.00346,  0.00166,  0.00085,  0.51114,  0.71558
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  0.00027,  0.00005,  0.00022,  0.00025,  0.00132,  0.00291,  0.00067,  0.00079,  1.17241,  2.89531
Ethanol,  0.10074,  0.00000,  0.00000,  0.02615,  0.09959,  0.10617,  0.04318,  0.04451,  1.03067,  0.44180
Ethylbenzene,  0.00284,  0.00012,  0.00125,  0.00251,  0.00287,  0.00376,  0.00230,  0.00113,  0.49330,  0.39936
Formaldehyde,  0.26508,  0.00000,  0.04205,  0.21103,  0.26503,  0.28409,  0.16768,  0.11029,  0.65772,  0.41606
Hexaldehyde,  0.02162,  0.00000,  0.01208,  0.02159,  0.02394,  0.02614,  0.01808,  0.00883,  0.48847,  0.40850
Isobutane,  0.01116,  0.00000,  0.00931,  0.01317,  0.01412,  0.13218,  0.01846,  0.02774,  1.50238,  2.48574
Isopentane,  0.02693,  0.00243,  0.01482,  0.02692,  0.03085,  0.07751,  0.02464,  0.01579,  0.64107,  0.58644
Isoprene,  0.01681,  0.00000,  0.00000,  0.01148,  0.01704,  0.01956,  0.01015,  0.00790,  0.77796,  0.46985
Isovaleraldehyde,  0.00759,  0.00000,  0.00392,  0.00762,  0.00800,  0.00937,  0.00624,  0.00290,  0.46454,  0.38169
MVK,  0.00822,  0.00000,  0.00118,  0.00536,  0.00822,  0.00967,  0.00500,  0.00358,  0.71513,  0.43480
Methanol,  0.66099,  0.01402,  0.47568,  0.62580,  0.73994,  1.16890,  0.59379,  0.30475,  0.51323,  0.46105
Methyl acetate,  0.00329,  0.00000,  0.00049,  0.00301,  0.00384,  0.00667,  0.00265,  0.00221,  0.83333,  0.67217
N-Butane,  0.05846,  0.01515,  0.03686,  0.05304,  0.05910,  0.15772,  0.05240,  0.02924,  0.55810,  0.50024
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Parachlorobenzotrifluoride,  0.00063,  0.00006,  0.00031,  0.00058,  0.00063,  0.00087,  0.00052,  0.00025,  0.47819,  0.39663
Pentane,  0.00056,  0.00000,  0.00007,  0.00054,  0.00133,  0.06783,  0.00530,  0.01551,  2.92829, 27.53554
Phenol,  0.02599,  0.00000,  0.01059,  0.02266,  0.02721,  0.02760,  0.01883,  0.00961,  0.51038,  0.36978
Phenylacetaldehyde,  0.01288,  0.00000,  0.01118,  0.01319,  0.02088,  0.02865,  0.01539,  0.00701,  0.45573,  0.54425
Propylene,  0.08725,  0.07205,  0.08622,  0.08729,  0.09498,  0.15227,  0.09304,  0.01745,  0.18758,  0.20005
Tetrachloroethene,  0.00056,  0.00021,  0.00032,  0.00054,  0.00056,  0.00062,  0.00046,  0.00013,  0.29322,  0.23848
Toluene,  0.01822,  0.00090,  0.00792,  0.01617,  0.01845,  0.02427,  0.01454,  0.00721,  0.49595,  0.39571
Trichlorofluoromethane,  0.00312,  0.00000,  0.00030,  0.00386,  0.00481,  0.01358,  0.00369,  0.00358,  0.97014,  1.14536
a-Pinene,  0.00426,  0.00019,  0.00251,  0.00319,  0.00437,  0.00465,  0.00328,  0.00126,  0.38409,  0.29538
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00008,  0.00274,  0.00020,  0.00062,  3.08513,  0.00000
m_p-Tolualdehyde,  0.00011,  0.00000,  0.00006,  0.00011,  0.00011,  0.00013,  0.00009,  0.00005,  0.53654,  0.41904
m_p-Xylene,  0.00893,  0.00000,  0.00302,  0.00795,  0.00893,  0.01115,  0.00656,  0.00355,  0.54114,  0.39735
n-Butyl acetate,  0.00108,  0.00000,  0.00001,  0.00108,  0.00405,  0.00726,  0.00204,  0.00222,  1.08544,  2.05971
o-Xylene,  0.00363,  0.00000,  0.00123,  0.00325,  0.00363,  0.00464,  0.00280,  0.00148,  0.52884,  0.40833
p-Cymene,  0.00028,  0.00024,  0.00027,  0.00028,  0.00064,  0.00105,  0.00045,  0.00026,  0.57713,  0.92438
p-Isopropyl Toluene,  0.00074,  0.00000,  0.00060,  0.00071,  0.00076,  0.00080,  0.00064,  0.00020,  0.31582,  0.27271

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
1-Butene + Isobutylene,  0.01414,  0.00645,  0.00860,  0.01401,  0.01530,  0.01644,  0.01259,  0.00332,  0.26410,  0.23510
2-Methyl pentane,  0.00881,  0.00010,  0.00452,  0.00938,  0.01341,  0.04764,  0.01081,  0.01035,  0.95725,  1.17438
Acetaldehyde,  0.19666,  0.04044,  0.14296,  0.18594,  0.22026,  0.42555,  0.20542,  0.09839,  0.47895,  0.50028
Benzene,  0.00667,  0.00000,  0.00000,  0.00713,  0.01235,  0.03502,  0.00756,  0.00876,  1.15979,  1.31431
Benzene_ 1_2-dichloro-,  0.00010,  0.00000,  0.00000,  0.00010,  0.00015,  0.00028,  0.00009,  0.00008,  0.93743,  0.79604
Benzene_ 1_4-dichloro,  0.00000,  0.00000,  0.00000,  0.00000,  0.00009,  0.00055,  0.00006,  0.00013,  2.10913,  0.00000
Benzene_ propyl-,  0.00001,  0.00000,  0.00000,  0.00003,  0.00005,  0.00122,  0.00018,  0.00036,  1.95414, 35.17645
Carbon Tetrachloride,  0.00111,  0.00024,  0.00051,  0.00099,  0.00192,  0.00414,  0.00126,  0.00097,  0.76785,  0.87194
Chloroform,  0.00141,  0.00000,  0.00026,  0.00144,  0.00177,  0.00328,  0.00116,  0.00089,  0.76393,  0.62595
Cyclohexanone,  0.00025,  0.00012,  0.00018,  0.00025,  0.00031,  0.00048,  0.00026,  0.00008,  0.32979,  0.33498
Decamethylcyclopentasiloxane,  0.01249,  0.00000,  0.00000,  0.00804,  0.01232,  0.01970,  0.00781,  0.00598,  0.76630,  0.47878
Dichlorodifluoromethane,  0.00320,  0.00000,  0.00000,  0.00000,  0.00259,  0.00643,  0.00137,  0.00193,  1.40336,  0.60162
Dichloromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00161,  0.01060,  0.00099,  0.00241,  2.42655,  0.00000
Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,  0.00184,  0.00000,  0.00070,  0.00181,  0.00302,  0.00466,  0.00178,  0.00132,  0.73998,  0.71610
Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00025,  0.00002,  0.00006,  3.47000,  0.00000
Ethanol,  4.79710,  3.48440,  4.62783,  4.76325,  4.78780,  4.85390,  4.54546,  0.43772,  0.09630,  0.09125
Ethylbenzene,  0.00053,  0.00018,  0.00052,  0.00062,  0.00115,  0.00566,  0.00123,  0.00157,  1.27850,  2.97825
Formaldehyde,  0.37410,  0.06708,  0.35151,  0.36901,  0.47207,  0.88628,  0.43353,  0.19752,  0.45562,  0.52800
Hexaldehyde,  0.00712,  0.00051,  0.00596,  0.00713,  0.01499,  0.03011,  0.01025,  0.00676,  0.65983,  0.95067
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01504,  0.00174,  0.00404,  2.32142,  0.00000
Isopentane,  0.01494,  0.00000,  0.01418,  0.01536,  0.02043,  0.04030,  0.01599,  0.00975,  0.60986,  0.65246
Isoprene,  0.04657,  0.00000,  0.04301,  0.05902,  0.07948,  0.17013,  0.07002,  0.04350,  0.62117,  0.93403
Isovaleraldehyde,  0.00400,  0.00215,  0.00370,  0.00400,  0.00637,  0.00996,  0.00480,  0.00190,  0.39502,  0.47417
MVK,  0.02892,  0.00155,  0.02725,  0.03544,  0.04756,  0.08431,  0.04002,  0.02016,  0.50375,  0.69712
Methanol,  1.21270,  0.08137,  0.80051,  1.60610,  2.31913,  3.06310,  1.58549,  0.89451,  0.56419,  0.73762
Methyl acetate,  0.00867,  0.00000,  0.00088,  0.00895,  0.01358,  0.03706,  0.00857,  0.00879,  1.02628,  1.01435
N-Butane,  0.00823,  0.00000,  0.00617,  0.00779,  0.00880,  0.01925,  0.00886,  0.00484,  0.54620,  0.58781
Naphthalene,  0.00098,  0.00000,  0.00044,  0.00078,  0.00098,  0.00286,  0.00090,  0.00075,  0.82813,  0.75876
Parachlorobenzotrifluoride,  0.00031,  0.00000,  0.00030,  0.00036,  0.00086,  0.00235,  0.00059,  0.00052,  0.88966,  1.70720
Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00201,  0.00710,  0.00138,  0.00218,  1.57875,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00674,  0.01440,  0.03671,  0.00923,  0.01099,  1.19086,  0.00000
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00186,  0.00023,  0.00058,  2.51801,  0.00000
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01130,  0.00064,  0.00253,  3.95253,  0.00000
