
**** Error Estimation Summary ****

BS-DISP Displaced Species:
Carbon Tetrachloride,0.0033498,0,0.00149715,0.00433265,0.00792445,0.015817,0,0.00805075,0.0161015,0.0016444,0.00351145,0.0053785,
1_1_2-Trichlorotrifluoroethane,0.0036396,0,0.0019565,0.004567,0.0082766,0.01500365,-3.12999999999999E-22,0.00842625,0.0168525,0.0019014,0.0038204,0.0057394,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.00089944,0,0.000734075,0.00143195,0.002286375,0.003335485,0,0.002177825,0.00435565,0.00055295,0.000908925,0.0012649,
Tetrachloroethene,0.00072116,7.22041E-06,0.0006448575,0.00098121,0.00143955,0.00206568,0,0.001028025,0.00205605,0.00056952,0.00072387,0.00087822,
1_2-Dichlorobenzene,0,0,0,0,0.000100653,0.0002734535,0,0.002027175,0.00405435,0,3.31545E-05,6.6309E-05,
1_4-Dichlorobenzene,1.818E-06,0,0,0,6.9989E-05,0.000775430000000001,0,0.001639625,0.00327924999999999,-4.2299E-22,4.55705E-05,9.1141E-05,
PCBTF,0.0007624,0,0.000417355,0.00147125,0.003480475,0.00510982,0,0.002500175,0.00500035,0.00039723,0.000729215,0.0010612,
N-Butane,0.060106,0.0214779,0.047572,0.068052,0.08730375,0.1164445,0,0.07076,0.14152,0.052449,0.0605285,0.068608,
Isobutane,0.074718,0.0189011,0.05953,0.081004,0.099992,0.1242945,0,0.0647825,0.129565,0.068253,0.075931,0.083609,
N-Pentane,0,0,0,0,0.00138405,0.00888192500000001,0,0.0102575,0.020515,0,0.00038034,0.00076068,
Isopentane,0.047952,0.004087925,0.021498,0.0482375,0.07100525,0.1026245,0.00096425,0.06296962,0.124975,0.040261,0.0485575,0.056854,
2-Methyl pentane,0.072024,0.00920769,0.0343625,0.0594695,0.081427,0.1343165,0,0.07378,0.14756,0.06304,0.0730155,0.082991,
Butene,0.029939,0.01221925,0.02616375,0.0317465,0.039202,0.0553996,0,0.0319775,0.063955,0.024482,0.030132,0.035782,
Propylene,0.041531,0,0.03005675,0.0560385,0.08057625,0.108375,0,0.06244,0.12488,0.028221,0.040778,0.053335,
cis-2-Pentene,0.00046387,0,0.000194285,0.000577275,0.00098881,0.001990005,0,0.0010776,0.0021552,0.0002329,0.000477975,0.00072305,
Isoprene,0,0,0,0.0050933,0.03759675,0.112524,-2.96149999999999E-20,0.05022,0.10044,0,0.0125465,0.025093,
alpha-Pinene,0.0021239,0,0.003057275,0.0066389,0.011422,0.02614715,0,0.01199475,0.0239895,0,0.0037433,0.0074866,
MVK,0.0044233,0,0.002451125,0.0080536,0.01880775,0.04909925,0,0.01918875,0.0383775,0,0.008578,0.017156,
Benzene,0.022526,0,0,0.015698,0.0401175,0.07532755,0,0.04472125,0.0894425,0.011802,0.0234025,0.035003,
Toluene,0.012949,0.00647211,0.017158,0.0290305,0.0503415,0.08393345,0.00188765,0.04302607,0.0841645,0.0070901,0.01307605,0.019062,
Ethylbenzene,0.0029477,0.00139106,0.00367665,0.0053346,0.009212925,0.0141798,0.0008134635,0.007211732,0.01361,0.0020418,0.0029707,0.0038996,
Propylbenzene,0.00090782,0.0005838975,0.001034925,0.0015109,0.002408875,0.00320795,0.000228285,0.001632593,0.0030369,0.00063568,0.00091919,0.0012027,
m_p-Xylene,0,0,0.000350225,0.0057392,0.010135525,0.01662295,0,0.00819575,0.0163915,0,0.000419345,0.00083869,
o-Xylene,0.0021091,0.0007304645,0.0022564,0.0052622,0.009152075,0.01424275,0,0.00617275,0.0123455,0.0012137,0.0021203,0.0030269,
p-Isopropyl Toluene,0.0018024,0,0,0.00120295,0.002462175,0.004340285,0,0.001970025,0.00394005,0.0012941,0.001855,0.0024159,
Naphthalene,0.002613,0,0.00091007,0.00291815,0.00484365,0.007471775,0,0.003400475,0.00680095,0.0020048,0.00262415,0.0032435,
Methanol,9.6797E-18,0,0,0.26973,0.8480175,3.3251,-1.61105E-17,1.509275,3.01855,-1.9022E-20,1.3337,2.6674,
Ethanol,0.096472,0,0,0,0.16557,0.543591500000001,-3.19299999999999E-26,0.2334975,0.466995,0,0.138645,0.27729,
Phenol,0,0,0,0,0.01109275,0.0602980500000001,0,0.03219125,0.0643825,0,0.00177935,0.0035587,
Formaldehyde,0.61564,0.208331,0.5124325,0.63093,0.8020775,1.142085,0,0.579225,1.15845,0.44159,0.620765,0.79994,
Acetaldehyde,0.40689,0.1895905,0.3487125,0.431275,0.54314,0.698722,0.060864,0.3629145,0.664965,0.31752,0.407285,0.49705,
Isovaleraldehyde,0,0,0,0.00147485,0.0060818,0.015565,-2.34605E-20,0.00967575,0.0193515,0,0.0007386,0.0014772,
Hexaldehyde,0.0025906,0,0,0.00574095,0.020429,0.0474457,0,0.027131,0.054262,-1.0137E-18,0.0043032,0.0086064,
m_p-Tolualdehyde,0.00030869,0.000132047,0.00030498,0.00038518,0.000473325,0.00056991,9.0364E-06,0.0002796832,0.00055033,0.00023178,0.00030852,0.00038526,
Phenylacetaldehyde,0,0,0,0.00645545,0.0147675,0.02881065,0,0.015258,0.030516,0,0.001613,0.003226,
Cyclohexanone,0.00029381,0,0.0002263075,0.0003441,0.0005717375,0.000799327,-3.00949999999999E-24,0.000428625,0.00085725,0.00019422,0.000291245,0.00038827,
Methyl acetate,0.026991,0,0.005353675,0.0189435,0.04009325,0.0780953,-2.87699999999999E-21,0.03985625,0.0797125,0.021078,0.027538,0.033998,
n-Butyl acetate,0,0,0,0.0104795,0.02467175,0.0410102,0,0.021043,0.042086,0,0.0009966,0.0019932,
D5-Siloxane,0.041578,0.006136865,0.0234405,0.035433,0.0498085,0.0618995,0.00037126,0.03204438,0.0637175,0.038275,0.0421105,0.045946,


Percent of Species Sum for Commercial and industrial solvents,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,43.06726,8.77242690972584,19.9049333340803,27.2132115777726,34.3494168077382,41.0049127415688,6.03415,25.25133,44.4685,39.703,42.995,46.287
Chloroform,51.51447,7.99001245679875,23.5881395826422,33.2725991696718,42.2536048581985,49.6886195853576,20.7713,36.30365,51.836,48.215,51.5305,54.846
Trichlorofluoromethane,44.53123,0,15.1600075278407,28.6482375050249,39.972352449503,50.9903015135248,10.4595,30.6185,50.7775,40.836,44.217,47.598
Dichlorodifluoromethane,14.77998,0,0.934070038008155,6.7058973942181,14.0548957428488,23.1014686522124,0,13.24975,26.4995,11.17,14.6975,18.225
Carbon Tetrachloride,39.06904,0.204815835764952,12.8624638411385,23.2930641590273,33.3207235317764,47.6578715414365,4.83645,27.64372,50.451,35.49,38.8345,42.179
1_1_2-Trichlorotrifluoroethane,38.63171,0,11.06506949998,22.7556026305003,33.9992350672393,44.4701237562508,7.0908,27.53365,47.9765,34.625,38.142,41.659
1_2-Dichloro-1_1_2_2-tetrafluoroethane,24.56864,0,4.86453212738684,10.9683656388042,19.6344141741945,33.2247390299282,0,18.93225,37.8645,21.431,24.494,27.557
Tetrachloroethene,38.81316,12.1121774255487,18.6566969216798,25.5890947154513,33.9881316495862,49.2522486118265,12.49585,31.22717,49.9585,35.264,38.842,42.42
1_2-Dichlorobenzene,10.61244,0,0.311356036778644,3.19659619993022,6.63947520262195,13.0834952582571,0,6.528,13.056,5.588,9,12.412
1_4-Dichlorobenzene,5.922737,0,0,0,3.31278306715201,15.1713888139412,-6.42499999999999E-18,5.7885,11.577,0.515,4.127,7.739
PCBTF,43.71403,0,16.5270790932785,29.5751408008778,41.7091111914868,61.6651606305458,0,31.79075,63.5815,39.896,43.7225,47.549
N-Butane,13.98404,0,6.81918159244044,12.2725897018314,20.3306658773534,33.9304247449979,-9.15499999999997E-18,12.2425,24.485,10.619,13.9255,17.232
Isobutane,22.72447,0,6.97379170794704,20.4249778019959,32.6676523572984,50.1899222718252,0,22.34125,44.6825,16.587,21.739,26.891
N-Pentane,21.48252,0,0,10.2250433357994,32.7793073890321,65.9834352844444,-8.87499999999996E-18,32.65325,65.3065,17.393,21.8145,26.236
Isopentane,40.79197,9.1350845282571,21.2162829021471,31.9924782465597,41.0366995487808,49.2570015097281,10.1015,30.14,50.1785,37.158,40.487,43.816
2-Methyl pentane,57.50821,11.1814639959395,28.7942030933406,41.69777536864,53.5301946946482,69.1196121846311,26.2045,47.0405,67.8765,52.323,56.609,60.895
Butene,22.27102,4.12749289911929,9.39302813001633,17.5344369719913,23.0488847995954,35.7592141638374,2.13905,16.56078,30.9825,18.319,22.0905,25.862
Propylene,0,0,0,0,5.64718790107504,20.1861454814597,0,9.11375,18.2275,0,0.2915,0.583
cis-2-Pentene,45.85554,1.41598152143044,21.3946426441424,32.5376278845563,42.7531878238623,54.688307885587,12.1935,34.85125,57.509,41.377,45.5265,49.676
Isoprene,3.829616,0,0,0.934199643449891,16.2612045822945,37.4804438357055,0,17.9025,35.805,0,7.361,14.722
alpha-Pinene,2.876073,0,0,1.75836245225378,12.2985879430429,31.9419105720883,0,16.81375,33.6275,0,6.06,12.12
MVK,4.657197,0,0,2.13959634296441,17.1910143649083,37.7481895424635,0,18.0845,36.169,0,7.719501,15.439
Benzene,69.05875,9.96800439686791,29.2277678619078,41.8215599663302,54.164793887248,68.417861053547,10.9964,41.03745,71.0785,63.45,68.917,74.384
Toluene,34.65924,10.1396880747498,17.6101275816201,28.0971877552598,36.1213159247232,48.1359997507221,11.418,30.28225,49.1465,30.836,34.4945,38.153
Ethylbenzene,30.56553,7.94373893106268,16.5092338597777,25.9244481762502,34.3371859071253,46.1955948071008,9.1395,28.44425,47.749,26.724,30.389,34.054
Propylbenzene,30.45484,9.19781409245808,17.0063088209286,24.898749167501,33.4533769202598,43.4779217058986,11.3173,28.89915,46.481,26.447,30.199,33.951
m_p-Xylene,11.35578,0,0.479013400897463,12.2271146483785,25.612281803476,37.1786203786379,0,19.02375,38.0475,6.738,11.186,15.634
o-Xylene,22.31134,2.69325394152359,11.2274701832096,19.8550252709624,30.28859400116,43.4706990069358,4.43965,24.80282,45.166,18.012,22.1605,26.309
p-Isopropyl Toluene,40.07935,0,17.5422814350928,26.937941789539,40.5704525246853,54.2790812224232,7.4632,30.34135,53.2195,34.721,39.751,44.781
Naphthalene,20.49237,0,10.5638112001916,17.2391566993475,24.2309397680334,38.2547917128103,0.075696,24.45085,48.826,15.893,20.3815,24.87
Methanol,1.804079,0,0,0.142078829185416,1.83293579604936,4.30014155278106,-8.32575E-17,2.563825,5.12765,0,2.5615,5.123
Ethanol,2.670821,0,0,0,1.91144993910746,5.90363186572904,0,2.34095,4.6819,0,2.6335,5.267
Phenol,32.01974,0,4.58309974007441,16.3307314488353,28.4340897534997,50.4745708477107,0,23.4645,46.929,26.171,32.096,38.021
Formaldehyde,12.58948,0,4.95100544813063,10.8076830877835,18.6951244785607,29.0208918243234,0,17.63475,35.2695,4.72,12.44,20.16
Acetaldehyde,7.49187,0,3.5449927469118,8.8440787563937,15.3538393815785,31.597126622501,0,18.861,37.722,1.149,7.3465,13.544
Isovaleraldehyde,4.270403,0,0,2.77746091435961,5.8813635784897,11.8203627524517,-3.56899999999999E-18,5.11625,10.2325,0,4.152,8.304
Hexaldehyde,0,0,0,0,0,5.81836375759596,0,0.723175,1.44634999999999,0,0.2365,0.473
m_p-Tolualdehyde,0,0,0,5.19900160152137,13.4184002350026,27.6318718565421,-7.95999999999998E-18,17.522,35.044,0,2.339,4.678
Phenylacetaldehyde,26.49198,0,4.14659612531912,14.0485393428462,23.2123644995754,40.622399132028,0,19.23675,38.4735,21.829,26.298,30.767
Cyclohexanone,0,0,0,4.70990992442748,11.6965356187736,24.8383734804135,-4.37049999999998E-19,14.10025,28.2005,0,1.537,3.074
Methyl acetate,64.23554,15.8289018213228,27.3774093356846,40.8823166138693,52.0048734753405,66.8153936861796,20.2545,44.5605,68.8665,60.603,64.177,67.751
n-Butyl acetate,44.91973,0,16.8645394109519,36.2493057312052,46.9948455844029,65.0181161364783,5.2155,34.1225,63.0295,40.194,45.2,50.206
D5-Siloxane,20.62511,0,0,9.27502330407865,22.772681731884,42.1172804008824,0,20.875,41.75,12.906,19.2445,25.583

Percent of Species Sum for Education institution,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,3.448514,0.689504014454034,2.77569800794359,4.37229549358203,6.19838307118591,9.45174012120487,0,4.1872,8.3744,2.103,3.7925,5.482
Chloroform,3.591272,1.33085387663342,2.6487033543645,4.19644314883916,5.80876428082592,8.63762521363669,0.88221,4.390555,7.8989,2.411,3.879,5.347
Trichlorofluoromethane,1.498504,0,0,1.71080027741054,5.18232833713697,10.6619493390725,0,5.0965,10.193,0.161,2.1385,4.116
Dichlorodifluoromethane,2.16867,0,1.67480029547307,6.77866351499656,11.4780274156445,18.1128144497071,-2.09399999999999E-18,8.42625,16.8525,0.398,3.138,5.878
Carbon Tetrachloride,0,0,0.653653750494375,2.40469153478724,4.67247005357508,7.91189055764831,0,4.0598,8.1196,0,1.2875,2.575
1_1_2-Trichlorotrifluoroethane,1.763386,0,1.12443034488829,3.02242306937216,5.64391964026351,10.8421020280496,0,5.2575,10.515,0.48,2.652,4.824
1_2-Dichloro-1_1_2_2-tetrafluoroethane,1.697675,0,1.82475847860804,6.0909289967945,10.2667145747373,15.2372967814791,0,7.496,14.992,0.127,2.672,5.217
Tetrachloroethene,11.27696,3.38444249417398,6.67290632177057,9.020426293767,11.3284071888635,14.3091090659203,3.1668,8.98215,14.7975,9.825,11.292,12.759
1_2-Dichlorobenzene,84.83262,0,35.4352596306703,76.7916903448896,86.1328895028351,90.1651647705473,12.1246,49.53005,86.9355,82.585,84.531,86.477
1_4-Dichlorobenzene,89.08775,1.53770302844094,40.8297141237431,83.5852524633651,88.0464598107356,91.0816661476651,0,46.365,92.73,86.468,88.6195,90.771
PCBTF,6.519967,0.000135383496306392,1.9710335804188,4.17987248987384,6.30467660303334,9.4871062990295,0,4.830575,9.66115,5.032,6.2745,7.517
N-Butane,15.00576,4.0772785650938,9.5862350029731,14.6338364808474,20.8192540654222,30.910085290101,0.381615,13.37356,26.3655,12.972,14.8865,16.801
Isobutane,6.650805,0,3.1033893369278,7.58780355220784,11.1573585132083,23.0049039497093,0,8.844749,17.6895,4.857,6.3695,7.882
N-Pentane,2.938078,0,0,2.12474814431819,15.0550333061332,28.7657822299777,-2.0695E-18,10.621,21.242,0.424,2.1335,3.843
Isopentane,8.185228,0,3.83258735537909,6.96946688381592,9.606596468039,17.0090597772437,0,5.88725,11.7745,7.019,8.166,9.313
2-Methyl pentane,1.865371,0,0,0.354880429238872,1.58259558183388,5.39865609242459,-1.63065E-17,1.654775,3.30955,0.985,1.8805,2.776
Butene,10.95572,1.59904436582191,5.52011710694619,10.0480594943681,16.338682974418,23.2172683783779,0.46854,9.86252,19.2565,8.937,10.9055,12.874
Propylene,22.91675,5.65425037675489,16.3598913032464,24.5793097498773,29.8852442401286,40.7497834742802,1.88195,18.85248,35.823,20.015,22.8295,25.644
cis-2-Pentene,0,0,0,0.58787339471255,5.79639463161949,16.3841950776541,0,6.53225,13.0645,0,0.1655,0.331
Isoprene,2.373041,0,0.110702938419011,1.97497762179122,4.06537816580371,9.70411051499175,0,4.5144,9.0288,0.746,2.4415,4.137
alpha-Pinene,3.314613,0.0612702524646568,2.09506752373024,3.6104368434096,5.20711157192414,13.1561461893674,0,5.0635,10.127,1.442,3.337,5.232
MVK,2.295219,0,0.554544874392893,2.42749447311042,3.62663209107582,10.4087710609121,0,4.20485,8.4097,0.73,2.382,4.034
Benzene,0.065336,0,0,0,1.83077749044176,5.38481793162428,0,2.015075,4.03015,0,1.635,3.27
Toluene,7.009324,0.574816516447917,2.70985008137779,5.00459969887092,7.54853620631852,11.1642092546422,0,4.68155,9.3631,5.265,6.710001,8.155
Ethylbenzene,6.932593,0.492486952966799,2.68272546479064,5.08548943273628,7.72957090246126,11.2368715609156,0,4.689275,9.37855,5.142,6.622,8.102
Propylbenzene,8.565637,1.37422351033902,3.72025337083869,6.20581893718699,8.441835695452,13.0342418521442,0.65968,5.84584,11.032,6.778,8.3565,9.935
m_p-Xylene,16.06898,0,5.88867308249232,12.7017296472324,19.2246918439121,24.7098463083356,0,11.49275,22.9855,13.466,15.6335,17.801
o-Xylene,9.147094,0.0144601912219616,3.37880904518066,6.52391792234953,10.1442728869633,13.9099517699071,0,6.187,12.374,6.967,8.728499,10.49
p-Isopropyl Toluene,3.48104,0,1.20295014424328,2.35990693733722,3.61197137168838,6.20047378433582,0,3.013625,6.02725,2.547,3.572,4.597
Naphthalene,0,0,0,0,0,0,0,0.04987775,0.0997555,0,0.088,0.176
Methanol,0.8621363,0,0.31221086727996,0.823813040110976,1.33554769194567,2.97401672352673,-1.84506952099999E-21,1.66715,3.3343,0,0.722,1.444
Ethanol,0,0,0,0,0.783512546623086,3.320888818152,-1.63699999999999E-18,1.5423,3.0846,0,1.364,2.728
Phenol,7.763596,0.142644004300387,4.26651654344334,7.57042548556298,10.3883692592859,18.013907858868,0.951595,8.237548,15.5235,6.459,8.028,9.597
Formaldehyde,7.968106,0,2.4243544328724,5.13316819542876,7.86804748881933,12.6057328105534,0,5.44875,10.8975,4.89,7.96,11.03
Acetaldehyde,9.842877,0.181221970899853,3.95115030006046,5.91323791376589,8.41904816445044,12.0335438609355,-6.99499999999998E-18,5.71225,11.4245,7.401,9.8045,12.208
Isovaleraldehyde,14.17867,0.810595497605527,8.94673204193859,13.4239308282701,19.3883481784299,30.9473331163827,1.887852,15.03193,28.176,10.966,14.711,18.456
Hexaldehyde,17.49817,0.167394020255003,10.3752208217439,15.885481285003,23.0631473055175,37.7059576913138,3.7392,17.9316,32.124,13.314,17.8995,22.485
m_p-Tolualdehyde,10.11172,0,1.68426401400596,5.7489849606977,9.05190800811671,12.764388314352,0,6.439,12.878,7.105,9.79,12.475
Phenylacetaldehyde,8.99234,0.177747629905585,8.23340112466944,11.4927760154804,16.8216772827784,22.4351194868016,1.9209,12.6907,23.4605,6.529,9.523499,12.518
Cyclohexanone,7.760609,0,3.89074466018262,5.69904508849102,8.58142334451942,11.6661085482557,0.202445,5.559722,10.917,5.623,7.673,9.723
Methyl acetate,2.047718,0,0,0.262323027045774,1.49351972303963,4.3066014387614,-5.41999999999999E-19,1.78015,3.5603,1.018,2.048,3.078
n-Butyl acetate,2.679707,0,0.616803614326056,2.90463869143958,4.9018435119308,10.2203974046006,0,3.760075,7.52015,0.73,2.385,4.04
D5-Siloxane,12.68309,0.740034433843342,4.94589767377956,8.89944973613319,11.9155530481151,19.8140498030717,0,7.72725,15.4545,11.218,12.629,14.04

Percent of Species Sum for Winter blend gasoline,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,6.67316,3.14446085027227,6.01771153341283,8.37259904348094,10.9340711940157,20.591422326349,0.862885,17.07544,33.288,3.769,6.65,9.531
Chloroform,3.403699,0.703426498909973,4.27744968241789,6.72781728221218,9.45477441342373,14.6233820133438,0.755345,9.685673,18.616,0.63,3.3955,6.161
Trichlorofluoromethane,1.817401,0,1.53213213220915,5.87205866628403,9.90615458796674,15.6724510842405,0,9.85575,19.7114999999999,0,2.1515,4.303
Dichlorodifluoromethane,9.597514,0,1.12952092186527,12.068521391847,19.1391893885474,26.9985314176185,0,13.86125,27.7225,6.226,9.746,13.266
Carbon Tetrachloride,0,0,0,2.9422888437842,6.56349949707848,12.807624498136,-2.40549999999999E-18,6.9205,13.841,0,0.9055,1.811
1_1_2-Trichlorotrifluoroethane,0,0,0,4.00789678050664,8.70543959898793,14.4758629641595,0,6.25075,12.5015,0,0.708,1.416
1_2-Dichloro-1_1_2_2-tetrafluoroethane,10.76264,0.426390698584004,7.27732550268928,12.4281496475121,18.0181457441017,27.9268050122106,0,14.13925,28.2785,7.777,10.8245,13.872
Tetrachloroethene,5.983932,0,0.687545672414523,5.0304237470104,11.8379872582237,21.706977238228,-1.26599999999999E-17,14.61275,29.2255,3.07,6.0765,9.083
1_2-Dichlorobenzene,0.8728818,0,0,1.38498189985617,5.70483281751745,40.998423525612,-2.40149999999999E-17,32.95825,65.9165,0,2.2975,4.595
1_4-Dichlorobenzene,1.081369,0,0,0,3.18462761909734,10.0029493400216,-1.6264E-16,9.402,18.8039999999999,0,2.5455,5.091
PCBTF,6.697787,0,2.0441910621554,6.77079331928279,12.0631106050483,22.6508067427678,0,14.115,28.23,4.897,7.0665,9.236
N-Butane,39.85269,14.5673987333411,28.3822287877691,33.1699711193107,39.4046253884645,49.8242185958545,2.0263,25.6149,49.2035,36.533,39.909,43.285
Isobutane,36.1143,4.6725135981095,18.3019014997307,27.4231080272681,37.2890646063548,53.5934462378848,0,22.33025,44.6605,32.348,36.4045,40.461
N-Pentane,70.4281,15.7465658678345,53.6239973700539,70.3344054923682,77.3611105238492,83.8591445261393,0,42.858,85.716,67.577,70.536,73.495
Isopentane,17.19927,3.45183130534196,10.9043555893113,16.5165596861238,23.1714898532263,32.377255878646,0.76513,17.57957,34.394,14.305,17.5225,20.74
2-Methyl pentane,5.089804,0,1.99826634088313,4.93751126995758,9.23463880943564,12.8159844271287,0,11.47025,22.9405,2.078,5.291,8.504
Butene,28.59714,12.7002271980855,21.5789475345779,25.7373554730183,31.750091787174,43.8951568963741,3.889955,22.56923,41.2485,24.748,28.6415,32.535
Propylene,33.89669,14.7027177991879,22.5663351679264,30.7850254887114,34.7352220030948,48.975739552609,0,24.79425,49.5885,30.135,34.2065,38.278
cis-2-Pentene,21.32929,0,11.5116453724378,18.8346668788057,24.1331502489773,35.0919778875366,0,18.55275,37.1055,17.899,21.3265,24.754
Isoprene,5.428165,0,0,0.215456829628181,2.67648445423862,6.30826840809709,0,5.257975,10.5159499999999,2.155,5.1215,8.088
alpha-Pinene,5.888474,0,0.182969925046388,2.24577511159529,3.90978727083305,7.58331525391708,-5.61999999999997E-18,5.7405,11.481,2.255,5.823,9.391
MVK,6.501573,0,0,1.12340242858651,3.7177219435056,6.65856953281686,-2.34199999999999E-18,5.32295,10.6458999999999,3.248,6.093,8.938
Benzene,6.593511,0,3.22312349221273,7.09537309712497,10.1730690252825,20.0265912300805,0,22.391,44.782,1.546,6.1485,10.751
Toluene,7.946573,1.14510101022755,4.41633604828154,8.56540619516641,15.183709591331,23.3597269609137,0.96505,13.79202,26.619,5.719,8.0985,10.478
Ethylbenzene,8.048356,0.966959579978713,4.96141407141667,8.92503139932307,14.5077194141766,24.4841704006593,0.934515,13.64676,26.359,5.862,8.1615,10.461
Propylbenzene,8.322508,0.411084570149757,4.60126860678662,9.15150024833626,15.6120287337934,23.3766874196326,0,12.4875,24.975,5.797,8.434,11.071
m_p-Xylene,12.59185,0,6.78938231518501,15.1560802970031,23.599353567324,38.4930805356958,0,17.86975,35.7395,9.457,12.6145,15.772
o-Xylene,7.805157,0,4.45658125332837,9.69361651841674,15.1919525449703,25.9463363110801,0,12.95425,25.9085,5.385,7.924,10.463
p-Isopropyl Toluene,2.253933,0,0,0,2.6844447530966,9.12633065840628,0,7.83225,15.6645,0,2.365,4.73
Naphthalene,0,0,0,0,0,1.73644856564436,-2.63349999999999E-18,6.19925,12.3985,0,0.155,0.31
Methanol,1.140964E-10,0,0,0.265942206493489,1.14110523506142,3.47552380496901,-6.2594E-18,2.442325,4.88465,0,0.876,1.752
Ethanol,1.492792,0,0,0.761721506588357,2.62988785615947,5.68942981890741,0,5.65675,11.3135,0,1.5965,3.193
Phenol,0,0,0,0,0,8.85717227964711,0,7.3705,14.741,0,0.773,1.546
Formaldehyde,4.09652,0,0,1.70041579555235,5.25835028470613,12.7818462233008,0,10.42525,20.8505,0,4.9305,9.861
Acetaldehyde,2.53094,0,0,1.05662355638996,3.78625068503695,12.4888370978526,0,11.1085,22.217,0,3.572,7.144
Isovaleraldehyde,0,0,0,0.531495731980356,5.38071802489426,17.3080998582575,0,10.515,21.03,0,1.123,2.246
Hexaldehyde,0,0,0,0,2.72204462876273,21.3882001361613,0,11.652,23.304,0,0.601,1.202
m_p-Tolualdehyde,1.505085,0,0,1.49411798310784,7.11191258806891,14.7984733928678,-1.6283E-16,9.13775,18.2755,0,3.372,6.744
Phenylacetaldehyde,3.701436,0,0,0.59315256859358,5.13537783153975,15.8581237716829,-7.98499999999998E-19,8.35575,16.7115,0,4.0535,8.107
Cyclohexanone,0,0,0,0,4.22021841945189,11.2538635062784,0,7.93025,15.8605,0,0.4725,0.945
Methyl acetate,2.135283,0,0.982387463730185,4.33117676902059,7.95716425578675,14.930140994267,-5.47499999999998E-18,15.38025,30.7605,0,2.553,5.106
n-Butyl acetate,10.36631,0.246941399306837,3.33846862881071,6.90819598857188,14.896085837487,27.8714791543807,0,18.462,36.924,7.852,10.6095,13.367
D5-Siloxane,11.67334,0,3.29259436753396,8.62613606132877,14.7890880718897,30.2131320278881,0,15.0855,30.171,7.592,11.6235,15.655

Percent of Species Sum for Plant decomposition,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,3.500138,2.16245607542754,3.37977036702992,4.14663660645684,5.31557100302236,7.36138982623576,1.5224,9.7752,18.028,2.005,3.488,4.971
Chloroform,3.537067,1.06744447667229,3.43572455498189,4.34636951718527,5.45705027573924,9.18787284592993,0.191755,6.074627,11.9575,1.847,3.482,5.117
Trichlorofluoromethane,2.300445,0,1.22661164112414,3.25454644865059,5.59588893775622,9.5263114748783,0,5.949,11.8979999999999,0.717,2.4145,4.112
Dichlorodifluoromethane,4.837414,2.86238015163578,5.00242422267235,6.58936179049065,8.73993512329396,11.1598700547359,2.16955,7.171525,12.1735,3.067,4.7055,6.344
Carbon Tetrachloride,1.698181,0,1.86161488773214,3.22823257997763,4.73351869191005,9.2211216788091,0,5.787,11.574,0.208,1.8235,3.439
1_1_2-Trichlorotrifluoroethane,2.906059,2.72669054029515,4.14110546913892,5.083736794369,6.72021412021718,9.43160343848272,2.11895,7.213225,12.3075,1.308,2.9905,4.673
1_2-Dichloro-1_1_2_2-tetrafluoroethane,2.304185,0,2.83372373172551,4.07571059238233,5.55394118433217,8.49197200656621,0,7.0655,14.131,0.926,2.319,3.712
Tetrachloroethene,4.150773,0.52446713099346,2.3577310661189,3.43807859355263,4.76694280866354,8.34779687092891,0.13813,7.714565,15.291,2.512,4.1145,5.717
1_2-Dichlorobenzene,0,0,0,0,0.314909113905484,2.99435408989797,0,1.884225,3.76844999999999,0,0.549,1.098
1_4-Dichlorobenzene,0.9846033,0,0,0.869709690676202,1.55180562878048,4.38964798812307,0,3.362375,6.7247499999999,0.557,1.417,2.277
PCBTF,6.395885,1.38288311261395,2.65333521216617,4.37206495586313,6.03660193748194,9.34728508521628,0.738625,5.912812,11.087,4.637,6.0895,7.542
N-Butane,1.480518,0,0,0.544757504386729,1.69445975807632,3.19788469767272,-2.6839E-17,3.67685,7.35369999999998,0,1.447,2.894
Isobutane,2.66991,0,0,0.888233027420716,2.60127769795103,5.59709350848462,0,3.5819,7.16379999999996,0,2.203,4.406
N-Pentane,2.452747,0,0,0,2.02278841309081,4.76324497905225,0,6.5515,13.103,0,1.964,3.928
Isopentane,3.264643,0.415989434049088,1.70674003056351,2.63490531027035,3.78637017216398,6.59762941355819,0.14021,6.604605,13.069,1.835,3.1725,4.51
2-Methyl pentane,1.631758,0,0.631701663300302,1.78258756424626,3.60578369230255,7.28002953285598,0,5.51775,11.0355,0,1.65,3.3
