**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 16

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Toluene,  3.66034,  1.06074,  2.44302,  3.71721, 13.16898, 24.96973,  7.31924,  7.67882,  1.04913,  2.09785
Ethylbenzene,  3.58674,  1.05400,  2.23232,  3.63943, 12.77425, 23.25232,  6.89172,  7.15084,  1.03760,  1.99369
Propylbenzene,  2.95718,  0.15273,  1.33150,  2.97263, 11.20278, 25.78040,  5.97139,  7.25982,  1.21577,  2.45498
m_p-Xylene,  5.83342,  0.00000,  5.16511,  5.82879,  8.25483, 32.22643,  9.73328, 10.22305,  1.05032,  1.75250
o-Xylene,  4.04404,  0.64442,  0.66773,  4.07048, 11.20146, 23.71868,  6.45797,  7.50198,  1.16166,  1.85507
p-Isopropyl Toluene,  2.18307,  0.00000,  0.00000,  0.00337,  2.08037, 39.49673,  3.03686,  8.77187,  2.88846,  4.01814
Naphthalene,  2.59111,  0.00000,  0.00000,  0.00000,  2.52899, 20.88606,  1.87302,  4.62573,  2.46966,  1.78523
Methanol,  4.32798,  0.00000,  1.18043,  1.84281,  3.41963,  4.90472,  2.15267,  1.58598,  0.73675,  0.36645
Ethanol,  4.15111,  0.00000,  2.85800,  4.14976,  4.24642,  6.34434,  3.66344,  1.85712,  0.50693,  0.44738
Phenol, 21.72026,  0.00000,  1.93659,  4.97868, 21.56696, 34.56722, 11.51852, 10.93435,  0.94928,  0.50342
Methyl acetate,  1.53817,  0.45178,  1.60112,  2.56149,  5.24003, 58.04504,  6.30792, 12.57233,  1.99310,  8.17357
n-Butyl acetate,  1.66648,  0.00000,  1.78973,  5.48585, 13.35151, 40.27047,  8.60280, 10.13432,  1.17803,  6.08126
D5-Siloxane,  0.00000,  0.00000,  0.00000,  1.30889,  4.74086, 29.79957,  3.58254,  6.67050,  1.86195,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 40.18891, 17.72942, 32.78175, 33.65131, 40.15631, 40.18891, 34.36402,  5.47076,  0.15920,  0.13613
Chloroform, 48.70834, 13.20477, 45.04900, 46.67824, 48.70213, 48.73336, 44.75608,  8.02286,  0.17926,  0.16471
Trichlorofluoromethane, 35.56060,  6.15574, 27.42324, 32.39308, 35.39864, 39.15357, 30.31046,  7.31505,  0.24134,  0.20571
Dichlorodifluoromethane,  8.82586,  0.00000,  0.00000,  0.64017,  8.54356, 11.50304,  3.38038,  4.33058,  1.28109,  0.49067
Carbon Tetrachloride, 30.50504,  2.58890, 23.68204, 25.58930, 30.32780, 35.56187, 25.28471,  6.84314,  0.27064,  0.22433
1_1_2-Trichlorotrifluoroethane, 30.35956,  0.00000, 22.27026, 26.03327, 30.10633, 35.61168, 24.77699,  7.61894,  0.30750,  0.25096
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 16.03931,  0.00000,  6.54126,  7.69881, 15.74469, 20.15126,  9.18322,  6.26829,  0.68258,  0.39081
Tetrachloroethene, 41.91145, 18.12445, 29.78149, 32.66926, 42.08557, 54.21754, 35.59536,  8.22868,  0.23117,  0.19633
1_2-Dichlorobenzene,  5.66909,  0.00000,  5.11552,  5.65285,  9.50129, 10.12894,  5.86746,  3.33939,  0.56914,  0.58905
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  3.33032,  3.75571,  1.34806,  1.66104,  1.23217,  0.00000
PCBTF, 48.53091, 29.18099, 35.08637, 38.32249, 48.67596, 68.01059, 41.85181,  9.41026,  0.22485,  0.19390
N-Butane, 20.54682,  4.10315, 14.46770, 16.23025, 20.53929, 28.14125, 17.29476,  5.00145,  0.28919,  0.24342
Isobutane, 33.48338,  0.00000, 32.47906, 33.20598, 33.71609, 54.57573, 33.01698, 12.74746,  0.38609,  0.38071
N-Pentane, 19.22455,  0.00000, 18.39235, 19.36031, 30.53811, 75.23728, 27.27842, 18.76821,  0.68802,  0.97626
Isopentane, 44.81260, 13.11944, 44.85613, 45.77283, 46.98241, 53.04422, 44.57262,  8.17765,  0.18347,  0.18249
2-Methyl pentane, 64.36607, 15.01534, 59.55306, 63.79961, 64.64174, 72.41568, 60.90552, 11.65716,  0.19140,  0.18111
Butene, 24.94837, 12.04268, 22.49205, 23.14788, 24.97737, 28.82760, 22.92572,  3.59027,  0.15660,  0.14391
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.48047,  0.99416,  2.64096,  2.65647,  0.00000
cis-2-Pentene, 43.43367, 15.75002, 41.77519, 43.48704, 45.96591, 50.97910, 41.60595,  8.82289,  0.21206,  0.20313
Isoprene,  0.00000,  0.00000,  0.00000,  0.74455,  5.16455, 20.40796,  2.89232,  4.74911,  1.64197,  0.00000
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.06365, 19.31073,  0.99996,  4.31047,  4.31064,  0.00000
MVK,  0.00000,  0.00000,  0.00000,  5.83440,  9.93418, 21.99952,  5.87662,  5.61931,  0.95621,  0.00000
Benzene, 62.83512, 26.26302, 55.11664, 58.65737, 62.83760, 62.97655, 56.51423,  8.58821,  0.15197,  0.13668
Toluene, 45.59576, 24.42263, 27.65280, 38.67021, 45.74125, 60.89579, 37.34269,  9.95857,  0.26668,  0.21841
Ethylbenzene, 41.78991, 20.11239, 22.87332, 34.70242, 41.94459, 59.06657, 33.51641, 10.46599,  0.31226,  0.25044
Propylbenzene, 41.50858, 21.14103, 23.79327, 34.31031, 41.67218, 56.91158, 33.78389,  9.95298,  0.29461,  0.23978
m_p-Xylene, 21.89122,  0.00000,  0.19818, 13.05701, 22.09602, 38.15711, 12.94048, 11.76556,  0.90921,  0.53746
o-Xylene, 34.26814, 10.83585, 12.59443, 27.08034, 34.43552, 54.42255, 25.23711, 11.70055,  0.46362,  0.34144
p-Isopropyl Toluene, 34.66906,  6.75397, 34.69933, 39.87380, 40.55949, 47.53916, 37.36524,  8.72929,  0.23362,  0.25179
Naphthalene, 23.50833,  3.71632, 12.21174, 22.00645, 23.98884, 55.28428, 19.91669, 11.02991,  0.55380,  0.46919
Methanol,  1.57238,  0.00000,  0.00000,  0.00000,  1.40355,  3.22707,  0.67287,  1.05107,  1.56207,  0.66845
Ethanol,  1.90157,  0.00000,  0.00000,  0.00000,  1.85955,  1.90157,  0.56447,  0.88470,  1.56730,  0.46525
Phenol, 17.22503,  4.81854,  9.41745, 17.15450, 18.41144, 24.18429, 15.42964,  5.38320,  0.34889,  0.31252
Methyl acetate, 63.52341, 18.72151, 62.67704, 63.27586, 63.85500, 70.79358, 61.10597, 10.76220,  0.17612,  0.16942
n-Butyl acetate, 55.43270, 29.98161, 38.32388, 47.93039, 55.60220, 72.61894, 47.18826, 10.65859,  0.22587,  0.19228
D5-Siloxane, 11.60975,  0.00000, 11.74791, 21.32835, 21.83676, 32.03360, 16.46951,  9.14064,  0.55500,  0.78732

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 14.88203,  7.70161, 14.96757, 26.20529, 27.09966, 30.42648, 21.83655,  7.52051,  0.34440,  0.50534
Chloroform, 13.67112,  2.49264, 13.73573, 20.76684, 22.09353, 23.80217, 17.38557,  6.39321,  0.36773,  0.46764
Trichlorofluoromethane, 24.80709, 13.17176, 24.93254, 41.39619, 42.91949, 47.08485, 35.37398, 10.93178,  0.30903,  0.44067
Dichlorodifluoromethane, 15.38497, 12.38369, 15.54270, 41.79100, 47.17291, 49.63105, 32.85027, 15.53891,  0.47302,  1.01001
Carbon Tetrachloride, 23.77112, 12.78176, 23.90712, 42.48380, 44.49427, 48.70790, 35.55893, 12.07377,  0.33954,  0.50792
1_1_2-Trichlorotrifluoroethane, 23.57234, 12.11853, 23.71956, 44.76976, 46.73247, 50.78707, 36.69059, 13.09058,  0.35678,  0.55534
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 19.96432, 12.30390, 20.13863, 46.19486, 49.20611, 53.26616, 36.32303, 15.17107,  0.41767,  0.75991
Tetrachloroethene,  7.98259,  3.29853,  8.00035,  8.29300,  8.66548, 11.57324,  8.01683,  1.71367,  0.21376,  0.21468
1_2-Dichlorobenzene,  2.35069,  0.00000,  2.27805,  2.56578,  2.96219,  4.25629,  2.47097,  1.23313,  0.49905,  0.52458
1_4-Dichlorobenzene,  3.75910,  0.00000,  1.62492,  3.76178,  4.28413,  5.00373,  2.91167,  1.65423,  0.56814,  0.44006
PCBTF,  3.32752,  0.00000,  0.00000,  1.58410,  3.32725,  6.90060,  2.05685,  2.02848,  0.98620,  0.60961
N-Butane,  3.69401,  2.21739,  3.77034,  7.76938,  8.04016,  8.48609,  6.08734,  2.27061,  0.37300,  0.61467
Isobutane,  8.88266,  0.00000,  0.00000,  0.00000,  8.84157,  8.88266,  2.87140,  4.13193,  1.43900,  0.46517
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.29766,  0.01488,  0.06656,  4.47214,  0.00000
Isopentane, 13.97829,  1.61200,  2.94636,  6.22727, 13.97548, 14.01303,  7.68105,  4.84049,  0.63019,  0.34629
2-Methyl pentane, 16.69310,  1.91674,  4.64991,  8.10841, 16.69208, 16.75035,  9.69698,  5.63930,  0.58155,  0.33782
Butene,  8.45027,  4.93570,  8.49939, 11.00692, 11.18865, 11.81922,  9.82402,  1.85159,  0.18848,  0.21912
Propylene,  0.00000,  0.00000,  0.00000,  5.16722, 12.61070, 12.68435,  5.90963,  5.56911,  0.94238,  0.00000
cis-2-Pentene, 20.20638,  6.29747, 19.94867, 20.22269, 22.25332, 24.77499, 19.93977,  4.23969,  0.21262,  0.20982
Isoprene, 54.72440, 36.84779, 36.86973, 50.53043, 54.81994, 69.28507, 47.76592,  9.26746,  0.19402,  0.16935
alpha-Pinene, 44.33649, 41.71806, 41.74824, 44.41195, 46.94648, 59.32934, 45.12348,  4.21518,  0.09341,  0.09507
MVK, 54.27521, 31.94622, 31.96312, 44.65658, 54.36859, 67.35982, 44.26865, 10.89000,  0.24600,  0.20064
Benzene, 15.56453,  0.00000, 15.65463, 17.23306, 21.40874, 28.25794, 16.92813,  6.40557,  0.37840,  0.41155
Toluene,  6.22946,  5.15102,  5.19741,  6.23807,  7.24084, 10.43061,  6.50091,  1.43369,  0.22054,  0.23015
Ethylbenzene,  6.00694,  5.38788,  5.42369,  6.00439,  6.31104, 10.37866,  6.39397,  1.47915,  0.23134,  0.24624
Propylbenzene,  9.03219,  6.02659,  6.06866,  7.62182,  9.06122, 14.02529,  8.14283,  2.25664,  0.27713,  0.24984
m_p-Xylene,  2.95409,  2.95005,  3.00761,  6.88178,  8.04558, 14.67370,  6.72410,  3.16263,  0.47034,  1.07059
o-Xylene,  4.93714,  4.92639,  4.94664,  5.78990,  6.24097, 13.42970,  6.44115,  2.21484,  0.34386,  0.44861
p-Isopropyl Toluene, 32.79662, 11.75918, 13.01111, 19.91796, 32.80940, 32.98777, 22.38076,  9.05668,  0.40466,  0.27615
Naphthalene, 19.33872, 12.49805, 12.59393, 15.17963, 19.37637, 29.89073, 16.88064,  4.55407,  0.26978,  0.23549
Methanol,  1.92577,  0.00000,  1.82275,  3.54282,  4.99725,  6.00685,  3.41981,  1.88424,  0.55098,  0.97844
Ethanol,  3.38750,  0.00000,  0.00000,  0.00000,  3.40152,  5.69657,  1.42149,  1.86164,  1.30964,  0.54956
Phenol, 38.04240, 28.39910, 38.35968, 47.07636, 48.02555, 56.37135, 45.18097,  7.61344,  0.16851,  0.20013
Methyl acetate, 11.17005,  0.00000,  6.27601,  8.19421, 11.17006, 15.24853,  8.08988,  3.64178,  0.45016,  0.32603
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.64264,  0.13213,  0.59091,  4.47214,  0.00000
D5-Siloxane, 11.64815,  0.00000,  0.94620,  1.40574, 11.64105, 16.96444,  5.28315,  5.68542,  1.07614,  0.48810

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.42320,  3.55233,  4.28018,  4.33674,  4.40493,  5.51499,  4.33039,  0.42286,  0.09765,  0.09560
Chloroform,  2.64116,  1.41192,  2.51264,  2.56468,  2.65586,  4.38063,  2.64023,  0.52552,  0.19905,  0.19897
Trichlorofluoromethane,  3.17863,  1.48681,  2.93008,  3.24471,  3.29130,  4.35981,  3.13415,  0.51364,  0.16389,  0.16159
Dichlorodifluoromethane,  3.77897,  2.21180,  3.62972,  3.77095,  3.87000,  6.48825,  3.77397,  0.80933,  0.21445,  0.21417
Carbon Tetrachloride,  2.72628,  0.00000,  2.18707,  2.58303,  2.75774,  3.85400,  2.38125,  0.76079,  0.31949,  0.27906
1_1_2-Trichlorotrifluoroethane,  3.19749,  0.00000,  2.94431,  3.30991,  3.34184,  4.24819,  3.02976,  0.87824,  0.28987,  0.27467
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  3.39114,  1.67226,  2.90737,  3.48733,  3.55707,  9.10796,  3.55713,  1.40992,  0.39636,  0.41577
Tetrachloroethene,  2.72219,  0.92112,  0.98753,  2.02725,  2.57120,  4.88191,  1.89429,  1.00777,  0.53200,  0.37020
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00001,  0.51319,  2.06591,  0.28123,  0.52324,  1.86052,16101107.29529
1_4-Dichlorobenzene,  0.98438,  0.00000,  0.57994,  0.87322,  1.43354,  2.25064,  0.97810,  0.58721,  0.60036,  0.59653
PCBTF,  5.28415,  3.89649,  4.30834,  4.38691,  5.30386,  6.40579,  4.76263,  0.72409,  0.15204,  0.13703
N-Butane,  1.46077,  0.05579,  0.50102,  1.05154,  1.52701, 40.79374,  2.95321,  8.92174,  3.02103,  6.10758
Isobutane,  3.76329,  0.05601,  1.27938,  1.92592,  3.67230, 41.58741,  4.21411,  8.87098,  2.10507,  2.35724
N-Pentane,  0.00000,  0.00000,  0.00000,  0.32117,  0.55901, 71.79725,  3.88212, 15.98999,  4.11888,  0.00000
Isopentane,  2.95262,  0.90158,  0.96990,  2.18845,  2.70174, 19.64502,  2.78657,  4.04394,  1.45122,  1.36961
2-Methyl pentane,  3.91663,  1.56358,  1.70023,  3.35565,  3.75077,  7.95675,  3.16696,  1.45031,  0.45795,  0.37030
Butene,  1.12870,  0.00000,  0.00000,  0.70545,  1.03762, 28.37581,  1.91398,  6.24617,  3.26344,  5.53396
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 36.11522,  1.84771,  8.06676,  4.36581,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 25.95694,  1.29785,  5.80415,  4.47214,  0.00000
Isoprene,  7.46759,  4.30178,  4.38544,  6.07958,  7.47064,  7.83850,  5.95059,  1.49662,  0.25151,  0.20042
alpha-Pinene,  6.41818,  3.25944,  3.54558,  4.90026,  6.37521,  7.07673,  4.98329,  1.46136,  0.29325,  0.22769
MVK,  6.57169,  3.10819,  3.12873,  4.81969,  6.57101,  8.12832,  4.99953,  1.76699,  0.35343,  0.26888
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.86348,  0.24317,  1.08751,  4.47214,  0.00000
Toluene,  2.41155,  0.36403,  0.43384,  1.60877,  2.43228,  7.70461,  1.78003,  1.66734,  0.93669,  0.69140
Ethylbenzene,  2.92108,  0.65121,  0.72327,  2.05719,  2.94466,  7.65555,  2.13695,  1.64930,  0.77180,  0.56462
Propylbenzene,  3.13774,  0.46508,  0.53275,  2.28352,  3.12887,  8.38062,  2.19553,  1.81604,  0.82716,  0.57877
m_p-Xylene,  2.76693,  0.00000,  0.00000,  1.84948,  2.87117, 12.15781,  1.98130,  2.72383,  1.37477,  0.98442
o-Xylene,  3.10855,  0.37105,  0.48236,  2.08486,  3.13806,  7.04663,  2.08209,  1.70555,  0.81915,  0.54866
p-Isopropyl Toluene,  4.62220,  2.09875,  2.17314,  3.51304,  4.48939,  4.62565,  3.43788,  0.97139,  0.28256,  0.21016
Naphthalene,  7.05471,  0.00000,  4.15127,  5.62554,  6.36810,  8.16743,  5.09633,  1.92083,  0.37690,  0.27228
Methanol, 85.99748,  1.02514, 86.07524, 86.81820, 87.25050, 88.59936, 82.54567, 19.20284,  0.23263,  0.22330
Ethanol,  0.09551,  0.00000,  0.00000,  0.10517,  1.11368,  3.03350,  0.63215,  0.94934,  1.50176,  9.94007
Phenol,  3.03117,  0.00000,  1.78674,  1.83220,  3.10493,  4.18735,  2.11000,  1.11987,  0.53074,  0.36945
Methyl acetate,  2.45963,  1.32957,  1.65992,  2.06731,  2.53323,  3.55657,  2.13901,  0.54963,  0.25695,  0.22346
n-Butyl acetate,  1.81782,  0.89647,  1.13448,  1.28575,  1.83941, 10.09918,  2.05257,  2.06277,  1.00497,  1.13475
D5-Siloxane,  3.91521,  0.88693,  2.12621,  2.48022,  3.12813, 12.94291,  2.98767,  2.49246,  0.83425,  0.63661

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.38590,  0.00000,  0.09471,  0.40595,  0.52809,  4.78549,  0.72254,  1.22253,  1.69199,  3.16802
Chloroform,  4.13307,  1.41532,  3.61843,  3.73625,  4.18342, 10.96004,  4.21358,  2.26119,  0.53664,  0.54710
Trichlorofluoromethane,  1.44330,  0.00481,  1.25961,  1.46668,  1.54568,  6.22999,  1.62701,  1.34027,  0.82376,  0.92862
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.12873,  0.10644,  0.47600,  4.47214,  0.00000
Carbon Tetrachloride,  2.52793,  0.64442,  1.72597,  2.55406,  2.74022,  5.12754,  2.50710,  1.06372,  0.42429,  0.42079
1_1_2-Trichlorotrifluoroethane,  2.99514,  0.83147,  1.93880,  2.25834,  3.01374,  6.30031,  2.65805,  1.19371,  0.44909,  0.39855
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.29654,  0.00000,  0.00000,  0.00000,  0.29359,  0.87156,  0.15335,  0.22956,  1.49692,  0.77412
Tetrachloroethene,  1.12452,  1.02673,  1.12644,  2.36893,  5.24852,  5.71418,  3.04146,  1.99233,  0.65506,  1.77172
1_2-Dichlorobenzene,  2.24826,  0.00000,  0.83363,  1.63138,  2.25262,  2.51451,  1.50921,  0.83759,  0.55499,  0.37255
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.79769,  2.65462,  7.12698,  1.57653,  1.98122,  1.25670,  0.00000
PCBTF,  2.02584,  0.05543,  0.81292,  2.03342,  6.85518,  8.73134,  3.46034,  2.95369,  0.85359,  1.45801
N-Butane,  1.52969,  0.52667,  1.53675,  1.81798,  1.87271,  4.53921,  1.88647,  0.78914,  0.41832,  0.51589
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.45010,  0.26695,  0.85979,  3.22085,  0.00000
N-Pentane,  3.71753,  0.00000,  0.00000,  0.00000,  3.69298,  3.78013,  1.40053,  1.73207,  1.23673,  0.46592
Isopentane,  3.01442,  3.01048,  3.03183,  6.73606, 10.15911, 10.24363,  6.66553,  3.07903,  0.46193,  1.02143
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  4.18570,  6.94087, 10.25155,  3.73307,  3.44221,  0.92209,  0.00000
Butene,  6.69656,  5.42318,  6.70499,  7.10580,  7.38271,  8.60034,  7.12356,  0.65733,  0.09228,  0.09816
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.14033,  0.10702,  0.47859,  4.47214,  0.00000
cis-2-Pentene,  3.02626,  2.97157,  3.10494,  6.48580,  8.06433, 12.53214,  6.05809,  2.79380,  0.46117,  0.92319
Isoprene, 14.33261,  4.96870, 14.24091, 24.34196, 37.67963, 37.76798, 24.34312, 10.95583,  0.45006,  0.76440
alpha-Pinene, 12.13998,  2.83911, 12.00386, 17.88111, 27.52679, 27.64158, 18.08164,  7.61588,  0.42119,  0.62734
MVK, 17.94423,  4.96212, 17.85997, 27.92086, 39.89597, 39.95746, 27.29241, 10.69929,  0.39202,  0.59625
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.10644,  0.66577,  1.80854,  2.71646,  0.00000
Toluene,  1.93426,  0.72195,  1.88655,  1.96685,  7.69134,  7.91923,  3.72575,  2.83608,  0.76121,  1.46623
Ethylbenzene,  1.08808,  0.69264,  1.08476,  1.30500,  7.32354,  7.58670,  3.19271,  2.95182,  0.92455,  2.71288
Propylbenzene,  0.00000,  0.00000,  0.00000,  1.58680,  7.64918,  7.87376,  2.93195,  3.35586,  1.14458,  0.00000
m_p-Xylene,  0.50983,  0.00000,  0.00000,  0.48440,  6.30520,  6.66685,  2.10965,  2.98297,  1.41396,  5.85089
o-Xylene,  0.47720,  0.00446,  0.44892,  0.48933,  7.77015,  8.10537,  2.79663,  3.51082,  1.25538,  7.35709
p-Isopropyl Toluene, 13.81470, 13.68302, 13.77449, 21.28316, 31.08965, 31.22793, 22.17165,  7.68370,  0.34655,  0.55620
Naphthalene,  3.33917,  3.11599,  3.33263,  6.06252, 13.78613, 14.04241,  7.49310,  4.49733,  0.60020,  1.34684
Methanol,  3.60870,  1.76456,  2.56954,  3.01446,  3.53940, 90.51135,  7.39065, 19.57948,  2.64922,  5.42563
Ethanol, 87.05294, 85.47510, 87.05435, 89.24362, 91.06135, 93.00059, 89.27913,  2.25054,  0.02521,  0.02585
Phenol,  5.52503,  0.00000,  5.43096,  8.09446, 13.73196, 13.81202,  8.73606,  4.11667,  0.47123,  0.74509
Methyl acetate,  3.08571,  0.71878,  3.08349,  3.14241,  3.33962, 11.17470,  3.48769,  2.48761,  0.71325,  0.80617
n-Butyl acetate,  5.14059,  0.00000,  1.52308,  5.18910,  5.60404,  9.51839,  4.33163,  2.71062,  0.62577,  0.52730
D5-Siloxane,  2.51466,  2.31089,  2.51060,  8.52611, 12.75759, 12.79567,  8.05298,  4.28733,  0.53239,  1.70493

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.02530,  2.34408,  3.53441,  3.93515,  7.03389,  8.16016,  5.04380,  1.87036,  0.37082,  0.26623
Chloroform,  6.28581,  1.60566,  4.15025,  4.90318,  6.30713,  6.57133,  4.96509,  1.26150,  0.25407,  0.20069
Trichlorofluoromethane,  6.35025,  0.00000,  0.62693,  2.22180,  6.30704,  7.27497,  3.40131,  2.68549,  0.78955,  0.42290
Dichlorodifluoromethane,  8.36471,  0.00000,  0.70977,  4.64724,  8.37133, 13.59261,  5.00637,  4.22486,  0.84390,  0.50508
Carbon Tetrachloride,  5.72855,  0.00000,  1.19693,  3.12838,  5.69710,  5.86748,  3.31342,  2.12160,  0.64031,  0.37035
1_1_2-Trichlorotrifluoroethane,  7.73225,  0.00000,  2.58324,  5.03634,  7.65155,  7.74238,  5.04736,  2.50381,  0.49606,  0.32381
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  8.08230,  0.00000,  0.00000,  2.77323,  8.06889, 13.23531,  4.29466,  4.26409,  0.99288,  0.52758
Tetrachloroethene, 11.32475,  7.24557, 10.58875, 11.39826, 13.05763, 13.06357, 11.22767,  1.73023,  0.15410,  0.15278
1_2-Dichlorobenzene, 84.86759, 29.02795, 84.79275, 84.93955, 85.20951, 86.14303, 81.29614, 12.84851,  0.15805,  0.15139
1_4-Dichlorobenzene, 87.81569,  2.46605, 87.81702, 88.14137, 89.22701, 91.22718, 84.13259, 19.25102,  0.22882,  0.21922
PCBTF,  7.03801,  3.96656,  5.80101,  7.07122,  8.11724,  8.15414,  6.81951,  1.19613,  0.17540,  0.16995
N-Butane, 14.13155, 10.08435, 13.64780, 14.23571, 16.27777, 34.94137, 15.78284,  4.86458,  0.30822,  0.34424
Isobutane,  0.48172,  0.00000,  0.49108,  6.42464,  6.87384, 14.93292,  5.37329,  4.36884,  0.81307,  9.06930
N-Pentane,  1.75620,  0.00000,  0.26141,  1.13002,  1.79388, 33.47694,  3.65598,  8.22263,  2.24909,  4.68206
Isopentane,  7.01935,  3.33441,  7.06828, 10.02455, 11.09476, 13.05082,  9.13590,  2.32831,  0.25485,  0.33170
2-Methyl pentane,  1.59719,  0.00000,  1.59891,  2.24073,  2.58372,  3.31767,  1.98553,  0.83247,  0.41927,  0.52121
Butene, 11.24771,  5.74725, 11.15075, 11.32583, 11.61651, 23.92449, 11.75616,  3.25426,  0.27681,  0.28933
Propylene, 23.64537, 20.33584, 23.76669, 24.49132, 24.86767, 47.99707, 25.62091,  5.59810,  0.21850,  0.23675
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.39022,  0.42909,  1.87434,  4.36823,  0.00000
Isoprene,  2.80683,  0.68061,  2.61052,  3.00107,  3.01131,  6.08607,  2.92143,  1.00030,  0.34240,  0.35638
alpha-Pinene,  5.07423,  1.64435,  4.89304,  5.15321,  5.24629,  8.31899,  5.08963,  1.18961,  0.23373,  0.23444
MVK,  2.10948,  0.68006,  1.91414,  3.13799,  3.14289,  5.54633,  2.72442,  1.05352,  0.38669,  0.49942
Benzene,  3.89672,  0.00000,  1.06878,  3.32964,  3.90001,  3.96720,  2.58343,  1.40566,  0.54411,  0.36073
Toluene,  8.53500,  4.51228,  6.64194,  8.57828,  9.54040,  9.55050,  8.05061,  1.48224,  0.18411,  0.17367
Ethylbenzene,  8.21446,  4.27405,  6.53401,  8.25819,  9.64084,  9.65021,  7.99467,  1.49545,  0.18706,  0.18205
Propylbenzene,  9.56966,  5.34122,  8.61204,  9.64820, 11.48120, 11.48879,  9.66043,  1.57495,  0.16303,  0.16458
m_p-Xylene, 18.31475,  9.21136, 16.53227, 18.45444, 19.39907, 22.28914, 17.63222,  2.76909,  0.15705,  0.15119
o-Xylene, 10.60164,  5.08937,  9.09688, 10.65379, 12.29745, 12.30856, 10.32703,  1.88160,  0.18220,  0.17748
p-Isopropyl Toluene,  2.65887,  1.50249,  2.60052,  3.69564,  3.88562,  4.69109,  3.39149,  0.85383,  0.25176,  0.32113
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  1.33959,  0.00000,  0.80026,  1.07165,  1.31176,  1.64716,  0.99344,  0.41633,  0.41907,  0.31079
Ethanol,  1.70626,  0.00000,  0.00000,  0.05952,  1.69298,  2.75817,  0.72372,  0.90361,  1.24857,  0.52959
Phenol,  9.80807,  1.80693,  8.64287,  8.72965,  9.72685, 11.10075,  8.73524,  1.82754,  0.20921,  0.18633
Methyl acetate,  2.44183,  0.00000,  2.41782,  2.51040,  3.05210,  3.08283,  2.34374,  0.94508,  0.40323,  0.38704
n-Butyl acetate,  5.15267,  0.69481,  2.37929,  4.91084,  5.15805,  5.31291,  3.94149,  1.56531,  0.39714,  0.30379
D5-Siloxane, 11.05414,  4.83211, 11.11906, 12.86017, 15.07795, 15.09310, 12.57117,  2.52289,  0.20069,  0.22823

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.60007,  0.11217,  0.46452,  0.61880,  0.69658,  2.14952,  0.69301,  0.43467,  0.62722,  0.72437
Chloroform,  0.07206,  0.00404,  0.04015,  0.05889,  0.07905,  0.37738,  0.08346,  0.08659,  1.03761,  1.20163
