
Factor Profiles (conc. of species) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
Factor Profiles (% of factor total) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,Dichloromethane,2.920760E-001,1.434040E+000,0.000000E+000,5.701534E-001,3.232674E-001,5.670656E-001,7.694995E-003,6.472798E-001,7.653112E-001
4,Chloroform,1.927526E-002,3.576368E-001,1.335706E-002,8.227815E-002,6.990903E-002,1.030923E-001,1.605620E-003,1.508593E-001,8.097318E-002
4,Trichlorofluoromethane,1.220673E+000,3.041009E+000,1.151694E-002,5.481851E-001,2.904460E-001,1.663944E+000,1.044817E-002,0.000000E+000,4.360273E-001
4,Dichlorodifluoromethane,1.178150E+000,1.594161E+000,2.669596E-002,6.995032E-001,6.814600E-001,3.829910E+000,3.447115E-002,3.319891E+000,3.597607E+000
4,Carbon Tetrachloride,3.076963E-001,7.539158E-001,1.428807E-002,2.623504E-001,0.000000E+000,5.282854E-001,2.185442E-003,2.119181E-001,0.000000E+000
4,1_1_2-Trichlorotrifluoroethane,3.273348E-001,8.261364E-001,2.328441E-002,0.000000E+000,1.085943E-001,6.258628E-001,4.091460E-003,2.302327E-001,0.000000E+000
4,1_2-Dichloro-1_1_2_2-tetrafluoroethane,6.890237E-002,1.098527E-001,0.000000E+000,0.000000E+000,2.193075E-002,1.510670E-001,6.792556E-004,5.619721E-002,1.675481E-001
4,Tetrachloroethene,5.348961E-003,5.905462E-002,1.159695E-003,7.955591E-002,4.805984E-002,5.216967E-003,4.246814E-004,4.430556E-002,3.128439E-002
4,1_2-Dichlorobenzene,1.539732E-003,1.778381E-002,1.283242E-003,0.000000E+000,3.997263E-001,1.601089E-003,0.000000E+000,0.000000E+000,5.222231E-003
4,1_4-Dichlorobenzene,4.679442E-003,9.647556E-003,0.000000E+000,0.000000E+000,4.084004E-001,0.000000E+000,1.064779E-004,0.000000E+000,6.211331E-003
4,PCBTF,1.299147E-003,1.523050E-001,9.535493E-003,2.459456E-001,6.296211E-002,0.000000E+000,1.470547E-003,4.356425E-002,7.941115E-002
4,N-Butane,1.753653E-001,1.559634E+000,1.009319E-001,7.884004E-001,4.738222E+000,8.658620E-001,1.119135E-002,3.767177E+000,1.540701E+001
4,Isobutane,0.000000E+000,1.419282E+000,0.000000E+000,0.000000E+000,1.172531E+000,0.000000E+000,1.150597E-002,4.708176E+000,7.923604E+000
4,N-Pentane,0.000000E+000,5.369291E-001,0.000000E+000,9.520678E-002,2.021879E-001,3.225979E-002,3.904822E-003,0.000000E+000,6.052986E+000
4,Isopentane,5.324745E-001,3.933274E+000,2.267497E-001,1.872786E+000,2.219982E+000,0.000000E+000,2.121096E-002,3.049634E+000,5.712078E+000
4,2-Methyl pentane,2.957216E-001,5.050838E+000,2.015034E-001,2.395408E-001,4.513137E-001,1.997212E-001,9.990287E-003,4.539071E+000,1.535485E+000
4,Butene,2.951628E-001,1.284346E+000,1.665969E-001,5.474628E-001,1.783150E+000,4.045811E-001,5.197779E-003,1.886116E+000,5.723721E+000
4,Propylene,0.000000E+000,0.000000E+000,0.000000E+000,2.948664E+000,7.183517E+000,1.983487E+000,2.105632E-002,2.571210E+000,1.295824E+001
4,cis-2-Pentene,2.963603E-002,1.163410E-001,5.883018E-003,0.000000E+000,0.000000E+000,2.475911E-002,0.000000E+000,3.039463E-002,1.873412E-001
4,Isoprene,9.120456E+000,4.517104E-001,9.758911E-001,3.154697E+000,1.005223E+000,2.484346E-001,6.175940E-002,0.000000E+000,2.959848E+000
