**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 4

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  0.00198,  0.00080,  0.00312,  0.00457,  0.01086,  0.02331,  0.00819,  0.00735,  0.89740,  3.70786
Ethylbenzene,  0.00030,  0.00012,  0.00045,  0.00060,  0.00151,  0.00362,  0.00119,  0.00112,  0.93512,  3.69572
Propylbenzene,  0.00027,  0.00000,  0.00031,  0.00038,  0.00055,  0.00096,  0.00046,  0.00025,  0.54967,  0.93245
m_p-Xylene,  0.00026,  0.00000,  0.00085,  0.00147,  0.00457,  0.00904,  0.00285,  0.00287,  1.00475, 10.94212
o-Xylene,  0.00027,  0.00000,  0.00046,  0.00067,  0.00177,  0.00442,  0.00135,  0.00134,  0.99505,  5.06676
p-Isopropyl Toluene,  0.00075,  0.00000,  0.00062,  0.00066,  0.00075,  0.00089,  0.00063,  0.00019,  0.30593,  0.25778
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.88483,  0.08571,  0.68103,  0.82545,  0.91927,  1.04790,  0.75159,  0.26072,  0.34689,  0.29466
Ethanol,  0.03332,  0.00000,  0.00000,  0.00562,  0.00950,  0.03350,  0.00802,  0.01055,  1.31538,  0.31670
Phenol,  0.00862,  0.00862,  0.01215,  0.01641,  0.02815,  0.03328,  0.01890,  0.00854,  0.45207,  0.99151
Formaldehyde,  0.00000,  0.00000,  0.00000,  0.00793,  0.09044,  0.25519,  0.06356,  0.08921,  1.40350,  0.00000
Acetaldehyde,  0.01032,  0.01032,  0.02129,  0.04309,  0.07338,  0.16624,  0.05465,  0.04660,  0.85257,  4.51646
Isovaleraldehyde,  0.00240,  0.00000,  0.00241,  0.00260,  0.00552,  0.01070,  0.00413,  0.00304,  0.73667,  1.26753
Hexaldehyde,  0.00669,  0.00101,  0.00556,  0.00754,  0.01738,  0.03369,  0.01253,  0.00993,  0.79216,  1.48368
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00004,  0.00013,  0.00002,  0.00004,  1.87492,  0.00000
Phenylacetaldehyde,  0.02220,  0.01474,  0.01922,  0.02319,  0.02400,  0.02561,  0.02189,  0.00350,  0.15997,  0.15771
Cyclohexanone,  0.00011,  0.00000,  0.00005,  0.00009,  0.00011,  0.00018,  0.00008,  0.00005,  0.58956,  0.44051
Methyl acetate,  0.00060,  0.00000,  0.00000,  0.00018,  0.00207,  0.00569,  0.00105,  0.00175,  1.66624,  2.90773
n-Butyl acetate,  0.00000,  0.00000,  0.00004,  0.00075,  0.00379,  0.00711,  0.00208,  0.00245,  1.17702,  0.00000
D5-Siloxane,  0.00616,  0.00181,  0.00616,  0.00630,  0.00899,  0.01289,  0.00712,  0.00279,  0.39097,  0.45240

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00808,  0.00422,  0.00781,  0.00850,  0.01394,  0.01543,  0.00966,  0.00378,  0.39180,  0.46838
Chloroform,  0.00176,  0.00000,  0.00044,  0.00171,  0.00277,  0.00472,  0.00187,  0.00167,  0.89638,  0.95305
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.01262,  0.01628,  0.00413,  0.00654,  1.58093,  0.00000
Dichlorodifluoromethane,  0.03106,  0.00186,  0.01983,  0.05354,  0.08634,  0.12953,  0.05651,  0.03733,  0.66061,  1.20180
Carbon Tetrachloride,  0.00042,  0.00000,  0.00007,  0.00214,  0.00524,  0.00802,  0.00260,  0.00255,  0.98029,  6.07373
1_1_2-Trichlorotrifluoroethane,  0.00282,  0.00002,  0.00285,  0.00337,  0.00623,  0.00805,  0.00427,  0.00235,  0.55169,  0.83533
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00052,  0.00000,  0.00050,  0.00104,  0.00169,  0.00352,  0.00122,  0.00098,  0.80340,  1.88548
Tetrachloroethene,  0.00087,  0.00026,  0.00040,  0.00075,  0.00129,  0.00131,  0.00079,  0.00040,  0.50074,  0.45696
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00013,  0.00017,  0.00005,  0.00007,  1.51868,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00023,  0.00001,  0.00005,  4.47214,  0.00000
PCBTF,  0.00107,  0.00000,  0.00000,  0.00078,  0.00202,  0.00479,  0.00112,  0.00134,  1.19705,  1.25267
N-Butane,  0.08653,  0.00292,  0.07322,  0.09240,  0.09566,  0.11712,  0.08448,  0.02892,  0.34230,  0.33421
Isobutane,  0.10623,  0.00286,  0.09569,  0.10555,  0.12569,  0.14163,  0.09981,  0.03545,  0.35518,  0.33373
N-Pentane,  0.00443,  0.00000,  0.00000,  0.00000,  0.00453,  0.02613,  0.00396,  0.00733,  1.85069,  1.65442
Isopentane,  0.06597,  0.00019,  0.02310,  0.03735,  0.08617,  0.10313,  0.05088,  0.03526,  0.69300,  0.53448
2-Methyl pentane,  0.06728,  0.01088,  0.03837,  0.04695,  0.09829,  0.10958,  0.05827,  0.03412,  0.58559,  0.50715
Butene,  0.03847,  0.00433,  0.02888,  0.03756,  0.04644,  0.05121,  0.03585,  0.01227,  0.34219,  0.31884
Propylene,  0.04734,  0.02223,  0.03092,  0.06685,  0.08693,  0.10271,  0.06202,  0.03044,  0.49085,  0.64298
cis-2-Pentene,  0.00086,  0.00000,  0.00055,  0.00074,  0.00131,  0.00170,  0.00084,  0.00047,  0.55969,  0.54825
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01397,  0.03797,  0.00686,  0.00975,  1.42233,  0.00000
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00471,  0.00735,  0.01138,  0.00401,  0.00361,  0.90198,  0.00000
MVK,  0.00357,  0.00216,  0.00416,  0.00695,  0.01169,  0.01636,  0.00828,  0.00449,  0.54148,  1.25692
Benzene,  0.00000,  0.00000,  0.00000,  0.00362,  0.01504,  0.02553,  0.00865,  0.01019,  1.17851,  0.00000
Toluene,  0.01344,  0.00066,  0.00854,  0.01254,  0.01890,  0.09690,  0.01805,  0.02093,  1.16006,  1.55791
Ethylbenzene,  0.00234,  0.00065,  0.00153,  0.00218,  0.00315,  0.01686,  0.00325,  0.00365,  1.12365,  1.55528
Propylbenzene,  0.00081,  0.00032,  0.00056,  0.00078,  0.00099,  0.00325,  0.00093,  0.00063,  0.67093,  0.77122
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02284,  0.00193,  0.00584,  3.01968,  0.00000
o-Xylene,  0.00132,  0.00000,  0.00014,  0.00126,  0.00132,  0.01840,  0.00229,  0.00442,  1.92767,  3.35119
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00049,  0.00102,  0.00155,  0.00048,  0.00053,  1.08853,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00074,  0.00815,  0.00105,  0.00235,  2.23916,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.84789,  2.51090,  0.48285,  0.84685,  1.75387,  0.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.01087,  0.21523,  0.02326,  0.06268,  2.69442,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00495,  0.00025,  0.00111,  4.47214,  0.00000
Formaldehyde,  0.54609,  0.32617,  0.46572,  0.55243,  0.75495,  0.77811,  0.57596,  0.15297,  0.26559,  0.28012
Acetaldehyde,  0.35373,  0.17255,  0.27294,  0.33985,  0.47455,  0.53883,  0.35624,  0.11679,  0.32784,  0.33017
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00254,  0.01072,  0.00217,  0.00344,  1.58431,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00669,  0.01398,  0.03125,  0.00981,  0.01099,  1.12032,  0.00000
m_p-Tolualdehyde,  0.00028,  0.00015,  0.00025,  0.00030,  0.00032,  0.00059,  0.00030,  0.00010,  0.31720,  0.35070
Phenylacetaldehyde,  0.00060,  0.00000,  0.00014,  0.00243,  0.00700,  0.01949,  0.00456,  0.00571,  1.25464,  9.56228
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00012,  0.00026,  0.00090,  0.00019,  0.00025,  1.33632, 91.08149
Methyl acetate,  0.02696,  0.00000,  0.00481,  0.01998,  0.03614,  0.05753,  0.02363,  0.02042,  0.86422,  0.75735
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00034,  0.00390,  0.04454,  0.00484,  0.01061,  2.19518,  0.00000
D5-Siloxane,  0.03198,  0.00061,  0.00182,  0.02452,  0.05063,  0.05526,  0.02487,  0.02176,  0.87508,  0.68047

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.02032,  0.00557,  0.02031,  0.02199,  0.02469,  0.02658,  0.02122,  0.00588,  0.27712,  0.28938
Chloroform,  0.00329,  0.00101,  0.00327,  0.00372,  0.00407,  0.00431,  0.00346,  0.00092,  0.26511,  0.27930
Trichlorofluoromethane,  0.05828,  0.02683,  0.05900,  0.06244,  0.07271,  0.07439,  0.06194,  0.01346,  0.21722,  0.23088
Dichlorodifluoromethane,  0.13842,  0.06729,  0.13839,  0.15261,  0.16867,  0.17847,  0.14806,  0.03043,  0.20551,  0.21982
Carbon Tetrachloride,  0.01818,  0.00581,  0.01843,  0.01990,  0.02351,  0.02382,  0.01947,  0.00513,  0.26348,  0.28215
1_1_2-Trichlorotrifluoroethane,  0.02202,  0.00999,  0.02234,  0.02433,  0.02697,  0.02764,  0.02343,  0.00503,  0.21450,  0.22824
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00540,  0.00129,  0.00540,  0.00578,  0.00682,  0.00743,  0.00577,  0.00172,  0.29729,  0.31745
Tetrachloroethene,  0.00011,  0.00000,  0.00004,  0.00013,  0.00014,  0.00020,  0.00010,  0.00006,  0.59668,  0.58119
1_2-Dichlorobenzene,  0.00017,  0.00000,  0.00016,  0.00017,  0.00020,  0.00029,  0.00017,  0.00007,  0.39047,  0.39357
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00016,  0.00020,  0.00007,  0.00009,  1.15019,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00005,  0.00000,  0.00001,  3.09500,  0.00000
N-Butane,  0.03130,  0.00996,  0.02723,  0.02794,  0.03098,  0.04713,  0.02841,  0.00868,  0.30545,  0.27722
Isobutane,  0.01197,  0.00000,  0.00000,  0.00739,  0.01339,  0.01412,  0.00676,  0.00624,  0.92311,  0.52188
N-Pentane,  0.00441,  0.00000,  0.00076,  0.00307,  0.00531,  0.00615,  0.00300,  0.00226,  0.75447,  0.51338
Isopentane,  0.00273,  0.00000,  0.00000,  0.00000,  0.00069,  0.00307,  0.00073,  0.00112,  1.53696,  0.41247
2-Methyl pentane,  0.00872,  0.00000,  0.00168,  0.00462,  0.00907,  0.01093,  0.00516,  0.00407,  0.78918,  0.46630
Butene,  0.01487,  0.00005,  0.01352,  0.01389,  0.01458,  0.01977,  0.01302,  0.00476,  0.36549,  0.32013
Propylene,  0.06027,  0.03525,  0.05580,  0.05896,  0.07139,  0.08864,  0.06022,  0.01520,  0.25250,  0.25228
cis-2-Pentene,  0.00109,  0.00000,  0.00093,  0.00109,  0.00119,  0.00136,  0.00099,  0.00038,  0.38469,  0.35049
Isoprene,  0.02720,  0.01095,  0.02312,  0.02730,  0.04924,  0.05990,  0.03375,  0.01481,  0.43882,  0.54442
alpha-Pinene,  0.01127,  0.01007,  0.01117,  0.01248,  0.01561,  0.01859,  0.01359,  0.00298,  0.21932,  0.26438
MVK,  0.01033,  0.00049,  0.00772,  0.00850,  0.01770,  0.02089,  0.01079,  0.00595,  0.55197,  0.57624
Benzene,  0.02512,  0.00000,  0.01234,  0.02446,  0.02768,  0.03348,  0.02101,  0.01099,  0.52296,  0.43743
Toluene,  0.00263,  0.00022,  0.00252,  0.00352,  0.00599,  0.00813,  0.00393,  0.00227,  0.57961,  0.86622
Ethylbenzene,  0.00043,  0.00022,  0.00041,  0.00060,  0.00098,  0.00129,  0.00067,  0.00035,  0.52360,  0.82472
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00002,  0.00017,  0.00002,  0.00004,  2.32165,  0.00000
m_p-Xylene,  0.00055,  0.00040,  0.00046,  0.00102,  0.00189,  0.00286,  0.00123,  0.00079,  0.64477,  1.45616
o-Xylene,  0.00000,  0.00000,  0.00002,  0.00049,  0.00069,  0.00147,  0.00048,  0.00044,  0.90741,142.35791
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00001,  0.00028,  0.00055,  0.00014,  0.00019,  1.28657,  0.00000
Naphthalene,  0.00031,  0.00000,  0.00008,  0.00040,  0.00061,  0.00074,  0.00037,  0.00025,  0.69147,  0.81829
Methanol,  3.00140,  2.64320,  3.02115,  3.39625,  3.95178,  4.30800,  3.49302,  0.54284,  0.15541,  0.18086
Ethanol,  0.15408,  0.00000,  0.15535,  0.24889,  0.25384,  0.32443,  0.20530,  0.08498,  0.41394,  0.55154
Phenol,  0.05008,  0.00000,  0.05003,  0.05353,  0.07155,  0.08492,  0.05597,  0.02300,  0.41099,  0.45930
Formaldehyde,  0.11315,  0.00000,  0.07089,  0.11243,  0.12519,  0.47618,  0.13677,  0.12074,  0.88280,  1.06710
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.19158,  0.01998,  0.05804,  2.90482,  0.00000
Isovaleraldehyde,  0.01542,  0.01539,  0.01754,  0.01891,  0.02387,  0.04752,  0.02255,  0.00927,  0.41127,  0.60158
Hexaldehyde,  0.03825,  0.03816,  0.04217,  0.04683,  0.06163,  0.14251,  0.05877,  0.03058,  0.52030,  0.79954
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00014,  0.00001,  0.00004,  2.83474,  0.00000
Phenylacetaldehyde,  0.04380,  0.01484,  0.04483,  0.04873,  0.06072,  0.06326,  0.04921,  0.01378,  0.28008,  0.31471
Cyclohexanone,  0.00018,  0.00015,  0.00019,  0.00025,  0.00031,  0.00057,  0.00027,  0.00012,  0.41987,  0.65257
Methyl acetate,  0.00984,  0.00025,  0.00561,  0.00897,  0.01012,  0.01061,  0.00756,  0.00338,  0.44680,  0.34339
n-Butyl acetate,  0.00050,  0.00000,  0.00000,  0.00050,  0.00117,  0.00181,  0.00065,  0.00069,  1.06173,  1.38460
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00078,  0.00000,  0.00016,  0.00067,  0.00117,  0.00155,  0.00071,  0.00052,  0.73263,  0.66702
Chloroform,  0.00182,  0.00097,  0.00114,  0.00136,  0.00182,  0.00197,  0.00145,  0.00037,  0.25250,  0.20193
Trichlorofluoromethane,  0.00318,  0.00000,  0.00000,  0.00013,  0.00320,  0.00487,  0.00135,  0.00203,  1.50417,  0.63829
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00102,  0.00005,  0.00023,  4.47214,  0.00000
Carbon Tetrachloride,  0.00245,  0.00000,  0.00082,  0.00110,  0.00245,  0.00290,  0.00138,  0.00099,  0.71937,  0.40375
1_1_2-Trichlorotrifluoroethane,  0.00254,  0.00071,  0.00095,  0.00124,  0.00254,  0.00270,  0.00163,  0.00076,  0.47032,  0.30131
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00003,  0.00000,  0.00000,  0.00000,  0.00003,  0.00011,  0.00002,  0.00004,  2.02349,  1.22159
Tetrachloroethene,  0.00025,  0.00006,  0.00013,  0.00015,  0.00021,  0.00025,  0.00016,  0.00006,  0.36912,  0.24116
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00011,  0.00015,  0.00005,  0.00006,  1.14803,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00013,  0.00050,  0.00011,  0.00020,  1.88579,  0.00000
PCBTF,  0.00015,  0.00000,  0.00000,  0.00013,  0.00020,  0.00027,  0.00012,  0.00009,  0.75753,  0.60822
N-Butane,  0.01345,  0.00000,  0.00273,  0.00560,  0.00924,  0.01855,  0.00643,  0.00497,  0.77169,  0.36924
Isobutane,  0.01110,  0.00000,  0.00000,  0.00250,  0.00455,  0.01110,  0.00304,  0.00369,  1.21512,  0.33269
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00430,  0.00026,  0.00097,  3.78978,  0.00000
Isopentane,  0.01742,  0.00524,  0.00825,  0.00929,  0.01575,  0.01743,  0.01110,  0.00415,  0.37415,  0.23845
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Butene,  0.01618,  0.00919,  0.01169,  0.01295,  0.01561,  0.01707,  0.01324,  0.00224,  0.16955,  0.13876
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00784,  0.00043,  0.00175,  4.07270,  0.00000
cis-2-Pentene,  0.00024,  0.00017,  0.00024,  0.00031,  0.00036,  0.00046,  0.00031,  0.00008,  0.25516,  0.33684
Isoprene,  0.00000,  0.00000,  0.01372,  0.03686,  0.04756,  0.05699,  0.03183,  0.02043,  0.64171,  0.00000
alpha-Pinene,  0.00034,  0.00034,  0.00258,  0.00679,  0.00854,  0.01074,  0.00591,  0.00354,  0.59943, 10.40524
MVK,  0.00970,  0.00633,  0.01319,  0.02545,  0.02933,  0.03649,  0.02284,  0.00957,  0.41904,  0.98648
Benzene,  0.00773,  0.00000,  0.00403,  0.00635,  0.00978,  0.01101,  0.00625,  0.00332,  0.53128,  0.42947
Toluene,  0.00000,  0.00000,  0.00092,  0.00354,  0.00880,  0.01484,  0.00514,  0.00495,  0.96302,  0.00000
Ethylbenzene,  0.00000,  0.00000,  0.00000,  0.00027,  0.00121,  0.00196,  0.00058,  0.00070,  1.19934,  0.00000
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00014,  0.00037,  0.00008,  0.00012,  1.65422,  0.00000
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00171,  0.00024,  0.00054,  2.24621,  0.00000
o-Xylene,  0.00000,  0.00000,  0.00000,  0.00009,  0.00090,  0.00165,  0.00041,  0.00057,  1.39113,  0.00000
p-Isopropyl Toluene,  0.00077,  0.00077,  0.00178,  0.00205,  0.00267,  0.00288,  0.00208,  0.00063,  0.30501,  0.82147
Naphthalene,  0.00091,  0.00016,  0.00039,  0.00091,  0.00115,  0.00130,  0.00082,  0.00039,  0.47178,  0.42610
Methanol,  0.00000,  0.00000,  0.51425,  0.85718,  1.22905,  2.34210,  0.99248,  0.70224,  0.70756,  0.00000
Ethanol,  4.61090,  4.61090,  4.70633,  4.73785,  4.85225,  5.05720,  4.78574,  0.12520,  0.02616,  0.02715
Phenol,  0.00374,  0.00000,  0.00138,  0.00817,  0.01154,  0.02129,  0.00772,  0.00629,  0.81432,  1.68210
Formaldehyde,  0.21696,  0.13494,  0.21998,  0.25792,  0.27412,  0.32658,  0.25334,  0.04866,  0.19207,  0.22427
Acetaldehyde,  0.14310,  0.06138,  0.12874,  0.14310,  0.14593,  0.14617,  0.13176,  0.02452,  0.18614,  0.17138
Isovaleraldehyde,  0.00105,  0.00000,  0.00056,  0.00164,  0.00241,  0.00385,  0.00168,  0.00121,  0.71920,  1.15430
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00023,  0.00264,  0.00792,  0.00179,  0.00278,  1.55506,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  2.45471,  0.00000
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cyclohexanone,  0.00012,  0.00009,  0.00013,  0.00018,  0.00018,  0.00020,  0.00016,  0.00003,  0.20352,  0.27995
Methyl acetate,  0.01358,  0.00512,  0.00788,  0.00947,  0.01278,  0.01358,  0.00987,  0.00271,  0.27421,  0.19939
n-Butyl acetate,  0.00000,  0.00000,  0.00048,  0.00571,  0.00781,  0.01402,  0.00541,  0.00403,  0.74490,  0.00000
D5-Siloxane,  0.01871,  0.00000,  0.00089,  0.00709,  0.01167,  0.01871,  0.00703,  0.00578,  0.82282,  0.30923

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00479,  0.00433,  0.00460,  0.00525,  0.03111,  0.03419,  0.01515,  0.01305,  0.86180,  2.72488
Chloroform,  0.00073,  0.00060,  0.00068,  0.00087,  0.00321,  0.00608,  0.00197,  0.00185,  0.94325,  2.55330
Trichlorofluoromethane,  0.01943,  0.00000,  0.00596,  0.01915,  0.02076,  0.09510,  0.02491,  0.02848,  1.14334,  1.46567
Dichlorodifluoromethane,  0.00106,  0.00000,  0.00000,  0.00124,  0.05842,  0.16699,  0.03293,  0.05261,  1.59774, 49.81340
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00024,  0.00401,  0.03005,  0.00527,  0.01003,  1.90224,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00601,  0.00000,  0.00183,  0.00538,  0.00614,  0.03326,  0.00803,  0.00984,  1.22562,  1.63727
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00053,  0.00000,  0.00043,  0.00062,  0.00270,  0.00878,  0.00194,  0.00263,  1.35431,  4.95247
Tetrachloroethene,  0.00048,  0.00028,  0.00047,  0.00048,  0.00096,  0.00149,  0.00068,  0.00041,  0.59443,  0.83929
1_2-Dichlorobenzene,  0.00464,  0.00000,  0.00017,  0.00216,  0.00453,  0.00464,  0.00233,  0.00222,  0.95389,  0.47776
1_4-Dichlorobenzene,  0.00039,  0.00000,  0.00002,  0.00034,  0.00039,  0.00429,  0.00044,  0.00092,  2.09705,  2.36764
PCBTF,  0.00055,  0.00000,  0.00040,  0.00057,  0.00392,  0.00665,  0.00185,  0.00253,  1.36549,  4.58722
N-Butane,  0.07222,  0.00037,  0.03810,  0.06670,  0.07548,  0.09865,  0.05359,  0.02905,  0.54203,  0.40224
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02953,  0.00253,  0.00757,  2.99722,  0.00000
N-Pentane,  0.00028,  0.00000,  0.00000,  0.00070,  0.01259,  0.02322,  0.00562,  0.00795,  1.41363, 28.28208
Isopentane,  0.01619,  0.00000,  0.00155,  0.01621,  0.01951,  0.05533,  0.01449,  0.01320,  0.91116,  0.81538
2-Methyl pentane,  0.00122,  0.00000,  0.00122,  0.00617,  0.03587,  0.06042,  0.01709,  0.02241,  1.31164, 18.41380
Butene,  0.02294,  0.00615,  0.01923,  0.02367,  0.02583,  0.03495,  0.02220,  0.00807,  0.36334,  0.35154
Propylene,  0.01671,  0.00000,  0.00000,  0.01613,  0.02850,  0.08468,  0.01893,  0.02050,  1.08248,  1.22683
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00103,  0.00217,  0.00054,  0.00084,  1.54098,  0.00000
Isoprene,  0.04447,  0.00000,  0.03136,  0.03779,  0.05411,  0.13990,  0.04224,  0.03287,  0.77833,  0.73929
alpha-Pinene,  0.01101,  0.00057,  0.00616,  0.00881,  0.01217,  0.02561,  0.00940,  0.00621,  0.66091,  0.56455
MVK,  0.01884,  0.00000,  0.01401,  0.01669,  0.02530,  0.06491,  0.01918,  0.01550,  0.80819,  0.82289
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.05559,  0.09339,  0.02391,  0.03133,  1.31043,  0.00000
Toluene,  0.02568,  0.01335,  0.02188,  0.02737,  0.04895,  0.13018,  0.04291,  0.03901,  0.90900,  1.51898
Ethylbenzene,  0.00390,  0.00181,  0.00362,  0.00422,  0.00702,  0.02031,  0.00657,  0.00609,  0.92703,  1.56258
Propylbenzene,  0.00079,  0.00031,  0.00077,  0.00087,  0.00134,  0.00410,  0.00132,  0.00123,  0.92804,  1.56038
m_p-Xylene,  0.01197,  0.00000,  0.00681,  0.01197,  0.01308,  0.01825,  0.01039,  0.00539,  0.51879,  0.45034
o-Xylene,  0.00485,  0.00119,  0.00369,  0.00480,  0.00559,  0.01879,  0.00640,  0.00548,  0.85601,  1.13091
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00005,  0.00125,  0.00359,  0.00087,  0.00137,  1.57600,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00101,  0.00616,  0.00126,  0.00236,  1.87837,  0.00000
Methanol,  0.93327,  0.00000,  0.67644,  0.84616,  1.21835,  4.01920,  1.16142,  1.00196,  0.86270,  1.07360
Ethanol,  0.10183,  0.00000,  0.00000,  0.09800,  0.13108,  0.22477,  0.08323,  0.07408,  0.89004,  0.72751
Phenol,  0.04346,  0.00450,  0.03615,  0.04157,  0.06263,  0.14406,  0.05583,  0.03988,  0.71421,  0.91764
Formaldehyde,  0.32845,  0.00000,  0.04079,  0.29505,  0.32946,  0.44465,  0.23583,  0.15246,  0.64648,  0.46418
Acetaldehyde,  0.14303,  0.00000,  0.10199,  0.11374,  0.13937,  0.19546,  0.10925,  0.05084,  0.46534,  0.35543
Isovaleraldehyde,  0.01954,  0.00024,  0.00224,  0.01661,  0.01759,  0.02838,  0.01230,  0.00825,  0.67074,  0.42235
Hexaldehyde,  0.06000,  0.00000,  0.00000,  0.04690,  0.05297,  0.09683,  0.03502,  0.02817,  0.80455,  0.46958
m_p-Tolualdehyde,  0.00013,  0.00000,  0.00002,  0.00012,  0.00014,  0.00023,  0.00011,  0.00008,  0.70728,  0.59355
Phenylacetaldehyde,  0.01017,  0.00634,  0.00644,  0.01019,  0.01994,  0.08079,  0.02021,  0.02318,  1.14726,  2.27874
Cyclohexanone,  0.00015,  0.00000,  0.00002,  0.00015,  0.00018,  0.00038,  0.00014,  0.00013,  0.92444,  0.88062
Methyl acetate,  0.00000,  0.00000,  0.00013,  0.00242,  0.04158,  0.05681,  0.01679,  0.02270,  1.35219,  0.00000
n-Butyl acetate,  0.00717,  0.00000,  0.00505,  0.00774,  0.04661,  0.09348,  0.02451,  0.03437,  1.40225,  4.79328
D5-Siloxane,  0.00341,  0.00000,  0.00000,  0.00293,  0.00639,  0.03385,  0.00464,  0.00758,  1.63170,  2.22148

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.03951,  0.02109,  0.02874,  0.03855,  0.03953,  0.05118,  0.03665,  0.00845,  0.23052,  0.21383
Chloroform,  0.00944,  0.00916,  0.00919,  0.01053,  0.01185,  0.01323,  0.01059,  0.00140,  0.13254,  0.14860
