**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
m_p-Xylene,  5.84135,  5.84135,  5.88892, 27.25965, 29.41204, 46.04848, 22.30111, 15.52004,  0.69593,  2.65692
o-Xylene,  4.05390,  4.05390,  4.12055, 18.09103, 29.21441, 42.86792, 18.76640, 15.11490,  0.80542,  3.72848
p-Isopropyl Toluene,  2.15795,  0.00000,  0.00000,  0.48654,  2.06750,  6.79336,  1.27899,  1.70975,  1.33679,  0.79230
Naphthalene,  2.58736,  0.00000,  0.00000,  2.52835,  6.42026, 29.27089,  7.21068, 11.32959,  1.57122,  4.37882
Methanol,  4.42262,  0.00000,  0.52707,  1.75360,  3.04584,  4.42262,  1.85594,  1.32069,  0.71160,  0.29862
Ethanol,  4.14302,  0.00000,  0.94271,  4.14662,  4.75208,  6.34423,  3.45725,  2.15528,  0.62341,  0.52022
Phenol, 21.66115,  1.76095,  5.97286, 10.48762, 21.49581, 21.66115, 12.69729,  7.61489,  0.59973,  0.35155
Methyl acetate,  1.53633,  0.13634,  1.59287,  5.51288,  9.75427, 18.73355,  5.76442,  5.07143,  0.87978,  3.30099
n-Butyl acetate,  1.67867,  1.67867,  1.80513, 21.84743, 37.03507, 44.44365, 20.06290, 17.44532,  0.86953, 10.39234
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  4.28738, 20.55937,  2.46743,  4.67682,  1.89542,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.37655,  0.00000,  0.00000,  0.36845,  0.40921,  0.57045,  0.23154,  0.21867,  0.94442,  0.58073
Chloroform,  4.12086,  0.00000,  1.82997,  3.61135,  4.14920,  4.20357,  3.00092,  1.26643,  0.42201,  0.30732
Trichlorofluoromethane,  1.43077,  0.00000,  0.34107,  1.43180,  1.44857,  1.61265,  0.96308,  0.61239,  0.63586,  0.42801
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.26185,  0.21252,  0.63519,  2.98884,  0.00000
Carbon Tetrachloride,  2.50774,  0.52379,  1.22614,  2.50616,  2.55569,  2.78234,  1.94349,  0.82158,  0.42273,  0.32762
1_1_2-Trichlorotrifluoroethane,  2.98006,  0.12879,  1.05426,  2.17821,  2.98899,  3.03523,  2.02867,  0.92219,  0.45458,  0.30945
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.29223,  0.00000,  0.00000,  0.00000,  0.28592,  0.30492,  0.10778,  0.14085,  1.30681,  0.48199
Tetrachloroethene,  1.10068,  1.01706,  1.13217,  1.45624,  4.68347,  5.30504,  2.39243,  1.74096,  0.72770,  1.58172
1_2-Dichlorobenzene,  2.24548,  0.00000,  0.60122,  1.58046,  2.26092,  2.29234,  1.38380,  0.86268,  0.62342,  0.38419
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  2.44194,  7.22478,  0.99448,  1.84868,  1.85895,  0.00000
PCBTF,  2.00352,  0.01313,  0.87064,  2.06307,  5.77074, 10.13907,  3.06698,  2.81001,  0.91621,  1.40254
N-Butane,  1.54398,  1.54031,  1.54929,  1.87584,  2.88765,  5.50498,  2.34290,  1.14851,  0.49021,  0.74386
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.54306,  0.38060,  1.47000,  3.86231,  0.00000
N-Pentane,  3.75555,  0.00000,  0.00000,  2.43150,  3.69887,  7.63138,  2.08026,  2.13629,  1.02694,  0.56884
Isopentane,  3.01282,  3.01237,  3.02378,  5.32481,  7.22400, 10.26980,  5.75949,  2.73303,  0.47453,  0.90713
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  1.60933,  4.52654,  7.02741,  2.57324,  2.74960,  1.06854,  0.00000
Butene,  6.69181,  6.64407,  6.68905,  7.10145,  7.48220,  9.77599,  7.27939,  0.81035,  0.11132,  0.12110
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.31591,  0.60393,  1.64316,  2.72080,  0.00000
cis-2-Pentene,  3.00762,  1.32112,  2.99296,  4.20937,  7.88011,  8.33236,  5.07632,  2.52676,  0.49775,  0.84012
Isoprene, 14.30278, 14.05112, 14.19305, 24.37322, 30.51361, 37.78477, 24.30900,  9.38768,  0.38618,  0.65635
alpha-Pinene, 12.12008, 10.70135, 11.96895, 17.89581, 22.10221, 27.62673, 18.18965,  6.19135,  0.34038,  0.51083
MVK, 17.91487, 17.69324, 17.81059, 27.95152, 33.34991, 39.98111, 27.34380,  8.72577,  0.31911,  0.48707
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  1.90905,  0.71564,  1.64490,  1.95567,  6.57447, 10.71475,  3.50536,  3.00313,  0.85672,  1.57311
Ethylbenzene,  1.06393,  0.67734,  1.09975,  1.20980,  6.43202, 12.10072,  3.15977,  3.32486,  1.05225,  3.12507
Propylbenzene,  0.00000,  0.00000,  0.00000,  1.45053,  6.51376, 11.03501,  2.77642,  3.53449,  1.27304,  0.00000
m_p-Xylene,  0.48766,  0.00000,  0.00000,  0.50112,  5.85024, 13.54251,  2.50504,  3.66624,  1.46354,  7.51803
o-Xylene,  0.44961,  0.34725,  0.47346,  0.48822,  6.93039, 15.00512,  2.99931,  4.14981,  1.38359,  9.22973
p-Isopropyl Toluene, 13.79429, 13.70829, 13.75149, 21.31594, 27.02660, 31.21002, 21.30289,  6.91579,  0.32464,  0.50135
Naphthalene,  3.30542,  3.19172,  3.29075,  5.70132, 13.51445, 18.86742,  7.65861,  4.96360,  0.64811,  1.50166
Methanol,  3.97105,  0.44593,  2.50354,  2.92610,  3.93409,  4.57877,  3.00726,  1.07851,  0.35863,  0.27159
Ethanol, 87.05434, 87.04391, 87.05561, 88.96029, 91.03395, 92.07306, 89.21551,  1.93175,  0.02165,  0.02219
Phenol,  5.49473,  4.52978,  5.40044,  7.06647,  9.15019, 13.84621,  7.95643,  3.29241,  0.41380,  0.59919
Methyl acetate,  3.06152,  0.00000,  0.79641,  3.08188,  3.22444,  4.60187,  2.26357,  1.37343,  0.60676,  0.44861
n-Butyl acetate,  5.09814,  0.00000,  0.33453,  5.16425,  5.26913, 10.39683,  3.92416,  2.81756,  0.71800,  0.55266
D5-Siloxane,  2.48045,  2.33851,  2.41136,  7.62183, 12.78962, 15.67917,  7.76111,  4.61609,  0.59477,  1.86099

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.40256,  2.71473,  4.00097,  4.30162,  4.39938,  5.41263,  4.23097,  0.48155,  0.11381,  0.10938
Chloroform,  2.63032,  1.27044,  2.54554,  2.56952,  2.62943,  3.19376,  2.55540,  0.33704,  0.13189,  0.12814
Trichlorofluoromethane,  3.16346,  1.38209,  2.98832,  3.21603,  3.34263,  4.53874,  3.14263,  0.55611,  0.17696,  0.17579
Dichlorodifluoromethane,  3.72957,  1.44080,  3.64513,  3.76835,  3.81289,  5.39310,  3.62687,  0.75118,  0.20711,  0.20141
Carbon Tetrachloride,  2.69764,  0.63659,  2.11123,  2.59798,  2.77059,  4.07011,  2.46830,  0.63557,  0.25749,  0.23560
1_1_2-Trichlorotrifluoroethane,  3.17806,  1.38149,  3.05650,  3.29348,  3.39492,  4.65085,  3.20031,  0.58952,  0.18421,  0.18550
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  3.35740,  1.20686,  2.79118,  3.45011,  3.57674,  4.98347,  3.20454,  0.76527,  0.23881,  0.22793
Tetrachloroethene,  2.70580,  0.90188,  1.01040,  1.96832,  2.65263,  3.86150,  1.87864,  0.93926,  0.49997,  0.34713
1_2-Dichlorobenzene,  0.17858,  0.00000,  0.00000,  0.00000,  0.81103,  1.43415,  0.30235,  0.44325,  1.46601,  2.48214
1_4-Dichlorobenzene,  1.16490,  0.50876,  0.78835,  1.08664,  1.73718,  2.65920,  1.16406,  0.56989,  0.48958,  0.48922
PCBTF,  5.25819,  3.83536,  3.97692,  4.42442,  5.26506,  6.66827,  4.71702,  0.88569,  0.18776,  0.16844
N-Butane,  1.47000,  0.24022,  0.53674,  1.16966,  1.52885,  1.68576,  1.11315,  0.46939,  0.42167,  0.31931
Isobutane,  3.75973,  0.53455,  1.38313,  2.53356,  3.63187,  3.75973,  2.43072,  1.07961,  0.44415,  0.28715
N-Pentane,  0.00000,  0.00000,  0.00000,  0.14950,  0.52265,  1.55494,  0.28267,  0.38435,  1.35969,  0.00000
Isopentane,  2.95238,  0.93106,  1.25262,  2.36391,  2.68099,  3.00261,  2.07632,  0.75122,  0.36181,  0.25445
2-Methyl pentane,  3.90878,  1.60862,  2.17709,  3.33660,  3.63246,  3.90878,  3.02575,  0.80354,  0.26557,  0.20557
Butene,  1.12872,  0.00000,  0.10164,  0.76263,  1.02875,  1.30095,  0.64374,  0.45368,  0.70475,  0.40194
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.21308,  1.88832,  0.16619,  0.43163,  2.59723,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  7.43695,  4.16762,  4.37670,  6.27666,  7.34975,  9.34521,  5.97835,  1.62586,  0.27196,  0.21862
alpha-Pinene,  6.38619,  3.19103,  3.44168,  5.12749,  6.26797,  8.22736,  4.96543,  1.55296,  0.31275,  0.24317
MVK,  6.54622,  3.11925,  3.26724,  4.97572,  6.46586,  7.78651,  4.92341,  1.64179,  0.33347,  0.25080
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  2.38802,  0.26175,  0.52079,  1.48699,  2.38786,  3.76636,  1.56146,  1.14015,  0.73018,  0.47745
Ethylbenzene,  2.89059,  0.55524,  0.77460,  1.86490,  2.89654,  4.47214,  1.93149,  1.27353,  0.65935,  0.44058
Propylbenzene,  3.11434,  0.48507,  0.81370,  2.21209,  3.08105,  4.52115,  2.01433,  1.27547,  0.63320,  0.40955
m_p-Xylene,  2.74470,  0.00000,  0.00000,  1.63041,  2.73872,  5.52199,  1.57297,  1.74240,  1.10771,  0.63482
o-Xylene,  3.07249,  0.35504,  0.49955,  1.85609,  3.08370,  5.37197,  1.91111,  1.61004,  0.84246,  0.52402
p-Isopropyl Toluene,  4.61403,  1.57810,  2.46961,  3.59224,  4.44704,  4.61722,  3.52407,  0.99266,  0.28168,  0.21514
Naphthalene,  6.97939,  2.45214,  4.11986,  5.65924,  6.74531,  9.76835,  5.42415,  1.89727,  0.34978,  0.27184
Methanol, 85.83954, 85.18902, 85.50985, 86.44117, 87.63190, 89.11231, 86.63056,  1.17920,  0.01361,  0.01374
Ethanol,  0.09165,  0.00000,  0.01115,  0.10286,  0.91422,  2.06484,  0.46657,  0.60619,  1.29927,  6.61418
Phenol,  3.02742,  0.85055,  1.77821,  2.26904,  3.16528,  5.27615,  2.41153,  1.15056,  0.47711,  0.38005
Methyl acetate,  2.44625,  1.58399,  1.76111,  2.05857,  2.44228,  3.00809,  2.13394,  0.41990,  0.19677,  0.17165
n-Butyl acetate,  1.79237,  0.71120,  1.08322,  1.37520,  1.79199,  4.01601,  1.69978,  0.96056,  0.56511,  0.53592
D5-Siloxane,  3.87271,  0.86193,  2.12357,  2.51736,  3.61240,  5.81473,  2.65220,  1.28974,  0.48629,  0.33303

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 14.92936, 14.92936, 15.00905, 27.09924, 28.52865, 30.37178, 23.16861,  6.55570,  0.28296,  0.43911
Chloroform, 13.70944, 13.70944, 13.77512, 20.79210, 23.71236, 25.44339, 19.30030,  4.66170,  0.24153,  0.34004
Trichlorofluoromethane, 24.88284, 24.88284, 25.00339, 42.92326, 46.90044, 47.07923, 36.89937,  9.90717,  0.26849,  0.39815
Dichlorodifluoromethane, 15.46994, 15.46994, 15.58065, 41.26173, 47.26639, 49.55518, 33.82724, 14.96026,  0.44225,  0.96705
Carbon Tetrachloride, 23.84985, 23.84985, 23.98198, 44.48667, 46.42021, 48.70243, 37.30026, 10.78960,  0.28926,  0.45240
1_1_2-Trichlorotrifluoroethane, 23.66487, 23.66487, 23.80413, 45.97133, 48.67274, 50.74859, 38.34835, 11.85142,  0.30905,  0.50080
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 20.05738, 20.05738, 20.22825, 43.80064, 49.26645, 53.21431, 37.55573, 14.29017,  0.38051,  0.71246
Tetrachloroethene,  7.98856,  6.96532,  8.02271,  8.27677,  9.31752, 13.98287,  8.76366,  1.42450,  0.16255,  0.17832
1_2-Dichlorobenzene,  2.46811,  0.00000,  2.28979,  2.84260,  4.10214,  7.13951,  3.00949,  1.53768,  0.51094,  0.62302
1_4-Dichlorobenzene,  3.87360,  0.00000,  2.21752,  4.24294,  4.32064,  4.49063,  3.42364,  1.34898,  0.39402,  0.34825
PCBTF,  3.31944,  0.00000,  0.80050,  2.02945,  3.31649, 10.46637,  2.36319,  2.33909,  0.98980,  0.70467
N-Butane,  3.72615,  2.35988,  3.75894,  6.49756,  8.08994,  8.47347,  5.97142,  2.28051,  0.38190,  0.61203
Isobutane,  8.87882,  0.00000,  0.00000,  0.00000,  8.82497,  8.87882,  3.28719,  4.22272,  1.28460,  0.47559
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isopentane, 13.96533,  0.52251,  3.45943,  7.22241, 13.97945, 15.28929,  8.49474,  5.09715,  0.60004,  0.36499
2-Methyl pentane, 16.68529,  0.00000,  5.10975,  9.26826, 16.69879, 20.51478, 10.80950,  6.01103,  0.55609,  0.36026
Butene,  8.46657,  5.89188,  8.50843, 10.53060, 11.28051, 11.82535,  9.95069,  1.66513,  0.16734,  0.19667
Propylene,  0.00000,  0.00000,  0.00000,  4.87765, 11.04915, 12.67568,  5.46773,  5.50260,  1.00638,  0.00000
cis-2-Pentene, 20.21828,  8.69968, 20.06585, 20.29211, 23.45029, 25.53513, 21.21441,  3.61756,  0.17052,  0.17892
Isoprene, 54.75262, 15.29981, 38.61946, 49.22996, 54.88304, 54.96224, 46.42626, 10.08165,  0.21715,  0.18413
alpha-Pinene, 44.37327, 21.67428, 41.76896, 44.51149, 47.86659, 49.61523, 43.98041,  5.93075,  0.13485,  0.13366
MVK, 54.29510, 11.17529, 33.56853, 44.65818, 54.40617, 54.50056, 42.99791, 11.50879,  0.26766,  0.21197
Benzene, 15.59201, 10.08425, 15.69132, 17.20510, 22.83742, 30.82033, 19.35658,  5.21968,  0.26966,  0.33477
Toluene,  6.21907,  5.12863,  6.21219,  6.24683,  6.76847, 13.31297,  6.74059,  1.81631,  0.26946,  0.29205
Ethylbenzene,  5.99086,  5.36380,  5.93271,  6.01282,  6.32446, 12.35923,  6.39986,  1.53658,  0.24010,  0.25649
Propylbenzene,  9.01419,  5.58582,  6.30433,  7.62704,  9.05340, 14.35053,  8.06921,  2.04433,  0.25335,  0.22679
m_p-Xylene,  2.94049,  2.91383,  2.99992,  6.81256,  7.77417,  9.95588,  5.82914,  2.30959,  0.39621,  0.78544
o-Xylene,  4.91506,  4.89331,  4.93987,  5.77814,  6.24826, 10.90590,  6.05543,  1.42075,  0.23462,  0.28906
p-Isopropyl Toluene, 32.80617,  3.67087, 13.67496, 19.91756, 32.88391, 33.68396, 22.82567,  9.84825,  0.43145,  0.30019
Naphthalene, 19.29286,  3.47472, 12.86656, 15.04393, 19.31428, 22.59530, 15.67764,  4.26534,  0.27206,  0.22108
Methanol,  1.97318,  0.66834,  1.54010,  3.34967,  4.84401,  6.20436,  3.29316,  1.83104,  0.55601,  0.92796
Ethanol,  3.39373,  0.00000,  0.00000,  0.99422,  3.41068,  3.46428,  1.49497,  1.60397,  1.07291,  0.47263
Phenol, 38.12378, 27.16010, 38.35464, 47.93166, 56.04590, 56.36592, 46.07945,  8.75002,  0.18989,  0.22952
Methyl acetate, 11.17437,  2.30410,  6.77357,  9.44786, 11.18802, 21.34742,  9.61759,  3.79088,  0.39416,  0.33925
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.29953,  0.63746,  1.99928,  3.13635,  0.00000
D5-Siloxane, 11.61088,  0.00000,  0.00000,  1.37109, 11.64555, 11.68274,  4.77398,  5.48864,  1.14970,  0.47271

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.03011,  2.15328,  2.81698,  3.93325,  7.03878,  7.67149,  4.77963,  2.01963,  0.42255,  0.28728
Chloroform,  6.29243,  1.45909,  4.14004,  4.54285,  6.31066,  6.32335,  4.79775,  1.41383,  0.29469,  0.22469
Trichlorofluoromethane,  6.34605,  0.00000,  0.61975,  2.17096,  6.29581,  6.34605,  3.28720,  2.61155,  0.79446,  0.41152
Dichlorodifluoromethane,  8.37693,  0.00000,  0.68310,  4.65798,  8.35812, 15.12560,  4.74134,  4.30520,  0.90801,  0.51394
Carbon Tetrachloride,  5.73096,  0.00000,  1.19474,  2.62927,  5.69216,  5.73096,  3.21845,  2.14213,  0.66558,  0.37378
1_1_2-Trichlorotrifluoroethane,  7.72200,  0.00000,  2.58213,  4.50585,  7.66159,  7.72200,  4.86421,  2.65692,  0.54622,  0.34407
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  8.09533,  0.00000,  0.10878,  2.42641,  8.05480, 14.33159,  4.07447,  4.30255,  1.05598,  0.53149
Tetrachloroethene, 11.34355,  5.47869, 10.18334, 11.34446, 11.43541, 13.06927, 10.72805,  2.01796,  0.18810,  0.17790
1_2-Dichlorobenzene, 84.95164, 19.71957, 84.89101, 85.07859, 85.21102, 86.14459, 78.79607, 18.80043,  0.23860,  0.22131
1_4-Dichlorobenzene, 87.89599,  6.57062, 87.76965, 88.03303, 88.69879, 89.25207, 84.16044, 18.27158,  0.21710,  0.20788
PCBTF,  7.04055,  2.13969,  5.42516,  7.04856,  7.12896,  8.15358,  6.34852,  1.53740,  0.24217,  0.21836
N-Butane, 14.15356, 12.94565, 13.49662, 14.21061, 16.20916, 36.62751, 15.61849,  5.09624,  0.32630,  0.36007
Isobutane,  0.46217,  0.46217,  0.47774,  5.98854,  9.96945, 21.27197,  6.10634,  5.56662,  0.91161, 12.04450
N-Pentane,  1.76812,  0.00000,  0.00000,  1.43774,  1.78961, 34.04905,  3.80160,  8.53341,  2.24469,  4.82627
Isopentane,  7.02472,  7.01114,  7.07086, 10.02597, 10.89450, 12.77638,  9.23861,  1.84388,  0.19958,  0.26248
2-Methyl pentane,  1.58261,  0.00000,  1.58528,  2.22950,  2.41075,  2.59980,  1.89561,  0.73537,  0.38793,  0.46466
Butene, 11.26663,  9.56526, 11.12074, 11.31232, 11.58549, 25.43745, 11.90554,  3.32530,  0.27931,  0.29515
Propylene, 23.71010, 20.36980, 23.71234, 23.81276, 24.69463, 48.59659, 25.12537,  5.79477,  0.23063,  0.24440
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 12.67338,  0.83691,  2.93015,  3.50113,  0.00000
Isoprene,  2.74810,  0.69261,  2.55435,  2.70496,  3.01549,  3.27470,  2.59927,  0.63821,  0.24554,  0.23224
alpha-Pinene,  5.03362,  1.41302,  4.57130,  4.92944,  5.23510,  5.25868,  4.62189,  1.07192,  0.23192,  0.21295
MVK,  2.05114,  0.64797,  1.86937,  2.84147,  3.15090,  3.31611,  2.47814,  0.77954,  0.31457,  0.38005
Benzene,  3.90774,  0.55294,  1.00951,  3.32784,  3.94144,  3.98189,  2.51460,  1.40010,  0.55679,  0.35829
Toluene,  8.55542,  2.45048,  6.35975,  8.55886,  8.66648,  9.55512,  7.52413,  1.92279,  0.25555,  0.22475
Ethylbenzene,  8.23461,  2.26681,  6.37592,  8.23857,  8.34573,  9.65375,  7.44754,  1.86644,  0.25061,  0.22666
Propylbenzene,  9.58800,  4.98565,  8.40705,  9.58804,  9.68787, 11.49631,  9.20929,  1.65572,  0.17979,  0.17269
m_p-Xylene, 18.36566, 11.47440, 15.51339, 18.36675, 18.51770, 19.40646, 16.98597,  2.36611,  0.13930,  0.12883
o-Xylene, 10.62977,  2.94414,  8.56064, 10.63364, 10.75973, 12.31314,  9.68517,  2.30127,  0.23761,  0.21649
p-Isopropyl Toluene,  2.62679,  1.64098,  2.55855,  3.06142,  4.11699,  4.68524,  3.25486,  0.92860,  0.28529,  0.35351
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  1.08149,  0.00000,  0.22608,  0.85030,  1.07369,  1.61380,  0.73172,  0.48866,  0.66783,  0.45184
Ethanol,  1.69329,  0.00000,  0.00000,  0.00000,  1.69597,  2.89928,  0.76238,  0.96808,  1.26981,  0.57171
Phenol,  9.79469,  0.63942,  8.57185,  8.72726,  9.71724,  9.79469,  8.14463,  2.54162,  0.31206,  0.25949
Methyl acetate,  2.43995,  0.00000,  2.39657,  2.48932,  2.57679,  3.07511,  2.22162,  0.98330,  0.44260,  0.40300
n-Butyl acetate,  5.17295,  0.00000,  1.55321,  4.91450,  5.24854,  5.30916,  3.38294,  2.05296,  0.60686,  0.39686
D5-Siloxane, 11.06709, 11.05465, 11.14373, 12.67888, 13.95314, 15.10661, 12.67364,  1.56478,  0.12347,  0.14139

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.10284,  5.90958,  5.98757, 12.45270, 15.61385, 18.07299, 11.45228,  4.43116,  0.38692,  0.72608
Chloroform,  5.97984,  5.70828,  5.83748,  8.70758, 12.36009, 20.93349,  9.61452,  3.91381,  0.40707,  0.65450
Trichlorofluoromethane,  2.68875,  2.60019,  2.65407, 11.83330, 16.63680, 26.15070, 10.71421,  7.04124,  0.65719,  2.61878
Dichlorodifluoromethane,  7.61718,  7.46439,  7.56932, 34.36094, 36.14993, 40.13928, 24.96064, 14.19649,  0.56876,  1.86375
Carbon Tetrachloride,  0.15909,  0.07296,  0.12432, 12.66528, 17.55758, 25.09531, 10.73783,  8.82121,  0.82151, 55.44904
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000, 13.88852, 17.46376, 25.51587, 11.13677,  9.04625,  0.81229,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  8.87412,  8.77436,  8.86741, 27.95544, 32.66212, 36.50675, 22.34352, 10.95372,  0.49024,  1.23435
Tetrachloroethene,  6.65108,  2.78726,  4.02343,  5.32925,  6.35649, 13.94117,  5.50585,  2.50347,  0.45469,  0.37640
1_2-Dichlorobenzene,  1.16187,  0.00000,  0.08730,  1.08377,  3.06383,  3.55739,  1.33753,  1.36690,  1.02196,  1.17646
1_4-Dichlorobenzene,  1.57046,  0.00000,  0.00000,  0.00000,  0.50062, 11.93007,  0.92122,  2.64517,  2.87136,  1.68432
PCBTF,  6.54308,  0.00000,  0.00000,  3.02918,  6.24253,  6.54308,  3.44771,  2.67222,  0.77507,  0.40840
N-Butane, 40.97642,  8.80143, 27.72816, 40.29441, 40.54686, 41.00264, 34.30354,  9.84691,  0.28705,  0.24031
Isobutane, 51.53472, 11.71781, 32.25902, 34.85996, 51.20598, 51.59866, 37.65534, 12.03931,  0.31972,  0.23362
N-Pentane, 70.05438,  0.00000, 18.10595, 64.85838, 69.68233, 70.15541, 46.37302, 26.89920,  0.58006,  0.38398
Isopentane, 20.74328,  0.34588,  6.49538,  8.70845, 20.43373, 20.79050, 11.78788,  7.57738,  0.64281,  0.36529
2-Methyl pentane,  9.41094,  0.95681,  2.12980,  4.85166,  9.24036, 24.95266,  6.55312,  5.39400,  0.82312,  0.57316
Butene, 27.82435, 11.26941, 19.27336, 27.42944, 27.83507, 29.10571, 24.49594,  5.47982,  0.22370,  0.19694
Propylene, 37.04711,  0.00000, 36.12371, 36.86188, 45.97963, 48.36973, 37.41729, 11.26381,  0.30103,  0.30404
cis-2-Pentene, 22.05135, 11.26045, 14.10445, 21.87125, 24.20734, 28.58105, 19.74334,  5.20896,  0.26383,  0.23622
Isoprene,  2.68263,  0.00000,  0.00000,  0.00000,  2.97416, 42.18244,  3.54320,  9.33737,  2.63529,  3.48068
alpha-Pinene,  3.30047,  2.21187,  3.31720,  3.50830,  5.47924, 33.95103,  6.07924,  7.11926,  1.17108,  2.15704
MVK,  4.40789,  0.00000,  0.00000,  0.01885,  4.69224, 45.13317,  4.23771,  9.94573,  2.34696,  2.25635
Benzene,  3.70899,  0.00000,  0.96803,  3.49728,  4.10363, 24.92943,  4.15207,  5.32439,  1.28235,  1.43554
Toluene,  6.44073,  0.00000,  1.29045,  2.83632,  6.10725,  6.60564,  3.64432,  2.41052,  0.66145,  0.37426
Ethylbenzene,  7.24434,  0.85905,  2.24325,  3.17599,  6.90403,  7.24434,  4.16599,  2.40807,  0.57803,  0.33241
Propylbenzene,  7.95000,  0.31816,  1.33973,  3.61053,  7.63110,  9.13497,  4.42246,  3.12190,  0.70592,  0.39269
m_p-Xylene, 11.20165,  0.00000,  3.44726,  6.35426, 10.75271, 11.21915,  6.57945,  4.11085,  0.62480,  0.36699
o-Xylene,  6.50514,  0.00000,  0.68956,  2.18703,  6.13297,  6.50514,  3.14678,  2.61426,  0.83077,  0.40188
p-Isopropyl Toluene,  4.80658,  0.00000,  0.00000,  1.02599,  4.80818, 34.36543,  3.75934,  7.56604,  2.01260,  1.57410
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 21.10913,  1.19532,  4.70686,  3.93774,  0.00000
Methanol,  0.24014,  0.00000,  0.84312,  1.29738,  2.33754,  3.60364,  1.55618,  0.97681,  0.62770,  4.06772
Ethanol,  0.25927,  0.00000,  0.23299,  1.80180,  4.11696,  5.52839,  2.17950,  1.96744,  0.90270,  7.58842
Phenol,  0.00000,  0.00000,  0.00000,  1.08784,  2.81510, 38.51791,  4.05436,  8.88066,  2.19040,  0.00000
Methyl acetate,  5.32631,  0.03690,  1.27433,  2.55862,  5.10437, 23.83732,  4.18064,  5.11904,  1.22446,  0.96109
n-Butyl acetate,  6.82780,  0.00000,  0.14365,  5.50317,  6.45458,  6.82780,  3.94245,  2.89725,  0.73489,  0.42433
D5-Siloxane, 13.82789,  0.00000,  4.73051,  9.90019, 13.52253, 18.22730,  9.30351,  4.78746,  0.51459,  0.34622

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.45995,  0.22549,  0.35297,  0.41441,  0.73719,  1.65579,  0.58597,  0.37910,  0.64697,  0.82423
Chloroform,  0.05521,  0.00746,  0.03477,  0.05131,  0.08304,  0.32390,  0.08126,  0.08544,  1.05135,  1.54739
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.18798,  0.02813,  0.06402,  2.27614,  0.00000
Dichlorodifluoromethane,  2.51437,  0.45329,  1.20528,  1.94257,  3.76337,  8.77577,  2.78264,  2.28281,  0.82038,  0.90791
Carbon Tetrachloride,  0.17632,  0.02825,  0.13634,  0.17132,  0.29307,  0.63335,  0.22590,  0.14877,  0.65857,  0.84374
