**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Butene,  0.19658,  0.00000,  0.00000,  0.19844,  0.20820,  1.11267,  0.25813,  0.33290,  1.28963,  1.69341
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  2.24709,  1.98644,  2.25507,  3.38352,  7.16545,  8.74846,  4.45508,  2.50328,  0.56189,  1.11401
alpha-Pinene,  1.78197,  1.56364,  1.79085,  2.67490,  5.72771,  7.24377,  3.57837,  2.07119,  0.57881,  1.16230
MVK,  1.70836,  1.45196,  1.71551,  2.76152,  6.35847,  7.90149,  3.76169,  2.35878,  0.62705,  1.38073
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04397,  0.00220,  0.00983,  4.47214,  0.00000
Toluene,  3.29571,  1.60190,  3.04100,  3.31204,  3.32811,  4.10031,  3.16769,  0.54738,  0.17280,  0.16609
Ethylbenzene,  3.70729,  1.99633,  3.35804,  3.71610,  3.74130,  4.67902,  3.57081,  0.59472,  0.16655,  0.16042
Propylbenzene,  3.27214,  2.34003,  3.09594,  3.28109,  3.30395,  4.48175,  3.25860,  0.49876,  0.15306,  0.15243
m_p-Xylene,  3.28757,  1.94277,  3.16426,  3.28940,  3.34852,  4.73949,  3.23426,  0.65161,  0.20147,  0.19820
o-Xylene,  3.87907,  2.25177,  3.60861,  3.89260,  3.93482,  5.27268,  3.79122,  0.71157,  0.18769,  0.18344
p-Isopropyl Toluene,  2.73259,  2.40662,  2.53907,  2.73566,  3.97433,  4.69927,  3.14284,  0.79490,  0.25292,  0.29090
Naphthalene,  6.49242,  5.67383,  6.46675,  6.53446,  6.68568,  9.57138,  7.00405,  1.15737,  0.16524,  0.17827
Methanol, 86.02908, 85.94465, 86.21312, 86.40356, 86.59556, 87.34539, 86.47271,  0.40124,  0.00464,  0.00466
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.22096,  0.01105,  0.04941,  4.47214,  0.00000
Phenol,  0.43462,  0.00000,  0.26851,  0.43513,  2.45090,  4.46816,  1.35684,  1.50721,  1.11082,  3.46789
Isovaleraldehyde,  0.02692,  0.00000,  0.02953,  0.27810,  0.63674,  1.78935,  0.39306,  0.45953,  1.16913, 17.06829
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.20441,  1.16799,  0.12370,  0.27360,  2.21176,  0.00000
m_p-Tolualdehyde,  3.06028,  2.21139,  2.49377,  3.06334,  4.66401,  6.38546,  3.52393,  1.32381,  0.37566,  0.43258
Phenylacetaldehyde,  0.26847,  0.19224,  0.27268,  0.78726,  1.82191,  2.48456,  1.06017,  0.87581,  0.82610,  3.26217
Cyclohexanone,  4.30546,  3.51177,  4.30791,  4.38650,  4.83875,  7.17237,  4.68617,  0.95748,  0.20432,  0.22239
Methyl acetate,  2.59245,  1.37093,  2.27275,  2.53723,  2.64417,  3.18170,  2.43416,  0.41120,  0.16893,  0.15861
n-Butyl acetate,  3.99489,  0.41563,  3.43547,  3.81421,  4.01455,  4.54403,  3.51112,  0.92822,  0.26437,  0.23235
D5-Siloxane,  2.83911,  1.31607,  2.55177,  2.87538,  3.31434,  5.65783,  3.00506,  1.23882,  0.41225,  0.43634

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.52123,  6.47579,  6.57477, 11.32938, 16.19892, 24.15860, 12.23672,  5.90258,  0.48237,  0.90513
Chloroform,  1.07804,  0.98801,  1.07888,  7.48459, 13.65015, 24.44731,  7.99607,  6.91614,  0.86494,  6.41550
Trichlorofluoromethane, 15.78298, 15.30138, 15.79261, 19.89461, 26.17698, 40.48745, 22.38532,  7.94497,  0.35492,  0.50339
Dichlorodifluoromethane, 10.55048, 10.50731, 10.64493, 14.79903, 18.01511, 45.25165, 17.54911,  9.58841,  0.54638,  0.90881
Carbon Tetrachloride, 13.42942, 13.39639, 13.46787, 20.01097, 24.61384, 39.66121, 21.57874,  9.13620,  0.42339,  0.68031
1_1_2-Trichlorotrifluoroethane, 13.88633, 13.51765, 13.90092, 19.61142, 24.26263, 41.36434, 21.69160,  9.21886,  0.42500,  0.66388
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 13.44344, 13.40241, 13.51910, 19.82352, 22.60295, 45.12391, 21.12525,  9.25410,  0.43806,  0.68837
Tetrachloroethene,  3.57063,  3.56372,  3.57966,  4.68333,  7.27782, 10.13398,  5.59091,  2.24957,  0.40236,  0.63002
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.33253,  0.32216,  0.69856,  2.16836,  0.00000
1_4-Dichlorobenzene,  1.87415,  0.00000,  1.85901,  1.88691,  2.44598,  3.81283,  2.20507,  0.84974,  0.38535,  0.45340
PCBTF,  1.03089,  0.00000,  0.99792,  1.08290,  1.52000,  2.55575,  1.24334,  0.53601,  0.43111,  0.51995
N-Butane,  1.16699,  1.16661,  1.17922,  2.35755,  3.34079,  4.78817,  2.39414,  1.11829,  0.46709,  0.95826
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.78753,  0.44306,  1.96415,  4.43318,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.05181,  2.82909,  0.31144,  0.72271,  2.32053,  0.00000
Isopentane,  4.92539,  0.00000,  4.81134,  4.93183, 11.47238, 15.11697,  7.35418,  4.21207,  0.57275,  0.85517
2-Methyl pentane,  2.12505,  2.07187,  2.12803,  4.97624,  9.78258, 18.76367,  6.19841,  5.15728,  0.83203,  2.42690
Butene,  3.94272,  3.93873,  3.95192,  6.80785,  8.83084, 10.03396,  6.58508,  2.33729,  0.35494,  0.59281
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  2.14466, 11.13378,  1.29751,  2.59763,  2.00201,  0.00000
cis-2-Pentene,  9.73977,  8.58060,  9.13250,  9.76387, 17.75382, 27.13651, 12.97474,  5.18324,  0.39949,  0.53217
Isoprene, 58.14854, 32.72938, 50.04074, 53.21981, 58.12695, 58.23339, 52.36865,  6.50052,  0.12413,  0.11179
alpha-Pinene, 49.44237, 37.94085, 42.79456, 43.51336, 49.42710, 49.53234, 45.16014,  3.81406,  0.08446,  0.07714
MVK, 56.26775, 28.03338, 47.60310, 51.65213, 56.23643, 56.32811, 50.05147,  7.33739,  0.14660,  0.13040
Benzene,  0.42566,  0.39253,  0.45412,  6.75645, 15.32171, 28.85453,  8.43501,  8.38173,  0.99368, 19.69124
Toluene,  6.35362,  4.00296,  6.34169,  6.38627,  7.29038,  7.97479,  6.53717,  0.88587,  0.13551,  0.13943
Ethylbenzene,  6.71663,  4.61558,  6.06720,  6.73186,  8.22973,  8.72937,  6.92615,  1.21165,  0.17494,  0.18040
Propylbenzene,  8.69677,  4.16745,  8.68202,  8.72089, 10.27731, 11.34233,  8.96473,  1.56336,  0.17439,  0.17976
m_p-Xylene,  9.73091,  0.00000,  7.62712,  9.71197,  9.76888, 11.94244,  8.63360,  3.05155,  0.35345,  0.31359
o-Xylene,  8.32208,  2.20000,  6.82856,  8.31768,  9.37670, 10.86022,  7.96940,  2.17779,  0.27327,  0.26169
p-Isopropyl Toluene, 20.48412,  8.82989, 20.46632, 20.53133, 27.20982, 32.16692, 22.60784,  5.50429,  0.24347,  0.26871
Naphthalene, 17.54512, 13.93671, 17.46440, 17.73039, 24.36022, 25.62909, 19.55754,  3.89227,  0.19902,  0.22184
Methanol,  2.55590,  0.95979,  1.36661,  2.49614,  3.29924,  6.26464,  2.58227,  1.28032,  0.49581,  0.50093
Ethanol,  3.19338,  0.00000,  0.00000,  3.12234,  3.85751,  6.79105,  2.40761,  1.95809,  0.81329,  0.61317
Phenol, 35.76272, 34.11827, 35.71090, 35.78072, 39.83802, 48.23431, 37.76025,  3.66712,  0.09712,  0.10254
Isovaleraldehyde, 14.50016,  4.70001, 14.20094, 14.58158, 17.52548, 44.40036, 17.20922,  8.24225,  0.47894,  0.56842
Hexaldehyde, 15.55652,  0.00000, 13.03021, 15.60555, 17.55939, 41.43454, 15.88095,  8.09761,  0.50989,  0.52053
m_p-Tolualdehyde, 21.95796,  1.12541, 16.38930, 21.95512, 22.04148, 23.57454, 18.89363,  5.67423,  0.30033,  0.25841
Phenylacetaldehyde, 20.92652, 20.84442, 20.95307, 22.93782, 28.05672, 45.18608, 26.74834,  8.29144,  0.30998,  0.39622
Cyclohexanone, 10.37321,  2.14945,  9.81855, 10.46702, 15.29165, 24.18542, 11.72548,  5.64365,  0.48131,  0.54406
Methyl acetate,  0.00000,  0.00000,  0.00000,  2.57051,  7.33834, 19.03363,  4.13906,  5.20987,  1.25871,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.50310,  0.07516,  0.33610,  4.47214,  0.00000
D5-Siloxane,  0.98193,  0.00000,  0.96428,  1.09705, 16.23475, 18.99974,  7.17464,  7.79983,  1.08714,  7.94335

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00647,  0.00000,  0.00000,  0.00000,  0.00588,  0.11173,  0.01309,  0.03188,  2.43576,  4.93037
Chloroform,  5.71156,  0.41849,  2.27331,  2.97463,  5.71853,  5.74800,  3.60071,  1.93239,  0.53667,  0.33833
Trichlorofluoromethane,  0.00305,  0.00000,  0.00000,  0.00000,  0.18489,  0.70008,  0.10018,  0.20183,  2.01464, 66.18612
Dichlorodifluoromethane,  0.49508,  0.00000,  0.00000,  0.00000,  0.50785,  0.97816,  0.23638,  0.29401,  1.24378,  0.59387
Carbon Tetrachloride,  1.78260,  0.00000,  0.91533,  1.29569,  1.77951,  1.79024,  1.18126,  0.63433,  0.53699,  0.35584
1_1_2-Trichlorotrifluoroethane,  2.08955,  0.00000,  1.10368,  1.68127,  2.09779,  2.29893,  1.51968,  0.70293,  0.46255,  0.33640
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Tetrachloroethene,  2.27801,  0.00000,  0.77614,  1.84825,  2.26047,  2.28302,  1.49436,  0.84396,  0.56476,  0.37048
1_2-Dichlorobenzene,  1.97560,  0.00000,  0.43796,  1.97614,  2.60816,  3.88252,  1.73469,  1.13127,  0.65215,  0.57262
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  2.50668,  6.35736,  1.27964,  2.26904,  1.77318,  0.00000
PCBTF,  5.84084,  2.12769,  5.77578,  5.91198,  7.04689,  8.83604,  6.00178,  1.91081,  0.31837,  0.32715
N-Butane,  2.13811,  1.33801,  1.82001,  2.12252,  2.16006,  4.13727,  2.28674,  0.84180,  0.36812,  0.39371
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  1.11881,  3.03783,  0.50809,  0.88307,  1.73801,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.43920,  0.91331,  2.04637,  2.24061,  0.00000
Isopentane,  5.52778,  0.77119,  1.21043,  5.49460,  5.64204,  7.74225,  4.16884,  2.39192,  0.57376,  0.43271
2-Methyl pentane,  5.55825,  1.18205,  2.78684,  3.61496,  5.53312,  5.73982,  3.92346,  1.58251,  0.40335,  0.28471
Butene,  6.32614,  3.79476,  4.19394,  6.22729,  6.33135,  7.30159,  5.61441,  1.23099,  0.21926,  0.19459
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.62967,  0.05800,  0.15861,  2.73476,  0.00000
cis-2-Pentene,  3.79251,  3.35045,  3.75698,  4.89885,  5.89371,  8.06596,  4.94386,  1.31541,  0.26607,  0.34684
Isoprene,  8.93704,  8.79347,  8.94772, 10.80750, 18.70082, 32.34783, 14.03354,  6.69415,  0.47701,  0.74903
alpha-Pinene,  7.85821,  7.74931,  7.86641,  9.60797, 15.62466, 23.75788, 11.61293,  4.55991,  0.39266,  0.58027
MVK, 11.56933, 11.42908, 11.57958, 14.11144, 22.34107, 34.61038, 17.11326,  6.80682,  0.39775,  0.58835
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  2.46221,  0.44899,  2.42271,  2.45261,  2.56935,  5.36502,  2.48548,  1.04305,  0.41966,  0.42362
Ethylbenzene,  2.11780,  0.48532,  1.58798,  2.09694,  2.17193,  4.77171,  1.94572,  1.00142,  0.51468,  0.47286
Propylbenzene,  0.77308,  0.00000,  0.00000,  0.75779,  0.87817,  4.95775,  0.81157,  1.17042,  1.44218,  1.51397
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.92426,  0.35314,  1.05495,  2.98733,  0.00000
o-Xylene,  1.50055,  0.00000,  0.61670,  1.35439,  1.49978,  4.86326,  1.25190,  1.15996,  0.92657,  0.77303
p-Isopropyl Toluene, 14.18870, 11.18556, 13.37499, 14.17936, 15.61618, 26.69160, 15.04023,  3.76265,  0.25017,  0.26519
Naphthalene,  4.83528,  0.13933,  0.75958,  4.72275,  4.86714,  8.01703,  3.48156,  2.25276,  0.64706,  0.46590
Methanol,  1.37626,  0.06725,  1.19202,  2.02204,  2.69567,  3.45696,  1.94946,  0.94140,  0.48290,  0.68403
Ethanol, 86.59310, 86.52570, 86.54746, 87.02370, 87.60361, 90.69575, 87.28365,  1.04518,  0.01197,  0.01207
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  3.60462,  9.33168,  2.01008,  3.06563,  1.52513,  0.00000
Isovaleraldehyde,  8.39906,  6.11665,  8.39205,  8.42392,  9.94131, 11.31186,  8.85986,  1.31350,  0.14825,  0.15639
Hexaldehyde,  6.69691,  3.70407,  6.65135,  6.73914,  9.65678, 11.56634,  7.65449,  2.01027,  0.26263,  0.30018
m_p-Tolualdehyde,  5.08214,  3.39767,  4.61159,  5.07323,  6.68613, 10.52450,  5.79237,  1.85885,  0.32091,  0.36576
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.02376,  0.05119,  0.22892,  4.47214,  0.00000
Cyclohexanone, 14.05536,  8.27033, 12.49161, 13.65050, 14.07812, 17.46011, 13.31675,  1.96603,  0.14764,  0.13988
Methyl acetate,  4.68739,  0.00000,  1.60875,  3.66840,  4.67863,  5.02033,  3.05956,  1.81151,  0.59208,  0.38646
n-Butyl acetate,  5.71399,  0.02916,  5.00645,  5.70889,  7.23012,  7.86808,  5.61478,  1.85559,  0.33048,  0.32474
D5-Siloxane, 11.13073,  0.00000,  0.00000,  6.96639, 11.11106, 11.14633,  6.16504,  5.07152,  0.82262,  0.45563

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 19.70591,  3.87426, 16.85919, 18.63416, 19.67340, 19.72571, 17.05605,  4.30281,  0.25227,  0.21835
Chloroform, 16.75389,  3.20815, 12.76862, 15.39739, 16.71823, 17.00734, 14.11673,  3.71203,  0.26295,  0.22156
Trichlorofluoromethane, 27.53184,  0.00000, 24.90461, 26.52783, 27.48944, 28.10674, 23.51635,  7.33438,  0.31188,  0.26640
Dichlorodifluoromethane, 42.52129,  9.64814, 39.37924, 42.34471, 42.49982, 44.42155, 37.69006,  9.64366,  0.25587,  0.22680
Carbon Tetrachloride, 30.96446,  4.46196, 27.92378, 29.72144, 30.91603, 31.27684, 26.37456,  7.98527,  0.30276,  0.25789
1_1_2-Trichlorotrifluoroethane, 32.96789,  2.41822, 29.77106, 32.09199, 32.91166, 33.40446, 28.39564,  8.34904,  0.29403,  0.25325
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 40.00153,  8.52013, 34.67045, 38.52162, 39.92537, 40.00153, 34.84377,  8.68137,  0.24915,  0.21703
Tetrachloroethene,  4.39556,  2.25761,  4.07805,  4.39575,  4.88131,  7.25485,  4.51777,  1.20156,  0.26596,  0.27336
1_2-Dichlorobenzene,  1.26597,  0.00000,  1.25569,  3.26307,  4.10909, 67.86181,  9.13808, 20.10147,  2.19975, 15.87837
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  2.65275, 83.05576,  5.16614, 18.38921,  3.55957,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.95688,  0.09826,  0.26792,  2.72659,  0.00000
N-Butane, 10.81125,  5.13937, 10.77871, 11.47948, 13.87366, 14.73362, 11.89658,  2.26938,  0.19076,  0.20991
Isobutane,  0.65387,  0.04519,  0.65736,  1.61061,  8.54756,  9.54125,  4.02889,  3.89365,  0.96643,  5.95480
N-Pentane,  5.84839,  0.00000,  5.25081,  5.67976,  5.83678, 11.15088,  5.09458,  2.54402,  0.49936,  0.43499
Isopentane,  0.00000,  0.00000,  0.00000,  0.12688,  0.66441,  2.54698,  0.53921,  0.82528,  1.53054,  0.00000
2-Methyl pentane,  1.57503,  0.00000,  0.05978,  1.57262,  2.75485,  3.30238,  1.51269,  1.19915,  0.79273,  0.76135
Butene,  9.74675,  2.99069,  8.57064,  9.72541, 10.15708, 10.70630,  9.20896,  1.66391,  0.18068,  0.17071
Propylene, 24.00653, 15.22992, 23.14799, 23.87610, 24.00135, 26.29414, 22.92074,  2.90358,  0.12668,  0.12095
cis-2-Pentene, 11.45109,  1.25891, 10.97084, 11.42578, 13.56519, 15.40124, 10.64823,  4.19677,  0.39413,  0.36650
Isoprene,  1.61070,  0.00000,  1.60525,  2.22060,  9.12271, 11.59977,  5.14703,  4.24796,  0.82532,  2.63734
alpha-Pinene,  8.77806,  2.61192,  8.75411,  8.88446, 15.13482, 19.23133, 11.54803,  4.51451,  0.39093,  0.51429
MVK,  0.00000,  0.00000,  0.00000,  1.89193,  7.98650,  9.44433,  3.78713,  4.08735,  1.07927,  0.00000
Benzene,  7.55574,  0.00000,  3.38145,  6.57550,  7.53354,  7.55574,  5.31573,  2.78378,  0.52369,  0.36843
Toluene,  1.54376,  0.87972,  0.93888,  1.53858,  2.18445,  3.00726,  1.60459,  0.67732,  0.42211,  0.43875
Ethylbenzene,  1.51022,  0.72422,  0.92409,  1.50927,  2.03987,  3.28247,  1.60402,  0.75953,  0.47351,  0.50292
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.05435,  1.31965,  2.74545,  0.58351,  0.90341,  1.54824,  0.00000
m_p-Xylene,  3.34106,  1.35187,  1.66692,  3.33653,  4.15103,  6.27765,  3.19226,  1.44979,  0.45416,  0.43393
o-Xylene,  1.32695,  0.00000,  0.30164,  1.32706,  1.86710,  3.83607,  1.38515,  1.12382,  0.81133,  0.84691
p-Isopropyl Toluene,  0.63113,  0.00000,  0.59361,  0.62672,  3.17903,  3.44082,  1.55500,  1.33885,  0.86100,  2.12138
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.05066,  0.20253,  0.90575,  4.47214,  0.00000
Methanol,  4.39008,  1.35290,  4.24312,  4.53804,  4.84484,  5.10716,  4.22992,  1.03197,  0.24397,  0.23507
Ethanol,  4.18283,  0.00000,  3.34046,  3.83670,  3.95889,  4.18283,  3.32781,  1.21293,  0.36448,  0.28998
Phenol, 17.66773,  4.63333, 16.06097, 17.66909, 19.37921, 22.59531, 17.09014,  3.99452,  0.23373,  0.22609
Isovaleraldehyde, 43.29627,  5.44734, 38.79776, 42.49733, 43.24802, 47.24599, 38.80484,  9.09011,  0.23425,  0.20995
Hexaldehyde, 49.22368,  6.00969, 44.81708, 48.98477, 49.18041, 56.42495, 45.16442, 10.20682,  0.22599,  0.20736
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  2.41571, 10.30034,  1.70974,  2.92910,  1.71319,  0.00000
Phenylacetaldehyde, 37.06569, 16.77027, 31.15296, 36.94706, 37.04650, 40.24951, 33.51025,  6.99501,  0.20874,  0.18872
Cyclohexanone, 14.37272,  3.63553, 12.63662, 14.32134, 14.47240, 19.43473, 12.94617,  4.28833,  0.33124,  0.29837
Methyl acetate,  3.27741,  0.00000,  1.03204,  3.27258,  3.68205,  3.97041,  2.65938,  1.39895,  0.52604,  0.42685
n-Butyl acetate,  0.74905,  0.00000,  0.31690,  0.73028,  0.78153,  3.00429,  0.81186,  0.76666,  0.94433,  1.02351
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.03371,  0.61563,  1.59833,  2.59623,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  2.97878,  2.27125,  2.58001,  2.82195,  2.98153,  4.90390,  2.89222,  0.53939,  0.18650,  0.18108
Chloroform,  2.90466,  2.36088,  2.74968,  2.90571,  3.05271,  4.27672,  3.00536,  0.49327,  0.16413,  0.16982
Trichlorofluoromethane,  1.22341,  0.00000,  1.07315,  1.22745,  1.53971,  6.26558,  1.41389,  1.24852,  0.88304,  1.02053
Dichlorodifluoromethane,  2.19840,  0.00000,  1.51141,  1.94786,  2.20598, 13.72016,  2.34416,  2.76412,  1.17915,  1.25733
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.55215,  0.37761,  1.68871,  4.47214,  0.00000
1_1_2-Trichlorotrifluoroethane,  1.55123,  0.00000,  1.38910,  1.52621,  1.56053,  4.81086,  1.60720,  1.06052,  0.65986,  0.68367
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  1.80169,  0.00000,  0.50076,  1.37482,  1.80116, 10.39447,  1.61370,  2.17527,  1.34801,  1.20735
Tetrachloroethene,  9.66110,  3.65513,  9.33843,  9.64262, 10.07257, 10.59491,  9.25314,  1.64330,  0.17759,  0.17009
1_2-Dichlorobenzene, 84.40100, 13.38653, 79.94021, 83.48020, 84.38834, 84.49903, 71.19847, 25.47923,  0.35786,  0.30188
1_4-Dichlorobenzene, 88.13730,  4.27671, 85.80267, 87.36621, 88.13911, 89.00713, 83.04630, 18.58130,  0.22375,  0.21082
PCBTF,  4.56099,  0.43823,  4.51753,  4.74638,  6.33512,  6.98287,  5.04254,  1.46897,  0.29132,  0.32207
N-Butane, 14.53332,  3.72768, 12.12478, 13.85444, 14.53681, 20.33129, 13.39122,  3.11214,  0.23240,  0.21414
Isobutane,  4.58213,  2.50666,  4.59407,  5.45577,  7.26653, 14.54304,  6.04783,  2.48099,  0.41023,  0.54145
N-Pentane,  0.59409,  0.00000,  0.38457,  0.59244,  1.54893, 23.08401,  2.28929,  5.14088,  2.24562,  8.65342
Isopentane,  7.12504,  0.58824,  6.02151,  7.12899,  7.90854,  9.52894,  6.87522,  1.98862,  0.28925,  0.27910
2-Methyl pentane,  1.15637,  0.00000,  0.94860,  1.16864,  2.10414,  2.95654,  1.40112,  0.83510,  0.59602,  0.72218
Butene, 10.47067,  2.56575,  8.96183, 10.40016, 10.47601, 14.94221,  9.82149,  2.44219,  0.24866,  0.23324
Propylene, 22.19104, 13.58516, 21.24099, 22.17116, 22.30862, 28.55056, 21.82368,  2.70443,  0.12392,  0.12187
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.65288,  0.52592,  1.68071,  3.19577,  0.00000
Isoprene,  3.25391,  0.00000,  2.26587,  2.81808,  3.24402,  5.53251,  2.66011,  1.24086,  0.46647,  0.38135
alpha-Pinene,  3.79400,  0.06156,  3.15465,  3.61612,  3.78228,  5.64223,  3.26210,  1.16411,  0.35686,  0.30683
MVK,  3.22493,  0.26314,  2.00162,  2.94615,  3.21910,  5.49930,  2.61750,  1.24500,  0.47564,  0.38605
Benzene,  0.41683,  0.00000,  0.00000,  0.41509,  0.79961,  2.76014,  0.73582,  1.00108,  1.36050,  2.40166
Toluene,  5.18166,  0.28133,  5.12579,  5.21068,  6.44903,  9.09773,  5.51088,  1.68669,  0.30607,  0.32551
Ethylbenzene,  5.13342,  0.22139,  5.07735,  5.14914,  6.28906,  9.07162,  5.47545,  1.68803,  0.30829,  0.32883
Propylbenzene,  7.15406,  1.73759,  6.85248,  7.16988,  7.97815,  9.33183,  7.18513,  1.56241,  0.21745,  0.21840
m_p-Xylene, 14.16656,  0.00000, 13.11259, 14.08886, 14.90708, 22.61238, 13.65657,  4.16220,  0.30478,  0.29380
o-Xylene,  7.18394,  0.00000,  6.76316,  7.20327,  8.21623, 12.06685,  7.38042,  2.28219,  0.30922,  0.31768
p-Isopropyl Toluene,  3.61343,  0.00000,  3.35004,  3.56161,  3.62140,  4.00628,  3.28814,  0.91949,  0.27964,  0.25446
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.66521,  0.08058,  0.42455,  0.51166,  0.63300,  0.80152,  0.51534,  0.17844,  0.34626,  0.26825
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.02803,  1.67259,  0.20695,  0.51652,  2.49589,  0.00000
Phenol,  7.95914,  0.00000,  6.43922,  7.86370,  7.95903,  8.20490,  6.72949,  2.22754,  0.33101,  0.27987
Isovaleraldehyde, 12.15855,  1.94867, 11.88002, 12.15034, 14.02156, 23.86987, 12.20923,  4.20938,  0.34477,  0.34621
Hexaldehyde, 14.61983,  0.56742, 13.79128, 14.60671, 16.13611, 31.77830, 14.44545,  5.74881,  0.39797,  0.39322
m_p-Tolualdehyde,  7.97664,  0.00000,  7.91427,  8.21337,  8.71065,  9.20575,  7.74757,  2.01462,  0.26003,  0.25257
Phenylacetaldehyde,  8.41381,  0.00000,  7.12563,  8.40731,  8.86670, 15.89873,  7.91431,  3.02335,  0.38201,  0.35933
Cyclohexanone,  5.79580,  3.61509,  5.62211,  5.78029,  6.47271,  9.34180,  6.03935,  1.33295,  0.22071,  0.22999
Methyl acetate,  1.11686,  0.08489,  1.10992,  1.13920,  1.69527,  3.58549,  1.50926,  0.86042,  0.57010,  0.77039
n-Butyl acetate,  0.34707,  0.00000,  0.29608,  1.55700,  3.08656,  4.79247,  1.69072,  1.50693,  0.89129,  4.34180
D5-Siloxane, 11.62240,  2.89647, 10.45055, 11.36062, 11.64986, 13.54488, 10.69880,  2.34641,  0.21931,  0.20189

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  8.93017,  4.69421,  8.72267,  8.94241,  9.86745, 17.87307,  9.14340,  2.63691,  0.28840,  0.29528
Chloroform, 11.30352,  3.77251, 10.67172, 11.34500, 11.98448, 25.68856, 11.22124,  4.65937,  0.41523,  0.41220
Trichlorofluoromethane,  2.49636,  0.00000,  0.00000,  1.71456,  2.51286, 14.00156,  2.36661,  3.55436,  1.50187,  1.42381
Dichlorodifluoromethane, 14.19455,  0.00000, 14.19624, 14.90111, 17.28260, 20.94270, 15.17412,  4.20816,  0.27732,  0.29646
Carbon Tetrachloride,  7.69393,  0.61370,  4.15313,  6.90056,  7.69253, 16.37374,  6.36922,  3.06562,  0.48132,  0.39845
1_1_2-Trichlorotrifluoroethane,  6.89635,  3.79003,  4.99871,  6.73803,  6.94121, 18.16302,  6.84181,  2.92581,  0.42764,  0.42425
