
Factor Profiles (conc. of species) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,Propylbenzene,4.735279E-002,7.461192E-002,2.982140E-001,7.783392E-002,1.961353E-001,1.827306E-004,6.364657E-004,5.856682E-001,2.928121E-003
4,m_p-Xylene,2.825273E-001,7.541953E-001,1.217241E+000,5.073634E-001,1.198803E-017,6.008938E-021,1.528215E-003,4.424239E+000,5.644359E-002
4,o-Xylene,1.866726E-001,3.450736E-001,1.205204E+000,1.712431E-001,4.141426E-001,5.503944E-004,5.699938E-003,3.275034E+000,2.274801E-002
4,p-Isopropyl Toluene,2.139425E-001,4.078386E-002,3.159891E-001,8.737101E-002,5.726333E-001,9.229668E-004,2.551804E-002,5.203402E-002,3.217686E-003
4,Naphthalene,1.675026E-001,6.770173E-017,7.929894E-001,2.445572E-016,1.572202E-001,1.133476E-003,1.065985E-002,8.707663E-001,3.834630E-018
4,Methanol,4.534728E+001,6.203614E+001,4.893335E-017,2.629359E+000,7.251433E-003,9.986615E+001,4.826127E+001,1.240778E-004,8.335526E+001
4,Ethanol,9.116999E+000,7.343309E+000,5.376014E-008,8.011150E-017,9.951636E-008,1.511718E-002,4.989521E+001,2.877329E+001,4.218113E+000
4,Phenol,6.446540E+000,2.138515E+000,8.546552E-014,1.017297E-013,6.460874E+000,1.013170E-003,4.041543E-002,2.502165E+000,1.348008E+000
4,Methyl acetate,9.124413E-017,3.948062E-001,4.721351E+000,9.663577E-001,9.903345E+000,8.569668E-003,9.105026E-002,2.653958E+000,1.549697E-001
4,n-Butyl acetate,1.469748E-017,3.408338E-001,1.704756E+000,1.319041E+000,3.500569E+000,3.228616E-003,5.352414E-002,8.524253E+000,2.956892E-002
4,D5-Siloxane,9.022469E-002,9.372081E-001,6.836916E+000,1.614820E+000,1.492857E+000,4.982634E-003,1.187913E-001,4.972127E-001,2.816734E-019
