**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Methanol,  0.49684,  0.11486,  0.31436,  0.49432,  0.75794,  1.38230,  0.57217,  0.33553,  0.58641,  0.67532
Ethanol,  0.01045,  0.00000,  0.00000,  0.01194,  0.07005,  0.10133,  0.03441,  0.03776,  1.09739,  3.61424
Phenol,  0.02106,  0.00426,  0.00937,  0.02122,  0.03079,  0.03590,  0.02040,  0.01011,  0.49567,  0.48009
Isovaleraldehyde,  0.00728,  0.00217,  0.00408,  0.00736,  0.01082,  0.01916,  0.00788,  0.00418,  0.53027,  0.57455
Hexaldehyde,  0.01964,  0.00789,  0.01316,  0.01988,  0.03186,  0.06011,  0.02340,  0.01384,  0.59141,  0.70454
m_p-Tolualdehyde,  0.00008,  0.00001,  0.00007,  0.00008,  0.00013,  0.00015,  0.00008,  0.00004,  0.51791,  0.57411
Phenylacetaldehyde,  0.01221,  0.00531,  0.01218,  0.01384,  0.01708,  0.02402,  0.01418,  0.00468,  0.33009,  0.38333
Cyclohexanone,  0.00013,  0.00000,  0.00006,  0.00014,  0.00021,  0.00022,  0.00013,  0.00007,  0.55334,  0.53586
Methyl acetate,  0.00470,  0.00000,  0.00178,  0.00317,  0.00468,  0.00611,  0.00316,  0.00183,  0.57988,  0.38995
n-Butyl acetate,  0.00630,  0.00000,  0.00030,  0.00416,  0.00636,  0.00712,  0.00382,  0.00273,  0.71421,  0.43288
D5-Siloxane,  0.01216,  0.00439,  0.01202,  0.01213,  0.01352,  0.01695,  0.01263,  0.00270,  0.21420,  0.22238

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00914,  0.00561,  0.00812,  0.00907,  0.00998,  0.01542,  0.00933,  0.00251,  0.26933,  0.27500
Chloroform,  0.00143,  0.00000,  0.00082,  0.00142,  0.00187,  0.00311,  0.00138,  0.00073,  0.53196,  0.51281
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00731,  0.00114,  0.00264,  2.32268,  0.00000
Dichlorodifluoromethane,  0.04935,  0.00000,  0.02393,  0.04280,  0.04930,  0.09431,  0.03984,  0.02432,  0.61034,  0.49271
Carbon Tetrachloride,  0.00398,  0.00193,  0.00268,  0.00379,  0.00398,  0.00614,  0.00359,  0.00111,  0.30787,  0.27797
1_1_2-Trichlorotrifluoroethane,  0.00042,  0.00000,  0.00000,  0.00041,  0.00081,  0.00420,  0.00073,  0.00122,  1.66899,  2.87311
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00048,  0.00000,  0.00007,  0.00046,  0.00047,  0.00192,  0.00045,  0.00054,  1.19527,  1.13957
Tetrachloroethene,  0.00129,  0.00084,  0.00118,  0.00126,  0.00129,  0.00146,  0.00123,  0.00015,  0.12180,  0.11613
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00030,  0.00006,  0.00012,  2.06599,  0.00000
1_4-Dichlorobenzene,  0.00017,  0.00000,  0.00007,  0.00017,  0.00030,  0.00191,  0.00026,  0.00041,  1.60242,  2.41009
PCBTF,  0.00336,  0.00202,  0.00260,  0.00337,  0.00395,  0.00441,  0.00336,  0.00074,  0.22180,  0.22144
N-Butane,  0.01930,  0.00000,  0.01243,  0.01681,  0.01928,  0.09905,  0.02333,  0.02631,  1.12769,  1.36315
Isobutane,  0.00820,  0.00000,  0.00183,  0.00818,  0.00939,  0.09089,  0.01465,  0.02634,  1.79836,  3.21200
N-Pentane,  0.00211,  0.00000,  0.00000,  0.00000,  0.00211,  0.00346,  0.00091,  0.00118,  1.29691,  0.55863
Isopentane,  0.03154,  0.00242,  0.02083,  0.03017,  0.03158,  0.05184,  0.02842,  0.01117,  0.39318,  0.35433
2-Methyl pentane,  0.01698,  0.00061,  0.01059,  0.01698,  0.02517,  0.05300,  0.02021,  0.01480,  0.73232,  0.87168
Butene,  0.01684,  0.00459,  0.00952,  0.01222,  0.01684,  0.04442,  0.01520,  0.01102,  0.72531,  0.65467
Propylene,  0.06732,  0.00000,  0.03944,  0.06239,  0.06731,  0.11541,  0.05678,  0.02795,  0.49229,  0.41527
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00031,  0.00003,  0.00010,  3.07794,  0.00000
Isoprene,  0.03986,  0.00000,  0.02910,  0.03681,  0.03973,  0.04340,  0.03092,  0.01326,  0.42873,  0.33265
alpha-Pinene,  0.01323,  0.00380,  0.01220,  0.01317,  0.01323,  0.01494,  0.01174,  0.00313,  0.26679,  0.23671
MVK,  0.01634,  0.00265,  0.01173,  0.01377,  0.01630,  0.01684,  0.01268,  0.00449,  0.35405,  0.27472
Benzene,  0.01192,  0.00000,  0.00802,  0.01198,  0.02001,  0.04556,  0.01451,  0.00966,  0.66591,  0.81041
Toluene,  0.08413,  0.05373,  0.07775,  0.08417,  0.09364,  0.10190,  0.08345,  0.01269,  0.15207,  0.15084
Ethylbenzene,  0.01536,  0.00980,  0.01295,  0.01537,  0.01642,  0.01782,  0.01475,  0.00223,  0.15092,  0.14490
Propylbenzene,  0.00309,  0.00233,  0.00257,  0.00309,  0.00322,  0.00357,  0.00298,  0.00035,  0.11653,  0.11243
m_p-Xylene,  0.02234,  0.01294,  0.02071,  0.02227,  0.02234,  0.02370,  0.02087,  0.00294,  0.14103,  0.13178
o-Xylene,  0.01751,  0.01030,  0.01477,  0.01751,  0.01828,  0.01953,  0.01650,  0.00256,  0.15512,  0.14619
p-Isopropyl Toluene,  0.00089,  0.00005,  0.00054,  0.00076,  0.00089,  0.00180,  0.00077,  0.00043,  0.56033,  0.48387
Naphthalene,  0.00832,  0.00389,  0.00578,  0.00716,  0.00831,  0.00833,  0.00673,  0.00160,  0.23723,  0.19168
Methanol,  2.24510,  0.00000,  0.90778,  1.64860,  2.15903,  2.56900,  1.54738,  0.72211,  0.46667,  0.32164
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.24027,  0.24397,  0.08962,  0.11448,  1.27740,  0.00000
Phenol,  0.00693,  0.00000,  0.00092,  0.00688,  0.01864,  0.04422,  0.00970,  0.01216,  1.25377,  1.75523
Isovaleraldehyde,  0.00778,  0.00006,  0.00774,  0.00820,  0.00989,  0.01281,  0.00804,  0.00344,  0.42826,  0.44241
Hexaldehyde,  0.01858,  0.00000,  0.01846,  0.01874,  0.02818,  0.03800,  0.01913,  0.01023,  0.53453,  0.55024
m_p-Tolualdehyde,  0.00058,  0.00030,  0.00046,  0.00058,  0.00062,  0.00064,  0.00055,  0.00009,  0.16738,  0.15736
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00250,  0.00368,  0.00095,  0.00148,  1.56036,  0.00000
Cyclohexanone,  0.00080,  0.00046,  0.00069,  0.00079,  0.00092,  0.00094,  0.00078,  0.00015,  0.19323,  0.18858
Methyl acetate,  0.02531,  0.00438,  0.02073,  0.02531,  0.02735,  0.04257,  0.02404,  0.00922,  0.38344,  0.36410
n-Butyl acetate,  0.03330,  0.01616,  0.03329,  0.03355,  0.04278,  0.04979,  0.03578,  0.00874,  0.24418,  0.26240
D5-Siloxane,  0.05200,  0.00805,  0.02821,  0.04181,  0.05193,  0.05205,  0.03674,  0.01556,  0.42359,  0.29928

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.01980,  0.00440,  0.01976,  0.02168,  0.03188,  0.03442,  0.02423,  0.00823,  0.33952,  0.41563
Chloroform,  0.00385,  0.00080,  0.00335,  0.00385,  0.00690,  0.00996,  0.00504,  0.00253,  0.50225,  0.65680
Trichlorofluoromethane,  0.06358,  0.00262,  0.02921,  0.06358,  0.09263,  0.10459,  0.06458,  0.03437,  0.53227,  0.54062
Dichlorodifluoromethane,  0.06471,  0.00000,  0.04657,  0.06465,  0.09284,  0.10404,  0.06239,  0.03281,  0.52598,  0.50709
Carbon Tetrachloride,  0.01763,  0.00000,  0.00861,  0.01762,  0.02621,  0.02752,  0.01745,  0.00966,  0.55397,  0.54834
1_1_2-Trichlorotrifluoroethane,  0.01923,  0.00000,  0.00861,  0.01923,  0.02930,  0.03145,  0.01937,  0.01144,  0.59059,  0.59481
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00357,  0.00031,  0.00162,  0.00356,  0.00504,  0.00551,  0.00340,  0.00164,  0.48229,  0.45869
Tetrachloroethene,  0.00053,  0.00044,  0.00053,  0.00065,  0.00116,  0.00142,  0.00081,  0.00033,  0.40703,  0.62447
1_2-Dichlorobenzene,  0.00010,  0.00000,  0.00009,  0.00010,  0.00028,  0.00487,  0.00047,  0.00108,  2.29793, 11.16229
1_4-Dichlorobenzene,  0.00018,  0.00000,  0.00009,  0.00018,  0.00027,  0.00079,  0.00025,  0.00025,  1.01118,  1.41605
PCBTF,  0.00028,  0.00014,  0.00028,  0.00060,  0.00182,  0.00442,  0.00126,  0.00147,  1.16747,  5.22423
N-Butane,  0.01691,  0.00793,  0.01679,  0.03015,  0.06555,  0.08049,  0.03886,  0.02742,  0.70547,  1.62156
Isobutane,  0.02289,  0.00000,  0.00000,  0.02287,  0.03755,  0.10757,  0.02646,  0.03274,  1.23765,  1.43075
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00052,  0.04692,  0.00717,  0.01709,  2.38517,  0.00000
Isopentane,  0.05128,  0.02299,  0.04541,  0.05128,  0.07037,  0.14495,  0.06148,  0.03260,  0.53015,  0.63568
2-Methyl pentane,  0.05407,  0.00379,  0.03790,  0.05405,  0.08673,  0.17375,  0.06813,  0.04320,  0.63402,  0.79894
Butene,  0.02134,  0.01580,  0.02133,  0.02312,  0.03886,  0.04842,  0.02939,  0.01021,  0.34728,  0.47835
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01457,  0.09015,  0.01515,  0.02936,  1.93836,  0.00000
cis-2-Pentene,  0.00194,  0.00000,  0.00161,  0.00194,  0.00282,  0.00316,  0.00205,  0.00089,  0.43593,  0.46071
Isoprene,  0.27142,  0.00457,  0.03257,  0.21601,  0.27063,  0.27142,  0.16545,  0.11105,  0.67119,  0.40914
alpha-Pinene,  0.04856,  0.00125,  0.00843,  0.04186,  0.04841,  0.04856,  0.03140,  0.01945,  0.61926,  0.40049
MVK,  0.12864,  0.00175,  0.01801,  0.10442,  0.12830,  0.12864,  0.07843,  0.05158,  0.65763,  0.40097
Benzene,  0.04602,  0.00058,  0.04599,  0.05585,  0.08633,  0.11179,  0.06208,  0.03045,  0.49057,  0.66178
Toluene,  0.02221,  0.01826,  0.02222,  0.02686,  0.04898,  0.10775,  0.04122,  0.03022,  0.73301,  1.36087
Ethylbenzene,  0.00333,  0.00273,  0.00333,  0.00354,  0.00707,  0.01620,  0.00609,  0.00469,  0.77096,  1.41082
Propylbenzene,  0.00114,  0.00084,  0.00110,  0.00114,  0.00214,  0.00307,  0.00161,  0.00076,  0.47474,  0.66928
m_p-Xylene,  0.00206,  0.00000,  0.00000,  0.00206,  0.00970,  0.02019,  0.00519,  0.00771,  1.48670,  3.73590
o-Xylene,  0.00258,  0.00084,  0.00178,  0.00258,  0.00462,  0.01535,  0.00482,  0.00509,  1.05610,  1.97729
p-Isopropyl Toluene,  0.00625,  0.00000,  0.00257,  0.00625,  0.00671,  0.00743,  0.00507,  0.00259,  0.51004,  0.41389
Naphthalene,  0.00402,  0.00000,  0.00258,  0.00401,  0.00430,  0.00572,  0.00331,  0.00156,  0.47195,  0.38901
Methanol,  2.02730,  0.00000,  0.15669,  1.05947,  2.30983,  3.47870,  1.34885,  1.21659,  0.90194,  0.60010
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.20329,  0.02874,  0.07050,  2.45295,  0.00000
Phenol,  0.13507,  0.00000,  0.03951,  0.13493,  0.15823,  0.16549,  0.10636,  0.06076,  0.57127,  0.44986
Isovaleraldehyde,  0.00647,  0.00000,  0.00380,  0.00642,  0.01145,  0.01554,  0.00690,  0.00452,  0.65506,  0.69912
Hexaldehyde,  0.01138,  0.00000,  0.00000,  0.01124,  0.01947,  0.04478,  0.01187,  0.01322,  1.11333,  1.16158
m_p-Tolualdehyde,  0.00024,  0.00000,  0.00002,  0.00014,  0.00024,  0.00064,  0.00015,  0.00015,  1.04653,  0.65504
Phenylacetaldehyde,  0.04264,  0.00000,  0.01414,  0.04254,  0.05272,  0.06448,  0.03747,  0.02158,  0.57591,  0.50605
Cyclohexanone,  0.00014,  0.00000,  0.00002,  0.00014,  0.00019,  0.00082,  0.00014,  0.00018,  1.30332,  1.28345
Methyl acetate,  0.02802,  0.00314,  0.02799,  0.04345,  0.05684,  0.09879,  0.04305,  0.02433,  0.56506,  0.86805
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00469,  0.00967,  0.06931,  0.01352,  0.02433,  1.79950,  0.00000
D5-Siloxane,  0.01716,  0.00000,  0.00663,  0.01716,  0.01957,  0.04527,  0.01663,  0.01459,  0.87693,  0.85000

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.05328,  0.02876,  0.03702,  0.04470,  0.05322,  0.05750,  0.04410,  0.00905,  0.20513,  0.16977
Chloroform,  0.01306,  0.00556,  0.00948,  0.01219,  0.01304,  0.01416,  0.01088,  0.00277,  0.25423,  0.21181
Trichlorofluoromethane,  0.10105,  0.03928,  0.06935,  0.10072,  0.10569,  0.11950,  0.08617,  0.02735,  0.31742,  0.27068
Dichlorodifluoromethane,  0.06124,  0.00000,  0.00127,  0.02889,  0.06118,  0.07209,  0.03314,  0.03135,  0.94588,  0.51191
Carbon Tetrachloride,  0.02591,  0.00891,  0.01390,  0.02417,  0.02591,  0.03167,  0.02071,  0.00839,  0.40494,  0.32362
1_1_2-Trichlorotrifluoroethane,  0.02933,  0.00616,  0.01411,  0.02827,  0.02933,  0.03652,  0.02274,  0.01060,  0.46612,  0.36136
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00366,  0.00042,  0.00140,  0.00291,  0.00366,  0.00412,  0.00262,  0.00123,  0.46984,  0.33691
Tetrachloroethene,  0.00235,  0.00151,  0.00164,  0.00196,  0.00234,  0.00247,  0.00198,  0.00033,  0.16574,  0.14013
1_2-Dichlorobenzene,  0.00039,  0.00000,  0.00024,  0.00039,  0.00045,  0.00101,  0.00042,  0.00027,  0.65217,  0.69972
1_4-Dichlorobenzene,  0.00003,  0.00000,  0.00000,  0.00003,  0.00031,  0.00080,  0.00016,  0.00025,  1.62512,  8.92629
PCBTF,  0.00600,  0.00265,  0.00474,  0.00551,  0.00599,  0.00621,  0.00509,  0.00119,  0.23351,  0.19823
N-Butane,  0.07066,  0.01330,  0.06418,  0.07067,  0.07085,  0.10465,  0.06845,  0.02172,  0.31734,  0.30743
Isobutane,  0.05449,  0.00000,  0.04705,  0.05450,  0.06357,  0.11911,  0.05380,  0.03632,  0.67506,  0.66651
N-Pentane,  0.00893,  0.00000,  0.00894,  0.00907,  0.05268,  0.06247,  0.02447,  0.02454,  1.00279,  2.74945
Isopentane,  0.14137,  0.06806,  0.12871,  0.14130,  0.16624,  0.17883,  0.13643,  0.03430,  0.25137,  0.24260
2-Methyl pentane,  0.19969,  0.07769,  0.14712,  0.19936,  0.21144,  0.22216,  0.17038,  0.04810,  0.28233,  0.24088
Butene,  0.05040,  0.01712,  0.04208,  0.05040,  0.05745,  0.06281,  0.04775,  0.01232,  0.25809,  0.24451
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00377,  0.03824,  0.00750,  0.01438,  1.91719,  0.00000
cis-2-Pentene,  0.00390,  0.00219,  0.00375,  0.00389,  0.00428,  0.00504,  0.00381,  0.00085,  0.22270,  0.21744
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.06788,  0.13011,  0.03381,  0.04599,  1.36034,  0.00000
alpha-Pinene,  0.00138,  0.00000,  0.00000,  0.00137,  0.01332,  0.02535,  0.00685,  0.00884,  1.29161,  6.39925
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.03524,  0.06719,  0.01822,  0.02467,  1.35353,  0.00000
Benzene,  0.15842,  0.08648,  0.10979,  0.14308,  0.15830,  0.18317,  0.13507,  0.02765,  0.20475,  0.17457
Toluene,  0.14483,  0.07281,  0.11806,  0.13923,  0.14499,  0.16357,  0.12890,  0.02879,  0.22332,  0.19876
Ethylbenzene,  0.02064,  0.01024,  0.01737,  0.01968,  0.02067,  0.02496,  0.01845,  0.00432,  0.23427,  0.20944
Propylbenzene,  0.00454,  0.00291,  0.00335,  0.00452,  0.00454,  0.00491,  0.00399,  0.00069,  0.17375,  0.15254
m_p-Xylene,  0.01303,  0.00000,  0.01058,  0.01298,  0.01702,  0.02606,  0.01258,  0.00686,  0.54526,  0.52672
o-Xylene,  0.01562,  0.00519,  0.01313,  0.01541,  0.01565,  0.02313,  0.01410,  0.00467,  0.33104,  0.29884
p-Isopropyl Toluene,  0.00653,  0.00351,  0.00395,  0.00652,  0.00769,  0.01022,  0.00618,  0.00222,  0.35933,  0.34006
Naphthalene,  0.00423,  0.00159,  0.00257,  0.00421,  0.00518,  0.00642,  0.00389,  0.00160,  0.41071,  0.37774
Methanol,  1.44800,  0.00000,  0.03255,  0.69881,  1.44645,  2.74980,  0.93841,  0.89832,  0.95728,  0.62038
Ethanol,  0.23342,  0.00000,  0.00000,  0.06825,  0.24601,  0.32250,  0.13151,  0.13279,  1.00976,  0.56891
Phenol,  0.07865,  0.02247,  0.03702,  0.07318,  0.07864,  0.14243,  0.07183,  0.03436,  0.47835,  0.43689
Isovaleraldehyde,  0.00441,  0.00000,  0.00083,  0.00217,  0.00441,  0.00442,  0.00246,  0.00167,  0.67874,  0.37900
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00011,  0.00024,  0.00006,  0.00009,  1.54261, 27.81970
Phenylacetaldehyde,  0.03816,  0.01483,  0.01995,  0.03094,  0.03816,  0.05405,  0.03020,  0.01075,  0.35601,  0.28178
Cyclohexanone,  0.00014,  0.00000,  0.00000,  0.00010,  0.00015,  0.00039,  0.00010,  0.00010,  1.02628,  0.70113
Methyl acetate,  0.13850,  0.07055,  0.10509,  0.12699,  0.13830,  0.14585,  0.11777,  0.02336,  0.19836,  0.16867
n-Butyl acetate,  0.07516,  0.02092,  0.06228,  0.07503,  0.07782,  0.09841,  0.06918,  0.02384,  0.34464,  0.31724
D5-Siloxane,  0.00959,  0.00000,  0.00000,  0.00611,  0.00970,  0.04174,  0.01052,  0.01485,  1.41161,  1.54809

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 19.19131, 14.54524, 16.77191, 19.17442, 22.30227, 23.33868, 19.41656,  2.69151,  0.13862,  0.14025
Chloroform, 14.35766, 11.42455, 12.50367, 14.34431, 16.59470, 18.18308, 14.53515,  1.98641,  0.13666,  0.13835
Trichlorofluoromethane, 27.57769, 17.35912, 25.42300, 27.57062, 34.68973, 35.60514, 28.34268,  5.65216,  0.19942,  0.20495
Dichlorodifluoromethane, 44.53013, 31.57689, 39.46697, 43.25054, 44.53314, 46.69791, 41.81726,  3.89378,  0.09311,  0.08744
Carbon Tetrachloride, 30.53519, 17.77617, 26.90411, 30.53788, 36.74305, 39.72444, 30.85792,  5.99477,  0.19427,  0.19632
1_1_2-Trichlorotrifluoroethane, 33.39490, 21.74935, 29.20104, 33.39307, 38.76690, 40.12331, 33.29325,  5.41475,  0.16264,  0.16214
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 39.92627, 31.55592, 35.95370, 39.92473, 43.72441, 45.27476, 39.75887,  4.16425,  0.10474,  0.10430
Tetrachloroethene,  6.00170,  4.09186,  4.96670,  5.98820,  6.33863,  6.63225,  5.79770,  0.75062,  0.12947,  0.12507
1_2-Dichlorobenzene,  4.55731,  0.00000,  0.91093,  3.41070,  4.56044, 67.11494,  6.03360, 14.52852,  2.40793,  3.18796
1_4-Dichlorobenzene,  3.85372,  0.00000,  0.00000,  0.60654,  3.85044,  6.59064,  1.68579,  2.06731,  1.22631,  0.53645
PCBTF,  0.96713,  0.00000,  0.00000,  0.47850,  0.97311,  1.83041,  0.58555,  0.64862,  1.10770,  0.67066
N-Butane, 13.99711,  4.06342,  8.20484, 11.57638, 14.00100, 20.39067, 11.22229,  4.51342,  0.40218,  0.32245
Isobutane,  0.90935,  0.00000,  0.00000,  0.89589,  1.66894, 10.03268,  2.23912,  3.69736,  1.65125,  4.06594
N-Pentane,  5.79939,  0.62453,  2.04691,  5.68169,  5.80274,  8.85045,  4.71251,  2.60653,  0.55311,  0.44945
Isopentane,  0.00000,  0.00000,  0.00000,  0.33300,  1.42112,  3.92884,  0.79232,  0.98839,  1.24746,  0.00000
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  1.72981,  2.97788,  0.73043,  1.05727,  1.44747,  0.00000
Butene, 10.98081,  4.18043,  8.89031, 10.23035, 10.99456, 13.42521,  9.63342,  2.40577,  0.24973,  0.21909
Propylene, 26.48705,  2.25332, 16.50698, 22.66568, 26.48392, 27.58219, 21.04314,  6.73575,  0.32009,  0.25430
cis-2-Pentene,  9.52899,  7.01756,  9.53148, 13.56771, 14.24563, 18.96064, 12.22232,  3.24540,  0.26553,  0.34058
Isoprene, 11.01197,  9.84333, 11.12376, 13.70700, 28.40122, 34.45769, 18.14939,  8.57252,  0.47233,  0.77847
alpha-Pinene, 18.96926, 14.80105, 18.97629, 20.38335, 34.82455, 38.79568, 24.89190,  8.04340,  0.32313,  0.42402
MVK,  8.43109,  8.43109,  8.55964, 10.64827, 23.49895, 28.56005, 14.72442,  7.32346,  0.49737,  0.86863
Benzene,  3.94869,  0.93214,  2.59665,  3.92975,  9.52239, 16.46457,  5.42414,  4.09668,  0.75527,  1.03748
Toluene,  3.82444,  2.20872,  2.91560,  3.81515,  4.20724,  5.44451,  3.72927,  0.93172,  0.24984,  0.24362
Ethylbenzene,  3.80734,  2.60174,  3.07204,  3.80456,  4.23642,  5.85230,  3.86522,  0.92304,  0.23881,  0.24244
Propylbenzene,  2.91774,  1.91007,  2.45063,  2.90556,  4.33154,  4.40004,  3.26155,  0.87132,  0.26715,  0.29863
m_p-Xylene,  6.60841,  2.31156,  6.25610,  6.41092,  6.60070, 10.36806,  6.49110,  1.71405,  0.26406,  0.25937
o-Xylene,  4.51488,  2.60024,  3.23790,  4.50238,  5.12016,  7.35383,  4.53672,  1.28443,  0.28312,  0.28449
p-Isopropyl Toluene,  2.35189,  2.15901,  2.42040,  2.61761,  8.19695,  9.86007,  4.62757,  2.93176,  0.63354,  1.24655
Naphthalene,  1.31961,  0.00000,  1.32247,  1.40972,  8.29523, 11.32133,  3.86709,  3.94598,  1.02040,  2.99025
Methanol,  5.12528,  3.69734,  4.37602,  5.08947,  5.32101,  5.95266,  4.95111,  0.59334,  0.11984,  0.11577
Ethanol,  4.34639,  0.00000,  0.58948,  3.66822,  4.69415,  5.31241,  3.01815,  1.96687,  0.65168,  0.45253
Phenol, 22.47487, 18.90389, 22.45792, 22.96687, 38.44403, 42.81302, 27.72029,  8.47649,  0.30579,  0.37715
Isovaleraldehyde, 48.44308, 33.88092, 42.80493, 45.51362, 48.48715, 51.46219, 45.20361,  4.65685,  0.10302,  0.09613
Hexaldehyde, 57.31297, 28.10635, 43.83372, 54.16408, 57.35753, 60.42625, 50.34161,  8.77818,  0.17437,  0.15316
m_p-Tolualdehyde,  7.57404,  0.00000,  6.17139,  7.61782, 10.33648, 14.65164,  8.23732,  3.11916,  0.37866,  0.41182
Phenylacetaldehyde, 38.67296, 30.37372, 35.62331, 38.67231, 46.93711, 48.94799, 40.26732,  5.53746,  0.13752,  0.14319
Cyclohexanone, 19.24546,  8.21773, 17.94037, 19.26641, 21.41090, 21.68144, 18.80604,  3.39878,  0.18073,  0.17660
Methyl acetate,  1.25763,  0.00000,  1.05722,  1.24015,  3.44018,  6.14063,  1.92365,  1.69430,  0.88078,  1.34722
n-Butyl acetate,  1.70663,  0.00000,  0.00000,  1.17158,  1.70595,  2.99616,  1.04176,  1.05142,  1.00927,  0.61608
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.42382,  0.60168,  1.23952,  2.06010,  0.00000

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.81581,  3.81581,  3.83229,  4.29899,  4.65438,  4.84362,  4.25334,  0.38459,  0.09042,  0.10079
Chloroform,  2.10598,  2.10598,  2.11615,  2.94241,  3.07035,  3.70832,  2.69310,  0.51301,  0.19049,  0.24360
Trichlorofluoromethane,  2.16172,  1.83681,  2.12812,  2.17356,  3.21449,  3.74381,  2.62273,  0.66380,  0.25309,  0.30707
Dichlorodifluoromethane,  3.05765,  2.32540,  3.05458,  3.08221,  3.20505,  4.34128,  3.20456,  0.42000,  0.13106,  0.13736
Carbon Tetrachloride,  1.73395,  1.37945,  1.74140,  1.81865,  2.73629,  3.05757,  2.12546,  0.51791,  0.24367,  0.29869
1_1_2-Trichlorotrifluoroethane,  2.05566,  1.77390,  2.06567,  2.23361,  3.20184,  4.16605,  2.59284,  0.65237,  0.25161,  0.31735
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  2.55174,  1.85788,  2.16240,  2.56209,  3.15695,  4.57794,  2.72957,  0.69002,  0.25279,  0.27041
Tetrachloroethene,  2.86844,  1.37251,  2.86982,  2.93198,  3.67726,  3.90380,  2.95092,  0.79566,  0.26963,  0.27738
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.32798,  0.03128,  0.09640,  3.08197,  0.00000
1_4-Dichlorobenzene,  1.19106,  0.00000,  1.05067,  1.12268,  1.19204,  1.50987,  1.01088,  0.45964,  0.45469,  0.38590
PCBTF,  5.14581,  3.66883,  5.14643,  5.60429,  7.06088,  7.17664,  5.80107,  1.24127,  0.21397,  0.24122
N-Butane,  1.22686,  0.26412,  0.76527,  1.22862,  1.54562,  2.25618,  1.17733,  0.56263,  0.47789,  0.45859
Isobutane,  3.96269,  0.87114,  1.96562,  3.96625,  4.11463,  5.54607,  3.32728,  1.36780,  0.41109,  0.34517
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.07576,  0.73552,  0.10263,  0.21458,  2.09075,  0.00000
Isopentane,  2.91796,  1.43110,  2.55518,  2.92653,  3.34414,  3.49932,  2.85189,  0.63207,  0.22163,  0.21661
2-Methyl pentane,  3.37182,  2.26964,  3.34259,  3.38073,  4.35534,  4.89887,  3.61867,  0.75318,  0.20814,  0.22337
Butene,  1.16430,  0.15251,  0.60491,  1.16746,  1.44615,  1.88392,  1.08468,  0.46051,  0.42456,  0.39552
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.05411,  0.89595,  0.07379,  0.20326,  2.75455,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  7.60177,  3.88729,  5.00402,  6.61019,  7.60063,  7.64349,  6.17122,  1.31950,  0.21382,  0.17358
