**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Methanol,  0.19384,  0.14770,  1.35779,  1.99109,  2.12655,  2.21096,  1.66620,  0.66741,  0.40056,  3.44315
Ethanol,  1.85123,  0.00000,  0.00000,  0.00000,  1.18604,  4.09610,  0.69375,  1.31165,  1.89066,  0.70853
Phenol,  0.00000,  0.00000,  2.39530,  7.59539,  8.39763,  8.63402,  5.95664,  3.35268,  0.56285,  0.00000
Methyl acetate,  9.00949,  0.66050,  3.87200,  6.78867,  8.13846, 11.58906,  6.57326,  2.99560,  0.45573,  0.33249
n-Butyl acetate, 35.26062, 31.93642, 37.36342, 40.97336, 47.52409, 48.11129, 41.84916,  5.35309,  0.12791,  0.15181
D5-Siloxane,  2.63357,  0.00000,  0.68903,  0.91025,  5.08220, 14.94254,  3.10885,  3.97866,  1.27978,  1.51075

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.19272,  5.45753,  5.66225,  6.02653,  7.12515,  8.92094,  6.50518,  1.15649,  0.17778,  0.16079
Chloroform,  4.04244,  2.22485,  4.09328,  4.25421,  5.73169,  7.00087,  4.70129,  1.37468,  0.29241,  0.34006
Trichlorofluoromethane,  4.53801,  0.00000,  4.60270,  7.36874,  8.02054, 10.27528,  6.32502,  2.86930,  0.45364,  0.63228
Dichlorodifluoromethane, 19.05546,  0.00000,  0.00000,  0.00000,  9.42390, 19.05546,  4.40332,  6.62465,  1.50447,  0.34765
Carbon Tetrachloride,  3.44189,  0.00000,  1.20277,  1.30503,  2.83266,  6.12177,  1.98656,  1.43945,  0.72460,  0.41822
1_1_2-Trichlorotrifluoroethane,  3.45441,  0.00000,  0.00776,  0.14582,  1.61359,  9.87185,  1.22613,  2.28178,  1.86096,  0.66054
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 18.37488,  7.79312,  8.18932,  8.42266, 13.03222, 18.37488, 10.57290,  3.52950,  0.33383,  0.19208
Tetrachloroethene,  1.09584,  0.00000,  0.00000,  0.00000,  1.57962,  8.65127,  1.00607,  2.09824,  2.08557,  1.91473
1_2-Dichlorobenzene,  2.09927,  0.00000,  0.00000,  0.00000,  0.00000, 73.51008,  3.78047, 16.41934,  4.34320,  7.82144
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.20332,  3.29803,  3.47998, 23.54452,  3.50916,  4.98781,  1.42137,  0.00000
PCBTF,  3.40635,  2.91854,  4.30434,  4.70016,  4.82891,  6.54106,  4.77119,  0.94419,  0.19789,  0.27719
N-Butane, 35.84973, 15.30756, 33.64805, 34.78056, 35.40874, 38.70374, 33.87807,  4.70728,  0.13895,  0.13131
Isobutane, 41.74227,  2.26099,  6.50933,  7.36336, 28.28268, 41.74227, 14.79167, 14.16503,  0.95764,  0.33935
N-Pentane, 69.79839,  0.00000, 69.34829, 70.30771, 72.55412, 80.76192, 68.05158, 16.41089,  0.24115,  0.23512
Isopentane, 11.57909,  6.31781, 15.32838, 19.44534, 21.00034, 22.83833, 18.02919,  4.19963,  0.23294,  0.36269
2-Methyl pentane,  5.60530,  0.00000,  0.73484,  1.22480,  1.85477, 11.78827,  2.61248,  3.49441,  1.33758,  0.62341
Butene, 25.22699,  9.15909, 24.33996, 24.39606, 25.11688, 28.31752, 24.21193,  3.77987,  0.15612,  0.14983
Propylene, 35.76822, 11.47614, 26.80482, 31.84606, 34.97854, 35.76822, 30.16044,  6.12638,  0.20313,  0.17128
cis-2-Pentene, 26.74185,  0.00000, 21.39518, 21.64403, 26.62607, 36.82146, 22.87515,  7.34859,  0.32125,  0.27480
Isoprene,  0.92165,  0.92165,  3.76119,  8.00766,  8.29900,  8.36924,  6.29113,  2.91763,  0.46377,  3.16567
alpha-Pinene,  3.05409,  1.39221,  3.79639,  6.79425,  7.57550,  8.38509,  6.04423,  2.10964,  0.34903,  0.69076
MVK,  1.37820,  1.37820,  5.51708,  8.26352,  8.51763,  8.61224,  6.68339,  2.73226,  0.40881,  1.98248
Benzene,  4.46771,  0.00000,  5.08171,  5.41146,  7.77737, 10.29557,  6.16114,  2.31753,  0.37615,  0.51873
Toluene,  2.14410,  2.14410,  5.15141,  5.54886,  6.02149,  6.84005,  5.43402,  0.96518,  0.17762,  0.45016
Ethylbenzene,  2.28368,  2.28368,  4.92011,  5.45363,  5.76219,  6.97838,  5.38411,  0.95662,  0.17767,  0.41889
Propylbenzene,  2.24894,  2.24894,  4.50136,  4.96093,  5.18482,  7.52073,  4.97382,  1.02616,  0.20631,  0.45629
m_p-Xylene,  2.28689,  0.97674,  8.14607, 15.03850, 16.45548, 22.12964, 12.80696,  6.01598,  0.46974,  2.63064
o-Xylene,  0.60313,  0.37574,  5.58007,  6.51672,  7.25833,  9.80626,  5.87343,  2.50807,  0.42702,  4.15843
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  0.53574,  3.36847,  0.58499,  1.16365,  1.98919,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.78376,  0.00000,  0.00000,  0.00383,  0.38632,  1.72352,  0.26501,  0.46791,  1.76563,  0.59700
Ethanol,  0.96713,  0.00000,  1.25102,  4.12121,  4.28189,  4.31931,  3.04669,  1.78768,  0.58676,  1.84843
Phenol,  0.00000,  0.00000,  0.00000,  0.44711,  0.63552, 15.09960,  1.20887,  3.30740,  2.73594,  0.00000
Methyl acetate,  0.49571,  0.00000,  0.00000,  0.00000,  0.99402,  6.95369,  1.00515,  2.10014,  2.08937,  4.23663
n-Butyl acetate,  3.17531,  0.74408,  2.62519,  3.95449,  8.02465, 10.17763,  4.90407,  3.05690,  0.62334,  0.96271
D5-Siloxane,  8.17892,  0.00000,  6.62494,  6.99368,  8.97814, 16.43976,  6.87003,  3.81999,  0.55604,  0.46705

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.78776,  3.01134,  7.00298,  7.77972,  7.79246,  7.84235,  6.92139,  1.69735,  0.24523,  0.21795
Chloroform,  6.65634,  2.19123,  2.95833,  3.40874,  3.59955,  9.79355,  3.99913,  1.91646,  0.47922,  0.28792
Trichlorofluoromethane, 14.35761,  0.00000,  0.00000,  0.00000,  0.00000, 14.35761,  1.35309,  3.62900,  2.68200,  0.25276
Dichlorodifluoromethane,  9.08723,  1.28252, 13.52940, 34.56971, 35.68255, 35.74083, 26.32630, 12.96092,  0.49232,  1.42628
Carbon Tetrachloride,  5.17342,  2.44312,  5.23165,  6.11644,  6.44839,  6.48403,  5.43943,  1.43354,  0.26355,  0.27710
1_1_2-Trichlorotrifluoroethane, 13.71011,  1.93133,  5.14178,  8.47430,  8.84858, 13.71011,  7.49115,  2.67371,  0.35692,  0.19502
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 14.21418,  1.53725,  8.64162, 20.04843, 20.13543, 20.34655, 15.24780,  7.28794,  0.47797,  0.51272
Tetrachloroethene,  8.16489,  4.79087,  7.64151,  8.76105,  9.11577, 15.62229,  8.60120,  2.34875,  0.27307,  0.28766
1_2-Dichlorobenzene, 69.37350,  0.00000,  0.68242,  3.06797,  3.24920, 69.37350,  6.03824, 15.10613,  2.50174,  0.21775
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.02378,  0.18467, 86.01368,  8.63726, 22.46800,  2.60129,  0.00000
PCBTF,  1.15332,  0.00000,  0.79194,  1.14262,  1.20818, 11.57136,  1.83835,  2.68839,  1.46239,  2.33100
N-Butane, 17.76611,  2.36942, 18.73362, 22.50382, 22.64777, 24.63062, 20.28799,  5.55040,  0.27358,  0.31242
Isobutane,  0.00000,  0.00000, 35.03968, 42.66657, 42.85515, 45.12345, 33.95441, 17.28498,  0.50906,  0.00000
N-Pentane,  3.80626,  0.00000,  0.00000,  0.00000,  5.13536,  8.72799,  2.22200,  3.19669,  1.43865,  0.83985
Isopentane,  3.91911,  0.00000,  0.00000,  0.39102,  6.88475, 17.95325,  3.58084,  5.86995,  1.63927,  1.49778
2-Methyl pentane,  0.00000,  0.00000,  4.32732,  4.38007,  4.75934, 24.28614,  5.14400,  5.28653,  1.02771,  0.00000
Butene, 10.54143,  2.01583, 14.89236, 15.29929, 15.80508, 18.90156, 14.49632,  3.39436,  0.23415,  0.32200
Propylene,  8.29943,  8.29943, 20.22091, 32.15777, 32.67235, 34.77678, 27.76278,  7.57306,  0.27278,  0.91248
cis-2-Pentene,  0.00000,  0.00000,  0.27582,  2.01157,  2.58258, 12.98116,  2.42298,  2.88915,  1.19239,  0.00000
Isoprene, 14.13805,  0.00000,  0.00000,  0.00000,  0.00000, 14.13805,  0.90784,  3.21542,  3.54182,  0.22743
alpha-Pinene, 14.75011,  0.91108,  2.99656,  5.61977,  5.72584, 14.75011,  5.05364,  2.91947,  0.57770,  0.19793
MVK, 13.40540,  0.00000,  1.02875,  1.20105,  1.22569, 13.40540,  1.81485,  2.93553,  1.61750,  0.21898
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.77860,  0.33375,  0.88559,  2.65342,  0.00000
Toluene,  4.42195,  0.54832,  1.46017,  1.68816,  2.74380,  5.69473,  2.26526,  1.52692,  0.67406,  0.34530
Ethylbenzene,  4.05496,  0.50034,  2.40984,  2.64082,  3.78041,  6.20767,  3.04573,  1.40591,  0.46160,  0.34671
Propylbenzene,  2.54743,  2.36191,  4.29596,  4.87526,  5.05209,  7.34684,  4.89831,  1.28610,  0.26256,  0.50486
m_p-Xylene, 10.00887,  0.00000,  0.00000,  0.00000,  0.00000, 17.79154,  2.33024,  5.73762,  2.46224,  0.57325
o-Xylene,  4.43982,  0.28218,  0.60834,  0.84733,  2.05968,  9.81940,  1.99360,  2.87864,  1.44394,  0.64837
p-Isopropyl Toluene,  0.00000,  0.00000,  3.70992,  4.28216,  4.34505,  8.67142,  3.83498,  1.95741,  0.51041,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.20867,  0.34513,  1.38881,  4.02399,  0.00000
Methanol,  3.27046,  0.00000,  0.85795,  1.33254,  1.66520,  3.27046,  1.25136,  0.73194,  0.58491,  0.22380
Ethanol,  5.15899,  0.00000,  0.00000,  0.00000,  0.96821,  5.38101,  0.73742,  1.62589,  2.20485,  0.31516
Phenol, 19.50457,  0.00000,  0.00000,  0.00000,  0.00000, 19.50457,  1.15211,  4.37450,  3.79696,  0.22428
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.89338, 15.91794,  1.49851,  3.84045,  2.56284,  0.00000
n-Butyl acetate,  6.88558,  0.00000,  1.91973,  3.46252,  4.04010,  6.88558,  2.98910,  1.82421,  0.61029,  0.26493
D5-Siloxane,  1.72260,  1.72260,  4.98447,  6.86461,  8.17849, 50.57712,  9.86792, 11.13115,  1.12801,  6.46182

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 19.94197, 18.83777, 20.28401, 26.19639, 26.36466, 26.39777, 24.13875,  3.09485,  0.12821,  0.15519
Chloroform, 16.46486, 14.86152, 16.59682, 20.78800, 20.84753, 21.17507, 19.23789,  2.38309,  0.12387,  0.14474
Trichlorofluoromethane, 26.40047, 26.40047, 28.46842, 37.63941, 37.74305, 38.26560, 34.41845,  4.75412,  0.13813,  0.18008
Dichlorodifluoromethane, 41.39164, 39.09895, 42.12175, 48.13550, 49.56029, 49.72791, 46.37271,  4.01382,  0.08656,  0.09697
Carbon Tetrachloride, 34.46731, 30.33563, 33.98847, 41.58343, 41.74042, 41.81600, 38.61345,  4.47380,  0.11586,  0.12980
1_1_2-Trichlorotrifluoroethane, 32.59761, 32.20546, 33.33546, 43.88257, 44.11706, 44.17077, 40.33431,  5.21097,  0.12919,  0.15986
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 38.09669, 37.08848, 39.81986, 49.56464, 50.18880, 50.26884, 46.43484,  5.20528,  0.11210,  0.13663
Tetrachloroethene,  3.41400,  3.33497,  3.75136,  4.60258,  4.82639,  5.27881,  4.44360,  0.65856,  0.14820,  0.19290
1_2-Dichlorobenzene,  0.00000,  0.00000,  4.02455,  4.39880,  4.52936,  4.69681,  3.71917,  1.62993,  0.43825,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  3.65301,  3.78395,  3.90726,  2.41951,  1.82392,  0.75384,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
N-Butane,  3.43587,  3.43587,  7.37612,  7.55601,  7.79289,  9.66291,  7.57419,  1.18596,  0.15658,  0.34517
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.24608,  0.63493,  1.78303,  2.80822,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.55591,  0.95049,  2.08936,  2.19820,  0.00000
Isopentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.79473,  0.05485,  0.17807,  3.24651,  0.00000
2-Methyl pentane,  2.90186,  0.32111,  1.76637,  1.84393,  2.12096,  4.22553,  1.92820,  0.89090,  0.46204,  0.30701
Butene,  5.99361,  5.99361,  7.88622,  8.05130,  8.16472, 10.91103,  8.24579,  1.07235,  0.13005,  0.17892
Propylene, 12.93335,  8.15468, 12.23636, 13.74323, 13.90946, 17.28016, 13.46635,  2.08852,  0.15509,  0.16148
cis-2-Pentene, 13.81070, 11.69801, 13.88817, 14.35907, 14.84670, 16.11886, 14.14746,  1.10276,  0.07795,  0.07985
Isoprene,  1.52925,  1.52925,  3.24414,  3.28242,  3.35454, 11.21125,  4.00150,  2.62925,  0.65707,  1.71931
alpha-Pinene,  7.33974,  7.33974,  9.95064, 10.20101, 10.29442, 16.58210, 10.45223,  2.28347,  0.21847,  0.31111
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.19156,  1.25452,  2.90459,  2.31530,  0.00000
Benzene, 14.97695, 10.35547, 14.98908, 17.02339, 17.63601, 18.73899, 15.92857,  2.64583,  0.16611,  0.17666
Toluene,  1.78844,  1.04207,  2.01528,  2.60562,  2.71839,  2.95804,  2.41992,  0.49594,  0.20494,  0.27730
Ethylbenzene,  1.95452,  1.05789,  2.15613,  2.45207,  2.74797,  3.10118,  2.38893,  0.47135,  0.19731,  0.24116
Propylbenzene,  1.90591,  0.02128,  0.61981,  1.16333,  1.49821,  1.90591,  1.02617,  0.53954,  0.52578,  0.28309
m_p-Xylene,  2.17916,  0.81200,  3.33963,  4.63347,  5.06394,  6.73137,  4.30489,  1.38512,  0.32176,  0.63562
o-Xylene,  1.71892,  0.09928,  1.94907,  2.58549,  3.04655,  4.19812,  2.47957,  0.91817,  0.37029,  0.53415
p-Isopropyl Toluene,  4.60333,  0.00000,  0.00000,  0.00682,  0.51883,  4.60333,  0.69190,  1.31828,  1.90530,  0.28638
Naphthalene,  4.61750,  0.81768,  2.47886,  2.64286,  2.71672,  5.94498,  2.79355,  1.19573,  0.42803,  0.25896
Methanol,  2.08694,  2.08694,  4.47928,  5.81642,  5.94529,  6.04590,  5.20028,  1.06069,  0.20397,  0.50825
Ethanol,  0.69711,  0.00000,  0.00000,  0.00000,  3.31725,  4.88691,  1.21364,  2.01283,  1.65852,  2.88741
Phenol, 16.51207, 16.51207, 20.41525, 30.11293, 30.48003, 30.78893, 26.63974,  5.61250,  0.21068,  0.33990
Methyl acetate,  6.08111,  2.64957,  5.29987,  5.46437,  6.06113,  6.43770,  5.33941,  1.03720,  0.19425,  0.17056
n-Butyl acetate,  0.00000,  0.00000,  0.18493,  0.70034,  0.75217,  1.48827,  0.57036,  0.37296,  0.65391,  0.00000
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.62035,  0.00000,  0.12544,  0.16869,  0.37793,  0.62035,  0.22386,  0.19104,  0.85338,  0.30795
Chloroform,  6.18297,  3.42527,  3.80774,  4.04476,  4.30809,  6.18297,  4.21697,  0.68242,  0.16183,  0.11037
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.89035,  1.51962,  1.66492,  0.83207,  0.66584,  0.80022,  0.00000
Dichlorodifluoromethane,  0.90166,  0.00000,  0.00000,  0.07617,  0.33972,  1.44275,  0.29706,  0.47178,  1.58819,  0.52324
Carbon Tetrachloride,  1.68270,  0.90488,  1.09232,  1.42985,  1.96252,  2.11643,  1.47647,  0.45807,  0.31025,  0.27223
1_1_2-Trichlorotrifluoroethane,  2.49635,  1.51861,  1.78698,  2.30395,  2.57545,  2.70139,  2.22580,  0.42445,  0.19069,  0.17003
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Tetrachloroethene,  3.00362,  1.20642,  1.43688,  1.47639,  2.22830,  3.00362,  1.77277,  0.54392,  0.30682,  0.18109
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  2.41504,  2.71282,  2.82433,  1.68348,  1.25857,  0.74760,  0.00000
1_4-Dichlorobenzene,  0.39821,  0.00000,  0.00000,  0.00000,  0.00000,  0.39821,  0.01991,  0.08904,  4.47214,  0.22361
PCBTF,  0.55634,  0.00000,  0.00000,  0.00000,  0.33648,  2.93926,  0.34453,  0.72054,  2.09139,  1.29516
N-Butane,  3.07301,  1.07382,  1.41407,  1.45046,  1.86605,  5.09665,  1.76131,  0.91417,  0.51903,  0.29748
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.50377,  0.23250,  1.00588,  4.32637,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isopentane,  2.91435,  0.35688,  1.63686,  2.34989,  2.57161,  4.45414,  2.25669,  0.93528,  0.41445,  0.32092
2-Methyl pentane,  0.75656,  0.00000,  0.00000,  0.00000,  0.00000,  1.40219,  0.10794,  0.34834,  3.22726,  0.46043
Butene,  7.45290,  5.58107,  6.45062,  6.60568,  6.65688,  8.98514,  6.61515,  0.69696,  0.10536,  0.09351
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.31056,  0.01843,  0.06997,  3.79652,  0.00000
cis-2-Pentene,  1.55114,  1.21662,  3.15320,  3.52465,  3.68768,  4.14258,  3.15273,  0.87991,  0.27910,  0.56727
Isoprene,  2.44483,  2.44483, 11.74479, 12.88827, 13.40784, 14.35774, 11.74422,  2.94348,  0.25063,  1.20396
alpha-Pinene,  2.40009,  2.40009,  9.28062, 10.59663, 10.84018, 12.37338,  9.61258,  2.34149,  0.24359,  0.97559
MVK,  4.82534,  4.82534, 13.79733, 15.03146, 15.80188, 16.62336, 14.05037,  2.90558,  0.20680,  0.60215
Benzene,  1.15767,  0.00000,  0.00000,  0.00000,  0.23162,  1.48009,  0.18374,  0.40414,  2.19954,  0.34910
Toluene,  2.39995,  0.10714,  1.41165,  1.66239,  2.00773,  3.40659,  1.81635,  0.72301,  0.39806,  0.30126
Ethylbenzene,  1.91965,  0.00000,  0.75072,  1.04653,  1.53083,  2.64187,  1.18722,  0.66013,  0.55603,  0.34388
Propylbenzene,  0.73785,  0.00000,  0.21833,  0.43305,  0.72926,  1.98933,  0.61846,  0.56916,  0.92028,  0.77138
m_p-Xylene,  0.99029,  0.00000,  0.00000,  0.00000,  0.64220,  2.02133,  0.38118,  0.63998,  1.67895,  0.64626
o-Xylene,  1.68872,  0.00000,  0.42594,  0.62143,  1.14682,  2.35888,  0.87580,  0.70337,  0.80311,  0.41651
p-Isopropyl Toluene, 11.41873, 11.32232, 13.96793, 14.61222, 14.84922, 15.25986, 14.09996,  1.31632,  0.09336,  0.11528
Naphthalene,  4.36388,  2.37086,  2.98070,  4.00734,  4.32127,  7.10834,  3.99554,  1.21815,  0.30488,  0.27914
Methanol,  0.50004,  0.50004,  1.64677,  2.30649,  2.91083,  3.67515,  2.25019,  0.85411,  0.37957,  1.70807
Ethanol, 90.46766, 86.32269, 87.21778, 90.71896, 91.13940, 91.20214, 89.54175,  1.86785,  0.02086,  0.02065
Phenol,  0.00000,  0.00000,  4.48914,  5.03686,  5.21102,  5.58999,  4.28767,  1.72269,  0.40178,  0.00000
Methyl acetate,  4.25782,  1.60714,  3.45570,  3.66721,  4.26842,  4.48485,  3.58041,  0.88697,  0.24773,  0.20831
n-Butyl acetate,  5.77158,  1.38273,  3.29435,  3.77053,  5.64048,  7.04378,  4.38541,  1.55863,  0.35541,  0.27005
D5-Siloxane,  8.72501,  0.00000,  0.01628,  2.60967,  7.92382, 13.70703,  3.78885,  4.00835,  1.05793,  0.45941

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.96934,  3.03744,  3.17697,  3.69709,  4.80138,  5.08452,  3.87854,  0.78250,  0.20175,  0.15746
Chloroform,  2.37344,  1.91298,  1.99471,  2.07116,  2.59104,  3.98040,  2.34701,  0.61628,  0.26258,  0.25965
Trichlorofluoromethane,  4.15372,  1.50642,  1.72396,  2.42579,  2.73116,  4.15372,  2.43838,  0.85244,  0.34959,  0.20522
Dichlorodifluoromethane,  4.67925,  0.42155,  0.69451,  1.37429,  2.93497,  5.12566,  1.91406,  1.45501,  0.76017,  0.31095
Carbon Tetrachloride,  3.78435,  0.25934,  0.50543,  1.25218,  1.82565,  3.78435,  1.39960,  1.09681,  0.78366,  0.28983
1_1_2-Trichlorotrifluoroethane,  4.09735,  1.34597,  1.59548,  2.09766,  2.78567,  4.17925,  2.35679,  0.89322,  0.37900,  0.21800
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  4.50404,  0.18128,  0.49800,  1.06146,  2.42209,  4.52559,  1.62299,  1.40150,  0.86353,  0.31116
Tetrachloroethene,  2.46543,  1.10284,  1.54281,  1.65219,  2.79665,  4.40114,  2.09986,  1.00048,  0.47645,  0.40580
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.92916,  0.11077,  0.28973,  2.61570,  0.00000
1_4-Dichlorobenzene,  1.59360,  0.00000,  0.54566,  0.94968,  0.99322,  2.25094,  0.86260,  0.61000,  0.70717,  0.38278
PCBTF,  6.24121,  4.33100,  4.64732,  4.79731,  6.22186,  8.77017,  5.40835,  1.31253,  0.24269,  0.21030
N-Butane,  0.00000,  0.00000,  0.66008,  0.99713,  1.08024,  1.31840,  0.84107,  0.37203,  0.44232,  0.00000
Isobutane,  0.00000,  0.00000,  2.03834,  2.81542,  3.12984,  3.27300,  2.43280,  0.97440,  0.40053,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.71044,  0.90454,  1.19473,  0.51626,  0.46312,  0.89706,  0.00000
Isopentane,  2.29569,  2.29569,  2.55322,  3.45723,  3.62759,  4.96132,  3.26469,  0.75479,  0.23120,  0.32878
2-Methyl pentane,  2.01943,  2.01943,  3.28121,  3.62009,  3.79213,  5.75825,  3.68284,  0.90911,  0.24685,  0.45018
Butene,  0.10143,  0.10143,  0.52432,  0.73997,  0.80841,  1.13158,  0.69402,  0.27670,  0.39869,  2.72791
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene, 10.31883,  3.50559,  5.55549,  5.64381,  6.43559, 10.31883,  6.17355,  1.74300,  0.28233,  0.16891
alpha-Pinene,  8.78287,  2.52386,  4.47787,  4.53017,  5.22998,  8.78287,  5.03975,  1.59133,  0.31576,  0.18119
MVK,  9.52295,  3.18620,  5.48315,  5.58976,  6.25043,  9.52295,  5.89367,  1.60410,  0.27217,  0.16845
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.51594,  0.15074,  0.46397,  3.07799,  0.00000
Toluene,  3.52579,  0.57844,  0.72006,  0.77915,  3.39016,  4.42565,  1.73259,  1.45644,  0.84061,  0.41308
Ethylbenzene,  4.01156,  0.89154,  1.09133,  1.15567,  3.71002,  4.75189,  2.10281,  1.47385,  0.70089,  0.36740
Propylbenzene,  3.82464,  1.14819,  1.33126,  1.42969,  3.61891,  4.53113,  2.21452,  1.27614,  0.57626,  0.33366
m_p-Xylene,  4.38886,  0.00000,  0.17966,  0.24375,  3.16854,  4.38886,  1.32774,  1.65722,  1.24816,  0.37760
o-Xylene,  4.51853,  0.65255,  0.89566,  0.94481,  3.77583,  4.61631,  2.01814,  1.65117,  0.81817,  0.36542
p-Isopropyl Toluene,  5.00169,  3.46475,  3.96900,  4.31953,  4.59776,  6.35252,  4.42589,  0.66851,  0.15104,  0.13366
Naphthalene,  8.64048,  3.84607,  5.22995,  5.32496,  8.29770,  8.64048,  6.10666,  1.68323,  0.27564,  0.19481
Methanol, 88.16752, 85.35879, 85.63816, 86.04294, 86.88743, 88.16752, 86.30580,  0.81905,  0.00949,  0.00929
Ethanol,  0.72146,  0.00000,  0.51211,  1.28379,  1.47795,  1.68308,  1.02565,  0.55090,  0.53712,  0.76359
Phenol,  5.36854,  0.11716,  0.19084,  0.74486,  1.87606,  5.36854,  1.43986,  1.68063,  1.16722,  0.31305
Methyl acetate,  1.81560,  1.81560,  2.18132,  2.81172,  2.91616,  5.55251,  2.87484,  1.00902,  0.35098,  0.55575
n-Butyl acetate,  2.95998,  0.00000,  0.00000,  0.00000,  3.08096,  5.10988,  1.31430,  1.84664,  1.40504,  0.62387
D5-Siloxane,  2.89396,  0.00000,  2.16462,  3.38710,  3.49028,  5.69505,  3.06986,  1.53018,  0.49845,  0.52875

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  5.48358,  1.59490,  1.67886,  1.98959,  4.74292,  9.42208,  3.15882,  2.19587,  0.69516,  0.40045
Chloroform,  0.49438,  0.00000,  0.00000,  0.00000,  0.00000,  5.42646,  0.36513,  1.23403,  3.37968,  2.49610
Trichlorofluoromethane, 14.69264,  6.53715,  6.61103,  6.80708, 11.52126, 16.54822,  8.88328,  3.38209,  0.38073,  0.23019
Dichlorodifluoromethane,  7.26831,  0.13498,  0.61625,  1.27491,  7.06339, 14.45050,  3.38260,  4.30666,  1.27318,  0.59253
Carbon Tetrachloride, 11.96577,  1.92463,  2.10416,  2.49233,  9.55876, 17.42113,  5.27412,  4.74295,  0.89929,  0.39638
1_1_2-Trichlorotrifluoroethane, 11.84737,  3.46523,  3.61260,  4.05080, 10.33399, 15.79550,  6.35352,  3.96790,  0.62452,  0.33492
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 10.93785,  1.48511,  1.88203,  2.20015,  9.73623, 16.60947,  4.93396,  4.78218,  0.96924,  0.43721
Tetrachloroethene,  2.89280,  1.91458,  2.03208,  2.21650,  3.13535,  5.72451,  2.67713,  1.03624,  0.38707,  0.35821
