**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.06719,  0.01067,  0.02329,  2.18330,  0.00000
Toluene,  0.02088,  0.01445,  0.01524,  0.01808,  0.02071,  0.02433,  0.01836,  0.00302,  0.16468,  0.14475
Ethylbenzene,  0.00359,  0.00201,  0.00217,  0.00293,  0.00356,  0.00413,  0.00290,  0.00070,  0.24038,  0.19426
Propylbenzene,  0.00102,  0.00075,  0.00083,  0.00092,  0.00103,  0.00127,  0.00093,  0.00012,  0.13352,  0.12187
m_p-Xylene,  0.00554,  0.00000,  0.00214,  0.00371,  0.00478,  0.00574,  0.00331,  0.00189,  0.57000,  0.34026
o-Xylene,  0.00403,  0.00066,  0.00201,  0.00297,  0.00399,  0.00430,  0.00279,  0.00120,  0.42905,  0.29745
p-Isopropyl Toluene,  0.00438,  0.00363,  0.00435,  0.00452,  0.00472,  0.00603,  0.00464,  0.00069,  0.14927,  0.15813
Naphthalene,  0.00371,  0.00209,  0.00216,  0.00323,  0.00357,  0.00444,  0.00303,  0.00071,  0.23334,  0.19062
Methanol,  2.94400,  0.24271,  0.77606,  1.75105,  2.98780,  3.54320,  1.89503,  1.13404,  0.59843,  0.38520
Ethanol,  0.11314,  0.00000,  0.00361,  0.11316,  0.21797,  0.24037,  0.12039,  0.09401,  0.78089,  0.83094
Phenol,  0.10979,  0.08018,  0.10929,  0.11055,  0.11983,  0.17020,  0.11898,  0.02312,  0.19433,  0.21058
Formaldehyde,  0.98560,  0.87826,  0.98455,  1.02845,  1.10465,  1.11800,  1.02545,  0.07844,  0.07649,  0.07959
Acetaldehyde,  0.45339,  0.31791,  0.45196,  0.45770,  0.47033,  0.48986,  0.44246,  0.05372,  0.12141,  0.11849
Isovaleraldehyde,  0.00902,  0.00272,  0.00644,  0.00749,  0.00786,  0.01052,  0.00740,  0.00157,  0.21270,  0.17449
Hexaldehyde,  0.02296,  0.00000,  0.01706,  0.01875,  0.02214,  0.03034,  0.01777,  0.00672,  0.37842,  0.29284
m_p-Tolualdehyde,  0.00034,  0.00002,  0.00031,  0.00033,  0.00034,  0.00035,  0.00029,  0.00011,  0.38102,  0.31998
Phenylacetaldehyde,  0.03054,  0.01915,  0.02669,  0.02892,  0.03103,  0.05482,  0.03197,  0.00991,  0.31007,  0.32462
Cyclohexanone,  0.00028,  0.00000,  0.00021,  0.00023,  0.00027,  0.00034,  0.00021,  0.00010,  0.48082,  0.35596
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03688,  0.00567,  0.01245,  2.19504,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00558,  0.00028,  0.00125,  4.47214,  0.00000
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00080,  0.00260,  0.01854,  0.00355,  0.00637,  1.79592,  0.00000

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.01148,  0.00624,  0.00733,  0.00900,  0.01149,  0.02119,  0.01038,  0.00421,  0.40585,  0.36687
Chloroform,  0.00284,  0.00085,  0.00142,  0.00186,  0.00277,  0.00665,  0.00238,  0.00160,  0.67081,  0.56188
Trichlorofluoromethane,  0.00271,  0.00000,  0.00000,  0.00000,  0.00273,  0.03290,  0.00629,  0.01209,  1.92267,  4.45972
Dichlorodifluoromethane,  0.05588,  0.01165,  0.04911,  0.06041,  0.06454,  0.07891,  0.05529,  0.01667,  0.30154,  0.29840
Carbon Tetrachloride,  0.00429,  0.00000,  0.00128,  0.00178,  0.00430,  0.01083,  0.00299,  0.00304,  1.01692,  0.70961
1_1_2-Trichlorotrifluoroethane,  0.00452,  0.00232,  0.00256,  0.00353,  0.00465,  0.01330,  0.00468,  0.00326,  0.69691,  0.72284
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00107,  0.00060,  0.00105,  0.00130,  0.00164,  0.00166,  0.00126,  0.00034,  0.26806,  0.31703
Tetrachloroethene,  0.00088,  0.00046,  0.00055,  0.00071,  0.00088,  0.00125,  0.00073,  0.00024,  0.33420,  0.27564
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00006,  0.00452,  0.00049,  0.00138,  2.83442,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00028,  0.00003,  0.00009,  3.07794,  0.00000
PCBTF,  0.00098,  0.00014,  0.00030,  0.00072,  0.00119,  0.00206,  0.00075,  0.00055,  0.73222,  0.56269
N-Butane,  0.07723,  0.05705,  0.07121,  0.08410,  0.11381,  0.11671,  0.08858,  0.02113,  0.23854,  0.27362
Isobutane,  0.08098,  0.00000,  0.08099,  0.10225,  0.11856,  0.14043,  0.09319,  0.03732,  0.40045,  0.46082
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00045,  0.01839,  0.01904,  0.00669,  0.00880,  1.31590,  0.00000
Isopentane,  0.05583,  0.01403,  0.04237,  0.05374,  0.05553,  0.11807,  0.05315,  0.02560,  0.48174,  0.45862
2-Methyl pentane,  0.07770,  0.00000,  0.04589,  0.06017,  0.07770,  0.13772,  0.06202,  0.03755,  0.60533,  0.48318
Butene,  0.03861,  0.02158,  0.02898,  0.03993,  0.04710,  0.05179,  0.03848,  0.00955,  0.24811,  0.24724
Propylene,  0.05168,  0.00000,  0.04295,  0.05171,  0.10062,  0.10390,  0.05908,  0.03515,  0.59486,  0.68005
cis-2-Pentene,  0.00022,  0.00000,  0.00013,  0.00107,  0.00132,  0.00134,  0.00074,  0.00058,  0.79404,  2.65581
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01373,  0.05717,  0.01024,  0.01810,  1.76818,  0.00000
alpha-Pinene,  0.00190,  0.00000,  0.00188,  0.00221,  0.00501,  0.01346,  0.00379,  0.00395,  1.04354,  2.07829
MVK,  0.00618,  0.00121,  0.00628,  0.00917,  0.01134,  0.02689,  0.01084,  0.00691,  0.63747,  1.11737
Benzene,  0.02300,  0.00000,  0.00308,  0.00861,  0.02191,  0.06216,  0.01563,  0.01775,  1.13583,  0.77172
Toluene,  0.00795,  0.00286,  0.00377,  0.00910,  0.01639,  0.04133,  0.01092,  0.00901,  0.82576,  1.13369
Ethylbenzene,  0.00223,  0.00096,  0.00105,  0.00237,  0.00302,  0.00614,  0.00228,  0.00126,  0.55297,  0.56444
Propylbenzene,  0.00082,  0.00041,  0.00060,  0.00078,  0.00101,  0.00178,  0.00081,  0.00034,  0.42240,  0.41658
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00033,  0.00717,  0.00089,  0.00222,  2.49501,  0.00000
o-Xylene,  0.00173,  0.00000,  0.00000,  0.00140,  0.00270,  0.00303,  0.00137,  0.00118,  0.86107,  0.68123
p-Isopropyl Toluene,  0.00148,  0.00000,  0.00082,  0.00157,  0.00200,  0.00480,  0.00162,  0.00109,  0.67282,  0.73627
Naphthalene,  0.00206,  0.00000,  0.00000,  0.00044,  0.00206,  0.00351,  0.00112,  0.00134,  1.19636,  0.65084
Methanol,  0.17799,  0.00000,  0.02006,  0.28176,  1.12825,  1.80630,  0.57135,  0.63702,  1.11496,  3.57899
Ethanol,  0.01371,  0.00000,  0.00000,  0.00000,  0.02957,  0.18017,  0.02844,  0.05633,  1.98040,  4.10767
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.05220,  0.00522,  0.01605,  3.07794,  0.00000
Formaldehyde,  0.72487,  0.30713,  0.40819,  0.60125,  0.72489,  0.82184,  0.57145,  0.17857,  0.31249,  0.24635
Acetaldehyde,  0.44848,  0.06056,  0.22525,  0.39764,  0.44777,  0.46272,  0.32123,  0.13898,  0.43265,  0.30990
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01826,  0.00200,  0.00561,  2.80952,  0.00000
Hexaldehyde,  0.00701,  0.00000,  0.00000,  0.00000,  0.00529,  0.05396,  0.00691,  0.01657,  2.39879,  2.36274
m_p-Tolualdehyde,  0.00032,  0.00003,  0.00017,  0.00028,  0.00033,  0.00044,  0.00024,  0.00012,  0.47635,  0.36341
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00240,  0.00494,  0.01507,  0.00372,  0.00458,  1.23159,  0.00000
Cyclohexanone,  0.00026,  0.00000,  0.00000,  0.00004,  0.00026,  0.00041,  0.00013,  0.00015,  1.18160,  0.57659
Methyl acetate,  0.02795,  0.00000,  0.01665,  0.02024,  0.02924,  0.06361,  0.02433,  0.01775,  0.72973,  0.63503
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02639,  0.00227,  0.00639,  2.81037,  0.00000
D5-Siloxane,  0.04951,  0.00000,  0.01827,  0.02643,  0.04867,  0.06654,  0.03206,  0.02041,  0.63647,  0.41219

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00763,  0.00741,  0.00753,  0.00771,  0.01018,  0.01359,  0.00878,  0.00203,  0.23126,  0.26613
Chloroform,  0.00126,  0.00028,  0.00043,  0.00069,  0.00137,  0.00218,  0.00097,  0.00066,  0.68062,  0.52739
Trichlorofluoromethane,  0.01626,  0.00118,  0.00614,  0.01128,  0.01437,  0.03202,  0.01196,  0.00818,  0.68433,  0.50335
Dichlorodifluoromethane,  0.00913,  0.00000,  0.00000,  0.01042,  0.04318,  0.07001,  0.02220,  0.02385,  1.07459,  2.61226
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00102,  0.00332,  0.00058,  0.00111,  1.92607,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00247,  0.00035,  0.00078,  2.24995,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00115,  0.00115,  0.00121,  0.00166,  0.00210,  0.00287,  0.00171,  0.00054,  0.31453,  0.46791
Tetrachloroethene,  0.00013,  0.00000,  0.00008,  0.00015,  0.00035,  0.00039,  0.00019,  0.00013,  0.66162,  0.96599
1_2-Dichlorobenzene,  0.00014,  0.00000,  0.00000,  0.00000,  0.00007,  0.00026,  0.00005,  0.00007,  1.39455,  0.47885
1_4-Dichlorobenzene,  0.00063,  0.00000,  0.00020,  0.00022,  0.00043,  0.00063,  0.00027,  0.00020,  0.73401,  0.31526
PCBTF,  0.00118,  0.00046,  0.00077,  0.00118,  0.00136,  0.00165,  0.00107,  0.00037,  0.34646,  0.31573
N-Butane,  0.14628,  0.11849,  0.12104,  0.14516,  0.15686,  0.16869,  0.14235,  0.01732,  0.12170,  0.11843
Isobutane,  0.09202,  0.00000,  0.00000,  0.06768,  0.09201,  0.10912,  0.05320,  0.04508,  0.84733,  0.48986
N-Pentane,  0.07413,  0.05728,  0.06389,  0.06773,  0.07326,  0.07545,  0.06782,  0.00513,  0.07565,  0.06921
Isopentane,  0.07423,  0.03340,  0.05200,  0.05650,  0.07646,  0.09234,  0.06293,  0.01814,  0.28821,  0.24432
2-Methyl pentane,  0.02127,  0.00000,  0.00241,  0.00882,  0.02126,  0.04112,  0.01329,  0.01319,  0.99210,  0.62008
Butene,  0.05411,  0.04785,  0.04876,  0.05416,  0.06067,  0.06787,  0.05582,  0.00667,  0.11942,  0.12321
Propylene,  0.10592,  0.09047,  0.09109,  0.10590,  0.14191,  0.16330,  0.11632,  0.02672,  0.22974,  0.25230
cis-2-Pentene,  0.00280,  0.00115,  0.00124,  0.00208,  0.00275,  0.00338,  0.00204,  0.00075,  0.36644,  0.26632
Isoprene,  0.02220,  0.00000,  0.00628,  0.02120,  0.04405,  0.05239,  0.02257,  0.01884,  0.83463,  0.84864
alpha-Pinene,  0.00477,  0.00168,  0.00320,  0.00477,  0.00927,  0.01058,  0.00570,  0.00309,  0.54160,  0.64774
MVK,  0.01198,  0.00000,  0.00513,  0.01140,  0.01899,  0.02080,  0.01091,  0.00756,  0.69272,  0.63118
Benzene,  0.02209,  0.01170,  0.01676,  0.02043,  0.02535,  0.03510,  0.02116,  0.00652,  0.30802,  0.29499
Toluene,  0.03690,  0.01283,  0.02584,  0.03538,  0.04507,  0.05214,  0.03440,  0.01220,  0.35466,  0.33065
Ethylbenzene,  0.00562,  0.00226,  0.00423,  0.00544,  0.00693,  0.00782,  0.00538,  0.00174,  0.32429,  0.31006
Propylbenzene,  0.00118,  0.00048,  0.00086,  0.00120,  0.00139,  0.00165,  0.00114,  0.00035,  0.30690,  0.29693
m_p-Xylene,  0.00783,  0.00246,  0.00602,  0.00785,  0.01534,  0.01996,  0.01025,  0.00559,  0.54561,  0.71427
o-Xylene,  0.00473,  0.00113,  0.00343,  0.00473,  0.00751,  0.00887,  0.00512,  0.00245,  0.47795,  0.51719
p-Isopropyl Toluene,  0.00064,  0.00000,  0.00000,  0.00000,  0.00046,  0.00078,  0.00019,  0.00030,  1.54332,  0.46975
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.04327,  0.00000,  0.00000,  0.03107,  0.17322,  0.51295,  0.11753,  0.16956,  1.44276,  3.91903
Ethanol,  0.00000,  0.00000,  0.00557,  0.03725,  0.06947,  0.09562,  0.04025,  0.03210,  0.79761,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00350,  0.00961,  0.00185,  0.00305,  1.64970,  0.00000
Formaldehyde,  0.03790,  0.00000,  0.00000,  0.00914,  0.07525,  0.24426,  0.05772,  0.08683,  1.50444,  2.29083
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.01786,  0.08247,  0.01350,  0.02618,  1.93905,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00188,  0.00375,  0.00084,  0.00128,  1.51608,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00005,  0.00000,  0.00000,  0.00000,  0.00003,  0.00005,  0.00001,  0.00002,  1.65434,  0.42608
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00187,  0.00262,  0.00884,  0.00238,  0.00263,  1.10507,  0.00000
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methyl acetate,  0.01175,  0.00000,  0.00000,  0.00000,  0.01175,  0.01657,  0.00553,  0.00684,  1.23830,  0.58220
n-Butyl acetate,  0.02058,  0.00568,  0.01472,  0.01829,  0.02247,  0.02320,  0.01712,  0.00578,  0.33782,  0.28110
D5-Siloxane,  0.00241,  0.00000,  0.00000,  0.00342,  0.01244,  0.02070,  0.00618,  0.00711,  1.15080,  2.94852

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00626,  0.00061,  0.00568,  0.00661,  0.00760,  0.01000,  0.00603,  0.00240,  0.39729,  0.38254
Chloroform,  0.00055,  0.00000,  0.00055,  0.00068,  0.00085,  0.00188,  0.00070,  0.00046,  0.66417,  0.83926
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00190,  0.00507,  0.00103,  0.00189,  1.82618,  0.00000
Dichlorodifluoromethane,  0.01975,  0.00601,  0.01405,  0.02864,  0.03150,  0.04255,  0.02566,  0.01116,  0.43497,  0.56501
Carbon Tetrachloride,  0.00251,  0.00003,  0.00153,  0.00232,  0.00352,  0.00519,  0.00243,  0.00135,  0.55530,  0.53929
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00044,  0.00006,  0.00015,  2.45665,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00014,  0.00040,  0.00008,  0.00015,  1.85087,  0.00000
Tetrachloroethene,  0.00105,  0.00030,  0.00100,  0.00105,  0.00113,  0.00125,  0.00097,  0.00027,  0.28152,  0.25992
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00003,  0.00031,  0.00005,  0.00010,  2.15551,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00027,  0.00002,  0.00008,  3.10000,  0.00000
PCBTF,  0.00403,  0.00136,  0.00333,  0.00369,  0.00403,  0.00473,  0.00347,  0.00090,  0.25963,  0.22315
N-Butane,  0.00113,  0.00000,  0.01071,  0.01351,  0.01627,  0.01810,  0.01169,  0.00601,  0.51423,  5.30318
Isobutane,  0.00000,  0.00000,  0.00000,  0.00154,  0.00608,  0.00807,  0.00259,  0.00328,  1.26610,  0.00000
N-Pentane,  0.00295,  0.00000,  0.00000,  0.00013,  0.00269,  0.00316,  0.00108,  0.00134,  1.24217,  0.45558
Isopentane,  0.01219,  0.00000,  0.00000,  0.01057,  0.01711,  0.03130,  0.00992,  0.00888,  0.89509,  0.72840
2-Methyl pentane,  0.00257,  0.00000,  0.00278,  0.01139,  0.01702,  0.01831,  0.01032,  0.00685,  0.66395,  2.66554
Butene,  0.00142,  0.00000,  0.00342,  0.00586,  0.00739,  0.00841,  0.00522,  0.00255,  0.48743,  1.79320
Propylene,  0.05349,  0.02310,  0.03116,  0.04694,  0.05884,  0.07828,  0.04629,  0.01847,  0.39907,  0.34533
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.02689,  0.00849,  0.02291,  0.03338,  0.04021,  0.18920,  0.05118,  0.05683,  1.11026,  2.11349
alpha-Pinene,  0.01056,  0.00614,  0.01056,  0.01148,  0.01334,  0.03884,  0.01501,  0.00997,  0.66440,  0.94451
MVK,  0.00668,  0.00000,  0.00654,  0.01110,  0.01157,  0.08410,  0.01879,  0.02693,  1.43299,  4.03318
Benzene,  0.01166,  0.00000,  0.00000,  0.00710,  0.01064,  0.03063,  0.00668,  0.00761,  1.13929,  0.65298
Toluene,  0.10654,  0.04382,  0.09272,  0.09862,  0.10459,  0.12875,  0.09239,  0.02076,  0.22474,  0.19490
Ethylbenzene,  0.01779,  0.00726,  0.01532,  0.01687,  0.01708,  0.02117,  0.01543,  0.00347,  0.22508,  0.19520
Propylbenzene,  0.00350,  0.00169,  0.00298,  0.00319,  0.00339,  0.00418,  0.00305,  0.00060,  0.19836,  0.17260
m_p-Xylene,  0.02510,  0.01035,  0.01965,  0.02285,  0.02504,  0.02863,  0.02118,  0.00493,  0.23265,  0.19632
o-Xylene,  0.01926,  0.00816,  0.01651,  0.01835,  0.01887,  0.02253,  0.01685,  0.00366,  0.21696,  0.18985
p-Isopropyl Toluene,  0.00099,  0.00000,  0.00079,  0.00097,  0.00167,  0.00291,  0.00116,  0.00089,  0.77150,  0.90160
Naphthalene,  0.00634,  0.00311,  0.00469,  0.00532,  0.00634,  0.00766,  0.00549,  0.00131,  0.23814,  0.20638
Methanol,  2.58970,  0.10922,  0.95827,  1.84320,  2.64123,  3.63310,  1.86136,  0.99452,  0.53429,  0.38403
Ethanol,  0.07236,  0.00000,  0.07019,  0.15535,  0.18505,  0.32861,  0.13707,  0.09255,  0.67518,  1.27896
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00506,  0.02519,  0.00399,  0.00798,  2.00152,  0.00000
Formaldehyde,  0.15584,  0.01437,  0.25168,  0.33460,  0.45158,  0.86059,  0.38250,  0.22264,  0.58207,  1.42867
Acetaldehyde,  0.35622,  0.34077,  0.38627,  0.41726,  0.45406,  0.47587,  0.41820,  0.04170,  0.09971,  0.11706
Isovaleraldehyde,  0.00919,  0.00653,  0.00969,  0.01118,  0.01290,  0.01437,  0.01112,  0.00199,  0.17883,  0.21646
Hexaldehyde,  0.01361,  0.00295,  0.02205,  0.02527,  0.03452,  0.04632,  0.02743,  0.01080,  0.39369,  0.79372
m_p-Tolualdehyde,  0.00050,  0.00045,  0.00050,  0.00053,  0.00058,  0.00058,  0.00053,  0.00004,  0.07989,  0.08499
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00239,  0.00031,  0.00078,  2.49286,  0.00000
Cyclohexanone,  0.00080,  0.00066,  0.00071,  0.00086,  0.00099,  0.00101,  0.00086,  0.00014,  0.15870,  0.17103
Methyl acetate,  0.02060,  0.00000,  0.01477,  0.01809,  0.02047,  0.03502,  0.01595,  0.00839,  0.52585,  0.40714
n-Butyl acetate,  0.04730,  0.01549,  0.04133,  0.04730,  0.04851,  0.05859,  0.04247,  0.01139,  0.26818,  0.24079
D5-Siloxane,  0.00093,  0.00000,  0.00038,  0.00644,  0.01449,  0.04701,  0.00866,  0.01110,  1.28176, 11.88508

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.05596,  0.02763,  0.04255,  0.05184,  0.05436,  0.05596,  0.04780,  0.00795,  0.16638,  0.14212
Chloroform,  0.01342,  0.00637,  0.00988,  0.01206,  0.01317,  0.01377,  0.01136,  0.00206,  0.18097,  0.15321
Trichlorofluoromethane,  0.11255,  0.03554,  0.08868,  0.09825,  0.11253,  0.12635,  0.09323,  0.02724,  0.29222,  0.24205
Dichlorodifluoromethane,  0.07854,  0.00000,  0.03233,  0.05258,  0.07283,  0.07854,  0.05225,  0.02205,  0.42206,  0.28075
Carbon Tetrachloride,  0.03026,  0.00991,  0.02169,  0.02353,  0.03026,  0.03192,  0.02328,  0.00700,  0.30080,  0.23139
1_1_2-Trichlorotrifluoroethane,  0.03221,  0.00993,  0.02218,  0.02930,  0.03221,  0.03412,  0.02599,  0.00746,  0.28718,  0.23172
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00462,  0.00081,  0.00300,  0.00369,  0.00393,  0.00462,  0.00322,  0.00117,  0.36407,  0.25382
Tetrachloroethene,  0.00229,  0.00120,  0.00180,  0.00198,  0.00212,  0.00229,  0.00197,  0.00024,  0.12343,  0.10598
1_2-Dichlorobenzene,  0.00055,  0.00011,  0.00026,  0.00044,  0.00061,  0.00092,  0.00049,  0.00024,  0.48725,  0.43407
1_4-Dichlorobenzene,  0.00043,  0.00000,  0.00000,  0.00002,  0.00043,  0.00049,  0.00018,  0.00022,  1.23820,  0.50917
PCBTF,  0.00440,  0.00402,  0.00447,  0.00477,  0.00496,  0.00577,  0.00479,  0.00045,  0.09374,  0.10201
N-Butane,  0.04965,  0.02082,  0.03310,  0.04311,  0.04964,  0.05943,  0.04126,  0.01052,  0.25496,  0.21188
Isobutane,  0.04662,  0.00000,  0.00791,  0.04678,  0.07897,  0.09682,  0.04573,  0.03411,  0.74596,  0.73173
N-Pentane,  0.00575,  0.00004,  0.00575,  0.00969,  0.01659,  0.02780,  0.01160,  0.00828,  0.71382,  1.43912
Isopentane,  0.15097,  0.08313,  0.10592,  0.14033,  0.14211,  0.16678,  0.13018,  0.02230,  0.17133,  0.14774
2-Methyl pentane,  0.19299,  0.10408,  0.14115,  0.18912,  0.21061,  0.21566,  0.17777,  0.03543,  0.19931,  0.18359
Butene,  0.05077,  0.02411,  0.02981,  0.04292,  0.04424,  0.05347,  0.03945,  0.00880,  0.22311,  0.17337
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00413,  0.00230,  0.00337,  0.00384,  0.00461,  0.00476,  0.00382,  0.00071,  0.18512,  0.17120
Isoprene,  0.10867,  0.00000,  0.00632,  0.02122,  0.09816,  0.12551,  0.04602,  0.04504,  0.97857,  0.41445
alpha-Pinene,  0.01838,  0.00000,  0.00000,  0.00159,  0.01608,  0.02026,  0.00687,  0.00786,  1.14400,  0.42777
MVK,  0.05526,  0.00000,  0.00229,  0.01350,  0.04535,  0.06350,  0.02307,  0.02156,  0.93458,  0.39023
Benzene,  0.16684,  0.08839,  0.13208,  0.15045,  0.16682,  0.17370,  0.14457,  0.02372,  0.16409,  0.14218
Toluene,  0.11200,  0.10703,  0.11202,  0.11430,  0.12716,  0.13151,  0.11846,  0.00811,  0.06842,  0.07237
Ethylbenzene,  0.01576,  0.01471,  0.01513,  0.01622,  0.01834,  0.01883,  0.01662,  0.00146,  0.08790,  0.09266
Propylbenzene,  0.00375,  0.00325,  0.00356,  0.00372,  0.00393,  0.00414,  0.00374,  0.00023,  0.06088,  0.06077
m_p-Xylene,  0.00730,  0.00238,  0.00341,  0.00840,  0.01195,  0.01455,  0.00838,  0.00435,  0.51937,  0.59603
o-Xylene,  0.01090,  0.00896,  0.00915,  0.01247,  0.01382,  0.01478,  0.01193,  0.00219,  0.18321,  0.20051
p-Isopropyl Toluene,  0.00884,  0.00408,  0.00673,  0.00840,  0.00860,  0.00884,  0.00765,  0.00125,  0.16266,  0.14078
Naphthalene,  0.00493,  0.00187,  0.00215,  0.00398,  0.00449,  0.00493,  0.00360,  0.00114,  0.31594,  0.23107
Methanol,  0.00019,  0.00000,  0.02634,  0.42099,  1.00673,  2.18410,  0.61557,  0.64304,  1.04464,3453.32961
Ethanol,  0.19602,  0.00000,  0.00000,  0.00000,  0.11419,  0.19602,  0.04885,  0.06973,  1.42762,  0.35575
Phenol,  0.13546,  0.01713,  0.09013,  0.10202,  0.12014,  0.13546,  0.09559,  0.03678,  0.38475,  0.27151
Formaldehyde,  0.76391,  0.02487,  0.25813,  0.40498,  0.47850,  0.76391,  0.40488,  0.19354,  0.47801,  0.25335
Acetaldehyde,  0.28044,  0.00000,  0.07541,  0.08770,  0.20386,  0.28044,  0.12291,  0.08547,  0.69537,  0.30476
Isovaleraldehyde,  0.00224,  0.00000,  0.00224,  0.00252,  0.00288,  0.00389,  0.00243,  0.00102,  0.42190,  0.45670
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00003,  0.00000,  0.00000,  0.00002,  0.00003,  0.00028,  0.00004,  0.00008,  1.97343,  2.82711
Phenylacetaldehyde,  0.05334,  0.01309,  0.03959,  0.04426,  0.04617,  0.05334,  0.03972,  0.01263,  0.31803,  0.23681
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00033,  0.00005,  0.00011,  2.14677,  0.00000
Methyl acetate,  0.13482,  0.07541,  0.10899,  0.13089,  0.13431,  0.14040,  0.12228,  0.01635,  0.13373,  0.12129
n-Butyl acetate,  0.05298,  0.05037,  0.05363,  0.06027,  0.06699,  0.07771,  0.06205,  0.00817,  0.13172,  0.15428
D5-Siloxane,  0.03400,  0.00000,  0.00000,  0.00000,  0.02137,  0.03400,  0.00912,  0.01340,  1.46937,  0.39401

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00542,  0.00247,  0.00303,  0.00397,  0.00541,  0.00554,  0.00420,  0.00107,  0.25567,  0.19821
Chloroform,  0.00087,  0.00062,  0.00078,  0.00089,  0.00098,  0.00116,  0.00090,  0.00015,  0.16552,  0.17038
