**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Trichlorofluoromethane,  0.41604,  0.00000,  0.43108,  0.43818,  0.89375,  3.49590,  0.64958,  0.55423,  0.85321,  1.33216
Dichlorodifluoromethane,  3.48247,  1.73260,  1.89664,  3.60646,  3.64666,  7.21703,  3.39327,  1.40032,  0.41267,  0.40210
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.06630,  0.70736,  0.06221,  0.13224,  2.12568,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.09370,  0.78042,  0.06471,  0.14312,  2.21165,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.16179,  0.03674,  0.16389,  0.16850,  0.17737,  0.29182,  0.16050,  0.03979,  0.24790,  0.24591
Tetrachloroethene,  0.03030,  0.00000,  0.03131,  0.03200,  0.04229,  0.05626,  0.03391,  0.01068,  0.31487,  0.35241
1_2-Dichlorobenzene,  0.00504,  0.00000,  0.00000,  0.00515,  0.01549,  0.55656,  0.01239,  0.05530,  4.46505, 10.98074
1_4-Dichlorobenzene,  0.00602,  0.00000,  0.00000,  0.00615,  0.03052,  0.03220,  0.01178,  0.01256,  1.06586,  2.08613
PCBTF,  0.07666,  0.00000,  0.06429,  0.07948,  0.11351,  0.17987,  0.07684,  0.03740,  0.48673,  0.48788
N-Butane, 14.88450,  3.63067,  9.49826, 15.41225, 20.25028, 20.37296, 14.48559,  5.18687,  0.35807,  0.34847
Isobutane,  7.65652,  3.35903,  3.38283,  7.84683,  7.92612, 11.23074,  6.30112,  2.28478,  0.36260,  0.29841
N-Pentane,  5.84707,  0.00000,  4.03661,  6.05785,  8.29203,  9.53387,  5.44569,  2.79005,  0.51234,  0.47717
Isopentane,  5.52265,  1.58980,  4.53263,  5.72515, 10.14349, 10.46112,  6.42451,  2.72027,  0.42342,  0.49257
2-Methyl pentane,  1.49133,  0.48080,  0.83880,  1.53766,  1.57822,  4.45856,  1.56706,  0.80254,  0.51213,  0.53814
Butene,  5.52652,  1.40371,  3.39491,  5.72050,  8.29002,  8.34050,  5.63617,  2.13179,  0.37823,  0.38574
Propylene, 12.51864,  2.68782,  8.49416, 12.96045, 14.11377, 15.46974, 11.16106,  3.77863,  0.33855,  0.30184
cis-2-Pentene,  0.18121,  0.01643,  0.14570,  0.18298,  0.18786,  0.26789,  0.16031,  0.05149,  0.32118,  0.28414
Isoprene,  2.85676,  0.00000,  0.04870,  1.71602,  2.92271,  2.96089,  1.69258,  1.18808,  0.70193,  0.41588
alpha-Pinene,  0.66064,  0.00000,  0.19185,  0.38634,  0.67945,  0.68631,  0.41188,  0.25022,  0.60751,  0.37875
MVK,  1.62956,  0.00000,  0.42027,  0.98654,  1.67067,  1.69105,  1.01981,  0.62243,  0.61034,  0.38197
Benzene,  1.42888,  0.00000,  1.17648,  1.48231,  2.10198,  3.71262,  1.44494,  0.68137,  0.47155,  0.47686
Toluene,  2.36757,  0.22050,  1.27783,  2.45270,  4.53749,  6.34294,  2.62319,  1.49771,  0.57095,  0.63259
Ethylbenzene,  0.37854,  0.05650,  0.19667,  0.39214,  0.71822,  0.95809,  0.42180,  0.22885,  0.54256,  0.60457
Propylbenzene,  0.08806,  0.01222,  0.05736,  0.09122,  0.16633,  0.21117,  0.10003,  0.05014,  0.50128,  0.56941
m_p-Xylene,  0.71226,  0.00000,  0.20308,  0.73776,  1.83097,  2.01032,  0.86728,  0.69031,  0.79595,  0.96918
o-Xylene,  0.34006,  0.01369,  0.11894,  0.35231,  0.78942,  0.97942,  0.40586,  0.28222,  0.69536,  0.82991
p-Isopropyl Toluene,  0.04008,  0.00000,  0.01325,  0.04088,  0.04137,  0.10013,  0.03165,  0.02278,  0.71991,  0.56842
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.21749,  0.00432,  0.02614,  6.04764,  0.00000
Methanol,  3.33722,  0.00000,  0.00000,  0.00000,  0.00000, 47.55440,  5.87812, 13.67257,  2.32601,  4.09699
Ethanol,  7.15338,  0.00000,  0.40423,  7.47498, 10.91409, 13.09554,  6.55335,  4.26560,  0.65090,  0.59631
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Formaldehyde, 12.67523,  0.00000,  0.15552, 12.97307, 14.91266, 40.95087, 12.09811, 11.08766,  0.91648,  0.87475
Acetaldehyde,  4.28132,  0.00000,  2.07085,  4.40234,  6.61380, 27.03231,  6.37648,  6.35972,  0.99737,  1.48546
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.59192,  0.01231,  0.06215,  5.05094,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.91198,  0.06025,  0.17904,  2.97135,  0.00000
m_p-Tolualdehyde,  0.00188,  0.00000,  0.00000,  0.00194,  0.00692,  0.02276,  0.00434,  0.00591,  1.36319,  3.14121
Phenylacetaldehyde,  0.54622,  0.00000,  0.00000,  0.53448,  0.56773,  1.45909,  0.37590,  0.33578,  0.89328,  0.61474
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01912,  0.00123,  0.00356,  2.89902,  0.00000
Methyl acetate,  0.41129,  0.00000,  0.36394,  0.42345,  0.44609,  1.99362,  0.52255,  0.32653,  0.62489,  0.79393
n-Butyl acetate,  1.29191,  0.00000,  0.84501,  1.33864,  1.47799,  2.77588,  1.08585,  0.57821,  0.53249,  0.44756
D5-Siloxane,  1.17528,  0.00000,  1.21683,  1.32983,  1.84581,  2.65625,  1.43222,  0.49308,  0.34428,  0.41955

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.31494,  0.00446,  0.03280,  7.35045,  0.00000
Chloroform,  0.01314,  0.00000,  0.00495,  0.01091,  0.01428,  0.08562,  0.01093,  0.00946,  0.86603,  0.71983
Trichlorofluoromethane,  0.01223,  0.00000,  0.00000,  0.01218,  0.01451,  0.50121,  0.01885,  0.05439,  2.88619,  4.44739
Dichlorodifluoromethane,  0.02585,  0.00000,  0.00000,  0.00000,  0.02562,  0.67319,  0.01972,  0.06775,  3.43564,  2.62082
Carbon Tetrachloride,  0.01406,  0.00000,  0.01016,  0.01467,  0.01566,  0.13349,  0.01553,  0.01421,  0.91509,  1.01064
1_1_2-Trichlorotrifluoroethane,  0.02294,  0.00000,  0.01733,  0.02324,  0.02521,  0.12934,  0.02275,  0.01348,  0.59245,  0.58747
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03483,  0.00039,  0.00351,  8.88053,  0.00000
Tetrachloroethene,  0.00116,  0.00000,  0.00005,  0.00126,  0.00143,  0.01228,  0.00141,  0.00181,  1.28331,  1.55226
1_2-Dichlorobenzene,  0.00126,  0.00000,  0.00001,  0.00129,  0.00138,  0.00156,  0.00095,  0.00062,  0.64719,  0.48932
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01281,  0.00101,  0.00256,  2.53244,  0.00000
PCBTF,  0.00948,  0.00000,  0.00908,  0.00991,  0.01087,  0.04638,  0.01078,  0.00590,  0.54708,  0.62261
N-Butane,  0.09889,  0.03353,  0.08285,  0.10692,  0.11536,  1.66838,  0.12983,  0.16454,  1.26734,  1.66395
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.03917,  1.20549,  0.04211,  0.12892,  3.06180,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.81565,  0.01903,  0.08644,  4.54197,  0.00000
Isopentane,  0.22327,  0.03183,  0.03704,  0.22215,  0.24308,  1.37551,  0.19646,  0.17046,  0.86765,  0.76347
2-Methyl pentane,  0.19844,  0.02118,  0.02738,  0.16086,  0.21684,  1.30935,  0.15407,  0.15510,  1.00668,  0.78162
Butene,  0.16360,  0.12421,  0.14371,  0.17610,  0.18340,  0.74287,  0.17673,  0.06439,  0.36433,  0.39358
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.68168,  0.01059,  0.06945,  6.55662,  0.00000
cis-2-Pentene,  0.00580,  0.00000,  0.00544,  0.00600,  0.00635,  0.03824,  0.00630,  0.00392,  0.62214,  0.67652
Isoprene,  0.96088,  0.00000,  1.02638,  1.10648,  1.20124,  3.19292,  1.19760,  0.45813,  0.38254,  0.47678
alpha-Pinene,  0.17794,  0.00000,  0.19031,  0.20597,  0.22476,  0.54472,  0.22055,  0.07792,  0.35331,  0.43791
MVK,  0.54949,  0.00000,  0.59036,  0.63158,  0.68352,  1.57897,  0.67846,  0.21624,  0.31872,  0.39353
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.75555,  0.01285,  0.08101,  6.30411,  0.00000
Toluene,  0.08787,  0.02931,  0.05404,  0.09336,  0.10239,  0.95156,  0.10003,  0.10339,  1.03356,  1.17662
Ethylbenzene,  0.01070,  0.00206,  0.00232,  0.01075,  0.01212,  0.12408,  0.01139,  0.01492,  1.31003,  1.39420
Propylbenzene,  0.00101,  0.00000,  0.00000,  0.00102,  0.00114,  0.02264,  0.00150,  0.00325,  2.16039,  3.20481
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.10036,  0.00362,  0.01391,  3.84614,  0.00000
o-Xylene,  0.00717,  0.00000,  0.00000,  0.00720,  0.00819,  0.08111,  0.00740,  0.01277,  1.72688,  1.78105
p-Isopropyl Toluene,  0.03686,  0.02442,  0.03557,  0.03898,  0.04272,  0.09100,  0.04184,  0.01263,  0.30178,  0.34259
Naphthalene,  0.01059,  0.00000,  0.00588,  0.01089,  0.01174,  0.04940,  0.01160,  0.00803,  0.69227,  0.75843
Methanol, 29.05331,  0.00000, 19.98561, 25.03471, 28.62096, 40.52940, 23.73800,  7.25014,  0.30542,  0.24955
Ethanol, 58.53420, 45.57955, 58.55069, 61.56610, 63.80749, 80.27587, 61.97402,  5.31655,  0.08579,  0.09083
Phenol,  0.08738,  0.00000,  0.09284,  0.15055,  0.23638,  0.84409,  0.18221,  0.14590,  0.80072,  1.66971
Formaldehyde,  6.14979,  0.38774,  6.15460,  6.60195,  7.18340, 13.84090,  7.08280,  2.01293,  0.28420,  0.32732
Acetaldehyde,  3.00764,  0.00000,  2.85474,  3.21091,  3.48413,  6.91037,  3.35963,  0.99826,  0.29713,  0.33191
Isovaleraldehyde,  0.06814,  0.00683,  0.06915,  0.07367,  0.07616,  0.12937,  0.07322,  0.01421,  0.19403,  0.20849
Hexaldehyde,  0.13518,  0.00000,  0.14181,  0.14768,  0.15564,  0.37535,  0.14767,  0.03628,  0.24571,  0.26840
m_p-Tolualdehyde,  0.00119,  0.00000,  0.00082,  0.00126,  0.00137,  0.00542,  0.00129,  0.00072,  0.55320,  0.60145
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.13230,  0.00532,  0.02075,  3.89763,  0.00000
Cyclohexanone,  0.00375,  0.00019,  0.00354,  0.00400,  0.00422,  0.00863,  0.00397,  0.00085,  0.21463,  0.22684
Methyl acetate,  0.11305,  0.00000,  0.03952,  0.11334,  0.12348,  0.81057,  0.09417,  0.09532,  1.01215,  0.84316
n-Butyl acetate,  0.08160,  0.00000,  0.07592,  0.08277,  0.09365,  0.75109,  0.09253,  0.07854,  0.84880,  0.96254
D5-Siloxane,  0.13211,  0.00000,  0.05038,  0.13531,  0.14711,  0.29611,  0.11640,  0.06632,  0.56976,  0.50201
