
Factor Profiles (conc. of species) from Base Run #59 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
59,1_2-Dichlorobenzene,0.000000E+000,0.000000E+000,0.000000E+000,2.108533E+000,1.217689E+000,8.450665E+001,1.018474E+001,0.000000E+000,1.982391E+000
59,1_4-Dichlorobenzene,9.382175E-001,0.000000E+000,1.799927E+000,2.565516E+000,0.000000E+000,8.815629E+001,5.349552E+000,1.190498E+000,0.000000E+000
59,PCBTF,6.672797E+000,2.933319E+001,1.115188E+000,1.009175E+001,0.000000E+000,4.344098E+000,3.599449E+001,6.835194E+000,5.613295E+000
59,N-Butane,5.113494E-001,2.199599E+000,1.064016E+000,4.157401E+001,1.094754E+001,1.452513E+001,1.268136E+001,1.438805E+001,2.108950E+000
59,Isobutane,1.747178E+000,0.000000E+000,0.000000E+000,4.442310E+001,6.320540E-001,4.624184E+000,1.823710E+001,3.033638E+001,0.000000E+000
59,N-Pentane,5.164051E-001,2.733703E+000,0.000000E+000,7.398351E+001,5.806015E+000,5.713318E-001,1.638904E+001,0.000000E+000,0.000000E+000
59,Isopentane,2.130210E+000,6.179859E+000,4.809587E+000,2.207211E+001,0.000000E+000,7.090961E+000,3.801085E+001,1.423146E+001,5.474965E+000
59,2-Methyl pentane,2.348666E+000,1.379738E+000,2.142303E+000,1.015133E+001,1.514133E+000,1.148951E+000,5.464210E+001,2.137868E+001,5.294090E+000
59,Butene,2.489625E-001,2.442838E+000,3.668823E+000,2.990379E+001,9.915788E+000,1.047405E+001,2.274842E+001,1.432104E+001,6.276283E+000
59,Propylene,0.000000E+000,1.117825E+001,0.000000E+000,3.186767E+001,2.405848E+001,2.226448E+001,0.000000E+000,1.063112E+001,0.000000E+000
59,cis-2-Pentene,0.000000E+000,0.000000E+000,9.511922E+000,2.467251E+001,1.150782E+001,0.000000E+000,4.661470E+001,4.044684E+000,3.648358E+000
59,Isoprene,1.953617E+000,3.932619E+000,5.804614E+001,4.672673E+000,1.665669E+000,3.351047E+000,1.439104E+001,3.424030E+000,8.563159E+000
59,alpha-Pinene,1.504276E+000,7.533924E+000,4.950714E+001,4.967275E+000,8.751167E+000,3.841364E+000,1.151983E+001,4.698690E+000,7.676333E+000
59,MVK,1.442900E+000,1.863798E+000,5.617379E+001,5.893088E+000,0.000000E+000,3.363350E+000,1.510463E+001,4.992243E+000,1.116620E+001
59,Benzene,5.268304E-002,3.466401E+000,0.000000E+000,8.698219E+000,7.804597E+000,3.063727E-001,6.872717E+001,1.094456E+001,0.000000E+000
59,Toluene,3.351473E+000,3.248563E+001,6.341264E+000,1.072962E+001,1.584852E+000,4.967827E+000,3.441819E+001,3.726618E+000,2.394525E+000
59,Ethylbenzene,3.761232E+000,3.421481E+001,6.718932E+000,1.072157E+001,1.554333E+000,4.921446E+000,3.046918E+001,5.593149E+000,2.045356E+000
59,Propylbenzene,3.306086E+000,2.924872E+001,8.647913E+000,1.154836E+001,6.957512E-002,6.972608E+000,3.123154E+001,8.258133E+000,7.170635E-001
59,m_p-Xylene,3.316969E+000,4.213309E+001,9.695265E+000,1.391001E+001,3.486228E+000,1.388483E+001,1.301638E+001,5.572323E-001,0.000000E+000
59,o-Xylene,3.924353E+000,4.044629E+001,8.315646E+000,9.792410E+000,1.407451E+000,6.931449E+000,2.278054E+001,4.946696E+000,1.455171E+000
59,p-Isopropyl Toluene,2.731520E+000,0.000000E+000,1.994554E+001,4.198195E+000,7.585795E-001,3.602972E+000,4.372383E+001,1.098525E+001,1.405411E+001
59,Naphthalene,6.563924E+000,2.789322E+001,1.731305E+001,0.000000E+000,0.000000E+000,0.000000E+000,2.466864E+001,1.878056E+001,4.780602E+000
59,Methanol,8.643059E+001,0.000000E+000,1.965055E+000,0.000000E+000,5.076808E+000,3.701673E-001,3.473356E+000,1.600958E-004,2.683865E+000
59,Ethanol,0.000000E+000,3.013598E-002,3.156749E+000,1.525416E+000,3.975235E+000,0.000000E+000,2.666474E+000,2.141338E+000,8.650465E+001
59,Phenol,3.014572E-001,1.086071E-001,3.557536E+001,0.000000E+000,1.772132E+001,7.965579E+000,3.832768E+001,0.000000E+000,0.000000E+000
59,Formaldehyde,3.581209E-001,6.121411E+000,3.031864E+001,5.240904E+000,2.404360E+000,8.009153E+000,1.566682E+001,1.937595E+001,1.250464E+001
59,Acetaldehyde,9.049652E-001,1.913095E+001,2.360250E+001,3.419828E+000,0.000000E+000,9.128223E+000,8.350048E+000,2.365363E+001,1.180986E+001
59,Isovaleraldehyde,0.000000E+000,1.569351E+001,1.494334E+001,0.000000E+000,4.283582E+001,1.232472E+001,5.759758E+000,0.000000E+000,8.442856E+000
59,Hexaldehyde,0.000000E+000,1.382292E+001,1.606538E+001,0.000000E+000,4.867175E+001,1.478987E+001,0.000000E+000,0.000000E+000,6.650070E+000
59,m_p-Tolualdehyde,2.814775E+000,3.434492E+001,2.223906E+001,4.930334E+000,0.000000E+000,7.808706E+000,0.000000E+000,2.267359E+001,5.188610E+000
59,Phenylacetaldehyde,2.244998E-001,0.000000E+000,2.072842E+001,1.237705E+000,3.712244E+001,8.528751E+000,3.215818E+001,0.000000E+000,0.000000E+000
59,Cyclohexanone,4.242399E+000,3.509196E+001,1.056791E+001,0.000000E+000,1.436705E+001,5.653777E+000,0.000000E+000,1.594102E+001,1.413588E+001
59,Methyl acetate,2.701575E+000,8.377929E+000,0.000000E+000,6.425838E+000,3.252413E+000,1.034585E+000,6.042658E+001,1.337284E+001,4.408241E+000
59,n-Butyl acetate,4.126966E+000,3.490766E+001,0.000000E+000,1.428808E+001,7.614682E-001,1.075702E-001,4.019006E+001,0.000000E+000,5.618196E+000
59,D5-Siloxane,2.837427E+000,2.354945E+000,9.257165E-001,1.468299E+001,0.000000E+000,1.167265E+001,1.702808E+001,3.930775E+001,1.119043E+001

Factor Profiles (% of factor total) from Base Run #59 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
59,Dichloromethane,7.284314E-003,6.909838E-001,1.853196E-001,8.066307E-001,4.637600E-001,3.215812E-001,1.027572E+000,6.085752E-001,2.016749E-005
59,Chloroform,8.633556E-004,5.993014E-002,5.591436E-003,1.396330E-001,8.129630E-002,6.545055E-002,2.450675E-001,1.610865E-001,1.895629E-002
59,Trichlorofluoromethane,6.812203E-003,3.144543E-001,9.434969E-001,5.692562E-001,1.323020E+000,2.730369E-001,2.227118E+000,3.407875E-001,0.000000E+000
59,Dichlorodifluoromethane,1.199541E-002,1.301590E+000,9.895431E-001,1.825383E+000,3.195219E+000,7.834212E-001,1.431884E+000,3.105578E+000,2.979929E-002
59,Carbon Tetrachloride,1.243102E-003,1.649828E-001,2.274082E-001,0.000000E+000,4.195558E-001,0.000000E+000,5.703363E-001,3.022293E-001,1.643615E-002
59,1_1_2-Trichlorotrifluoroethane,1.643814E-003,0.000000E+000,2.603898E-001,0.000000E+000,4.969738E-001,1.087289E-001,6.123106E-001,3.002943E-001,2.161786E-002
59,1_2-Dichloro-1_1_2_2-tetrafluoroethane,4.295512E-004,0.000000E+000,5.221829E-002,1.078205E-001,1.261266E-001,2.677499E-002,8.907004E-002,5.955635E-002,0.000000E+000
59,Tetrachloroethene,2.316377E-004,1.174192E-001,4.810362E-003,3.833666E-002,4.652926E-003,4.769494E-002,3.767585E-002,4.001924E-002,1.659302E-003
