**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 2

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  2.69354,  0.00000
Phenylacetaldehyde,  0.04381,  0.04105,  0.04376,  0.05094,  0.06320,  0.07326,  0.05296,  0.00958,  0.18095,  0.21873
Cyclohexanone,  0.00018,  0.00010,  0.00015,  0.00022,  0.00029,  0.00035,  0.00022,  0.00007,  0.32287,  0.40869
Methyl acetate,  0.00985,  0.00390,  0.00750,  0.00875,  0.00990,  0.01217,  0.00832,  0.00218,  0.26170,  0.22113
n-Butyl acetate,  0.00050,  0.00000,  0.00000,  0.00070,  0.00181,  0.00305,  0.00092,  0.00091,  0.98231,  1.81923
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00456,  0.00246,  0.00416,  0.00460,  0.00485,  0.00550,  0.00451,  0.00070,  0.15514,  0.15375
Chloroform,  0.00107,  0.00072,  0.00095,  0.00104,  0.00109,  0.00145,  0.00104,  0.00017,  0.16613,  0.16182
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00194,  0.00017,  0.00052,  3.12269,  0.00000
Dichlorodifluoromethane,  0.04373,  0.00948,  0.02728,  0.02854,  0.04365,  0.04616,  0.03197,  0.01087,  0.33984,  0.24846
Carbon Tetrachloride,  0.00410,  0.00000,  0.00093,  0.00276,  0.00399,  0.00478,  0.00244,  0.00166,  0.67933,  0.40465
1_1_2-Trichlorotrifluoroethane,  0.00218,  0.00099,  0.00153,  0.00169,  0.00257,  0.00292,  0.00193,  0.00064,  0.33166,  0.29364
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00110,  0.00013,  0.00082,  0.00112,  0.00133,  0.00138,  0.00102,  0.00034,  0.33329,  0.30993
Tetrachloroethene,  0.00026,  0.00022,  0.00026,  0.00041,  0.00048,  0.00065,  0.00040,  0.00012,  0.29561,  0.45270
1_2-Dichlorobenzene,  0.00097,  0.00089,  0.00101,  0.00339,  0.00515,  0.00521,  0.00318,  0.00201,  0.63149,  2.07049
1_4-Dichlorobenzene,  0.00945,  0.00478,  0.00488,  0.00774,  0.00945,  0.00984,  0.00730,  0.00222,  0.30445,  0.23521
PCBTF,  0.00012,  0.00004,  0.00012,  0.00039,  0.00042,  0.00099,  0.00032,  0.00022,  0.68164,  1.86134
N-Butane,  0.01374,  0.01122,  0.01534,  0.03322,  0.03415,  0.05276,  0.02935,  0.01178,  0.40146,  0.85760
Isobutane,  0.01551,  0.01308,  0.01666,  0.01863,  0.02087,  0.02931,  0.01933,  0.00410,  0.21193,  0.26419
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00074,  0.00212,  0.00034,  0.00053,  1.55852,  0.00000
Isopentane,  0.00691,  0.00000,  0.00702,  0.00907,  0.01862,  0.02255,  0.01125,  0.00705,  0.62698,  1.02065
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00234,  0.00444,  0.00091,  0.00149,  1.64410,  0.00000
Butene,  0.00546,  0.00000,  0.00570,  0.00895,  0.01523,  0.02054,  0.00940,  0.00544,  0.57835,  0.99540
Propylene,  0.09624,  0.05828,  0.08898,  0.08972,  0.09632,  0.10624,  0.08909,  0.01184,  0.13288,  0.12300
cis-2-Pentene,  0.00015,  0.00000,  0.00000,  0.00000,  0.00015,  0.00021,  0.00006,  0.00008,  1.29723,  0.53060
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00338,  0.00021,  0.00077,  3.68218,  0.00000
alpha-Pinene,  0.00137,  0.00112,  0.00139,  0.00147,  0.00179,  0.00239,  0.00162,  0.00036,  0.22309,  0.26351
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00144,  0.00021,  0.00048,  2.29686,  0.00000
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00072,  0.00007,  0.00021,  3.08186,  0.00000
Toluene,  0.00201,  0.00081,  0.00268,  0.01082,  0.01216,  0.02336,  0.00871,  0.00620,  0.71185,  3.08048
Ethylbenzene,  0.00031,  0.00012,  0.00040,  0.00150,  0.00193,  0.00362,  0.00131,  0.00096,  0.73686,  3.12807
Propylbenzene,  0.00027,  0.00014,  0.00027,  0.00055,  0.00069,  0.00096,  0.00048,  0.00024,  0.48849,  0.86752
m_p-Xylene,  0.00028,  0.00000,  0.00028,  0.00403,  0.00559,  0.00903,  0.00332,  0.00294,  0.88426, 10.55559
o-Xylene,  0.00027,  0.00000,  0.00027,  0.00176,  0.00244,  0.00442,  0.00151,  0.00129,  0.85716,  4.74701
p-Isopropyl Toluene,  0.00075,  0.00036,  0.00061,  0.00065,  0.00075,  0.00083,  0.00064,  0.00014,  0.21892,  0.18758
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.81476,  0.53683,  0.77126,  0.92760,  1.05050,  1.13340,  0.91050,  0.15965,  0.17534,  0.19595
Ethanol,  0.03378,  0.00000,  0.00495,  0.01420,  0.03522,  0.04137,  0.01904,  0.01646,  0.86428,  0.48720
Phenol,  0.00862,  0.00821,  0.00915,  0.01608,  0.02815,  0.03284,  0.01853,  0.00967,  0.52188,  1.12188
Formaldehyde,  0.00000,  0.00000,  0.00000,  0.03345,  0.06832,  0.22948,  0.05766,  0.07603,  1.31859,  0.00000
Acetaldehyde,  0.01060,  0.01060,  0.02031,  0.05324,  0.09583,  0.16633,  0.06123,  0.04574,  0.74701,  4.31487
Isovaleraldehyde,  0.00245,  0.00226,  0.00286,  0.00533,  0.00553,  0.01071,  0.00505,  0.00225,  0.44576,  0.91891
Hexaldehyde,  0.00686,  0.00582,  0.00801,  0.01496,  0.01691,  0.03371,  0.01456,  0.00755,  0.51867,  1.10095
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00007,  0.00013,  0.00003,  0.00005,  1.64759,  0.00000
Phenylacetaldehyde,  0.02220,  0.01472,  0.01806,  0.02255,  0.02560,  0.02619,  0.02193,  0.00384,  0.17492,  0.17281
Cyclohexanone,  0.00011,  0.00000,  0.00005,  0.00011,  0.00015,  0.00020,  0.00010,  0.00006,  0.62643,  0.56581
Methyl acetate,  0.00060,  0.00000,  0.00034,  0.00061,  0.00263,  0.00384,  0.00139,  0.00138,  0.99308,  2.30949
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00200,  0.00377,  0.00638,  0.00198,  0.00202,  1.02016,697469263.87402
D5-Siloxane,  0.00617,  0.00405,  0.00622,  0.00644,  0.01034,  0.01288,  0.00788,  0.00260,  0.32941,  0.42099

Factor 11,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.02133,  0.00064,  0.00271,  0.00658,  0.00815,  0.02164,  0.00750,  0.00667,  0.88900,  0.31252
Chloroform,  0.00398,  0.00000,  0.00000,  0.00000,  0.00000,  0.00413,  0.00060,  0.00148,  2.44276,  0.37092
Trichlorofluoromethane,  0.07815,  0.00835,  0.01462,  0.01666,  0.03396,  0.08051,  0.02829,  0.02317,  0.81878,  0.29645
Dichlorodifluoromethane,  0.05480,  0.00202,  0.02042,  0.02972,  0.03339,  0.05495,  0.02920,  0.01359,  0.46531,  0.24796
Carbon Tetrachloride,  0.01979,  0.00138,  0.00317,  0.00464,  0.00698,  0.02041,  0.00683,  0.00591,  0.86561,  0.29881
1_1_2-Trichlorotrifluoroethane,  0.02075,  0.00257,  0.00342,  0.00486,  0.00897,  0.02162,  0.00756,  0.00619,  0.81914,  0.29854
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00400,  0.00000,  0.00082,  0.00181,  0.00183,  0.00405,  0.00164,  0.00120,  0.73212,  0.29977
Tetrachloroethene,  0.00039,  0.00007,  0.00013,  0.00014,  0.00023,  0.00039,  0.00018,  0.00010,  0.56371,  0.25689
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00009,  0.00026,  0.00005,  0.00008,  1.54133,  0.00000
1_4-Dichlorobenzene,  0.00064,  0.00000,  0.00001,  0.00012,  0.00020,  0.00064,  0.00017,  0.00021,  1.22998,  0.32798
PCBTF,  0.00026,  0.00007,  0.00019,  0.00033,  0.00052,  0.00068,  0.00034,  0.00020,  0.57384,  0.75383
N-Butane,  0.00666,  0.00000,  0.00000,  0.00849,  0.01216,  0.02110,  0.00837,  0.00730,  0.87158,  1.09630
Isobutane,  0.00000,  0.00000,  0.00000,  0.00466,  0.00792,  0.01195,  0.00412,  0.00450,  1.09170,  0.00000
N-Pentane,  0.00430,  0.00000,  0.00000,  0.00136,  0.00235,  0.00444,  0.00146,  0.00159,  1.09345,  0.37094
Isopentane,  0.05603,  0.00961,  0.01008,  0.01405,  0.02160,  0.05618,  0.02051,  0.01590,  0.77528,  0.28374
2-Methyl pentane,  0.05571,  0.01567,  0.01602,  0.01910,  0.02584,  0.05571,  0.02512,  0.01381,  0.54977,  0.24790
Butene,  0.01662,  0.00538,  0.00567,  0.00963,  0.01042,  0.01729,  0.00954,  0.00381,  0.39893,  0.22913
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02318,  0.00317,  0.00723,  2.28125,  0.00000
cis-2-Pentene,  0.00229,  0.00029,  0.00064,  0.00086,  0.00107,  0.00230,  0.00097,  0.00062,  0.63774,  0.26916
Isoprene,  0.31139,  0.22905,  0.27798,  0.31114,  0.32607,  0.34449,  0.29998,  0.03731,  0.12439,  0.11983
alpha-Pinene,  0.05379,  0.04436,  0.04959,  0.05378,  0.05737,  0.06200,  0.05375,  0.00555,  0.10323,  0.10314
MVK,  0.14580,  0.10132,  0.13112,  0.14575,  0.15432,  0.16107,  0.13975,  0.01958,  0.14012,  0.13431
Benzene,  0.05080,  0.00000,  0.00000,  0.00000,  0.00000,  0.05380,  0.00777,  0.01898,  2.44341,  0.37363
Toluene,  0.01679,  0.00388,  0.01035,  0.01265,  0.01688,  0.02940,  0.01522,  0.00693,  0.45525,  0.41255
Ethylbenzene,  0.00212,  0.00051,  0.00155,  0.00186,  0.00267,  0.00487,  0.00230,  0.00120,  0.52170,  0.56571
Propylbenzene,  0.00077,  0.00040,  0.00077,  0.00079,  0.00092,  0.00130,  0.00085,  0.00021,  0.24947,  0.27336
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00038,  0.00362,  0.00664,  0.00180,  0.00240,  1.33816,  0.00000
o-Xylene,  0.00075,  0.00011,  0.00102,  0.00131,  0.00294,  0.00550,  0.00205,  0.00165,  0.80158,  2.19209
p-Isopropyl Toluene,  0.00603,  0.00396,  0.00486,  0.00516,  0.00575,  0.00629,  0.00523,  0.00063,  0.12116,  0.10505
Naphthalene,  0.00306,  0.00147,  0.00223,  0.00256,  0.00267,  0.00311,  0.00249,  0.00043,  0.17307,  0.14099
Methanol,  0.98400,  0.19661,  0.91869,  1.29630,  2.48008,  2.83790,  1.54133,  0.80409,  0.52168,  0.81716
Ethanol,  0.00000,  0.00000,  0.02692,  0.08358,  0.28562,  0.36190,  0.15125,  0.13926,  0.92067,  0.00000
Phenol,  0.16585,  0.04071,  0.07105,  0.10855,  0.11615,  0.16635,  0.10132,  0.03751,  0.37024,  0.22619
Formaldehyde,  0.95305,  0.88767,  0.92027,  0.95785,  0.98663,  1.12360,  0.96747,  0.06818,  0.07047,  0.07154
Acetaldehyde,  0.34156,  0.32854,  0.37774,  0.40038,  0.45560,  0.47637,  0.40836,  0.04698,  0.11505,  0.13755
Isovaleraldehyde,  0.00538,  0.00000,  0.00049,  0.00598,  0.00738,  0.01163,  0.00540,  0.00382,  0.70758,  0.71053
Hexaldehyde,  0.00487,  0.00000,  0.00000,  0.01719,  0.02038,  0.03601,  0.01371,  0.01269,  0.92597,  2.60716
m_p-Tolualdehyde,  0.00007,  0.00006,  0.00021,  0.00026,  0.00033,  0.00042,  0.00026,  0.00011,  0.42329,  1.49163
Phenylacetaldehyde,  0.05084,  0.00646,  0.01484,  0.02769,  0.03128,  0.05124,  0.02581,  0.01364,  0.52835,  0.26828
Cyclohexanone,  0.00000,  0.00000,  0.00009,  0.00016,  0.00028,  0.00054,  0.00020,  0.00017,  0.84202,  0.00000
Methyl acetate,  0.02633,  0.00000,  0.00000,  0.00000,  0.00090,  0.02801,  0.00420,  0.00979,  2.32930,  0.37196
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00102,  0.00351,  0.00589,  0.00206,  0.00230,  1.11565,  0.00000
D5-Siloxane,  0.01256,  0.00000,  0.00000,  0.00000,  0.00231,  0.01366,  0.00251,  0.00479,  1.91245,  0.38183

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.86276,  3.08754,  3.16830,  3.65217,  3.94475, 24.75145,  4.65136,  4.74487,  1.02010,  1.22836
Chloroform,  2.80805,  0.49241,  1.60634,  2.80256,  3.14182, 23.39032,  3.45628,  4.75697,  1.37633,  1.69405
Trichlorofluoromethane,  7.66371,  0.00000,  7.70351,  8.94424, 10.20548, 28.16419,  9.24418,  5.16985,  0.55925,  0.67459
Dichlorodifluoromethane,  0.28885,  0.00000,  0.93790,  3.30837,  8.13558, 19.72550,  4.88801,  5.03547,  1.03017, 17.43278
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  1.13919,  5.09106, 33.44822,  3.70966,  7.42203,  2.00073,  0.00000
1_1_2-Trichlorotrifluoroethane,  7.53929,  0.00000,  7.43093,  7.66120,  9.72032, 28.26305,  8.81942,  5.18328,  0.58771,  0.68750
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  3.18734,  0.00000,  0.00000,  3.13866,  4.73097, 29.71819,  4.07570,  6.40440,  1.57136,  2.00932
Tetrachloroethene,  8.48618,  3.34724,  3.94135,  7.78876,  8.61270, 16.28487,  7.04745,  3.09684,  0.43943,  0.36493
1_2-Dichlorobenzene, 73.25526,  0.00000,  0.22574, 27.78502, 70.89700, 73.26346, 33.50832, 34.42576,  1.02738,  0.46994
1_4-Dichlorobenzene,  3.49994,  0.00000,  0.00000,  0.00000,  3.46079, 41.57858,  5.16110, 12.54414,  2.43052,  3.58410
PCBTF,  4.31171,  0.00000,  2.32609,  4.00555,  4.62728, 12.83120,  3.78247,  2.63433,  0.69646,  0.61097
N-Butane, 17.30569,  4.63965, 12.01777, 15.75310, 17.13205, 17.78565, 13.86943,  3.87289,  0.27924,  0.22379
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.34411,  0.95075,  0.17384,  0.31062,  1.78680,  0.00000
N-Pentane,  0.33078,  0.00000,  0.00000,  0.00000,  0.24809,  9.89983,  0.62504,  2.20326,  3.52502,  6.66072
Isopentane,  4.52557,  2.48074,  3.25220,  3.99443,  5.39110, 15.28826,  4.64126,  2.74589,  0.59163,  0.60675
2-Methyl pentane,  0.37573,  0.37573,  0.58069,  1.84409,  2.86904,  8.28202,  2.00957,  1.80628,  0.89884,  4.80737
Butene, 10.71008,  4.25746,  8.26606, 10.70542, 11.76282, 11.87690,  9.83982,  2.17092,  0.22063,  0.20270
Propylene,  4.04518,  0.00000,  2.45608,  4.18512, 15.14322, 16.82353,  7.85825,  6.28936,  0.80035,  1.55478
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 22.97054,  1.14853,  5.13637,  4.47214,  0.00000
Isoprene,  8.07338,  0.53709,  7.39252,  7.98125, 10.31510, 24.55838,  8.61117,  4.71587,  0.54765,  0.58413
alpha-Pinene,  9.19841,  1.40034,  8.52818, 10.46252, 10.56793, 20.85842,  9.52506,  3.86051,  0.40530,  0.41969
MVK,  7.19366,  0.06134,  6.38880,  6.67686, 10.02872, 23.84452,  7.67215,  4.86485,  0.63409,  0.67627
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 36.90360,  1.84518,  8.25190,  4.47214,  0.00000
Toluene,  7.71784,  2.36514,  4.33412,  7.14540,  7.46102, 26.57205,  7.38299,  4.93477,  0.66840,  0.63940
Ethylbenzene,  7.44689,  1.87532,  4.29796,  7.34332,  7.82098, 28.11437,  7.51475,  5.35683,  0.71284,  0.71934
Propylbenzene,  6.69069,  1.14987,  5.64148,  6.49324,  6.71303, 26.51083,  6.86481,  5.15808,  0.75138,  0.77093
m_p-Xylene, 19.26923,  6.38937, 12.24411, 18.44356, 18.73338, 40.87274, 16.65085,  7.35648,  0.44181,  0.38177
o-Xylene,  9.99550,  2.27262,  7.05201,  9.91684, 10.34933, 35.38437,  9.66717,  6.61082,  0.68384,  0.66138
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.11761,  0.40593, 16.74664,  1.78135,  4.84955,  2.72240,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 24.50969,  2.39992,  7.38866,  3.07871,  0.00000
Methanol,  1.32887,  0.00000,  0.52306,  0.96801,  1.08501,  1.32887,  0.82273,  0.36568,  0.44447,  0.27518
Ethanol,  1.81764,  0.00000,  1.65093,  2.36656,  2.81039,  3.15666,  2.21177,  0.81042,  0.36641,  0.44586
Phenol, 12.80200,  0.00000,  4.84693, 12.37930, 14.65085, 41.45259, 10.68623,  9.04106,  0.84605,  0.70622
Formaldehyde,  9.84052,  2.20904,  9.40433, 11.32378, 13.34032, 13.48750, 10.28888,  3.75614,  0.36507,  0.38170
Acetaldehyde,  7.69730,  2.96493,  4.58360,  7.64719, 11.62038, 11.78064,  7.78000,  3.30232,  0.42446,  0.42902
Isovaleraldehyde, 31.20161,  4.65049, 23.65179, 29.35655, 42.77349, 45.22827, 29.09866, 11.81208,  0.40593,  0.37857
Hexaldehyde, 38.60131,  0.00000, 29.33228, 37.24517, 53.42461, 55.20870, 35.87904, 15.41405,  0.42961,  0.39931
m_p-Tolualdehyde,  9.14440,  0.00000,  3.91406,  8.82847, 19.76972, 29.66085, 10.99878,  8.30711,  0.75528,  0.90844
Phenylacetaldehyde,  6.42581,  0.00000,  3.05065,  5.16072,  7.59202, 33.59554,  6.64777,  6.87317,  1.03391,  1.06962
Cyclohexanone,  7.00265,  0.00000,  2.05513,  6.98621, 21.06423, 28.09882, 10.41996,  9.47972,  0.90977,  1.35373
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.37942, 17.00069,  1.03855,  3.77883,  3.63855,  0.00000
n-Butyl acetate,  5.05903,  0.12887,  2.46424,  3.25779,  5.06043, 22.30340,  4.31212,  4.54861,  1.05484,  0.89911
D5-Siloxane,  2.74395,  0.00000,  0.75824,  1.04407,  3.53261, 27.49735,  3.22694,  6.01534,  1.86410,  2.19222

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.46285,  4.73467,  5.31774,  5.98788,  7.58895,  7.83707,  6.26970,  1.03747,  0.16547,  0.16053
Chloroform,  1.90411,  1.57650,  1.90261,  2.80974,  6.20612,  7.18063,  3.84140,  2.14141,  0.55745,  1.12462
Trichlorofluoromethane,  6.69278,  3.13138,  4.17500,  5.76437,  7.07861,  7.78128,  5.72777,  1.49367,  0.26078,  0.22318
Dichlorodifluoromethane,  5.94764,  0.00000,  0.00000,  0.00000,  3.01442,  5.94764,  1.53531,  2.19125,  1.42724,  0.36842
Carbon Tetrachloride,  1.22963,  0.04719,  0.40595,  1.19731,  1.86353,  4.84042,  1.40633,  1.19562,  0.85017,  0.97234
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.23892,  0.11725,  0.31688,  2.70266,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 12.92316,  6.05440,  8.17594,  9.09829,  9.83279, 12.92316,  9.32845,  1.69377,  0.18157,  0.13106
Tetrachloroethene,  0.00000,  0.00000,  0.05582,  1.00638,  6.19702,  7.10849,  2.40903,  2.77871,  1.15345,  0.00000
1_2-Dichlorobenzene,  4.47976,  0.00000,  0.00000,  1.63609, 11.15630, 19.61440,  5.32718,  6.55450,  1.23039,  1.46314
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  2.01341,  4.44573,  4.45970,  2.05056,  1.92855,  0.94050,  0.00000
PCBTF,  6.80254,  2.11355,  7.65892,  9.76119, 10.32701, 14.10184,  8.90728,  2.69317,  0.30236,  0.39591
N-Butane, 30.29638, 22.73612, 26.48710, 30.24700, 36.04317, 37.50108, 30.39681,  5.20413,  0.17121,  0.17177
Isobutane,  9.69658,  0.00000,  2.62354,  9.68560, 13.23200, 25.83801,  8.79933,  6.75894,  0.76812,  0.69704
N-Pentane, 76.56987, 61.15550, 67.51502, 71.59800, 73.90950, 77.11310, 70.85210,  4.50504,  0.06358,  0.05884
Isopentane, 14.36233,  8.02982, 12.45621, 17.23825, 21.58529, 23.83443, 16.65350,  5.19546,  0.31197,  0.36174
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.08917,  0.37861,  0.94135,  2.48630,  0.00000
Butene, 24.78322, 17.61280, 22.00053, 24.76723, 28.38342, 29.74847, 24.43284,  3.95166,  0.16174,  0.15945
Propylene, 29.97328, 20.21320, 23.02817, 29.20620, 29.77744, 35.22463, 27.18549,  3.97463,  0.14620,  0.13261
cis-2-Pentene, 18.43507, 14.21355, 15.97997, 18.42379, 20.08695, 20.43408, 18.04712,  2.05537,  0.11389,  0.11149
Isoprene,  0.00000,  0.00000,  1.11896,  2.81548,  3.03159,  8.16815,  2.79137,  2.33073,  0.83498,  0.00000
alpha-Pinene,  2.00880,  2.00880,  2.62115,  3.11329,  3.54685,  7.22263,  3.52558,  1.54802,  0.43908,  0.77062
MVK,  0.24292,  0.00000,  0.39546,  2.73619,  3.39709,  7.50087,  2.63423,  2.43365,  0.92386, 10.01831
Benzene, 10.32558,  3.01559,  5.91234,  9.70172, 10.32332, 11.54408,  8.58267,  2.43941,  0.28423,  0.23625
Toluene,  9.77610,  5.61708,  9.21849,  9.76228, 10.57848, 11.95756,  9.64362,  1.50289,  0.15584,  0.15373
Ethylbenzene, 10.07514,  5.73556,  9.66830, 10.06207, 10.43507, 12.12673,  9.87022,  1.47077,  0.14901,  0.14598
Propylbenzene,  9.02942,  5.40662,  8.61138,  9.39216,  9.55275, 10.79791,  8.96977,  1.23112,  0.13725,  0.13635
m_p-Xylene, 18.00027, 15.05363, 17.38024, 18.98219, 20.89204, 21.28727, 18.82389,  2.00776,  0.10666,  0.11154
o-Xylene, 11.38246,  6.94108, 10.66709, 12.08450, 12.15457, 13.96965, 11.42629,  1.66052,  0.14532,  0.14588
p-Isopropyl Toluene,  2.35306,  0.00000,  0.00000,  0.00000,  2.06708,  3.29290,  0.78603,  1.14159,  1.45234,  0.48515
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.05426,  0.19663,  0.57609,  0.13542,  0.17897,  1.32166,  0.00000
Ethanol,  0.00000,  0.00000,  0.02102,  1.33566,  1.79020,  2.22007,  1.02960,  0.84734,  0.82298,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.25381,  0.02504,  0.07708,  3.07825,  0.00000
Formaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.27683,  0.11384,  0.50912,  4.47214,  0.00000
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.58168,  3.04079,  0.42867,  0.77391,  1.80537,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.22510,  1.12886,  3.07034,  0.80821,  1.03992,  1.28669,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.02253,  0.05113,  0.22865,  4.47214,  0.00000
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methyl acetate,  0.34774,  0.00000,  1.64462,  2.88366,  3.44924,  3.99352,  2.41166,  1.24288,  0.51536,  3.57419
n-Butyl acetate, 11.61178,  1.06250,  9.95426, 10.55955, 12.63095, 14.27589, 10.46984,  3.21905,  0.30746,  0.27722
D5-Siloxane,  0.62440,  0.00000,  0.58932,  3.28000, 19.94231, 20.91760,  8.46947,  8.82949,  1.04251, 14.14070

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  4.57889,  3.29504,  3.35329,  4.55687,  4.67368,  5.07324,  4.20702,  0.64676,  0.15373,  0.14125
Chloroform,  2.13752,  1.56539,  1.62414,  2.21585,  2.49525,  2.85939,  2.16794,  0.42615,  0.19657,  0.19936
Trichlorofluoromethane,  4.20539,  1.62003,  2.07175,  2.15415,  3.86464,  4.76396,  2.80602,  1.04831,  0.37359,  0.24928
Dichlorodifluoromethane,  4.84760,  1.33432,  1.47955,  2.85382,  4.84265,  5.72063,  3.18613,  1.51703,  0.47614,  0.31295
Carbon Tetrachloride,  3.47097,  0.09070,  0.14303,  1.22373,  3.47798,  4.11075,  1.67116,  1.52780,  0.91421,  0.44016
1_1_2-Trichlorotrifluoroethane,  4.15285,  1.56422,  1.85775,  2.38776,  4.14139,  5.00107,  2.82403,  1.13827,  0.40306,  0.27409
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  5.46463,  0.00000,  0.08530,  2.42858,  5.22349,  6.16876,  2.70256,  2.27682,  0.84247,  0.41665
Tetrachloroethene,  0.92928,  0.85570,  1.18781,  2.17831,  2.37402,  3.33076,  1.95170,  0.79363,  0.40663,  0.85402
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.44468,  0.04389,  0.13510,  3.07823,  0.00000
1_4-Dichlorobenzene,  1.23253,  0.00000,  0.37413,  0.47465,  1.16429,  1.39250,  0.66703,  0.45208,  0.67775,  0.36679
PCBTF,  3.25504,  3.08749,  3.40414,  4.84587,  5.17995,  8.00741,  4.68195,  1.42800,  0.30500,  0.43870
N-Butane,  0.00000,  0.00000,  0.00000,  0.71304,  1.70627,  1.77109,  0.77748,  0.74703,  0.96083,  0.00000
Isobutane,  0.06187,  0.00000,  0.24505,  2.05246,  4.50485,  4.53722,  2.20307,  1.90945,  0.86672, 30.85990
N-Pentane,  0.41887,  0.00000,  0.00000,  0.00000,  0.00000,  0.80428,  0.10985,  0.23704,  2.15777,  0.56590
Isopentane,  1.39271,  1.02058,  1.52551,  2.56649,  4.57252,  4.65591,  2.75642,  1.36859,  0.49651,  0.98268
2-Methyl pentane,  0.99808,  0.99808,  1.38845,  3.62044,  5.83803,  5.91450,  3.46773,  1.99919,  0.57651,  2.00305
Butene,  0.09811,  0.00000,  0.19223,  0.64462,  1.69973,  1.79910,  0.80545,  0.68646,  0.85227,  6.99711
