**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Isopentane,  0.00749,  0.00627,  0.00657,  0.00792,  0.02173,  0.02647,  0.01369,  0.00816,  0.59593,  1.08985
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00263,  0.00616,  0.00119,  0.00184,  1.54442,  0.00000
Butene,  0.00740,  0.00570,  0.00614,  0.00827,  0.01487,  0.02018,  0.01072,  0.00466,  0.43456,  0.62986
Propylene,  0.09842,  0.05067,  0.07844,  0.09011,  0.09865,  0.10492,  0.08882,  0.01416,  0.15944,  0.14389
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00004,  0.00000,  0.00001,  2.81795,  0.00000
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00197,  0.01966,  0.00319,  0.00646,  2.02243,  0.00000
alpha-Pinene,  0.00194,  0.00166,  0.00177,  0.00187,  0.00197,  0.00468,  0.00223,  0.00092,  0.41419,  0.47678
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00728,  0.00101,  0.00235,  2.32547,  0.00000
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  0.00597,  0.00526,  0.00619,  0.00642,  0.01716,  0.02019,  0.01074,  0.00586,  0.54567,  0.98120
Ethylbenzene,  0.00092,  0.00080,  0.00091,  0.00099,  0.00276,  0.00309,  0.00165,  0.00092,  0.55672,  1.00610
Propylbenzene,  0.00041,  0.00038,  0.00041,  0.00041,  0.00082,  0.00089,  0.00057,  0.00020,  0.35704,  0.50249
m_p-Xylene,  0.00179,  0.00155,  0.00174,  0.00179,  0.00857,  0.00973,  0.00432,  0.00343,  0.79317,  1.91692
o-Xylene,  0.00107,  0.00094,  0.00107,  0.00115,  0.00377,  0.00426,  0.00212,  0.00137,  0.64628,  1.27490
p-Isopropyl Toluene,  0.00064,  0.00000,  0.00056,  0.00063,  0.00070,  0.00079,  0.00060,  0.00017,  0.28820,  0.27147
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.93689,  0.22234,  0.84533,  0.96181,  0.99721,  1.12960,  0.89305,  0.20642,  0.23114,  0.22033
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.10011,  0.01424,  0.03286,  2.30816,  0.00000
Phenol,  0.00953,  0.00890,  0.00905,  0.00965,  0.01313,  0.03338,  0.01431,  0.00884,  0.61784,  0.92810
Methyl acetate,  0.00026,  0.00000,  0.00026,  0.00049,  0.00289,  0.00381,  0.00134,  0.00139,  1.03662,  5.26073
n-Butyl acetate,  0.00107,  0.00000,  0.00099,  0.00127,  0.00149,  0.00167,  0.00115,  0.00045,  0.39441,  0.42426
D5-Siloxane,  0.00660,  0.00445,  0.00660,  0.00678,  0.01225,  0.01437,  0.00847,  0.00310,  0.36608,  0.47010

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00656,  0.00619,  0.00649,  0.00682,  0.00831,  0.01260,  0.00784,  0.00213,  0.27145,  0.32453
Chloroform,  0.00116,  0.00006,  0.00029,  0.00075,  0.00109,  0.00170,  0.00075,  0.00046,  0.61649,  0.39803
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Dichlorodifluoromethane,  0.06039,  0.05992,  0.07205,  0.08516,  0.09890,  0.15541,  0.09277,  0.03294,  0.35512,  0.54553
Carbon Tetrachloride,  0.00087,  0.00000,  0.00077,  0.00100,  0.00158,  0.00453,  0.00159,  0.00142,  0.89777,  1.63392
1_1_2-Trichlorotrifluoroethane,  0.00408,  0.00372,  0.00388,  0.00395,  0.00476,  0.00647,  0.00450,  0.00098,  0.21807,  0.24041
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00095,  0.00095,  0.00118,  0.00177,  0.00242,  0.00366,  0.00196,  0.00098,  0.49960,  1.03439
Tetrachloroethene,  0.00058,  0.00035,  0.00045,  0.00058,  0.00061,  0.00066,  0.00054,  0.00011,  0.20077,  0.18615
1_2-Dichlorobenzene,  0.00011,  0.00000,  0.00002,  0.00009,  0.00012,  0.00016,  0.00009,  0.00006,  0.63777,  0.50369
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  3.10012,  0.00000
PCBTF,  0.00030,  0.00000,  0.00014,  0.00023,  0.00030,  0.00099,  0.00029,  0.00027,  0.92377,  0.90173
N-Butane,  0.09370,  0.07210,  0.09367,  0.09568,  0.09967,  0.10542,  0.09598,  0.00719,  0.07490,  0.07672
Isobutane,  0.11423,  0.09506,  0.09744,  0.10575,  0.11575,  0.11640,  0.10690,  0.00845,  0.07908,  0.07401
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00129,  0.01186,  0.00240,  0.00465,  1.93772,  0.00000
Isopentane,  0.05324,  0.00000,  0.01601,  0.02091,  0.04930,  0.05807,  0.02944,  0.02160,  0.73364,  0.40564
2-Methyl pentane,  0.04305,  0.01476,  0.01797,  0.03126,  0.04194,  0.04738,  0.03074,  0.01228,  0.39959,  0.28538
Butene,  0.03768,  0.02835,  0.03456,  0.03760,  0.03862,  0.03873,  0.03645,  0.00271,  0.07438,  0.07194
Propylene,  0.07079,  0.06740,  0.08101,  0.08312,  0.11610,  0.13605,  0.09490,  0.02298,  0.24212,  0.32459
cis-2-Pentene,  0.00059,  0.00010,  0.00044,  0.00047,  0.00069,  0.00089,  0.00051,  0.00021,  0.41043,  0.35501
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01134,  0.01449,  0.00431,  0.00616,  1.42752,  0.00000
alpha-Pinene,  0.00439,  0.00368,  0.00500,  0.00693,  0.00786,  0.00870,  0.00638,  0.00165,  0.25952,  0.37702
MVK,  0.00823,  0.00388,  0.00762,  0.00836,  0.01078,  0.01333,  0.00868,  0.00252,  0.29018,  0.30583
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Toluene,  0.01111,  0.00192,  0.00954,  0.01060,  0.01090,  0.01274,  0.00907,  0.00335,  0.36921,  0.30142
Ethylbenzene,  0.00192,  0.00065,  0.00173,  0.00196,  0.00199,  0.00213,  0.00172,  0.00049,  0.28720,  0.25679
Propylbenzene,  0.00078,  0.00030,  0.00053,  0.00075,  0.00078,  0.00086,  0.00065,  0.00019,  0.29605,  0.24615
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
o-Xylene,  0.00110,  0.00000,  0.00052,  0.00099,  0.00113,  0.00117,  0.00076,  0.00045,  0.59531,  0.41230
p-Isopropyl Toluene,  0.00058,  0.00000,  0.00047,  0.00060,  0.00070,  0.00131,  0.00057,  0.00034,  0.59632,  0.58289
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.06661,  0.00000,  0.00000,  0.00000,  0.71734,  1.98690,  0.45197,  0.72362,  1.60105, 10.86341
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methyl acetate,  0.01913,  0.00000,  0.00037,  0.00480,  0.01503,  0.02024,  0.00832,  0.00819,  0.98439,  0.42820
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00056,  0.00534,  0.01374,  0.00358,  0.00496,  1.38395,  0.00000
D5-Siloxane,  0.02089,  0.00000,  0.00549,  0.01086,  0.02071,  0.02265,  0.01292,  0.00793,  0.61339,  0.37942

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00545,  0.00294,  0.00538,  0.00544,  0.00595,  0.03380,  0.01046,  0.01078,  1.03076,  1.97845
Chloroform,  0.00082,  0.00022,  0.00083,  0.00084,  0.00098,  0.00198,  0.00100,  0.00043,  0.42684,  0.52202
Trichlorofluoromethane,  0.02205,  0.00000,  0.01012,  0.02089,  0.02204,  0.02408,  0.01715,  0.00848,  0.49432,  0.38453
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00110,  0.00698,  0.02128,  0.00360,  0.00573,  1.59210,  0.00000
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00211,  0.00018,  0.00051,  2.82534,  0.00000
1_1_2-Trichlorotrifluoroethane,  0.00628,  0.00000,  0.00245,  0.00610,  0.00701,  0.00764,  0.00512,  0.00267,  0.52202,  0.42581
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00058,  0.00054,  0.00059,  0.00063,  0.00110,  0.00151,  0.00087,  0.00033,  0.38155,  0.57100
Tetrachloroethene,  0.00045,  0.00039,  0.00045,  0.00046,  0.00055,  0.00130,  0.00061,  0.00031,  0.50661,  0.69219
1_2-Dichlorobenzene,  0.00476,  0.00005,  0.00378,  0.00475,  0.00476,  0.00508,  0.00366,  0.00187,  0.50948,  0.39193
1_4-Dichlorobenzene,  0.00028,  0.00000,  0.00000,  0.00010,  0.00028,  0.00629,  0.00043,  0.00138,  3.19617,  4.94106
PCBTF,  0.00063,  0.00026,  0.00043,  0.00067,  0.00070,  0.00751,  0.00183,  0.00267,  1.45575,  4.20058
N-Butane,  0.08307,  0.02661,  0.05823,  0.07733,  0.08349,  0.08375,  0.07024,  0.01528,  0.21754,  0.18394
Isobutane,  0.00248,  0.00000,  0.00000,  0.00337,  0.00442,  0.02394,  0.00532,  0.00719,  1.35017,  2.89728
N-Pentane,  0.00520,  0.00000,  0.00000,  0.00520,  0.00541,  0.02151,  0.00617,  0.00737,  1.19505,  1.41577
Isopentane,  0.02456,  0.00000,  0.00973,  0.02012,  0.02417,  0.02456,  0.01626,  0.00870,  0.53538,  0.35442
2-Methyl pentane,  0.00417,  0.00000,  0.00303,  0.00430,  0.00760,  0.06903,  0.01548,  0.02414,  1.55995,  5.78638
Butene,  0.02907,  0.00000,  0.02000,  0.02906,  0.02914,  0.04449,  0.02732,  0.01027,  0.37604,  0.35344
Propylene,  0.03161,  0.00000,  0.01980,  0.02799,  0.03140,  0.06787,  0.02409,  0.01563,  0.64871,  0.49438
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00160,  0.00024,  0.00051,  2.10628,  0.00000
Isoprene,  0.04199,  0.00000,  0.03560,  0.04244,  0.07783,  0.13814,  0.05512,  0.02973,  0.53931,  0.70788
alpha-Pinene,  0.00978,  0.00269,  0.00877,  0.00998,  0.01515,  0.02265,  0.01136,  0.00459,  0.40391,  0.46906
MVK,  0.01839,  0.00000,  0.01506,  0.01880,  0.03701,  0.07235,  0.02706,  0.01691,  0.62491,  0.91940
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.07705,  0.01373,  0.02876,  2.09485,  0.00000
Toluene,  0.02656,  0.00502,  0.02005,  0.02711,  0.02897,  0.06131,  0.02880,  0.01353,  0.46995,  0.50957
Ethylbenzene,  0.00415,  0.00069,  0.00308,  0.00428,  0.00449,  0.00831,  0.00429,  0.00177,  0.41246,  0.42600
Propylbenzene,  0.00089,  0.00004,  0.00057,  0.00090,  0.00097,  0.00176,  0.00089,  0.00043,  0.48212,  0.48624
m_p-Xylene,  0.01300,  0.00000,  0.00156,  0.01252,  0.01301,  0.01304,  0.00835,  0.00558,  0.66789,  0.42900
o-Xylene,  0.00507,  0.00000,  0.00286,  0.00485,  0.00522,  0.00526,  0.00402,  0.00147,  0.36546,  0.28992
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00029,  0.00001,  0.00006,  4.47214,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00030,  0.00003,  0.00009,  3.08458,  0.00000
Methanol,  0.55028,  0.00000,  0.46934,  0.62134,  0.67532,  1.10650,  0.55226,  0.26019,  0.47113,  0.47283
Ethanol,  0.16653,  0.00000,  0.03519,  0.16009,  0.16651,  0.25608,  0.12872,  0.08109,  0.63000,  0.48696
Phenol,  0.04025,  0.02794,  0.03773,  0.04210,  0.05667,  0.09454,  0.05217,  0.02070,  0.39678,  0.51437
Methyl acetate,  0.00107,  0.00000,  0.00067,  0.00088,  0.00386,  0.04963,  0.00913,  0.01762,  1.92896, 16.54006
n-Butyl acetate,  0.00603,  0.00534,  0.00610,  0.00725,  0.01350,  0.05759,  0.01596,  0.01729,  1.08294,  2.86738
D5-Siloxane,  0.00560,  0.00025,  0.00326,  0.00533,  0.00651,  0.00907,  0.00478,  0.00253,  0.52992,  0.45199

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.04183,  0.01647,  0.03962,  0.04081,  0.04325,  0.04538,  0.03751,  0.00960,  0.25580,  0.22943
Chloroform,  0.01281,  0.01051,  0.01231,  0.01276,  0.01281,  0.01330,  0.01247,  0.00072,  0.05791,  0.05638
Trichlorofluoromethane,  0.09334,  0.07305,  0.08822,  0.09015,  0.10016,  0.10284,  0.09210,  0.00747,  0.08110,  0.08002
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02437,  0.00122,  0.00545,  4.47214,  0.00000
Carbon Tetrachloride,  0.02401,  0.01570,  0.02091,  0.02261,  0.02520,  0.02589,  0.02274,  0.00252,  0.11060,  0.10474
1_1_2-Trichlorotrifluoroethane,  0.02544,  0.02006,  0.02534,  0.02587,  0.02804,  0.02835,  0.02592,  0.00202,  0.07805,  0.07954
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00152,  0.00000,  0.00119,  0.00139,  0.00196,  0.00214,  0.00130,  0.00068,  0.52537,  0.44957
Tetrachloroethene,  0.00204,  0.00107,  0.00170,  0.00186,  0.00206,  0.00232,  0.00183,  0.00036,  0.19461,  0.17420
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00005,  0.00017,  0.00023,  0.00008,  0.00009,  1.08929,  0.00000
1_4-Dichlorobenzene,  0.00058,  0.00000,  0.00005,  0.00053,  0.00058,  0.00062,  0.00035,  0.00026,  0.72836,  0.44333
PCBTF,  0.00458,  0.00000,  0.00322,  0.00401,  0.00455,  0.00500,  0.00340,  0.00161,  0.47337,  0.35185
N-Butane,  0.03706,  0.01498,  0.02657,  0.04063,  0.04579,  0.06960,  0.03911,  0.01390,  0.35531,  0.37504
Isobutane,  0.07167,  0.07167,  0.07473,  0.08161,  0.10043,  0.10872,  0.08540,  0.01339,  0.15679,  0.18682
N-Pentane,  0.01439,  0.00058,  0.00956,  0.01231,  0.01771,  0.01868,  0.01221,  0.00547,  0.44811,  0.38001
Isopentane,  0.17359,  0.15974,  0.16939,  0.18013,  0.18793,  0.19796,  0.17860,  0.01019,  0.05705,  0.05870
2-Methyl pentane,  0.20122,  0.17921,  0.19146,  0.20121,  0.21781,  0.22851,  0.20330,  0.01586,  0.07799,  0.07880
Butene,  0.03891,  0.01759,  0.03522,  0.03965,  0.04129,  0.05060,  0.03681,  0.00907,  0.24630,  0.23301
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00398,  0.00336,  0.00379,  0.00415,  0.00427,  0.00435,  0.00405,  0.00028,  0.06897,  0.07013
Isoprene,  0.00555,  0.00000,  0.00000,  0.00018,  0.00470,  0.00943,  0.00196,  0.00294,  1.49696,  0.52977
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MVK,  0.01263,  0.00000,  0.00892,  0.01246,  0.01270,  0.01409,  0.00989,  0.00471,  0.47595,  0.37264
Benzene,  0.15348,  0.09377,  0.14619,  0.15296,  0.15344,  0.16201,  0.14358,  0.02104,  0.14653,  0.13708
Toluene,  0.10231,  0.05224,  0.07053,  0.08854,  0.10041,  0.10277,  0.08377,  0.01767,  0.21096,  0.17272
Ethylbenzene,  0.01426,  0.00715,  0.00906,  0.01135,  0.01377,  0.01432,  0.01124,  0.00260,  0.23156,  0.18240
Propylbenzene,  0.00327,  0.00185,  0.00222,  0.00287,  0.00327,  0.00331,  0.00272,  0.00055,  0.20303,  0.16902
m_p-Xylene,  0.00514,  0.00000,  0.00000,  0.00000,  0.00299,  0.00514,  0.00131,  0.00209,  1.59583,  0.40734
o-Xylene,  0.00964,  0.00391,  0.00443,  0.00589,  0.00889,  0.00966,  0.00648,  0.00220,  0.33944,  0.22819
p-Isopropyl Toluene,  0.00608,  0.00472,  0.00483,  0.00598,  0.00628,  0.00932,  0.00591,  0.00121,  0.20540,  0.19953
Naphthalene,  0.00428,  0.00025,  0.00251,  0.00349,  0.00420,  0.00449,  0.00311,  0.00117,  0.37517,  0.27247
Methanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Phenol,  0.07549,  0.00000,  0.06542,  0.06924,  0.07734,  0.07804,  0.05886,  0.02875,  0.48838,  0.38079
Methyl acetate,  0.13753,  0.10606,  0.12931,  0.13667,  0.13957,  0.15081,  0.13301,  0.01140,  0.08568,  0.08286
n-Butyl acetate,  0.04736,  0.00703,  0.02805,  0.04381,  0.04728,  0.05512,  0.03652,  0.01460,  0.39969,  0.30822
D5-Siloxane,  0.04047,  0.00000,  0.03263,  0.03979,  0.04138,  0.04204,  0.03495,  0.01128,  0.32283,  0.27879

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00421,  0.00166,  0.00412,  0.00438,  0.00473,  0.00674,  0.00424,  0.00133,  0.31425,  0.31661
Chloroform,  0.00284,  0.00144,  0.00216,  0.00234,  0.00285,  0.00480,  0.00248,  0.00070,  0.28387,  0.24763
Trichlorofluoromethane,  0.01287,  0.00905,  0.01138,  0.01253,  0.01399,  0.02874,  0.01351,  0.00468,  0.34627,  0.36342
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00105,  0.00010,  0.00032,  3.07911,  0.00000
Carbon Tetrachloride,  0.00837,  0.00680,  0.00749,  0.00790,  0.00861,  0.01454,  0.00839,  0.00161,  0.19178,  0.19225
1_1_2-Trichlorotrifluoroethane,  0.00232,  0.00143,  0.00172,  0.00200,  0.00259,  0.00567,  0.00236,  0.00116,  0.49097,  0.49990
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00029,  0.00000,  0.00010,  0.00024,  0.00026,  0.00050,  0.00020,  0.00012,  0.58602,  0.40838
Tetrachloroethene,  0.00080,  0.00067,  0.00078,  0.00079,  0.00089,  0.00121,  0.00083,  0.00012,  0.14738,  0.15270
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00015,  0.00001,  0.00003,  4.47214,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00003,  0.00027,  0.00094,  0.00022,  0.00032,  1.45960,  0.00000
PCBTF,  0.00164,  0.00149,  0.00167,  0.00187,  0.00193,  0.00253,  0.00187,  0.00028,  0.14724,  0.16739
N-Butane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00344,  0.00847,  0.00166,  0.00264,  1.58725,  0.00000
Isobutane,  0.00000,  0.00000,  0.00000,  0.00020,  0.00418,  0.00769,  0.00179,  0.00240,  1.34353,  0.00000
N-Pentane,  0.00055,  0.00000,  0.00000,  0.00034,  0.00078,  0.00270,  0.00053,  0.00074,  1.39913,  1.34729
Isopentane,  0.01991,  0.01961,  0.01981,  0.02509,  0.02742,  0.05428,  0.02604,  0.00885,  0.33973,  0.44431
2-Methyl pentane,  0.00361,  0.00270,  0.00373,  0.00439,  0.00731,  0.02650,  0.00609,  0.00515,  0.84531,  1.42795
Butene,  0.00320,  0.00319,  0.00378,  0.00409,  0.00548,  0.00792,  0.00465,  0.00132,  0.28326,  0.41197
Propylene,  0.02137,  0.00000,  0.01670,  0.01748,  0.02127,  0.02249,  0.01717,  0.00577,  0.33608,  0.26990
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.02337,  0.01499,  0.02325,  0.02678,  0.02806,  0.07922,  0.02960,  0.01426,  0.48163,  0.61010
alpha-Pinene,  0.00681,  0.00583,  0.00688,  0.00768,  0.00844,  0.01768,  0.00835,  0.00275,  0.32924,  0.40357
MVK,  0.01069,  0.00585,  0.01064,  0.01193,  0.01205,  0.03397,  0.01280,  0.00638,  0.49896,  0.59748
Benzene,  0.02384,  0.00815,  0.01718,  0.02214,  0.02342,  0.03982,  0.02026,  0.00702,  0.34634,  0.29429
Toluene,  0.03609,  0.03604,  0.03820,  0.04107,  0.04828,  0.05680,  0.04371,  0.00656,  0.15012,  0.18184
Ethylbenzene,  0.00688,  0.00688,  0.00739,  0.00779,  0.00920,  0.01050,  0.00830,  0.00118,  0.14162,  0.17074
Propylbenzene,  0.00100,  0.00100,  0.00115,  0.00130,  0.00178,  0.00194,  0.00144,  0.00034,  0.23912,  0.34218
m_p-Xylene,  0.01080,  0.01075,  0.01192,  0.01225,  0.01553,  0.01627,  0.01328,  0.00201,  0.15106,  0.18576
o-Xylene,  0.00787,  0.00785,  0.00865,  0.00894,  0.01133,  0.01194,  0.00967,  0.00144,  0.14840,  0.18250
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Naphthalene,  0.00582,  0.00580,  0.00606,  0.00610,  0.00709,  0.01004,  0.00658,  0.00100,  0.15142,  0.17105
Methanol,  0.97056,  0.30194,  0.82502,  0.94021,  1.28503,  2.03320,  1.02861,  0.39345,  0.38251,  0.40538
Ethanol,  0.10600,  0.00000,  0.06933,  0.10591,  0.11119,  0.17600,  0.09271,  0.03635,  0.39208,  0.34293
Phenol,  0.01593,  0.00740,  0.01176,  0.01443,  0.01620,  0.03217,  0.01499,  0.00490,  0.32662,  0.30724
Methyl acetate,  0.02418,  0.01324,  0.02270,  0.02393,  0.02565,  0.04197,  0.02370,  0.00591,  0.24922,  0.24432
n-Butyl acetate,  0.00846,  0.00000,  0.00713,  0.01000,  0.01171,  0.01751,  0.00978,  0.00397,  0.40564,  0.46869
D5-Siloxane,  0.05154,  0.04727,  0.04911,  0.05156,  0.05569,  0.08149,  0.05392,  0.00776,  0.14392,  0.15055

Factor 11,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00704,  0.00580,  0.00673,  0.00685,  0.00738,  0.00784,  0.00696,  0.00052,  0.07526,  0.07437
Chloroform,  0.00095,  0.00048,  0.00058,  0.00109,  0.00138,  0.00239,  0.00112,  0.00055,  0.49442,  0.58581
Trichlorofluoromethane,  0.01461,  0.01072,  0.01186,  0.01637,  0.02061,  0.02108,  0.01647,  0.00397,  0.24122,  0.27193
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00227,  0.00348,  0.00081,  0.00145,  1.77979,  0.00000
Carbon Tetrachloride,  0.00208,  0.00059,  0.00076,  0.00188,  0.00215,  0.00493,  0.00197,  0.00131,  0.66332,  0.62616
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00023,  0.00082,  0.00148,  0.00042,  0.00049,  1.17523,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00162,  0.00115,  0.00129,  0.00145,  0.00161,  0.00162,  0.00143,  0.00017,  0.11874,  0.10511
Tetrachloroethene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00003,  0.00000,  0.00001,  2.46918,  0.00000
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00048,  0.00007,  0.00016,  2.19093,  0.00000
1_4-Dichlorobenzene,  0.00065,  0.00000,  0.00004,  0.00060,  0.00065,  0.00102,  0.00043,  0.00035,  0.81027,  0.53372
PCBTF,  0.00070,  0.00000,  0.00064,  0.00071,  0.00090,  0.00109,  0.00066,  0.00030,  0.46212,  0.43011
N-Butane,  0.10122,  0.09767,  0.10134,  0.11862,  0.12447,  0.13178,  0.11531,  0.01206,  0.10462,  0.11919
Isobutane,  0.00926,  0.00000,  0.00561,  0.01528,  0.02690,  0.03073,  0.01533,  0.01127,  0.73495,  1.21712
N-Pentane,  0.06852,  0.05707,  0.06349,  0.06854,  0.06873,  0.07221,  0.06605,  0.00473,  0.07160,  0.06902
Isopentane,  0.03865,  0.03857,  0.04239,  0.04489,  0.06705,  0.07579,  0.05395,  0.01446,  0.26807,  0.37422
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00020,  0.01164,  0.00166,  0.00392,  2.35533,  0.00000
Butene,  0.03728,  0.03628,  0.03821,  0.04420,  0.04699,  0.05037,  0.04337,  0.00448,  0.10335,  0.12022
Propylene,  0.07740,  0.06499,  0.07371,  0.08775,  0.11725,  0.13083,  0.09572,  0.02446,  0.25555,  0.31604
cis-2-Pentene,  0.00231,  0.00147,  0.00180,  0.00223,  0.00228,  0.00255,  0.00207,  0.00033,  0.15782,  0.14112
Isoprene,  0.00698,  0.00108,  0.00503,  0.01317,  0.01907,  0.03302,  0.01300,  0.00884,  0.67970,  1.26675
alpha-Pinene,  0.00075,  0.00000,  0.00032,  0.00215,  0.00347,  0.00673,  0.00226,  0.00203,  0.89835,  2.68553
MVK,  0.00148,  0.00000,  0.00128,  0.00487,  0.00803,  0.01396,  0.00505,  0.00447,  0.88535,  3.02726
Benzene,  0.02504,  0.00953,  0.01771,  0.01823,  0.02546,  0.02855,  0.01964,  0.00637,  0.32438,  0.25440
Toluene,  0.01408,  0.01288,  0.01324,  0.01590,  0.01952,  0.02985,  0.01738,  0.00513,  0.29504,  0.36419
Ethylbenzene,  0.00220,  0.00207,  0.00213,  0.00250,  0.00312,  0.00488,  0.00278,  0.00085,  0.30371,  0.38361
Propylbenzene,  0.00030,  0.00030,  0.00033,  0.00038,  0.00061,  0.00106,  0.00049,  0.00023,  0.46159,  0.74697
m_p-Xylene,  0.00526,  0.00526,  0.00563,  0.00605,  0.01154,  0.01582,  0.00814,  0.00353,  0.43407,  0.67159
o-Xylene,  0.00200,  0.00195,  0.00198,  0.00229,  0.00424,  0.00651,  0.00308,  0.00147,  0.47634,  0.73374
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
