**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 4

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Isobutane,  0.00487,  0.00000,  0.00271,  0.00383,  0.00537,  0.01119,  0.00408,  0.00274,  0.67136,  0.56267
N-Pentane,  0.00050,  0.00000,  0.00003,  0.00037,  0.00049,  0.00091,  0.00032,  0.00025,  0.78970,  0.51179
Isopentane,  0.00839,  0.00399,  0.00738,  0.00844,  0.00941,  0.01189,  0.00832,  0.00182,  0.21887,  0.21717
2-Methyl pentane,  0.01029,  0.00468,  0.00798,  0.00922,  0.01052,  0.01575,  0.00929,  0.00228,  0.24561,  0.22181
Butene,  0.00032,  0.00000,  0.00037,  0.00082,  0.00187,  0.00304,  0.00106,  0.00086,  0.81293,  2.72697
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00506,  0.00055,  0.00153,  2.77522,7559740803825.02000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.22361
Isoprene,  0.01163,  0.00479,  0.01496,  0.03253,  0.03781,  0.06357,  0.02944,  0.01549,  0.52613,  1.33263
alpha-Pinene,  0.00184,  0.00065,  0.00239,  0.00586,  0.00751,  0.01191,  0.00537,  0.00303,  0.56406,  1.65009
MVK,  0.00462,  0.00116,  0.00615,  0.01348,  0.01549,  0.02855,  0.01229,  0.00698,  0.56825,  1.51211
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00099,  0.00015,  0.00036,  2.33055,380662625395600.00000
Toluene,  0.00347,  0.00125,  0.00370,  0.00720,  0.01116,  0.01210,  0.00709,  0.00371,  0.52372,  1.06960
Ethylbenzene,  0.00065,  0.00027,  0.00069,  0.00124,  0.00201,  0.00215,  0.00129,  0.00064,  0.49615,  0.99501
Propylbenzene,  0.00013,  0.00010,  0.00016,  0.00023,  0.00040,  0.00043,  0.00028,  0.00012,  0.43862,  0.89878
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00119,  0.00237,  0.00282,  0.00127,  0.00106,  0.83661,240523375383351000.00000
o-Xylene,  0.00040,  0.00010,  0.00044,  0.00107,  0.00194,  0.00222,  0.00121,  0.00075,  0.62218,  1.86123
p-Isopropyl Toluene,  0.00068,  0.00037,  0.00063,  0.00074,  0.00080,  0.00101,  0.00073,  0.00017,  0.23283,  0.25054
Naphthalene,  0.00083,  0.00065,  0.00083,  0.00108,  0.00149,  0.00174,  0.00113,  0.00035,  0.30783,  0.41822
Methanol, 73.44700, 72.19400, 72.59575, 73.04550, 73.41625, 74.91000, 73.11595,  0.67665,  0.00925,  0.00921
Ethanol,  0.01112,  0.00000,  0.00157,  0.01545,  0.05605,  0.13116,  0.03140,  0.03547,  1.12980,  3.19044
Phenol,  0.00075,  0.00000,  0.00136,  0.00707,  0.01136,  0.01967,  0.00712,  0.00586,  0.82359,  7.86887
Methyl acetate,  0.00630,  0.00101,  0.00362,  0.00536,  0.00627,  0.00763,  0.00503,  0.00167,  0.33265,  0.26549
n-Butyl acetate,  0.00237,  0.00000,  0.00173,  0.00262,  0.00475,  0.00594,  0.00314,  0.00178,  0.56768,  0.75109
D5-Siloxane,  0.00366,  0.00000,  0.00255,  0.00341,  0.00407,  0.00509,  0.00305,  0.00145,  0.47663,  0.39645

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00060,  0.00000,  0.00000,  0.00030,  0.00121,  0.00230,  0.00062,  0.00080,  1.28402,  1.33898
Chloroform,  0.00141,  0.00058,  0.00071,  0.00112,  0.00149,  0.00188,  0.00114,  0.00045,  0.39775,  0.32011
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00142,  0.00991,  0.00134,  0.00299,  2.22969,7051372052994900.00000
Dichlorodifluoromethane,  0.00619,  0.00000,  0.00000,  0.00000,  0.00487,  0.00690,  0.00171,  0.00281,  1.64202,  0.45444
Carbon Tetrachloride,  0.00162,  0.00003,  0.00094,  0.00143,  0.00187,  0.00307,  0.00142,  0.00081,  0.57227,  0.50016
1_1_2-Trichlorotrifluoroethane,  0.00191,  0.00051,  0.00153,  0.00192,  0.00216,  0.00426,  0.00196,  0.00093,  0.47116,  0.48323
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00015,  0.00001,  0.00004,  2.96994,667251614858644.00000
Tetrachloroethene,  0.00013,  0.00006,  0.00009,  0.00013,  0.00016,  0.00028,  0.00013,  0.00006,  0.44824,  0.44787
1_2-Dichlorobenzene,  0.00009,  0.00000,  0.00004,  0.00010,  0.00014,  0.00017,  0.00010,  0.00006,  0.62042,  0.67047
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00017,  0.00075,  0.00013,  0.00026,  1.95773,47581633663917900.00000
PCBTF,  0.00022,  0.00000,  0.00004,  0.00022,  0.00050,  0.00090,  0.00029,  0.00025,  0.86560,  1.11502
N-Butane,  0.00936,  0.00239,  0.00652,  0.00842,  0.00966,  0.02420,  0.00891,  0.00458,  0.51407,  0.48955
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01027,  0.00064,  0.00233,  3.65986,1786610548505700.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00539,  0.00050,  0.00153,  3.03666,8896477082790990.00000
Isopentane,  0.01305,  0.00000,  0.00512,  0.01301,  0.01699,  0.02171,  0.01167,  0.00742,  0.63602,  0.56883
2-Methyl pentane,  0.00639,  0.00000,  0.00000,  0.00087,  0.00724,  0.01349,  0.00402,  0.00485,  1.20797,  0.75934
Butene,  0.01524,  0.01192,  0.01302,  0.01517,  0.01578,  0.01969,  0.01473,  0.00211,  0.14308,  0.13831
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00143,  0.01413,  0.00200,  0.00406,  2.02733,1034848181294280.00000
cis-2-Pentene,  0.00022,  0.00010,  0.00022,  0.00039,  0.00047,  0.00057,  0.00036,  0.00015,  0.40195,  0.66999
Isoprene,  0.04540,  0.00291,  0.04554,  0.06107,  0.07824,  0.11116,  0.06245,  0.02534,  0.40586,  0.55825
alpha-Pinene,  0.00813,  0.00111,  0.00816,  0.01042,  0.01371,  0.01814,  0.01072,  0.00406,  0.37840,  0.49860
MVK,  0.02828,  0.00850,  0.02835,  0.03776,  0.04375,  0.05852,  0.03759,  0.01239,  0.32956,  0.43813
Benzene,  0.00011,  0.00000,  0.00000,  0.00019,  0.00264,  0.00858,  0.00176,  0.00286,  1.62666, 26.79453
Toluene,  0.00592,  0.00326,  0.00533,  0.00776,  0.01280,  0.02399,  0.00893,  0.00498,  0.55789,  0.84092
Ethylbenzene,  0.00073,  0.00033,  0.00052,  0.00070,  0.00170,  0.00348,  0.00108,  0.00082,  0.75463,  1.12023
Propylbenzene,  0.00006,  0.00000,  0.00001,  0.00007,  0.00023,  0.00067,  0.00014,  0.00018,  1.28113,  2.87320
m_p-Xylene,  0.00015,  0.00000,  0.00000,  0.00011,  0.00145,  0.00363,  0.00077,  0.00117,  1.52435,  7.90975
o-Xylene,  0.00055,  0.00000,  0.00020,  0.00049,  0.00147,  0.00328,  0.00085,  0.00092,  1.08031,  1.65785
p-Isopropyl Toluene,  0.00247,  0.00192,  0.00232,  0.00258,  0.00326,  0.00412,  0.00273,  0.00056,  0.20606,  0.22716
Naphthalene,  0.00103,  0.00008,  0.00042,  0.00088,  0.00109,  0.00228,  0.00088,  0.00056,  0.63409,  0.54262
Methanol,  4.67860,  1.20590,  1.98470,  2.38695,  2.82315,  4.67860,  2.43494,  0.78317,  0.32164,  0.16739
Ethanol,  4.83700,  4.76720,  4.80718,  4.84395,  4.88943,  4.92570,  4.84792,  0.04297,  0.00886,  0.00888
Phenol,  0.00392,  0.00093,  0.00446,  0.00908,  0.02075,  0.02892,  0.01184,  0.00835,  0.70528,  2.13185
Methyl acetate,  0.00883,  0.00000,  0.00589,  0.00881,  0.01025,  0.01574,  0.00827,  0.00426,  0.51551,  0.48298
n-Butyl acetate,  0.00519,  0.00311,  0.00479,  0.00664,  0.00930,  0.01324,  0.00730,  0.00327,  0.44740,  0.62963
D5-Siloxane,  0.01152,  0.00000,  0.00069,  0.00874,  0.01150,  0.01680,  0.00727,  0.00515,  0.70782,  0.44677

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00876,  0.00377,  0.00809,  0.00867,  0.00959,  0.01326,  0.00914,  0.00216,  0.23698,  0.24724
Chloroform,  0.00086,  0.00000,  0.00068,  0.00088,  0.00132,  0.00217,  0.00095,  0.00053,  0.56105,  0.61807
Trichlorofluoromethane,  0.00580,  0.00000,  0.00041,  0.00465,  0.00552,  0.01676,  0.00404,  0.00387,  0.95905,  0.66817
Dichlorodifluoromethane,  0.00824,  0.00000,  0.00620,  0.01047,  0.02454,  0.06070,  0.02005,  0.02074,  1.03448,  2.51852
Carbon Tetrachloride,  0.00205,  0.00000,  0.00168,  0.00214,  0.00480,  0.00744,  0.00303,  0.00198,  0.65415,  0.96736
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00100,  0.00326,  0.00048,  0.00092,  1.92267,521609022099333.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00016,  0.00054,  0.00107,  0.00028,  0.00038,  1.34579,83511686200964600.00000
Tetrachloroethene,  0.00131,  0.00105,  0.00128,  0.00131,  0.00137,  0.00152,  0.00131,  0.00010,  0.07537,  0.07542
1_2-Dichlorobenzene,  0.00002,  0.00000,  0.00000,  0.00000,  0.00002,  0.00021,  0.00002,  0.00005,  2.21381,  2.90188
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00008,  0.00023,  0.00004,  0.00007,  1.88734,13015869645952100.00000
PCBTF,  0.00407,  0.00266,  0.00349,  0.00384,  0.00407,  0.00463,  0.00380,  0.00043,  0.11447,  0.10678
N-Butane,  0.00827,  0.00568,  0.01008,  0.01443,  0.01612,  0.02089,  0.01367,  0.00442,  0.32317,  0.53411
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00467,  0.00687,  0.00194,  0.00254,  1.31423,5238754565219270.00000
N-Pentane,  0.00282,  0.00000,  0.00190,  0.00235,  0.00291,  0.00344,  0.00207,  0.00114,  0.55079,  0.40457
Isopentane,  0.02850,  0.01892,  0.02263,  0.02472,  0.02891,  0.03519,  0.02577,  0.00460,  0.17870,  0.16158
2-Methyl pentane,  0.00869,  0.00299,  0.00510,  0.00885,  0.01414,  0.02722,  0.01140,  0.00719,  0.63085,  0.82739
Butene,  0.00810,  0.00749,  0.00832,  0.01000,  0.01517,  0.01900,  0.01171,  0.00400,  0.34155,  0.49392
Propylene,  0.00566,  0.00564,  0.01301,  0.03218,  0.04883,  0.07239,  0.03318,  0.02015,  0.60734,  3.55745
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.22361
Isoprene,  0.04266,  0.00000,  0.01998,  0.03904,  0.05056,  0.07548,  0.03651,  0.01987,  0.54435,  0.46579
alpha-Pinene,  0.01123,  0.00330,  0.00798,  0.01138,  0.01439,  0.01883,  0.01127,  0.00425,  0.37730,  0.37884
MVK,  0.01480,  0.00000,  0.00572,  0.01381,  0.02029,  0.03000,  0.01352,  0.00856,  0.63341,  0.57867
Benzene,  0.02026,  0.00831,  0.01901,  0.02111,  0.02552,  0.03601,  0.02139,  0.00616,  0.28795,  0.30401
Toluene,  0.12416,  0.06780,  0.09545,  0.11474,  0.11910,  0.12541,  0.10833,  0.01611,  0.14870,  0.12975
Ethylbenzene,  0.02059,  0.01265,  0.01731,  0.01934,  0.01999,  0.02095,  0.01860,  0.00218,  0.11735,  0.10599
Propylbenzene,  0.00400,  0.00265,  0.00348,  0.00376,  0.00397,  0.00421,  0.00366,  0.00040,  0.10818,  0.09900
m_p-Xylene,  0.03023,  0.02019,  0.02523,  0.02858,  0.03003,  0.03069,  0.02741,  0.00315,  0.11500,  0.10430
o-Xylene,  0.02237,  0.01482,  0.01952,  0.02124,  0.02219,  0.02261,  0.02059,  0.00208,  0.10107,  0.09300
p-Isopropyl Toluene,  0.00036,  0.00000,  0.00012,  0.00050,  0.00082,  0.00126,  0.00048,  0.00037,  0.77259,  1.04287
Naphthalene,  0.00595,  0.00559,  0.00600,  0.00754,  0.00810,  0.01019,  0.00744,  0.00141,  0.18937,  0.23678
Methanol,  0.00000,  0.00000,  0.30947,  0.87095,  1.35518,  2.34330,  0.85106,  0.64631,  0.75941,762457.82798
Ethanol,  0.19657,  0.00000,  0.13340,  0.20797,  0.25822,  0.29105,  0.19377,  0.08906,  0.45962,  0.45307
Phenol,  0.01709,  0.00622,  0.00938,  0.01685,  0.02139,  0.02905,  0.01601,  0.00691,  0.43201,  0.40453
Methyl acetate,  0.01813,  0.01356,  0.01712,  0.01830,  0.02233,  0.03140,  0.01944,  0.00465,  0.23922,  0.25647
n-Butyl acetate,  0.05824,  0.02213,  0.04309,  0.05016,  0.05512,  0.05884,  0.04820,  0.00961,  0.19946,  0.16508
D5-Siloxane,  0.00340,  0.00000,  0.00340,  0.00703,  0.04691,  0.05478,  0.02095,  0.02182,  1.04131,  6.42382

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.02471,  0.00143,  0.00210,  0.00910,  0.02472,  0.02845,  0.01358,  0.01068,  0.78672,  0.43220
Chloroform,  0.00428,  0.00000,  0.00062,  0.00110,  0.00428,  0.00521,  0.00224,  0.00198,  0.88381,  0.46238
Trichlorofluoromethane,  0.06880,  0.00000,  0.00464,  0.02444,  0.06870,  0.08333,  0.03531,  0.03305,  0.93596,  0.48038
Dichlorodifluoromethane,  0.16737,  0.00000,  0.00670,  0.01288,  0.16727,  0.17470,  0.07410,  0.08040,  1.08491,  0.48035
Carbon Tetrachloride,  0.02238,  0.00000,  0.00000,  0.00032,  0.02236,  0.02655,  0.00979,  0.01162,  1.18669,  0.51933
1_1_2-Trichlorotrifluoroethane,  0.02581,  0.00000,  0.00000,  0.00483,  0.02581,  0.03063,  0.01208,  0.01311,  1.08558,  0.50788
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00664,  0.00000,  0.00003,  0.00157,  0.00663,  0.00723,  0.00326,  0.00309,  0.94821,  0.46516
Tetrachloroethene,  0.00030,  0.00000,  0.00026,  0.00030,  0.00042,  0.00056,  0.00033,  0.00012,  0.38250,  0.42030
1_2-Dichlorobenzene,  0.00011,  0.00000,  0.00000,  0.00010,  0.00099,  0.00422,  0.00072,  0.00133,  1.83804, 12.22641
1_4-Dichlorobenzene,  0.00002,  0.00000,  0.00002,  0.00016,  0.00030,  0.00913,  0.00167,  0.00333,  1.99604,158.86149
PCBTF,  0.00000,  0.00000,  0.00000,  0.00053,  0.00087,  0.00093,  0.00043,  0.00039,  0.91607,12241820995212100.00000
N-Butane,  0.04219,  0.02035,  0.04145,  0.04610,  0.06338,  0.16230,  0.06610,  0.04736,  0.71650,  1.12259
Isobutane,  0.00000,  0.00000,  0.00000,  0.00494,  0.01562,  0.02704,  0.00926,  0.01019,  1.10022,80193476400198500.00000
N-Pentane,  0.00318,  0.00000,  0.00070,  0.00388,  0.01736,  0.06595,  0.01641,  0.02552,  1.55530,  8.01700
Isopentane,  0.00000,  0.00000,  0.00009,  0.01993,  0.03279,  0.08028,  0.02506,  0.02824,  1.12668,50445329533495400.00000
2-Methyl pentane,  0.00417,  0.00000,  0.00323,  0.00536,  0.01052,  0.02018,  0.00718,  0.00579,  0.80699,  1.38790
Butene,  0.02070,  0.01549,  0.01907,  0.02075,  0.02894,  0.06519,  0.02877,  0.01727,  0.60017,  0.83421
Propylene,  0.08128,  0.00764,  0.06369,  0.08121,  0.10866,  0.12008,  0.07666,  0.03429,  0.44726,  0.42187
cis-2-Pentene,  0.00116,  0.00000,  0.00000,  0.00117,  0.00134,  0.00211,  0.00089,  0.00075,  0.84361,  0.64633
Isoprene,  0.00816,  0.00000,  0.00807,  0.01041,  0.01379,  0.14374,  0.02748,  0.04343,  1.58008,  5.32403
alpha-Pinene,  0.00988,  0.00019,  0.00265,  0.00977,  0.01032,  0.02766,  0.00912,  0.00800,  0.87693,  0.80911
MVK,  0.00000,  0.00000,  0.00000,  0.00348,  0.00731,  0.06492,  0.01100,  0.02028,  1.84268,14147997599996700.00000
Benzene,  0.02602,  0.00000,  0.00236,  0.01790,  0.02611,  0.04024,  0.01665,  0.01369,  0.82210,  0.52620
Toluene,  0.00757,  0.00698,  0.00795,  0.01525,  0.02303,  0.03192,  0.01661,  0.00901,  0.54207,  1.19013
Ethylbenzene,  0.00123,  0.00110,  0.00123,  0.00255,  0.00478,  0.00506,  0.00275,  0.00160,  0.58021,  1.30119
Propylbenzene,  0.00014,  0.00012,  0.00014,  0.00054,  0.00113,  0.00133,  0.00061,  0.00046,  0.75527,  3.21134
m_p-Xylene,  0.00275,  0.00138,  0.00274,  0.00713,  0.00946,  0.01401,  0.00683,  0.00435,  0.63633,  1.58347
o-Xylene,  0.00111,  0.00084,  0.00111,  0.00282,  0.00539,  0.00636,  0.00308,  0.00203,  0.65991,  1.83436
p-Isopropyl Toluene,  0.00016,  0.00000,  0.00000,  0.00010,  0.00057,  0.00193,  0.00036,  0.00058,  1.61154,  3.71656
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00018,  0.00494,  0.00053,  0.00151,  2.84847,8099113669792390.00000
Methanol,  4.05600,  0.00000,  0.04273,  1.61550,  3.68005,  5.18270,  2.00308,  1.82823,  0.91271,  0.45075
Ethanol,  0.20525,  0.00000,  0.05020,  0.13067,  0.20252,  0.26358,  0.12579,  0.08772,  0.69734,  0.42736
Phenol,  0.06559,  0.00000,  0.00028,  0.04616,  0.06562,  0.08430,  0.03933,  0.03257,  0.82796,  0.49649
Methyl acetate,  0.00754,  0.00000,  0.00061,  0.00382,  0.00759,  0.01216,  0.00473,  0.00395,  0.83517,  0.52358
n-Butyl acetate,  0.00144,  0.00000,  0.00017,  0.00159,  0.01060,  0.01298,  0.00428,  0.00491,  1.14596,  3.41258
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00283,  0.01434,  0.03714,  0.00870,  0.01156,  1.32976,843786618782774000.00000

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.66139,  5.97328,  7.78683, 16.00706, 24.65026, 29.88240, 16.13661,  8.57737,  0.53155,  1.11956
Chloroform,  2.23324,  0.00000,  2.38200, 11.07429, 20.96357, 25.32924, 11.21479,  9.28386,  0.82782,  4.15712
Trichlorofluoromethane, 18.37575, 11.43938, 18.62417, 27.15888, 38.90836, 50.05524, 28.33411, 12.28712,  0.43365,  0.66866
Dichlorodifluoromethane, 11.65498,  8.24164, 11.76171, 22.39415, 35.26207, 50.96048, 23.41628, 13.73705,  0.58665,  1.17864
Carbon Tetrachloride, 15.43020,  8.92180, 15.59024, 26.74668, 40.05055, 48.94403, 27.23138, 13.53738,  0.49712,  0.87733
1_1_2-Trichlorotrifluoroethane, 16.52411,  9.32213, 16.69246, 26.54271, 38.74826, 51.17179, 27.82374, 13.67879,  0.49162,  0.82781
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 15.43488, 10.77773, 15.59224, 26.28481, 37.82882, 51.24719, 27.09382, 13.78754,  0.50888,  0.89327
Tetrachloroethene,  3.49058,  3.08536,  3.49832,  6.28675,  8.50404, 15.66368,  6.38822,  3.13355,  0.49052,  0.89772
1_2-Dichlorobenzene,  1.31982,  0.00000,  0.00000,  0.44429,  1.26241,  5.00752,  1.10336,  1.62891,  1.47632,  1.23419
1_4-Dichlorobenzene,  3.32505,  0.00000,  2.46938,  3.03551,  3.31601,  6.11143,  3.09668,  1.36690,  0.44141,  0.41109
PCBTF,  1.90197,  0.00000,  1.90029,  1.97507,  3.33278, 11.91228,  2.77057,  2.49972,  0.90224,  1.31428
N-Butane,  1.46587,  1.27662,  1.62239,  3.44041,  5.20487, 12.52120,  4.10389,  2.96906,  0.72348,  2.02546
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.17880,  0.82223,  1.95721,  2.38037,34203164886275700.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.35665,  0.18948,  0.46352,  2.44625,6393934063913810.00000
Isopentane,  5.60432,  0.00000,  4.83445,  6.05594, 10.71525, 17.38494,  7.36973,  3.95673,  0.53689,  0.70601
2-Methyl pentane,  3.58127,  1.36387,  3.90017,  6.92074,  8.93858, 25.65399,  7.77408,  5.60215,  0.72062,  1.56429
Butene,  4.52899,  4.23566,  4.51745,  8.17025, 10.66153, 12.25437,  7.85005,  3.07965,  0.39231,  0.67999
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  3.93356, 17.11589,  2.09986,  4.33775,  2.06573,17289934821848.90000
cis-2-Pentene, 11.78544,  9.70959, 11.88417, 13.17129, 22.44503, 29.49805, 16.59165,  6.32731,  0.38135,  0.53687
Isoprene, 65.38814, 16.86496, 51.43036, 59.04485, 65.16996, 66.36283, 56.66410, 11.33467,  0.20003,  0.17334
alpha-Pinene, 54.92685, 24.30020, 47.37958, 50.14841, 54.70278, 55.84184, 49.33576,  7.02571,  0.14241,  0.12791
MVK, 63.25966, 13.37353, 48.09617, 56.13269, 63.23266, 64.33648, 53.73566, 12.04015,  0.22406,  0.19033
Benzene,  2.21696,  1.47657,  2.37248, 12.79503, 22.15555, 32.87712, 12.33018,  9.98593,  0.80988,  4.50434
Toluene,  6.24998,  4.60489,  6.25046,  6.48984,  7.07769, 13.94701,  7.05585,  2.07126,  0.29355,  0.33140
Ethylbenzene,  6.66601,  4.83609,  5.84997,  6.66929,  7.03603, 12.57800,  7.24117,  2.20211,  0.30411,  0.33035
Propylbenzene,  8.64258,  5.45882,  7.23263,  8.52106,  9.97690, 15.18580,  9.09402,  2.49586,  0.27445,  0.28879
m_p-Xylene,  9.62723,  1.86001,  6.17874,  8.40538,  9.79022, 15.09198,  8.60106,  3.50291,  0.40726,  0.36385
o-Xylene,  8.23118,  3.47909,  5.94033,  7.72851,  8.49744, 13.27070,  8.00214,  2.74628,  0.34319,  0.33364
p-Isopropyl Toluene, 23.68483,  4.25813, 23.22930, 24.30720, 27.31450, 36.29367, 24.69219,  6.49812,  0.26316,  0.27436
Naphthalene, 19.11660,  6.45157, 16.27706, 18.84584, 20.48302, 29.44345, 19.02653,  5.60973,  0.29484,  0.29345
Methanol,  1.16315,  0.23939,  1.32086,  2.74101,  3.79555,  6.10878,  2.71152,  1.57068,  0.57926,  1.35037
Ethanol,  3.53903,  0.00000,  0.00000,  0.36234,  3.00280,  3.54048,  1.31773,  1.51170,  1.14720,  0.42715
Phenol, 40.17684, 33.78312, 39.67963, 41.89442, 47.63573, 58.00138, 43.26851,  6.78998,  0.15693,  0.16900
Methyl acetate,  0.00000,  0.00000,  0.00000,  4.10007,  8.87554, 24.02461,  5.07996,  6.14393,  1.20944,6873339419372800.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  8.09175,  0.65958,  1.92293,  2.91538,8627376415896420.00000
D5-Siloxane,  1.69402,  0.00000,  0.20479,  1.67051,  5.22947, 19.46173,  4.53815,  6.72797,  1.48254,  3.97160

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.78865,  1.96132,  4.30281,  5.21927,  6.82199, 12.46084,  5.88386,  2.49837,  0.42461,  0.36802
Chloroform,  6.50064,  3.80767,  4.60150,  5.72278,  6.48438, 10.63499,  5.88595,  1.69765,  0.28842,  0.26115
Trichlorofluoromethane,  6.00533,  0.00000,  2.33886,  5.59948,  5.98699, 14.99026,  5.47098,  3.86093,  0.70571,  0.64292
Dichlorodifluoromethane,  9.19198,  0.93204,  4.33415,  9.18185,  9.63175, 25.13091,  8.71262,  5.61481,  0.64445,  0.61084
Carbon Tetrachloride,  5.23370,  0.00000,  4.01202,  4.98918,  5.33059, 15.02731,  5.14693,  3.42877,  0.66618,  0.65513
1_1_2-Trichlorotrifluoroethane,  7.20642,  0.00000,  4.70489,  6.76048,  7.22141, 18.54204,  6.85937,  4.41287,  0.64333,  0.61235
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  7.92140,  0.29028,  3.42220,  7.91831,  8.23330, 25.25476,  7.81227,  6.32578,  0.80972,  0.79857
Tetrachloroethene, 12.19222,  6.61457,  8.23445, 10.06014, 12.07841, 12.27129, 10.08573,  1.97153,  0.19548,  0.16170
1_2-Dichlorobenzene, 84.88411, 32.57559, 75.66798, 84.29387, 84.88614, 85.63701, 76.72889, 16.28736,  0.21227,  0.19188
1_4-Dichlorobenzene, 88.46812,  0.00000, 85.56421, 86.75063, 88.32383, 89.99779, 72.88608, 31.72202,  0.43523,  0.35857
PCBTF,  6.95884,  0.00000,  3.33217,  5.35202,  6.82970,  7.79740,  5.04562,  2.13597,  0.42333,  0.30694
N-Butane, 16.59979,  7.94249, 10.58672, 12.72397, 16.11325, 16.65657, 12.72013,  2.99827,  0.23571,  0.18062
Isobutane,  5.25389,  0.00000,  3.68984,  4.88546,  8.34554, 12.48700,  5.43457,  3.59692,  0.66186,  0.68462
N-Pentane,  2.45887,  0.00000,  0.00000,  0.78202,  1.91542,  3.38533,  0.95655,  1.09534,  1.14510,  0.44547
Isopentane,  8.38728,  0.89199,  4.43841,  7.52217,  8.39345,  9.45038,  6.51022,  2.44931,  0.37622,  0.29203
2-Methyl pentane,  1.74355,  0.00000,  0.00000,  1.08554,  1.88330,  3.06454,  1.13910,  1.11897,  0.98233,  0.64177
Butene, 12.55960,  1.32113,  8.08972,  9.43144, 11.98613, 12.71451,  9.14052,  2.85879,  0.31276,  0.22762
Propylene, 26.58063, 10.67904, 18.48959, 22.24417, 27.40681, 28.15245, 22.17416,  5.34447,  0.24102,  0.20107
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.14166,  0.47113,  1.26158,  2.67777,175034202634923.00000
Isoprene,  1.45362,  0.00000,  1.10757,  2.28159,  3.84230,  7.46109,  2.67599,  2.14895,  0.80305,  1.47834
alpha-Pinene,  4.03351,  0.33757,  3.79161,  4.31101,  6.30237, 12.24820,  4.99403,  2.82232,  0.56514,  0.69972
MVK,  1.13953,  0.00000,  0.75848,  2.05497,  3.25026,  6.67831,  2.30596,  1.92626,  0.83534,  1.69040
Benzene,  2.31890,  0.00000,  0.00000,  0.57827,  2.10696,  2.60409,  0.95884,  1.01249,  1.05596,  0.43663
Toluene,  8.30960,  2.39099,  5.19241,  7.13592,  8.22924,  8.74868,  6.42933,  2.03877,  0.31710,  0.24535
Ethylbenzene,  8.34100,  2.19510,  4.95480,  7.01894,  8.14316,  8.76938,  6.35614,  2.06704,  0.32520,  0.24782
Propylbenzene,  9.68876,  2.17680,  6.30351,  8.01705,  9.49407, 10.37560,  7.50531,  2.38666,  0.31800,  0.24633
m_p-Xylene, 18.28464,  4.13193, 10.05167, 16.17747, 17.49153, 18.98014, 13.74244,  5.00759,  0.36439,  0.27387
