
Factor Contributions (avg = 1) from Base Run #7 (Convergent Run)

		Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Factor 7	Factor 8	Factor 9
7	10/22/21	2.541600E+000	7.118500E-001	9.579900E-001	-2.000000E-001	1.059600E+001	-1.054900E-001	1.398400E+000	-1.454200E-001	-2.000000E-001
7	10/23/21	2.772700E-002	2.718300E-001	4.399400E-001	-3.266700E-002	1.301300E-002	-1.909100E-001	3.320200E-001	-2.839800E-002	4.862200E-001
7	10/24/21	-2.000000E-001	1.545000E-001	-1.482800E-001	7.652800E-001	5.342600E+000	-1.041300E-001	2.021800E+000	-1.437200E-001	3.127500E-001
7	10/25/21	1.904000E-002	2.487500E-001	-1.732300E-002	5.551500E-002	1.776900E-002	-1.534800E-001	2.178300E-001	-1.528200E-002	5.349300E-001
7	10/26/21	4.661200E-001	9.978700E-002	-1.482100E-001	2.209000E-001	3.306300E+000	-2.000000E-001	2.415600E+000	1.132400E+000	2.942800E-001
7	10/27/21	-1.661300E-001	6.791800E-001	2.572900E-001	4.280400E-001	3.799700E-002	-2.000000E-001	2.944200E+000	-1.995800E-001	9.225600E-001
7	10/28/21	8.641800E-001	5.858600E-001	-2.000000E-001	-2.000000E-001	-4.247400E-003	-2.000000E-001	2.796100E+000	-1.839900E-001	1.307100E+000
7	10/29/21	1.193900E+000	8.162600E-001	2.552600E-001	-2.000000E-001	-1.994200E-002	-5.998900E-002	2.549400E+000	1.714600E-001	9.618900E-001
7	10/30/21	1.696800E-002	7.136200E-003	-1.627200E-002	-1.858900E-002	5.353500E-003	-2.117800E-002	-9.659900E-002	-1.012900E-003	8.680000E-001
7	10/31/21	2.649200E+000	1.994900E+000	-2.000000E-001	1.005000E+000	5.397900E+000	-2.000000E-001	1.660200E+000	-1.380000E-001	-2.000000E-001
