
Residuals from Base Run #6 (Convergent Run)

Base_Run,Date_Time,1-Butene + Isobutylene,2-Methyl pentane,Acetaldehyde,Benzene,Benzene_ 1_2-dichloro-,Benzene_ 1_4-dichloro,Benzene_ propyl-,Carbon Tetrachloride,Chloroform,Cyclohexanone,Decamethylcyclopentasiloxane,Dichlorodifluoromethane,Dichloromethane,Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,Ethanol,Ethylbenzene,Formaldehyde,Hexaldehyde,Isobutane,Isopentane,Isoprene,Isovaleraldehyde,MVK,Methanol,Methyl acetate,N-Butane,Naphthalene,Parachlorobenzotrifluoride,Pentane,Phenol,Phenylacetaldehyde,Propylene,Tetrachloroethene,Toluene,Trichlorofluoromethane,a-Pinene,cis-2-Pentene,m_p-Tolualdehyde,m_p-Xylene,n-Butyl acetate,o-Xylene,p-Cymene,p-Isopropyl Toluene
6,09/13/21,3.090000E-003,8.391000E-003,-1.440000E-001,-1.418000E-001,5.706000E-006,-2.404000E-005,-5.952000E-004,8.202000E-003,3.204000E-005,1.365000E-003,-2.265000E-003,-4.446000E-002,2.627000E-002,-1.054000E-003,1.140000E-003,-5.858000E-002,-2.232000E-003,-3.725000E-001,1.060000E-003,1.650000E-003,2.162000E-002,-9.700000E-002,-3.103000E-003,-2.541000E-002,-2.736000E+000,-2.109000E-002,1.458000E-002,1.150000E-003,8.280000E-004,-5.146000E-004,-2.831000E-002,1.166000E-002,-8.510000E-002,-5.761000E-004,-1.199000E-002,3.612000E-003,-2.351000E-002,1.929000E-004,7.557000E-005,2.636000E-003,-2.410000E-003,2.789000E-004,2.456000E-004,2.230000E-003
6,09/14/21,1.665000E-002,5.663000E-003,-1.885000E-001,-1.386000E-001,4.315000E-005,-6.433000E-005,1.926000E-004,9.670000E-004,2.991000E-004,-6.542000E-004,8.771000E-004,7.211000E-002,-6.569000E-003,-4.155000E-003,7.187000E-005,1.131000E-001,3.179000E-003,-5.194000E-001,-4.833000E-002,-6.625000E-003,2.079000E-003,-4.543000E-002,-1.835000E-002,-2.185000E-002,2.160000E+001,-4.038000E-002,8.846000E-002,-2.095000E-003,-1.102000E-003,-4.047000E-003,1.246000E-001,1.440000E-002,8.424000E-002,1.440000E-004,1.435000E-002,3.984000E-002,-4.801000E-002,1.128000E-004,1.389000E-004,2.629000E-002,-8.235000E-003,4.076000E-003,8.768000E-004,2.354000E-003
6,09/15/21,-3.982000E-003,-2.075000E-002,-1.855000E-001,-6.868000E-002,-4.234000E-005,3.341000E-003,-8.005000E-004,6.170000E-003,1.802000E-003,-4.210000E-004,2.120000E-002,-2.224000E-002,-1.517000E-003,-1.657000E-004,1.451000E-003,2.715000E-001,-1.548000E-003,-5.029000E-001,-2.672000E-002,-1.737000E-002,1.136000E-002,-6.322000E-002,-1.379000E-002,4.523000E-002,-6.764000E+000,-5.437000E-002,1.911000E-002,-2.778000E-003,4.878000E-003,-3.840000E-003,4.573000E-002,3.772000E-002,4.236000E-002,1.382000E-003,-5.206000E-002,1.871000E-002,-1.249000E-002,1.156000E-003,-2.169000E-004,1.271000E-002,1.224000E-002,-1.131000E-003,-3.991000E-004,-1.826000E-003
6,09/16/21,-4.454000E-003,-2.384000E-002,-6.140000E-002,-5.216000E-002,-4.420000E-005,4.353000E-003,-1.593000E-003,-1.452000E-003,3.928000E-003,9.770000E-005,2.295000E-002,-1.347000E-002,-1.082000E-002,-4.944000E-003,7.278000E-005,1.309000E-001,-6.232000E-003,-6.164000E-001,-5.695000E-003,-2.104000E-002,1.633000E-002,-2.371000E-002,-9.611000E-003,-9.575000E-003,-3.276000E+000,-2.578000E-003,-3.270000E-003,-3.294000E-004,2.735000E-003,1.475000E-005,8.355000E-002,4.524000E-002,9.166000E-002,2.029000E-004,-2.350000E-002,9.354000E-003,-2.383000E-003,-1.248000E-003,-2.055000E-004,6.905000E-004,4.262000E-002,-3.539000E-003,3.598000E-004,-1.054000E-003
6,09/17/21,2.506000E-001,-2.349000E-002,1.041000E-001,-2.966000E-002,-6.484000E-005,1.921000E-003,-1.451000E-003,-1.046000E-003,3.126000E-003,9.815000E-004,-1.798000E-002,-8.951000E-002,4.446000E-002,-3.894000E-003,-2.102000E-004,-1.818000E-002,-9.754000E-003,3.748000E-002,2.800000E-002,2.512000E-002,-2.212000E-002,7.202000E-003,7.609000E-003,-1.612000E-002,-9.217000E-001,-1.377000E-002,6.673000E-001,3.792000E-003,1.391000E-003,-7.979000E-003,-1.185000E-001,6.021000E-002,1.266000E-002,4.166000E-003,-7.099000E-002,1.679000E-002,5.410000E-003,2.224000E-004,-1.140000E-004,3.084000E-004,4.614000E-002,-4.615000E-003,1.040000E-003,2.092000E-003
6,09/18/21,-1.042000E-002,3.099000E-002,-1.441000E-002,-1.510000E-002,-3.540000E-005,4.180000E-003,-8.681000E-004,4.354000E-003,5.060000E-003,1.081000E-003,4.556000E-002,-3.828000E-002,1.065000E-002,-2.097000E-003,-5.594000E-004,-1.301000E-001,-4.473000E-003,-2.897000E-001,2.306000E-002,-5.225000E-002,5.824000E-002,-4.202000E-002,6.104000E-003,-7.051000E-003,-1.270000E-001,-3.345000E-002,-2.346000E-002,5.187000E-003,-2.152000E-003,7.756000E-003,2.955000E-002,-7.602000E-002,1.813000E-002,2.499000E-003,-3.019000E-002,1.908000E-002,-1.781000E-002,-8.860000E-004,2.498000E-004,1.439000E-003,1.633000E-002,-6.170000E-004,4.333000E-004,3.372000E-004
6,09/19/21,-1.234000E-002,-2.355000E-002,7.085000E-001,2.395000E-002,-3.007000E-005,4.778000E-003,-1.796000E-004,7.889000E-003,7.752000E-004,4.622000E-004,4.680000E-002,-6.049000E-002,-1.340000E-002,-2.024000E-003,2.226000E-004,-2.075000E-004,1.517000E-003,1.372000E+000,2.460000E-002,-1.502000E-002,2.566000E-002,6.499000E-002,3.823000E-003,6.358000E-002,-1.010000E-001,-1.322000E-002,-1.470000E-002,-3.593000E-003,1.468000E-003,8.133000E-004,-2.451000E-002,5.277000E-002,-3.829000E-002,3.582000E-003,1.304000E-002,2.900000E-002,-1.407000E-002,2.461000E-003,3.077000E-004,-4.296000E-003,3.444000E-003,-3.059000E-003,-3.677000E-003,-3.814000E-003
6,09/20/21,-1.670000E-003,7.675000E-003,-5.219000E-002,8.694000E-002,-2.850000E-005,1.096000E-004,-8.058000E-004,-8.664000E-003,-4.755000E-003,-8.770000E-004,1.295000E-002,1.090000E-001,4.235000E-002,-5.908000E-003,6.516000E-004,4.627000E-002,-3.171000E-003,2.584000E-001,-1.156000E-002,-5.066000E-002,2.700000E-002,3.579000E-002,-6.328000E-003,5.077000E-002,-1.338000E+000,8.126000E-003,-1.857000E-002,9.225000E-003,3.941000E-003,5.967000E-003,-1.147000E-002,-9.735000E-002,1.307000E-001,1.774000E-005,-9.645000E-003,-7.105000E-003,-2.379000E-002,5.393000E-004,3.702000E-006,5.809000E-004,-9.395000E-003,-2.138000E-003,1.929000E-004,2.933000E-004
6,09/21/21,-5.814000E-002,-1.132000E-002,-2.474000E-001,-4.704000E-002,-5.296000E-005,2.093000E-003,1.186000E-004,-1.402000E-003,7.939000E-004,3.380000E-004,3.534000E-002,-1.153000E-002,9.010000E-003,-4.073000E-004,4.716000E-004,-3.704000E-001,-1.172000E-003,-1.378000E-001,4.812000E-001,-1.444000E-003,-1.344000E-002,6.477000E-002,1.320000E-001,1.811000E-002,-5.346000E-001,2.803000E-002,-6.634000E-002,6.589000E-004,5.394000E-004,4.379000E-004,-9.169000E-002,2.149000E-002,-6.417000E-002,-1.202000E-003,-1.275000E-002,9.282000E-003,3.950000E-002,-8.389000E-004,-7.469000E-004,-2.788000E-004,-1.584000E-003,-2.546000E-004,6.834000E-004,5.725000E-003
6,09/22/21,3.162000E-002,-2.570000E-002,-1.705000E-001,-1.373000E-002,-2.509000E-005,7.466000E-005,-4.259000E-004,5.733000E-003,-3.062000E-003,5.956000E-005,-3.472000E-003,-3.926000E-002,1.966000E-002,-3.017000E-003,1.511000E-003,1.077000E-002,-7.375000E-004,-5.768000E-002,-7.258000E-003,3.048000E-003,5.239000E-003,4.493000E-002,-7.614000E-003,6.824000E-002,-2.623000E-002,-2.032000E-002,6.954000E-002,-5.455000E-003,7.068000E-003,-2.076000E-003,-1.024000E-002,-1.883000E-002,4.282000E-002,2.594000E-003,-2.767000E-002,1.570000E-003,-1.343000E-002,1.424000E-003,2.227000E-005,9.219000E-004,6.149000E-003,-1.743000E-003,8.218000E-004,2.858000E-003
6,09/23/21,-1.619000E-002,2.278000E-002,-3.667000E-001,-1.558000E-001,-5.429000E-005,2.325000E-003,5.062000E-004,8.993000E-003,-2.086000E-003,1.399000E-003,2.090000E-004,-4.115000E-002,-1.311000E-002,6.481000E-004,5.727000E-004,-2.461000E-002,-6.544000E-003,-6.758000E-001,3.099000E-002,-2.933000E-003,1.634000E-002,-6.293000E-002,1.279000E-002,-8.852000E-002,-5.760000E-002,-1.731000E-002,-2.977000E-002,1.576000E-003,5.799000E-004,1.988000E-003,2.067000E-002,-2.172000E-002,4.759000E-002,1.468000E-003,-4.377000E-002,2.892000E-002,1.240000E-003,-1.586000E-003,2.735000E-004,8.347000E-005,1.298000E-002,-1.994000E-003,2.290000E-003,1.126000E-002
6,09/24/21,6.057000E-003,3.025000E-002,-3.204000E-001,2.444000E-002,-5.295000E-005,1.841000E-003,-1.413000E-003,2.621000E-003,-3.439000E-004,8.792000E-004,-1.043000E-002,-7.273000E-002,3.192000E-001,2.932000E-004,-4.393000E-005,4.256000E-003,-6.231000E-003,-4.243000E-001,4.390000E-002,7.453000E-004,2.303000E-002,1.526000E-002,1.050000E-002,-2.236000E-002,-2.424000E+001,3.062000E-003,-3.253000E-003,6.533000E-003,1.248000E-004,-2.697000E-003,-1.706000E-001,-5.595000E-002,3.166000E-002,-5.779000E-004,-1.363000E-002,2.469000E-002,1.689000E-002,1.498000E-003,-4.892000E-004,7.416000E-003,-4.911000E-003,-6.850000E-004,1.475000E-003,5.600000E-004
6,09/25/21,1.014000E-002,1.390000E-003,-2.274000E-001,3.813000E-002,2.439000E-005,-7.729000E-005,-2.342000E-004,-1.387000E-003,2.658000E-003,-4.822000E-005,-1.662000E-005,6.001000E-003,7.840000E-003,1.594000E-004,-4.526000E-004,4.688000E-004,-1.346000E-003,-5.401000E-001,-2.448000E-003,1.060000E-003,-1.119000E-002,2.535000E-001,-4.019000E-004,1.745000E-001,-5.765000E-005,1.396000E-002,1.180000E-002,-1.896000E-003,1.290000E-004,-1.131000E-004,-8.492000E-002,-1.428000E-003,4.695000E-002,2.225000E-004,-6.782000E-003,-1.345000E-002,6.905000E-002,-1.227000E-004,-1.201000E-004,-3.376000E-003,4.448000E-003,-1.900000E-003,-1.107000E-003,-3.619000E-003
6,09/26/21,1.088000E-002,9.672000E-004,-1.281000E-001,3.587000E-002,1.675000E-005,-5.207000E-005,-7.552000E-005,-5.413000E-004,2.324000E-003,-1.084000E-005,-2.422000E-005,7.351000E-003,7.758000E-003,1.096000E-003,-2.886000E-004,7.536000E-004,-9.433000E-004,-3.094000E-001,1.905000E-004,1.092000E-003,-8.715000E-003,5.836000E-002,6.243000E-004,1.707000E-002,-2.863000E-005,1.130000E-002,1.154000E-002,-1.264000E-003,7.887000E-005,-1.182000E-004,-6.063000E-002,2.976000E-003,4.343000E-002,2.179000E-004,-4.670000E-003,-8.983000E-003,4.483000E-002,1.930000E-005,-4.786000E-005,-2.429000E-003,3.261000E-003,-1.335000E-003,-6.702000E-004,-2.742000E-003
6,09/27/21,-1.462000E-002,4.588000E-002,5.138000E-002,-1.245000E-001,-2.748000E-005,4.778000E-003,-1.930000E-004,5.009000E-003,4.901000E-004,1.117000E-003,-1.560000E-002,-1.357000E-002,1.212000E-002,4.764000E-004,-1.475000E-003,1.749000E-003,-3.149000E-004,-2.086000E+000,-1.199000E-002,5.770000E-002,-2.133000E-002,-1.925000E-002,1.270000E-003,-2.042000E-002,2.602000E-005,1.716000E-002,-1.287000E-004,1.024000E-002,-1.170000E-003,1.487000E-003,1.119000E-001,-8.434000E-002,-1.464000E-002,-7.461000E-004,6.710000E-003,2.752000E-002,5.464000E-003,-7.657000E-004,2.434000E-004,7.701000E-003,-5.752000E-003,3.182000E-003,-2.992000E-003,9.995000E-004
6,09/28/21,2.153000E-002,1.266000E-003,-9.876000E-003,9.236000E-002,2.208000E-006,3.850000E-006,6.238000E-005,4.149000E-003,-2.993000E-003,-4.692000E-005,-1.647000E-002,1.245000E-001,8.584000E-003,7.473000E-003,1.983000E-003,5.172000E-004,-4.216000E-003,-1.612000E+000,-2.669000E-002,9.385000E-003,4.250000E-003,1.591000E-002,-3.866000E-003,6.375000E-004,-1.196000E-004,2.173000E-002,2.121000E-002,4.613000E-003,3.683000E-003,-3.360000E-004,-9.983000E-002,-6.068000E-002,1.689000E-002,4.027000E-004,-1.208000E-002,-6.666000E-002,1.469000E-002,-2.761000E-003,1.376000E-004,-1.157000E-003,-2.060000E-003,-1.547000E-003,-1.910000E-003,1.101000E-003
6,09/29/21,3.039000E-002,5.151000E-004,-9.730000E-001,1.189000E-001,-1.353000E-004,2.227000E-004,1.258000E-003,2.330000E-003,-1.918000E-003,-4.284000E-004,-1.324000E-002,6.363000E-002,8.872000E-004,4.221000E-004,3.127000E-004,4.902000E-003,-5.444000E-004,-1.383000E+000,-4.117000E-002,1.569000E-002,-9.672000E-003,-1.672000E-002,-1.399000E-002,-9.944000E-003,-2.645000E+000,7.505000E-002,5.418000E-002,3.362000E-003,-6.782000E-005,-1.331000E-004,-1.211000E-002,-8.646000E-002,8.080000E-002,-1.173000E-004,5.366000E-003,2.548000E-002,1.324000E-002,4.425000E-004,3.333000E-004,4.999000E-003,-8.132000E-003,1.870000E-003,-2.286000E-003,3.153000E-004
6,09/30/21,-3.317000E-002,-2.267000E-002,4.032000E-001,1.600000E-002,2.547000E-005,-1.045000E-004,-1.037000E-003,-8.817000E-003,3.991000E-003,8.620000E-004,4.779000E-003,8.128000E-002,1.624000E-002,1.291000E-002,3.576000E-004,-4.954000E-001,1.983000E-003,-1.480000E+000,6.984000E-001,-4.820000E-003,1.137000E-002,1.575000E-002,1.928000E-001,1.465000E-002,-7.312000E+000,3.123000E-001,-5.645000E-002,8.348000E-003,8.769000E-005,6.190000E-004,3.702000E-002,-5.286000E-003,-9.607000E-002,-5.590000E-004,1.262000E-002,-7.182000E-002,1.384000E-002,-1.564000E-003,-4.063000E-004,-2.529000E-003,-6.285000E-003,-1.004000E-003,-3.370000E-003,-8.426000E-004
6,10/01/21,-5.223000E-002,9.076000E-003,3.791000E-001,-6.118000E-002,-3.012000E-005,1.343000E-004,-1.054000E-004,-2.071000E-003,-1.980000E-003,7.937000E-004,1.617000E-002,4.869000E-002,-1.170000E-003,4.418000E-004,-3.977000E-004,-3.827000E-001,-3.944000E-003,-1.592000E+000,6.208000E-001,-2.814000E-003,1.364000E-003,1.280000E-001,1.735000E-001,-6.280000E-002,-4.660000E-001,-1.337000E-002,-1.503000E-002,2.703000E-003,9.285000E-004,5.006000E-004,-3.787000E-002,-4.381000E-003,-1.147000E-001,-1.624000E-003,-3.003000E-002,1.566000E-002,2.632000E-002,2.964000E-005,5.250000E-004,-4.272000E-004,7.044000E-003,-6.068000E-004,2.380000E-003,8.740000E-003
6,10/02/21,-4.528000E-002,2.255000E-002,4.174000E-001,-4.056000E-002,-1.711000E-005,4.451000E-005,-2.009000E-003,-4.047000E-003,1.813000E-004,1.015000E-003,1.818000E-002,4.265000E-002,-2.366000E-003,-5.507000E-003,-1.781000E-003,-2.642000E-001,-1.036000E-004,1.255000E+000,6.111000E-001,-6.336000E-003,8.453000E-003,-3.949000E-002,1.613000E-001,-6.681000E-002,-5.328000E-002,-5.397000E-003,-6.276000E-002,1.028000E-003,4.975000E-006,7.216000E-004,-6.196000E-002,-6.138000E-003,2.935000E-001,-1.024000E-003,-6.163000E-003,-4.025000E-004,-2.924000E-003,-1.104000E-004,-4.646000E-004,6.116000E-004,-2.019000E-003,1.400000E-003,2.285000E-004,3.630000E-003
6,10/03/21,-6.453000E-002,1.366000E-002,5.162000E-002,-4.169000E-002,1.228000E-005,-5.622000E-005,1.969000E-004,8.062000E-003,3.806000E-003,4.441000E-004,3.187000E-002,-7.239000E-002,7.007000E-003,-3.150000E-005,-7.041000E-005,-1.937000E-001,1.336000E-003,7.794000E-001,7.243000E-001,-4.179000E-003,1.339000E-002,-9.600000E-002,2.121000E-001,-5.936000E-002,4.805000E-001,-2.913000E-003,-3.431000E-002,9.840000E-004,-4.128000E-004,2.955000E-004,-6.616000E-002,1.644000E-002,1.850000E-001,-1.426000E-003,2.018000E-003,1.348000E-002,-5.607000E-003,-4.311000E-004,-8.590000E-004,2.611000E-003,2.003000E-004,2.123000E-003,-5.649000E-004,2.548000E-003
6,10/04/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
6,10/05/21,-3.229000E-002,-1.683000E-002,-1.065000E-001,-3.158000E-002,2.095000E-002,4.799000E-002,-8.310000E-004,-9.598000E-003,-2.853000E-003,1.396000E-004,1.188000E-004,4.059000E-002,-1.311000E-002,-9.152000E-003,1.449000E-003,-1.904000E-003,-1.473000E-003,-5.291000E-001,1.494000E-001,3.559000E-002,-1.839000E-002,5.393000E-002,3.678000E-002,2.386000E-003,-8.244000E-001,-9.836000E-003,-3.125000E-002,-9.992000E-004,2.650000E-004,-2.064000E-004,-1.623000E-002,6.218000E-002,5.569000E-001,7.140000E-004,-5.313000E-003,1.515000E-003,6.181000E-002,2.176000E-003,-1.106000E-004,-5.495000E-003,4.232000E-003,-2.195000E-003,3.575000E-002,1.423000E-003
6,10/06/21,3.525000E-002,-2.877000E-002,-1.094000E-001,8.070000E-002,-6.618000E-003,5.406000E-002,-1.852000E-004,1.071000E-002,-2.619000E-003,1.249000E-004,1.880000E-002,1.893000E-002,-2.234000E-003,3.114000E-003,-3.863000E-003,-3.090000E-002,-9.854000E-004,-3.365000E-001,1.603000E-002,4.250000E-002,1.136000E-001,-2.716000E-002,-8.225000E-003,-4.702000E-003,3.909000E-003,-7.794000E-003,7.503000E-002,-3.171000E-003,5.237000E-004,-8.162000E-002,-2.286000E-002,8.852000E-002,1.757000E-001,5.359000E-004,-7.839000E-003,-2.236000E-002,4.535000E-003,1.767000E-002,8.916000E-005,7.711000E-003,3.415000E-003,-1.001000E-003,7.511000E-004,2.177000E-003
6,10/07/21,-3.265000E-002,-1.569000E-002,-7.214000E-001,-8.716000E-002,3.950000E-004,4.538000E-002,4.392000E-004,4.689000E-003,1.584000E-003,-8.008000E-005,3.713000E-003,1.728000E-001,1.026000E-002,-1.384000E-002,2.611000E-003,-5.220000E-004,-9.596000E-004,-1.421000E+000,-1.137000E-001,6.066000E-002,-4.322000E-002,-9.472000E-003,-3.445000E-002,-1.612000E-003,-2.942000E-003,1.530000E-002,-1.069000E-001,4.390000E-004,-1.870000E-004,-1.205000E-002,-5.259000E-002,7.398000E-002,5.007000E-001,-2.099000E-004,-4.174000E-003,-3.747000E-002,2.686000E-002,3.080000E-003,-4.986000E-004,1.384000E-003,5.311000E-003,6.246000E-004,4.140000E-003,1.475000E-003
6,10/08/21,9.144000E-003,2.215000E-003,2.147000E+000,2.898000E-002,-1.417000E-006,1.906000E-005,3.213000E-004,-3.188000E-003,7.601000E-004,2.251000E-003,-7.543000E-005,2.717000E-001,2.778000E-003,-2.229000E-003,-1.371000E-003,2.105000E-003,-1.298000E-004,4.061000E+000,1.574000E-001,1.941000E-003,2.832000E-004,3.557000E-002,6.523000E-002,-5.629000E-003,7.428000E-006,5.434000E-003,2.821000E-003,2.259000E-004,2.158000E-006,-1.942000E-004,-1.349000E-002,6.453000E-004,1.250000E-002,1.627000E-004,-1.005000E-004,-1.223000E-002,2.302000E-001,2.382000E-004,1.784000E-003,-9.053000E-004,7.898000E-004,-2.479000E-004,2.842000E-004,-4.295000E-004
6,10/09/21,-5.918000E-002,-3.353000E-002,1.545000E-001,4.461000E-002,8.138000E-004,3.907000E-002,6.602000E-005,1.499000E-002,3.599000E-003,-1.153000E-004,9.714000E-003,8.157000E-002,9.934000E-003,1.625000E-002,1.169000E-003,-7.884000E-004,1.170000E-003,-2.014000E+000,-1.235000E-001,-3.434000E-002,1.419000E-001,-2.736000E-002,-3.888000E-002,-1.088000E-002,-6.421000E-004,1.079000E-002,-1.498000E-001,2.468000E-003,-3.330000E-004,2.819000E-002,-8.872000E-002,-7.104000E-002,3.396000E-001,-8.282000E-004,-3.367000E-003,5.586000E-002,-6.072000E-003,-4.793000E-004,3.176000E-004,1.294000E-003,-1.895000E-003,2.568000E-003,7.594000E-003,3.513000E-004
6,10/10/21,-1.011000E-001,5.922000E-001,-2.798000E-001,-7.106000E-002,-4.911000E-003,3.947000E-002,1.494000E-003,-1.169000E-002,2.077000E-003,-4.086000E-006,2.955000E-002,2.129000E-001,7.406000E-002,-4.258000E-002,1.242000E-002,1.393000E-003,5.665000E-003,8.646000E-001,2.021000E-001,-4.454000E-002,3.795000E-001,6.061000E-003,4.190000E-002,-4.070000E-003,5.927000E-001,2.724000E-003,3.319000E-001,-6.378000E-003,-3.423000E-003,-8.092000E-003,5.367000E-002,2.136000E-002,-1.579000E-001,6.824000E-003,4.089000E-002,-9.275000E-002,-6.105000E-003,4.456000E-003,-1.318000E-004,7.885000E-003,1.896000E-003,3.279000E-003,6.158000E-003,-6.152000E-004
6,10/11/21,3.478000E-002,1.533000E-004,-3.456000E-001,-5.866000E-002,5.243000E-003,5.051000E-002,-5.147000E-004,-5.606000E-003,2.626000E-003,-2.676000E-004,-3.640000E-003,2.541000E-002,-4.561000E-003,-1.037000E-002,5.195000E-004,-1.750000E-003,1.552000E-003,1.671000E+000,-4.064000E-002,1.488000E-001,-1.943000E-002,-3.727000E-003,-2.540000E-002,2.473000E-003,1.130000E-002,-2.335000E-002,6.960000E-002,3.200000E-003,-2.198000E-004,-3.749000E-003,7.272000E-002,3.203000E-002,2.376000E-001,3.515000E-004,-7.189000E-003,1.387000E-002,-1.361000E-002,9.112000E-003,-2.026000E-004,-1.731000E-002,2.403000E-003,-2.639000E-003,-5.414000E-003,1.252000E-003
6,10/12/21,-1.961000E-003,1.691000E-002,8.668000E-002,-4.378000E-002,-5.358000E-005,2.139000E-004,-4.152000E-004,-1.216000E-002,-1.550000E-003,-2.671000E-004,-1.376000E-004,-2.545000E-002,-1.495000E-002,-1.516000E-002,-1.102000E-003,5.627000E-002,5.372000E-005,-1.850000E-001,7.153000E-002,4.253000E-002,-1.130000E-002,-1.541000E-002,6.097000E-003,4.299000E-004,-2.568000E-003,-1.467000E-002,1.596000E-001,5.995000E-004,1.103000E-004,-7.025000E-003,1.404000E-001,1.350000E-001,1.912000E-001,-8.578000E-004,-1.575000E-003,-1.647000E-002,-8.818000E-003,2.218000E-003,7.319000E-005,2.941000E-003,-1.369000E-002,9.423000E-004,-3.340000E-003,-8.263000E-004
6,10/13/21,2.508000E-002,1.749000E-003,-3.435000E-001,-5.631000E-002,1.912000E-002,-7.851000E-005,4.803000E-004,-2.279000E-003,1.314000E-003,-3.432000E-004,7.366000E-004,-1.183000E-001,-3.304000E-003,-5.620000E-003,6.542000E-004,1.022000E-002,2.641000E-003,-7.972000E-001,1.725000E-002,-2.730000E-002,1.068000E-001,-7.992000E-003,-2.880000E-003,-1.458000E-003,5.262000E-004,5.769000E-003,1.902000E-001,-2.540000E-003,-7.896000E-005,-7.124000E-003,1.812000E-002,2.393000E-003,1.058000E+000,-1.707000E-003,2.145000E-002,1.311000E-002,-7.205000E-003,4.398000E-003,-3.411000E-004,2.390000E-002,-1.416000E-002,6.027000E-003,-4.348000E-003,-2.127000E-003
6,10/14/21,4.134000E-003,-3.236000E-003,4.497000E-001,-9.065000E-002,-2.095000E-003,4.315000E-002,-8.072000E-005,6.467000E-003,-9.338000E-004,2.783000E-004,4.340000E-003,-1.433000E-001,-6.186000E-003,5.440000E-005,1.333000E-005,5.592000E-003,-2.167000E-003,9.995000E-001,1.587000E-001,-5.401000E-002,1.023000E-001,4.627000E-002,3.128000E-002,1.846000E-002,4.683000E-005,2.265000E-002,-4.681000E-002,-2.297000E-004,1.596000E-003,1.260000E-002,6.847000E-002,2.725000E-002,2.001000E-001,-8.328000E-004,-2.752000E-002,7.848000E-003,-2.313000E-003,6.225000E-003,-7.407000E-004,2.855000E-003,-3.462000E-003,-1.452000E-003,-1.118000E-003,-2.045000E-003
6,10/15/21,2.637000E-001,2.060000E-002,6.604000E-001,3.397000E-002,1.916000E-005,-7.489000E-005,-2.121000E-003,1.616000E-003,-1.967000E-004,8.801000E-004,-3.007000E-004,1.997000E-002,-1.516000E-002,1.252000E-003,-7.212000E-003,9.221000E-003,2.476000E-003,1.725000E+000,4.856000E-001,8.878000E-003,-3.682000E-003,-3.600000E-002,1.351000E-001,-1.216000E-002,1.263000E-004,1.659000E-002,5.103000E-001,-5.345000E-003,1.902000E-004,-8.005000E-004,7.463000E-001,-6.280000E-002,1.523000E+000,-5.575000E-004,9.333000E-004,1.779000E-002,1.312000E-002,-5.699000E-004,5.810000E-004,1.327000E-002,-1.909000E-002,-8.305000E-004,-2.094000E-003,-2.961000E-003
6,10/16/21,1.089000E-002,7.784000E-004,-1.434000E-001,3.615000E-002,1.788000E-005,-5.630000E-005,-1.006000E-004,-5.162000E-004,2.397000E-003,-1.238000E-005,-2.130000E-005,8.688000E-003,7.920000E-003,1.139000E-003,-2.593000E-004,6.912000E-004,-9.936000E-004,-3.463000E-001,5.041000E-004,1.049000E-003,-9.329000E-003,1.550000E-001,7.227000E-004,2.448000E-002,-3.608000E-005,1.160000E-002,1.193000E-002,-1.362000E-003,8.556000E-005,-1.138000E-004,-6.422000E-002,2.739000E-003,4.502000E-002,2.201000E-004,-4.960000E-003,-9.256000E-003,1.165000E-002,-2.776000E-006,-5.832000E-005,-2.521000E-003,3.444000E-003,-1.399000E-003,-7.382000E-004,-2.900000E-003
6,10/17/21,6.058000E-002,1.348000E-002,2.127000E-001,-3.162000E-003,1.422000E-003,2.114000E-002,-1.800000E-003,2.830000E-003,-6.754000E-004,2.752000E-004,-4.772000E-003,-5.711000E-002,-9.009000E-003,5.810000E-003,-8.371000E-004,3.849000E-004,-2.254000E-003,8.866000E-001,1.711000E-001,-5.810000E-003,-4.128000E-002,1.395000E-001,3.309000E-002,5.694000E-002,-6.798000E-005,-1.445000E-002,8.358000E-002,1.900000E-004,1.031000E-003,4.071000E-003,2.233000E-002,6.158000E-003,4.477000E-001,-5.105000E-005,-1.831000E-002,1.822000E-002,2.974000E-004,-3.160000E-003,4.534000E-004,-7.914000E-003,7.830000E-002,-2.533000E-003,-3.774000E-003,-1.511000E-003
