**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 2

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
n-Butyl acetate,  1.88848,  0.00000,  1.33873,  1.91083,  4.11545,  4.60091,  2.32152,  1.48140,  0.63812,  0.78444
D5-Siloxane,  5.55920,  0.00000,  2.25718,  5.19546,  5.55821,  6.83258,  4.20831,  2.04144,  0.48510,  0.36722

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 19.31925, 14.13289, 16.41669, 19.26327, 21.93806, 28.37870, 19.23058,  3.59271,  0.18682,  0.18597
Chloroform, 14.40590,  9.91872, 11.98263, 14.36609, 16.20508, 38.94632, 15.11326,  6.01926,  0.39828,  0.41783
Trichlorofluoromethane, 27.73862, 20.05168, 21.79844, 27.61050, 31.89078, 36.41671, 27.45400,  5.50303,  0.20045,  0.19839
Dichlorodifluoromethane, 44.43362, 19.74551, 36.73566, 44.30256, 44.43016, 46.24569, 40.47869,  6.56684,  0.16223,  0.14779
Carbon Tetrachloride, 30.64005, 21.89997, 25.76606, 30.51018, 35.32631, 38.65951, 29.89600,  5.49418,  0.18378,  0.17931
1_1_2-Trichlorotrifluoroethane, 33.48755, 24.79197, 27.57671, 33.35615, 36.95608, 40.56803, 32.23998,  5.33599,  0.16551,  0.15934
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 40.23594, 22.53061, 34.65628, 39.92961, 43.31723, 45.97492, 38.16626,  5.93894,  0.15561,  0.14760
Tetrachloroethene,  5.85536,  1.48076,  4.12359,  5.83726,  6.24609, 29.36349,  6.31982,  5.58793,  0.88419,  0.95433
1_2-Dichlorobenzene,  4.55283,  0.00000,  0.21791,  3.29694,  4.55172,  5.51083,  2.80418,  2.01437,  0.71834,  0.44244
1_4-Dichlorobenzene,  3.86908,  0.00000,  0.00000,  1.12673,  3.84299,  3.86908,  1.70779,  1.80818,  1.05878,  0.46734
PCBTF,  0.90913,  0.00000,  0.00000,  0.32117,  0.91849, 20.50939,  1.52109,  4.51375,  2.96744,  4.96490
N-Butane, 13.96917,  4.35722,  8.62326, 12.23036, 13.96730, 35.79320, 12.67903,  6.64337,  0.52397,  0.47557
Isobutane,  0.81999,  0.00000,  0.00000,  0.80255,  3.73741, 69.83032,  5.53904, 15.55328,  2.80794, 18.96763
N-Pentane,  5.85684,  0.40872,  4.04128,  5.85123,  7.98929, 14.88944,  5.93338,  3.25075,  0.54788,  0.55504
Isopentane,  0.00000,  0.00000,  0.00000,  0.01083,  1.24310, 46.58773,  2.78553, 10.33044,  3.70861,  0.00000
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.00000,  1.62048, 55.76754,  3.25103, 12.38740,  3.81030,  0.00000
Butene, 11.06000,  3.84464,  8.21498, 10.38588, 11.06383, 33.49204, 10.93722,  5.71845,  0.52284,  0.51704
Propylene, 26.49967,  9.15747, 17.42305, 22.05422, 26.46350, 34.16612, 21.65927,  5.97678,  0.27595,  0.22554
cis-2-Pentene,  9.64533,  5.47448,  9.64587, 10.45072, 14.82977, 34.22321, 12.54007,  5.87281,  0.46832,  0.60888
Isoprene, 11.10553,  0.00000, 10.99365, 11.20964, 25.06531, 30.32313, 15.53429,  8.94932,  0.57610,  0.80584
alpha-Pinene, 18.85954,  0.00000, 17.20532, 18.91433, 31.14986, 36.37760, 21.89188,  9.29468,  0.42457,  0.49284
MVK,  8.49343,  0.00000,  8.47226,  8.61867, 20.91654, 25.18215, 12.61018,  7.59194,  0.60205,  0.89386
Benzene,  4.34732,  0.00000,  1.64268,  4.31307,  8.62767, 37.14255,  6.02636,  8.01296,  1.32965,  1.84320
Toluene,  3.74740,  1.54294,  2.69062,  3.74440,  4.12706, 16.64514,  4.12611,  3.13024,  0.75864,  0.83531
Ethylbenzene,  3.71856,  2.03888,  2.76976,  3.71741,  4.27930, 15.86980,  4.25828,  2.92056,  0.68585,  0.78540
Propylbenzene,  2.85699,  0.39164,  2.18102,  2.85676,  4.18511, 21.01360,  3.82976,  4.22561,  1.10336,  1.47904
m_p-Xylene,  6.57126,  0.00000,  5.95897,  6.49503,  7.11003, 11.21011,  6.27114,  2.04449,  0.32602,  0.31113
o-Xylene,  4.41317,  2.18301,  3.44691,  4.41222,  5.22051,  8.40981,  4.56791,  1.59676,  0.34956,  0.36182
p-Isopropyl Toluene,  2.48831,  0.00000,  1.80824,  2.55979,  8.46388, 24.23206,  4.97393,  5.43983,  1.09367,  2.18615
Naphthalene,  1.32949,  0.00000,  1.32701,  2.54536,  8.26227, 21.98048,  4.43827,  5.30461,  1.19520,  3.98997
Methanol,  5.20084,  0.00000,  3.98414,  4.66328,  5.20398,  6.20501,  4.48182,  1.37597,  0.30701,  0.26457
Ethanol,  4.25823,  0.00000,  3.23978,  4.00378,  4.79779,  5.83033,  3.59832,  1.72527,  0.47946,  0.40516
Phenol, 22.69978,  4.40748, 19.13337, 22.68831, 33.67217, 40.75676, 24.35236,  9.76524,  0.40100,  0.43019
Formaldehyde, 10.43591,  8.67012, 10.41919, 11.21300, 20.02217, 21.37756, 13.72746,  4.82941,  0.35181,  0.46277
Acetaldehyde,  5.87480,  3.45503,  5.86709,  6.79717, 12.14030, 22.88577,  8.85168,  4.70043,  0.53102,  0.80010
Isovaleraldehyde, 47.87745,  0.00000, 41.90414, 45.64595, 47.68832, 47.92796, 42.27329, 10.57481,  0.25015,  0.22087
Hexaldehyde, 56.37952,  0.00000, 42.74696, 52.33240, 56.04120, 56.42178, 47.35183, 12.77880,  0.26987,  0.22666
m_p-Tolualdehyde,  6.77714,  2.66709,  6.77746,  7.42818, 10.28334, 19.74449,  8.65459,  3.52346,  0.40712,  0.51990
Phenylacetaldehyde, 38.77439, 13.23082, 33.25657, 37.67319, 44.81957, 48.98488, 37.34834,  8.46030,  0.22652,  0.21819
Cyclohexanone, 18.91001,  0.00000, 15.61157, 18.90409, 20.30410, 22.28948, 17.57668,  4.81941,  0.27419,  0.25486
Methyl acetate,  1.29865,  0.00000,  0.38621,  1.28008,  3.06291, 47.97413,  3.79319, 10.46930,  2.76002,  8.06170
n-Butyl acetate,  1.59000,  0.00000,  0.00000,  1.06158,  1.59626, 11.89188,  1.51339,  2.61871,  1.73036,  1.64699
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 48.42269,  2.56077, 10.81140,  4.22193,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  7.88437,  2.17584,  7.94046,  9.47784, 14.04561, 20.37725, 10.46589,  4.40362,  0.42076,  0.55853
Chloroform,  8.10708,  1.50093,  8.10207,  8.81967, 12.29394, 14.83308,  9.50369,  3.13896,  0.33029,  0.38719
Trichlorofluoromethane,  3.74023,  0.00000,  3.75496,  4.33412, 10.38267, 13.78364,  6.32358,  4.72483,  0.74718,  1.26325
Dichlorodifluoromethane,  8.14575,  0.00000,  8.17149, 17.33387, 25.35078, 32.49529, 16.28863, 10.92491,  0.67071,  1.34118
Carbon Tetrachloride,  0.30830,  0.00000,  0.46092,  4.71975, 10.17988, 15.70452,  5.19584,  4.87885,  0.93899, 15.82516
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  4.08226, 10.02716, 14.58339,  4.90366,  5.04720,  1.02927,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 10.44883,  0.00000, 10.04974, 11.26662, 25.57683, 33.93261, 16.32134,  9.87795,  0.60522,  0.94536
Tetrachloroethene,  8.53104,  3.88718,  6.17032,  8.56932,  9.92820, 20.19591,  9.03513,  4.30522,  0.47650,  0.50465
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  1.48584, 66.76724,  5.07790, 15.15074,  2.98366,  0.00000
1_4-Dichlorobenzene,  0.18310,  0.00000,  0.00000,  0.20475,  1.97476, 87.76882, 13.11177, 30.74597,  2.34491,167.92049
PCBTF,  7.43200,  0.00000,  5.21363,  7.34088,  7.88682, 23.16185,  7.68288,  5.21995,  0.67943,  0.70236
N-Butane, 45.48335,  2.66545, 26.62328, 45.50221, 46.56837, 53.13244, 37.76505, 14.71587,  0.38967,  0.32354
Isobutane, 59.09221,  0.00000, 19.99471, 47.48187, 59.09906, 66.26840, 42.20627, 20.88054,  0.49473,  0.35336
N-Pentane, 76.73636,  0.00000, 23.57325, 74.16785, 76.73444, 85.34136, 55.42691, 32.61787,  0.58848,  0.42506
Isopentane, 24.33606,  3.83156, 11.83426, 18.35892, 24.35417, 31.50872, 18.32255,  8.54128,  0.46616,  0.35097
2-Methyl pentane, 11.01855,  0.00000,  5.97803, 10.99175, 12.47085, 22.33539,  9.35814,  5.56857,  0.59505,  0.50538
Butene, 32.25923,  3.34523, 22.44823, 32.25838, 34.64639, 39.63790, 28.12844, 10.69027,  0.38005,  0.33139
Propylene, 37.43518,  7.07585, 29.37263, 37.05686, 38.16972, 51.87456, 34.30130,  9.64516,  0.28119,  0.25765
cis-2-Pentene, 24.49438,  0.00000, 15.01265, 24.49034, 27.96736, 37.65077, 20.83041, 10.20764,  0.49004,  0.41673
Isoprene,  2.33150,  0.00000,  0.00000,  0.05611,  2.05510,  6.49844,  1.20582,  1.75535,  1.45573,  0.75288
alpha-Pinene,  2.42678,  0.00000,  0.00000,  0.85695,  2.37879,  9.01133,  1.99587,  2.63975,  1.32261,  1.08776
MVK,  4.33253,  0.00000,  0.00000,  1.38847,  4.12096,  5.41324,  2.02017,  2.02602,  1.00290,  0.46763
Benzene,  6.90222,  1.57816,  6.41183,  7.00372, 10.16580, 18.84729,  7.77983,  4.13031,  0.53090,  0.59840
Toluene,  7.97050,  1.98875,  5.30854,  7.57761,  8.22278, 22.48503,  7.98915,  5.17452,  0.64769,  0.64921
Ethylbenzene,  8.72283,  2.28609,  5.81847,  7.40105,  8.79332, 23.46439,  8.51779,  5.25403,  0.61683,  0.60233
Propylbenzene,  9.78621,  2.92694,  5.59376,  8.33859,  9.87476, 19.67854,  9.18745,  4.75387,  0.51743,  0.48577
m_p-Xylene, 10.91725,  0.00000,  5.88375,  9.56975, 11.02486, 29.60736, 10.65873,  7.69348,  0.72180,  0.70471
o-Xylene,  7.46058,  0.00000,  3.81399,  4.64632,  7.55711, 28.90411,  7.68539,  6.79513,  0.88416,  0.91080
p-Isopropyl Toluene,  5.49691,  0.00000,  0.31676,  5.06325,  5.63690,  9.58799,  3.61914,  2.81714,  0.77840,  0.51250
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 35.64808,  1.86888,  7.96017,  4.25932,  0.00000
Methanol,  0.00102,  0.00000,  0.00387,  0.91751,  1.36419,  2.33793,  0.78636,  0.75967,  0.96606,747.63239
Ethanol,  1.62121,  0.00000,  0.00000,  1.55253,  3.72404,  4.38308,  1.76447,  1.80321,  1.02196,  1.11226
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.60943,  1.14530,  3.06133,  2.67295,  0.00000
Formaldehyde,  8.66410,  0.00000,  0.51531,  5.98912,  8.60752, 25.03221,  5.96710,  5.90826,  0.99014,  0.68192
Acetaldehyde,  6.52492,  0.00000,  0.00000,  3.61937,  6.53296, 33.32652,  6.01278,  8.30106,  1.38057,  1.27221
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  6.89882, 23.93513,  4.27485,  6.97687,  1.63207,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  1.29894, 25.00732,  2.47243,  6.27000,  2.53596,  0.00000
m_p-Tolualdehyde,  9.40329,  0.00000,  0.00000,  4.85535,  9.39601, 38.49489,  7.48874,  9.76463,  1.30391,  1.03843
Phenylacetaldehyde,  2.06674,  0.00000,  2.08339,  5.09091, 15.82500, 21.28343,  7.82975,  7.32832,  0.93596,  3.54584
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  2.88660, 24.58469,  3.10001,  7.28282,  2.34929,  0.00000
Methyl acetate,  6.55376,  0.00000,  2.80640,  6.58328,  8.51169, 15.11218,  6.33957,  4.09518,  0.64597,  0.62486
n-Butyl acetate,  8.32881,  0.00000,  4.69363,  8.29261, 10.87076, 19.16268,  8.36076,  5.45813,  0.65283,  0.65533
D5-Siloxane, 16.94430,  1.09033, 10.61018, 16.95023, 19.49024, 53.36142, 16.09173, 10.45467,  0.64969,  0.61700

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.19182,  2.21024,  2.97799,  3.20639,  4.73846,  9.11638,  3.96991,  1.74303,  0.43906,  0.54609
Chloroform,  3.06737,  1.36200,  2.95005,  3.21475,  4.28813,  6.33397,  3.62009,  1.21146,  0.33465,  0.39495
Trichlorofluoromethane,  0.85881,  0.00000,  0.87229,  2.18575,  4.29685,  8.68320,  2.81491,  2.57016,  0.91305,  2.99272
Dichlorodifluoromethane,  0.33340,  0.00000,  0.36405,  2.07188,  5.61542, 16.48064,  3.38731,  4.04130,  1.19307, 12.12140
Carbon Tetrachloride,  0.00000,  0.00000,  0.00000,  0.18718,  3.28490,  6.26404,  1.64962,  2.08488,  1.26386,  0.00000
1_1_2-Trichlorotrifluoroethane,  1.40884,  0.62283,  1.45816,  3.10844,  5.43706,  9.56989,  3.61318,  2.65454,  0.73468,  1.88421
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.52054,  0.52054,  0.57353,  1.70857,  4.41768, 15.55149,  3.23361,  3.88008,  1.19992,  7.45400
Tetrachloroethene,  9.91269,  5.95900,  8.80098,  9.91072, 10.82552, 12.01196,  9.65913,  1.59877,  0.16552,  0.16129
1_2-Dichlorobenzene, 83.88576, 23.05067, 81.91977, 83.89120, 84.13605, 85.81909, 80.24390, 13.62796,  0.16983,  0.16246
1_4-Dichlorobenzene, 86.93440,  3.79889, 84.50388, 86.25887, 86.95201, 89.66451, 70.31232, 33.72720,  0.47968,  0.38796
PCBTF,  6.84245,  1.22096,  4.69233,  6.51965,  6.89093,  7.84039,  5.75903,  1.62217,  0.28167,  0.23707
N-Butane, 11.79950,  9.46328, 11.81898, 14.53006, 20.26493, 38.48217, 16.72010,  6.85539,  0.41001,  0.58099
Isobutane,  0.00000,  0.00000,  0.00000,  3.33598,  9.18836, 23.60160,  5.10187,  6.37984,  1.25049,  0.00000
N-Pentane,  0.86572,  0.00000,  0.39742,  1.54260,  4.39764, 34.83479,  5.92334,  9.84712,  1.66243, 11.37449
Isopentane,  6.58705,  2.77122,  6.29095,  6.90045,  9.50148, 13.08851,  7.82289,  2.44420,  0.31244,  0.37106
2-Methyl pentane,  1.33733,  0.00000,  0.14057,  1.33759,  1.78790,  2.30623,  1.10565,  0.79759,  0.72138,  0.59641
Butene,  8.98604,  6.18954,  9.04878,  9.84554, 15.08772, 27.38615, 12.02940,  5.01987,  0.41730,  0.55863
Propylene, 19.39085, 11.18656, 19.40073, 20.32202, 29.10724, 47.36759, 23.78997,  8.41955,  0.35391,  0.43420
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 14.31495,  0.83498,  3.21723,  3.85307,  0.00000
Isoprene,  1.09189,  0.39554,  1.16995,  2.22552,  3.20763,  5.22351,  2.35334,  1.39036,  0.59080,  1.27335
alpha-Pinene,  1.91042,  0.61945,  2.12136,  2.90503,  6.02997,  8.34090,  3.96376,  2.17885,  0.54969,  1.14051
MVK,  0.83863,  0.37120,  1.14421,  2.23703,  3.40214,  4.75914,  2.36188,  1.27633,  0.54039,  1.52192
Benzene,  2.63510,  0.00000,  0.72996,  1.44216,  2.60590,  2.65761,  1.52129,  0.96630,  0.63519,  0.36670
Toluene,  7.52588,  1.68558,  6.08764,  7.52294,  7.53731,  8.30451,  6.60752,  1.82938,  0.27686,  0.24308
Ethylbenzene,  7.24909,  1.44686,  6.17852,  7.23992,  7.53590,  8.24819,  6.49365,  1.85832,  0.28618,  0.25635
Propylbenzene,  8.71136,  4.31782,  7.54717,  8.68206,  9.05491,  9.50126,  8.04079,  1.49869,  0.18639,  0.17204
m_p-Xylene, 17.50387,  8.26290, 16.14543, 17.48942, 19.49555, 20.69595, 16.92423,  3.42132,  0.20215,  0.19546
o-Xylene,  9.61706,  1.39742,  8.51893,  9.67774,  9.99611, 11.33662,  8.76982,  2.67746,  0.30530,  0.27841
p-Isopropyl Toluene,  2.16434,  0.00000,  1.76602,  2.26681,  3.46939,  3.93569,  2.34663,  1.06059,  0.45196,  0.49003
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.48303,  0.33334,  0.52340,  0.78910,  1.08646,  1.49895,  0.81007,  0.35081,  0.43306,  0.72628
Ethanol,  0.00000,  0.00000,  0.00000,  0.14356,  1.28498,  2.71959,  0.68830,  0.88836,  1.29066,2037163633441.45000
Phenol,  5.95513,  2.33620,  5.96408,  7.33317,  9.45328, 13.88574,  7.38772,  2.68590,  0.36356,  0.45102
Formaldehyde,  3.72759,  3.37459,  3.95085,  6.00413,  7.90865,  9.33719,  6.07603,  2.10781,  0.34691,  0.56546
Acetaldehyde,  7.02632,  0.64926,  7.02695,  7.78341,  9.16441, 10.29157,  7.63030,  2.30268,  0.30178,  0.32772
Isovaleraldehyde, 11.55433,  5.85411, 11.58213, 14.04646, 19.97039, 30.58857, 16.23160,  6.19765,  0.38183,  0.53639
Hexaldehyde, 12.77134,  5.14816, 12.87973, 17.54984, 30.09998, 35.38864, 20.36637,  9.09820,  0.44673,  0.71239
m_p-Tolualdehyde,  5.96254,  0.00000,  6.00001,  8.55037, 10.38058, 10.92183,  7.59385,  3.26801,  0.43035,  0.54809
Phenylacetaldehyde,  7.52038,  0.00000,  7.52117,  9.33988, 11.95029, 16.92510,  9.21657,  3.76512,  0.40852,  0.50066
Cyclohexanone,  6.55040,  0.00000,  6.29573,  7.32531, 10.27739, 10.75062,  7.26022,  2.96750,  0.40873,  0.45303
Methyl acetate,  2.07973,  0.00000,  0.32264,  1.29805,  2.07764,  2.26844,  1.24303,  0.85171,  0.68519,  0.40953
n-Butyl acetate,  4.53575,  0.00000,  1.75144,  3.04265,  4.58529,  6.31555,  3.06869,  1.77999,  0.58005,  0.39244
D5-Siloxane, 10.43087,  5.23210,  9.70999, 10.57808, 12.77310, 16.19108, 10.98918,  2.64985,  0.24113,  0.25404

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 42.91454, 22.92818, 26.51853, 34.04956, 42.62712, 42.91454, 34.08269,  7.37814,  0.21648,  0.17193
Chloroform, 50.30187, 20.06707, 32.69411, 42.39980, 50.03859, 50.30187, 40.62466, 10.05332,  0.24747,  0.19986
Trichlorofluoromethane, 40.35073, 13.82895, 23.53539, 31.50979, 40.32334, 41.48954, 30.85301,  9.84868,  0.31921,  0.24408
Dichlorodifluoromethane, 15.69358,  0.00000,  0.38700,  6.27828, 15.63420, 16.37415,  7.37765,  6.54818,  0.88757,  0.41725
Carbon Tetrachloride, 36.47540, 10.43287, 18.41445, 23.53924, 36.38756, 36.47540, 26.17225,  9.54848,  0.36483,  0.26178
1_1_2-Trichlorotrifluoroethane, 37.08996,  5.94322, 17.81108, 23.02701, 36.78255, 37.10970, 25.71885, 10.82003,  0.42070,  0.29172
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 22.73465,  3.73242,  7.09559, 14.88575, 22.56413, 22.73465, 14.15420,  6.94377,  0.49058,  0.30543
Tetrachloroethene, 40.61007, 26.84730, 28.31640, 34.84057, 40.54417, 48.83828, 34.62750,  6.34687,  0.18329,  0.15629
1_2-Dichlorobenzene,  6.46181,  0.00000,  5.31956,  6.46842, 10.81120, 16.69828,  7.36349,  4.46099,  0.60583,  0.69036
1_4-Dichlorobenzene,  0.69455,  0.00000,  0.00000,  0.69075,  6.62957, 13.48713,  3.56142,  4.69055,  1.31705,  6.75332
PCBTF, 46.11090, 17.48601, 35.72642, 41.75456, 46.10879, 55.75254, 40.87423,  8.20275,  0.20068,  0.17789
N-Butane, 16.83763,  3.49945, 11.15274, 16.11100, 16.87460, 41.31905, 16.15495,  8.88700,  0.55011,  0.52781
Isobutane, 22.06670,  0.00000,  4.69687, 22.06415, 25.69689, 65.07237, 21.88888, 17.88611,  0.81713,  0.81055
N-Pentane,  9.82543,  0.00000,  9.83534, 15.59854, 59.30884, 73.39357, 28.47252, 25.84026,  0.90755,  2.62994
Isopentane, 38.66990, 20.62635, 26.16532, 38.62695, 42.72296, 49.61434, 35.98597,  9.13608,  0.25388,  0.23626
2-Methyl pentane, 59.10382, 23.17867, 37.57741, 56.76168, 59.00443, 59.10382, 49.07394, 13.14503,  0.26786,  0.22241
Butene, 23.60468,  8.93098, 15.57403, 23.44225, 25.01137, 35.38382, 21.39979,  6.89822,  0.32235,  0.29224
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  5.57817, 13.46660,  2.77086,  4.90097,  1.76875,  0.00000
cis-2-Pentene, 41.36250, 21.92648, 25.53435, 41.28336, 45.68409, 52.84747, 38.13683,  9.87861,  0.25903,  0.23883
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000, 13.38383, 25.75239,  5.60216,  9.18651,  1.63982,  0.00000
alpha-Pinene,  1.51193,  0.00000,  0.00000,  1.49240,  9.80737, 18.29295,  4.66623,  6.61807,  1.41829,  4.37722
MVK,  0.00000,  0.00000,  0.00000,  0.00000, 13.82443, 31.26696,  6.37942, 10.64135,  1.66808,  0.00000
Benzene, 63.90843, 35.90384, 40.32668, 50.22728, 63.87705, 64.55487, 51.51971, 11.43253,  0.22191,  0.17889
Toluene, 43.90402, 18.87578, 35.96889, 40.35669, 43.89558, 48.85202, 39.38280,  6.92318,  0.17579,  0.15769
Ethylbenzene, 39.59934, 14.46323, 32.88025, 36.94482, 39.61520, 46.78035, 35.92912,  7.25323,  0.20188,  0.18317
Propylbenzene, 38.75905, 20.74720, 30.26533, 34.08954, 38.75215, 45.26621, 34.21139,  5.83775,  0.17064,  0.15062
m_p-Xylene, 21.69938,  0.00000, 17.02012, 21.71805, 27.32183, 41.42949, 21.86959,  9.15453,  0.41860,  0.42188
o-Xylene, 32.58515,  6.62317, 25.65489, 31.79094, 32.60379, 43.31383, 30.27710,  8.52878,  0.28169,  0.26174
p-Isopropyl Toluene, 33.45149, 18.98392, 20.71910, 30.81667, 33.45286, 54.93287, 30.52717, 10.36399,  0.33950,  0.30982
Naphthalene, 22.79698,  0.00000, 15.22819, 22.68546, 24.22487, 45.51702, 19.88484,  9.18703,  0.46201,  0.40299
Methanol,  1.68660,  0.00000,  0.40628,  1.13464,  1.99175,  4.59531,  1.43804,  1.33147,  0.92590,  0.78944
Ethanol,  4.36495,  0.00000,  1.42523,  4.37918,  4.77358,  7.06835,  3.51669,  2.17734,  0.61915,  0.49882
Phenol, 23.82517,  1.40232, 12.30844, 20.45631, 23.83374, 38.61406, 19.26291, 10.31426,  0.53545,  0.43291
Formaldehyde,  7.15340,  0.00000,  1.29831,  7.11889,  7.94088, 24.35101,  8.20249,  7.85951,  0.95819,  1.09871
Acetaldehyde,  4.78597,  0.00000,  0.00000,  4.78077,  9.53273, 27.35291,  6.37390,  6.96315,  1.09245,  1.45491
Isovaleraldehyde,  6.95256,  0.00000,  1.01652,  3.09233,  6.83132,  6.98658,  3.73887,  2.80736,  0.75086,  0.40379
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  2.02357, 32.53396,  2.78637,  7.68317,  2.75742,  0.00000
Phenylacetaldehyde, 24.44868,  6.73893, 11.73545, 16.47675, 24.37079, 25.23064, 17.17338,  6.49383,  0.37813,  0.26561
Cyclohexanone,  6.53066,  0.00000,  0.00000,  6.52653,  8.21554, 28.78501,  6.63260,  6.82880,  1.02958,  1.04565
Methyl acetate, 62.36215, 29.48400, 45.09239, 55.12444, 62.29891, 62.86027, 52.74461, 10.93329,  0.20729,  0.17532
n-Butyl acetate, 54.26344, 14.02878, 49.20187, 54.19721, 56.72350, 68.64884, 50.93928, 11.35174,  0.22285,  0.20920
D5-Siloxane,  8.01373,  0.00000,  0.29417,  7.90157, 13.64543, 40.38948,  9.91231, 12.25196,  1.23604,  1.52887

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane, 15.54148,  6.74662, 15.49548, 23.72897, 25.81543, 29.26830, 20.11694,  7.08287,  0.35209,  0.45574
Chloroform, 14.76231,  7.45300, 14.73370, 22.80887, 28.51493, 37.08667, 21.65240,  8.94066,  0.41292,  0.60564
Trichlorofluoromethane, 24.75708,  1.52358, 24.70466, 29.44320, 38.57496, 45.69652, 28.13841, 12.92120,  0.45920,  0.52192
Dichlorodifluoromethane, 16.12401,  0.00000, 14.82879, 16.12855, 22.14281, 33.75179, 18.14279,  7.21533,  0.39770,  0.44749
Carbon Tetrachloride, 24.13742,  4.35315, 24.07947, 28.17782, 36.76252, 42.02267, 27.64828, 11.31392,  0.40921,  0.46873
1_1_2-Trichlorotrifluoroethane, 23.73752,  0.69803, 23.67350, 30.10109, 37.84244, 44.25922, 27.89638, 12.24609,  0.43898,  0.51590
1_2-Dichloro-1_1_2_2-tetrafluoroethane, 20.90423,  0.00000, 14.27003, 20.90179, 28.92653, 39.50361, 22.07907, 10.50778,  0.47592,  0.50266
Tetrachloroethene,  9.45407,  9.01971,  9.45119, 11.67946, 17.94961, 25.35027, 14.35402,  5.53782,  0.38580,  0.58576
1_2-Dichlorobenzene,  1.57559,  0.00000,  0.00000,  1.59929,  3.73489,  6.18047,  2.02813,  1.94780,  0.96039,  1.23624
1_4-Dichlorobenzene,  3.04660,  0.00000,  0.96819,  3.04815,  3.67439, 84.08641,  6.49773, 18.32152,  2.81968,  6.01375
PCBTF,  2.22033,  0.00000,  2.22212,  5.38395,  8.55701, 37.56006,  7.27388,  8.16826,  1.12296,  3.67886
N-Butane,  4.21486,  0.00000,  4.12146,  4.21560, 12.73671, 16.16101,  7.32984,  5.08188,  0.69331,  1.20571
Isobutane, 10.40215,  0.00000,  5.10818, 10.39804, 24.51865, 45.82508, 14.83585, 13.69629,  0.92319,  1.31668
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.70950,  0.13547,  0.60586,  4.47214,  0.00000
Isopentane, 14.36000,  7.12102, 14.33563, 14.80552, 21.03588, 40.00256, 18.10546,  8.86469,  0.48961,  0.61732
2-Methyl pentane, 16.41833,  8.82073, 16.39513, 18.55933, 29.18323, 51.36772, 23.23497, 11.63227,  0.50064,  0.70849
Butene,  9.90681,  2.49136,  9.89635, 11.67730, 18.16723, 22.33517, 13.08759,  5.13821,  0.39260,  0.51865
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 15.80833,  1.56581,  4.81972,  3.07809,  0.00000
cis-2-Pentene, 20.49684,  0.00000, 20.43118, 23.61865, 31.15067, 35.12702, 22.55829, 10.73044,  0.47568,  0.52352
Isoprene, 51.70051,  0.00000, 13.86912, 43.38630, 51.61132, 52.74388, 36.22879, 20.01290,  0.55240,  0.38709
alpha-Pinene, 42.07359,  4.65709, 14.05764, 37.86596, 41.99697, 45.14741, 31.22578, 15.28639,  0.48954,  0.36332
